half_hour,datetime,lat,long,mod_nc_cph,swc,bwe,Mod_cv,Mod_sqrt,N0_fit,site,SiteName
2023-06-29 21:30:00,2023-06-29 21:30:00,39.37997,-106.96697,2591.8058331343445,0.041993797983805946,0.0,0.008909061408638596,112.24526963416804,3341.6094282886306,283,Fry 6
2023-06-29 22:00:00,2023-06-29 22:00:00,39.37997,-106.96697,2591.604754441181,0.042033987774994584,0.0,0.008934984353292475,111.91961400934154,3341.6094282886306,283,Fry 6
2023-06-29 22:30:00,2023-06-29 22:30:00,39.37997,-106.96697,2590.396074319259,0.04227582060588351,0.0,0.008944271909999158,111.80339887498948,3341.6094282886306,283,Fry 6
2023-06-29 23:00:00,2023-06-29 23:00:00,39.37997,-106.96697,2617.5817910868745,0.03693929879482348,0.0,0.008922519747995523,112.07596376849192,3341.6094282886306,283,Fry 6
2023-06-29 23:30:00,2023-06-29 23:30:00,39.37997,-106.96697,2663.6270439538976,0.028366625853214044,0.0,0.008854759982365611,112.933608815091,3341.6094282886306,283,Fry 6
2023-06-30 00:00:00,2023-06-30 00:00:00,39.37997,-106.96697,2631.6471549278294,0.03426030882808687,0.0,0.00889671264924712,112.40106761058811,3341.6094282886306,283,Fry 6
2023-06-30 00:30:00,2023-06-30 00:30:00,39.37997,-106.96697,2641.6895573189645,0.03238053083507142,0.0,0.008899183615174297,112.36985809517029,3341.6094282886306,283,Fry 6
2023-06-30 01:00:00,2023-06-30 01:00:00,39.37997,-106.96697,2634.267254383035,0.0337672512729813,0.0,0.008912599333562015,112.2007130102122,3341.6094282886306,283,Fry 6
2023-06-30 02:00:00,2023-06-30 02:00:00,39.37997,-106.96697,2598.5966957953547,0.04064350286671042,0.0,0.008974801283978756,111.4230798385627,3341.6094282886306,283,Fry 6
2023-06-30 02:30:00,2023-06-30 02:30:00,39.37997,-106.96697,2644.8635916741773,0.03179200370911137,0.0,0.008896008544727062,112.40996397117117,3341.6094282886306,283,Fry 6
2023-06-30 03:00:00,2023-06-30 03:00:00,39.37997,-106.96697,2604.8204622641274,0.03941779668588551,0.0,0.008975199885536763,111.41813137905338,3341.6094282886306,283,Fry 6
2023-06-30 03:30:00,2023-06-30 03:30:00,39.37997,-106.96697,2653.5122698457103,0.030201814296578616,0.0,0.008862084564156285,112.84026830940141,3341.6094282886306,283,Fry 6
2023-06-30 04:00:00,2023-06-30 04:00:00,39.37997,-106.96697,2697.4995700510226,0.022406785837468926,0.0,0.008789531924182876,113.77170122662314,3341.6094282886306,283,Fry 6
2023-06-30 04:30:00,2023-06-30 04:30:00,39.37997,-106.96697,2613.923795015607,0.03764503478137779,0.0,0.008932132459075783,111.95534824205586,3341.6094282886306,283,Fry 6
2023-06-30 05:00:00,2023-06-30 05:00:00,39.37997,-106.96697,2587.951947444532,0.04276616996677912,0.0,0.00893712506753953,111.89280584559492,3341.6094282886306,283,Fry 6
2023-06-30 05:30:00,2023-06-30 05:30:00,39.37997,-106.96697,2637.713452527273,0.033121557055558824,0.0,0.008853749006992007,112.94650426731968,3341.6094282886306,283,Fry 6
2023-06-30 06:00:00,2023-06-30 06:00:00,39.37997,-106.96697,2648.265285126255,0.031164215816215216,0.0,0.008827806894330608,113.27841806805037,3341.6094282886306,283,Fry 6
2023-06-30 06:30:00,2023-06-30 06:30:00,39.37997,-106.96697,2651.6676350650073,0.03053933981750039,0.0,0.008840907095312002,113.11056537742175,3341.6094282886306,283,Fry 6
2023-06-30 07:00:00,2023-06-30 07:00:00,39.37997,-106.96697,2610.590332776659,0.038291446557975777,0.0,0.008923229772247472,112.06704584814611,3341.6094282886306,283,Fry 6
2023-06-30 07:30:00,2023-06-30 07:30:00,39.37997,-106.96697,2577.9626886051487,0.04478891675464199,0.0,0.008988242081642535,111.2564604865713,3341.6094282886306,283,Fry 6
2023-06-30 08:30:00,2023-06-30 08:30:00,39.37997,-106.96697,2604.861544281591,0.03940974323008568,0.0,0.008943179528354743,111.81705531343258,3341.6094282886306,283,Fry 6
2023-06-30 09:00:00,2023-06-30 09:00:00,39.37997,-106.96697,2656.078434776178,0.029733731175449113,0.0,0.008844364220965312,113.06635220082056,3341.6094282886306,283,Fry 6
2023-06-30 09:30:00,2023-06-30 09:30:00,39.37997,-106.96697,2576.666366388985,0.04505363324839893,0.0,0.008983163363509197,111.31936040060597,3341.6094282886306,283,Fry 6
2023-06-30 10:00:00,2023-06-30 10:00:00,39.37997,-106.96697,2538.6711118945304,0.05304778749887978,0.0,0.009029483953818094,110.74830024778466,3341.6094282886306,283,Fry 6
2023-06-30 10:30:00,2023-06-30 10:30:00,39.37997,-106.96697,2559.27390143874,0.04865570529861872,0.0,0.008983888367615418,111.31037687475504,3341.6094282886306,283,Fry 6
2023-06-30 11:00:00,2023-06-30 11:00:00,39.37997,-106.96697,2564.6503404965088,0.04753209206430755,0.0,0.008971019821712318,111.47004687022616,3341.6094282886306,283,Fry 6
2023-06-30 12:00:00,2023-06-30 12:00:00,39.37997,-106.96697,2605.750494607671,0.03923559803338555,0.0,0.008917913837423342,112.1338485917611,3341.6094282886306,283,Fry 6
2023-06-30 12:30:00,2023-06-30 12:30:00,39.37997,-106.96697,2572.985322102184,0.045808137090676944,0.0,0.008971587117252268,111.46299834474219,3341.6094282886306,283,Fry 6
2023-06-30 13:00:00,2023-06-30 13:00:00,39.37997,-106.96697,2650.2893119142627,0.030792118711034887,0.0,0.008844364220965312,113.06635220082056,3341.6094282886306,283,Fry 6
