half_hour,datetime,lat,long,mod_nc_cph,swc,bwe,Mod_cv,Mod_sqrt,N0_fit,Rhov_g_cm3,site,SiteName
2023-07-01 00:30:00,2023-07-01 00:30:00,39.21591,-107.22501,2042.2618014482111,0.109710693359375,0.0,0.010144054004815009,98.57991681879226,5060.41233608689,8.965285587866433e-06,C3,Crys 3
2023-07-01 01:00:00,2023-07-01 01:00:00,39.21591,-107.22501,2062.016134576029,0.104217529296875,0.0,0.010095346512058534,99.05553997631834,5060.41233608689,1.0354547872073866e-05,C3,Crys 3
2023-07-01 01:30:00,2023-07-01 01:30:00,39.21591,-107.22501,2061.6524615824533,0.104339599609375,0.0,0.010103587612624436,98.97474425326898,5060.41233608689,1.0057606045113623e-05,C3,Crys 3
2023-07-01 02:00:00,2023-07-01 02:00:00,39.21591,-107.22501,2059.655477839486,0.104888916015625,0.0,0.010129471724345935,98.72183142547549,5060.41233608689,9.599358741054004e-06,C3,Crys 3
2023-07-01 02:30:00,2023-07-01 02:30:00,39.21591,-107.22501,2030.700876393848,0.113067626953125,0.0,0.010205144281094645,97.98979538707079,5060.41233608689,9.514689645212293e-06,C3,Crys 3
2023-07-01 03:00:00,2023-07-01 03:00:00,39.21591,-107.22501,2020.1711822639495,0.116241455078125,0.0,0.010212592127570837,97.91833331914918,5060.41233608689,9.21798887039443e-06,C3,Crys 3
2023-07-01 03:30:00,2023-07-01 03:30:00,39.21591,-107.22501,2049.859034748822,0.107574462890625,0.0,0.010163945352271771,98.38699100999075,5060.41233608689,8.547561615136542e-06,C3,Crys 3
2023-07-01 04:00:00,2023-07-01 04:00:00,39.21591,-107.22501,2043.5172745280709,0.109405517578125,0.0,0.010194532710915718,98.09179374443104,5060.41233608689,8.168182464004377e-06,C3,Crys 3
2023-07-01 04:30:00,2023-07-01 04:30:00,39.21591,-107.22501,2043.5110784990716,0.109405517578125,0.0,0.010209398197194814,97.94896630388705,5060.41233608689,7.817877415855574e-06,C3,Crys 3
2023-07-01 05:00:00,2023-07-01 05:00:00,39.21591,-107.22501,2054.1669161414093,0.106353759765625,0.0,0.01019029734192905,98.13256340277675,5060.41233608689,7.550324595235179e-06,C3,Crys 3
2023-07-01 05:30:00,2023-07-01 05:30:00,39.21591,-107.22501,2051.820127393735,0.107025146484375,0.0,0.010199834356035076,98.04080783020915,5060.41233608689,7.174940625022614e-06,C3,Crys 3
2023-07-01 06:00:00,2023-07-01 06:00:00,39.21591,-107.22501,1979.1181777464458,0.129302978515625,0.0,0.010391889178159315,96.22889378975526,5060.41233608689,7.116521257017087e-06,C3,Crys 3
2023-07-01 06:30:00,2023-07-01 06:30:00,39.21591,-107.22501,1995.6331645481903,0.123870849609375,0.0,0.0103340199943639,96.76776322722355,5060.41233608689,6.908356207999211e-06,C3,Crys 3
2023-07-01 07:00:00,2023-07-01 07:00:00,39.21591,-107.22501,2003.5516190350706,0.121368408203125,0.0,0.010309826235529031,96.99484522385713,5060.41233608689,6.822191730675024e-06,C3,Crys 3
2023-07-01 07:30:00,2023-07-01 07:30:00,39.21591,-107.22501,2037.213640962572,0.111175537109375,0.0,0.010216855368051905,97.87747442593725,5060.41233608689,6.620985487375568e-06,C3,Crys 3
2023-07-01 08:00:00,2023-07-01 08:00:00,39.21591,-107.22501,2033.5701358731358,0.112213134765625,0.0,0.010221123952056004,97.83659846908007,5060.41233608689,6.5472348075308876e-06,C3,Crys 3
