half_hour,datetime,lat,long,mod_nc_cph,swc,bwe,Mod_cv,Mod_sqrt,N0_fit,Rhov_g_cm3,site,SiteName
2023-07-01 00:30:00,2023-07-01 00:30:00,39.18318,-107.24607,2142.172311405821,0.168792724609375,0.0,0.009652042033113034,103.60501918343532,5123.6628462413655,7.808474544270765e-06,C2,Crys 1
2023-07-01 01:00:00,2023-07-01 01:00:00,39.18318,-107.24607,2086.692163970492,0.190643310546875,0.0,0.009779512648174612,102.25458424931374,5123.6628462413655,8.379257451763298e-06,C2,Crys 1
2023-07-01 01:30:00,2023-07-01 01:30:00,39.18318,-107.24607,2078.5396367805038,0.194122314453125,0.0,0.009805806756909202,101.9803902718557,5123.6628462413655,7.95729817087292e-06,C2,Crys 1
2023-07-01 02:00:00,2023-07-01 02:00:00,39.18318,-107.24607,2113.269262906922,0.179840087890625,0.0,0.009745089103411436,102.61578825892242,5123.6628462413655,8.291422448081395e-06,C2,Crys 1
2023-07-01 02:30:00,2023-07-01 02:30:00,39.18318,-107.24607,2082.272358807358,0.192535400390625,0.0,0.009820927516479826,101.82337649086284,5123.6628462413655,8.563789274240734e-06,C2,Crys 1
2023-07-01 03:00:00,2023-07-01 03:00:00,39.18318,-107.24607,2086.104970214732,0.190887451171875,0.0,0.009793572433047239,102.1077861869505,5123.6628462413655,8.328234190316149e-06,C2,Crys 1
2023-07-01 03:30:00,2023-07-01 03:30:00,39.18318,-107.24607,2103.0789067104806,0.183929443359375,0.0,0.009778577480814293,102.26436329435587,5123.6628462413655,7.969124892809542e-06,C2,Crys 1
2023-07-01 04:00:00,2023-07-01 04:00:00,39.18318,-107.24607,2122.521465798707,0.176239013671875,0.0,0.009747866669123648,102.58654882585728,5123.6628462413655,7.75443394139605e-06,C2,Crys 1
2023-07-01 04:30:00,2023-07-01 04:30:00,39.18318,-107.24607,2068.6555562656977,0.198394775390625,0.0,0.009881152778812538,101.20276676059801,5123.6628462413655,7.3751550403146334e-06,C2,Crys 1
2023-07-01 05:00:00,2023-07-01 05:00:00,39.18318,-107.24607,2100.706213963749,0.184906005859375,0.0,0.009816194767172902,101.87246929372037,5123.6628462413655,7.240581197028426e-06,C2,Crys 1
2023-07-01 05:30:00,2023-07-01 05:30:00,39.18318,-107.24607,2117.304586438699,0.178253173828125,0.0,0.009777642581679232,102.27414140436477,5123.6628462413655,7.098619821601569e-06,C2,Crys 1
2023-07-01 06:00:00,2023-07-01 06:00:00,39.18318,-107.24607,2124.779577514809,0.175384521484375,0.0,0.0097664446670509,102.39140588936164,5123.6628462413655,6.8994520515581934e-06,C2,Crys 1
2023-07-01 06:30:00,2023-07-01 06:30:00,39.18318,-107.24607,2165.1953206373246,0.160491943359375,0.0,0.009661046645607005,103.50845376103345,5123.6628462413655,6.874768330782068e-06,C2,Crys 1
2023-07-01 07:00:00,2023-07-01 07:00:00,39.18318,-107.24607,2067.495069830126,0.198944091796875,0.0,0.009883082879969496,101.1830025251277,5123.6628462413655,6.793043018061765e-06,C2,Crys 1
2023-07-01 07:30:00,2023-07-01 07:30:00,39.18318,-107.24607,2087.0725512529425,0.190521240234375,0.0,0.00982946374365981,101.73494974687902,5123.6628462413655,6.698732158526188e-06,C2,Crys 1
2023-07-01 08:00:00,2023-07-01 08:00:00,39.18318,-107.24607,2108.526602694356,0.181732177734375,0.0,0.009771105787283352,102.34256201600583,5123.6628462413655,6.517577894874259e-06,C2,Crys 1
2023-07-01 08:30:00,2023-07-01 08:30:00,39.18318,-107.24607,2085.8868982436843,0.191009521484375,0.0,0.009827564880753332,101.75460677532,5123.6628462413655,6.452254970368036e-06,C2,Crys 1
2023-07-01 09:00:00,2023-07-01 09:00:00,39.18318,-107.24607,2045.8284636521578,0.208709716796875,0.0,0.009910223605906826,100.90589675534329,5123.6628462413655,6.2719665567204825e-06,C2,Crys 1
2023-07-01 09:30:00,2023-07-01 09:30:00,39.18318,-107.24607,2044.2024016637308,0.209442138671875,0.0,0.009908277562961032,100.92571525632107,5123.6628462413655,6.2530783126133e-06,C2,Crys 1
2023-07-01 10:00:00,2023-07-01 10:00:00,39.18318,-107.24607,2070.389887800021,0.197662353515625,0.0,0.009841833239736954,101.6070863670443,5123.6628462413655,6.256073143622098e-06,C2,Crys 1
2023-07-01 10:30:00,2023-07-01 10:30:00,39.18318,-107.24607,2044.7683602205602,0.209197998046875,0.0,0.00991411913420425,100.86624807139403,5123.6628462413655,6.0691065409445845e-06,C2,Crys 1
2023-07-01 11:00:00,2023-07-01 11:00:00,39.18318,-107.24607,2086.812300467014,0.190643310546875,0.0,0.00980674975895561,101.97058399362044,5123.6628462413655,5.972453004153553e-06,C2,Crys 1
2023-07-01 11:30:00,2023-07-01 11:30:00,39.18318,-107.24607,2099.9803445822345,0.185150146484375,0.0,0.009779512648174612,102.25458424931374,5123.6628462413655,5.857120326414962e-06,C2,Crys 1
2023-07-01 12:00:00,2023-07-01 12:00:00,39.18318,-107.24607,2021.9826023314004,0.220123291015625,0.0,0.009965182684649137,100.34938963441681,5123.6628462413655,5.736274763063856e-06,C2,Crys 1
2023-07-01 12:30:00,2023-07-01 12:30:00,39.18318,-107.24607,2132.289138218132,0.172515869140625,0.0,0.009732158451573788,102.75212893171606,5123.6628462413655,5.8100252969128946e-06,C2,Crys 1
2023-07-01 13:00:00,2023-07-01 13:00:00,39.18318,-107.24607,2086.242356297907,0.190887451171875,0.0,0.009838974596144754,101.6366075781753,5123.6628462413655,5.837542729135871e-06,C2,Crys 1
2023-07-01 13:30:00,2023-07-01 13:30:00,39.18318,-107.24607,2118.959806609646,0.177581787109375,0.0,0.009762720569806997,102.43046421841503,5123.6628462413655,6.467874987175624e-06,C2,Crys 1
2023-07-01 14:00:00,2023-07-01 14:00:00,39.18318,-107.24607,2060.1567693788706,0.202178955078125,0.0,0.009908277562961032,100.92571525632107,5123.6628462413655,6.775978764637936e-06,C2,Crys 1
2023-07-01 14:30:00,2023-07-01 14:30:00,39.18318,-107.24607,2066.3984995062033,0.199432373046875,0.0,0.009900504839612986,101.00495037373169,5123.6628462413655,6.886416370041049e-06,C2,Crys 1
2023-07-01 15:00:00,2023-07-01 15:00:00,39.18318,-107.24607,2074.6414450099005,0.195831298828125,0.0,0.009872481295984873,101.2916580968048,5123.6628462413655,6.903485509712746e-06,C2,Crys 1
2023-07-01 15:30:00,2023-07-01 15:30:00,39.18318,-107.24607,2080.081229230529,0.193450927734375,0.0,0.00985712153359689,101.44949482377919,5123.6628462413655,7.0352189206651504e-06,C2,Crys 1
2023-07-01 16:00:00,2023-07-01 16:00:00,39.18318,-107.24607,2105.3094262073423,0.183013916015625,0.0,0.009790755624849466,102.13716267842963,5123.6628462413655,7.736173854046036e-06,C2,Crys 1
2023-07-01 16:30:00,2023-07-01 16:30:00,39.18318,-107.24607,2119.5778003270593,0.177398681640625,0.0,0.009750646611193318,102.55730105653132,5123.6628462413655,7.80412821388882e-06,C2,Crys 1
2023-07-01 17:00:00,2023-07-01 17:00:00,39.18318,-107.24607,2080.177702562416,0.193450927734375,0.0,0.009838974596144754,101.6366075781753,5123.6628462413655,5.490381037843279e-06,C2,Crys 1
2023-07-01 17:30:00,2023-07-01 17:30:00,39.18318,-107.24607,2102.731420150702,0.184051513671875,0.0,0.00978606634079062,102.18610473053565,5123.6628462413655,6.060847267054612e-06,C2,Crys 1
2023-07-01 18:00:00,2023-07-01 18:00:00,39.18318,-107.24607,2079.0373522904215,0.193939208984375,0.0,0.00985807941917649,101.43963722332607,5123.6628462413655,5.8642274352613675e-06,C2,Crys 1
2023-07-01 18:30:00,2023-07-01 18:30:00,39.18318,-107.24607,2096.9212002345084,0.186431884765625,0.0,0.009807693033113418,101.96077677224709,5123.6628462413655,5.302110728775267e-06,C2,Crys 1
2023-07-01 19:00:00,2023-07-01 19:00:00,39.18318,-107.24607,2113.2066115275766,0.179840087890625,0.0,0.009762720569806997,102.43046421841503,5123.6628462413655,5.393924041965956e-06,C2,Crys 1
2023-07-01 19:30:00,2023-07-01 19:30:00,39.18318,-107.24607,2094.9315644103704,0.187225341796875,0.0,0.009794511909516669,102.09799214480175,5123.6628462413655,6.17024629174359e-06,C2,Crys 1
2023-07-01 20:00:00,2023-07-01 20:00:00,39.18318,-107.24607,2077.8368181425853,0.194427490234375,0.0,0.009827564880753332,101.75460677532,5123.6628462413655,5.674249942365164e-06,C2,Crys 1
2023-07-01 20:30:00,2023-07-01 20:30:00,39.18318,-107.24607,2132.926950992715,0.172271728515625,0.0,0.009692762402502015,103.16976301223144,5123.6628462413655,6.053750947030764e-06,C2,Crys 1
2023-07-01 21:00:00,2023-07-01 21:00:00,39.18318,-107.24607,2109.517853689201,0.181304931640625,0.0,0.009759000729485332,102.46950765959599,5123.6628462413655,6.047658617073189e-06,C2,Crys 1
2023-07-01 21:30:00,2023-07-01 21:30:00,39.18318,-107.24607,2118.428748806417,0.177825927734375,0.0,0.009739541087531403,102.67424214475605,5123.6628462413655,5.549541152423072e-06,C2,Crys 1
2023-07-01 22:00:00,2023-07-01 22:00:00,39.18318,-107.24607,2157.084474792194,0.163360595703125,0.0,0.009644856443408243,103.6822067666386,5123.6628462413655,6.315519250120066e-06,C2,Crys 1
