half_hour,datetime,lat,long,mod_nc_cph,swc_vwc,bwe,Mod_cv,Mod_sqrt,N0_fit,airT,airRH,SiteName
2023-08-01 16:00:00,2023-08-01 16:00:00,39.170505,-106.799888,2581.5870052697137,0.108856201171875,0.0,0.008062943127594254,124.02419118865481,6363.5883999324515,18.0,73.0,RF 3
2023-08-01 16:30:00,2023-08-01 16:30:00,39.170505,-106.799888,2581.128952650311,0.108917236328125,0.0,0.008054569304093907,124.15313125330347,6363.5883999324515,19.0,62.0,RF 3
2023-08-01 17:00:00,2023-08-01 17:00:00,39.170505,-106.799888,2585.2598403436223,0.108001708984375,0.0,0.008062833020946176,124.02588487224429,6363.5883999324515,19.5,62.0,RF 3
