,KGE,r,beta,gamma,r_squared,RMSE,ubRMSE,std_pred,std_obs,std_bias,label
0,0.5842970385873013,0.6578635636521968,0.9537851300756315,1.231550851538894,0.14775798442921917,0.06430588417212599,0.06362416140688587,0.0818223859687126,0.06965771809258128,0.01216466787613131,Des_full
1,0.716312799654524,0.7641725778679381,0.9501972535919053,0.8503887000904959,0.5599488818789206,0.04163187750574491,0.04057364805999836,0.05071140978102579,0.06275877134606464,0.012047361565038849,Des_sans_outliers
2,0.5960268561071084,0.6159303110171445,0.9767453439658037,1.1230609441051496,0.1434445418342124,0.06446841409057417,0.06429692450627489,0.07641065409784664,0.06965771809258128,0.006752936005265359,UTS_full
3,0.6545368332626588,0.7570444129878997,1.0191254245272385,0.7551498408241263,0.5697015676339077,0.04116795693746621,0.04101184671776849,0.0482986735937883,0.06275877134606464,0.014460097752276344,UTS_sans_outliers
