,Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,SWC_20,SWC_50,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,sT_50,BaroPress,airRH,airT,date,CRNS,Bare
10,10,2023-07-01 06:00:00,11224.0,0.0094390040186379,105.94338110519222,2059.424648569844,0.143035246799081,1992.543882380212,0.134552001953125,6.215836540251743e-06,768.9,0.179,0.137,0.199,0.169,0.1684947908443126,0.0015360878835123,0.0007955525752909,11.4,12.9,12.4,10.5,768.9,95.2,4.4,2023-07-01,0.134552001953125,816.7739577395549
11,11,2023-07-01 06:30:00,11302.0,0.0094063762979843,106.310864919819,2064.593807679042,0.1407599177279531,1999.2082068409368,0.131927490234375,6.056620095003668e-06,768.8,0.178,0.136,0.199,0.169,0.1677239553740292,0.002437190141086,0.0012622408613635,11.0,12.7,12.4,10.5,768.8,95.9,3.9,2023-07-01,0.131927490234375,816.7739577395549
12,12,2023-07-01 07:00:00,11124.0,0.0094813353998095,105.47037498748168,2028.4572089578403,0.1573281943876163,1966.290236431436,0.145477294921875,5.854884546748342e-06,768.7,0.178,0.136,0.199,0.169,0.1677239553740292,0.002437190141086,0.0012622408613635,10.7,12.5,12.4,10.5,768.7,96.5,3.3,2023-07-01,0.145477294921875,816.7739577395549
13,13,2023-07-01 07:30:00,11390.0,0.0093699686528223,106.72394295564608,2074.894026162656,0.1363147383495465,2011.8439262219777,0.127044677734375,5.803603490945181e-06,768.6,0.178,0.136,0.199,0.169,0.1677239553740292,0.002437190141086,0.0012622408613635,10.4,12.4,12.4,10.5,768.6,97.6,3.0,2023-07-01,0.127044677734375,816.7739577395549
14,14,2023-07-01 08:00:00,11256.0,0.0094255772635926,106.09429767899876,2047.855725915948,0.148239208324198,1986.7287026417428,0.136871337890625,5.697717614791055e-06,768.5,0.178,0.136,0.199,0.169,0.1677239553740292,0.002437190141086,0.0012622408613635,10.1,12.2,12.4,10.5,768.5,99.1,2.5,2023-07-01,0.136871337890625,816.7739577395549
15,15,2023-07-01 08:30:00,11322.0,0.00939806457391,106.4048871058092,2057.6628994875973,0.1438176722334381,1996.9240703401456,0.132781982421875,5.632628446251453e-06,768.4,0.178,0.136,0.199,0.169,0.1677239553740292,0.002437190141086,0.0012622408613635,9.8,12.0,12.3,10.5,768.4,99.3,2.3,2023-07-01,0.132781982421875,816.7739577395549
16,16,2023-07-01 09:00:00,11236.0,0.0094339622641509,106.0,2036.0231912705187,0.1537274309045267,1976.082807334776,0.141265869140625,5.617209490417464e-06,768.4,0.177,0.136,0.199,0.169,0.1672859469918388,0.0029492194355902,0.0015274250531271,9.5,11.9,12.3,10.5,768.4,99.7,2.2,2023-07-01,0.141265869140625,816.7739577395549
17,17,2023-07-01 09:30:00,11040.0,0.009517337345336,105.07140429250958,1998.68330803886,0.1722386265772838,1942.5797246724585,0.156036376953125,5.348327455137705e-06,768.6,0.177,0.136,0.199,0.169,0.1672859469918388,0.0029492194355902,0.0015274250531271,9.3,11.7,12.2,10.5,768.6,98.2,1.7,2023-07-01,0.156036376953125,816.7739577395549
18,18,2023-07-01 10:00:00,11282.0,0.0094147101140054,106.21675950620975,2039.9250158534217,0.1518986747520563,1983.7173562586063,0.138153076171875,5.247131511982836e-06,768.5,0.177,0.136,0.199,0.169,0.1672859469918388,0.0029492194355902,0.0015274250531271,9.0,11.5,12.2,10.5,768.5,99.0,1.3,2023-07-01,0.138153076171875,816.7739577395549
19,19,2023-07-01 10:30:00,11550.0,0.0093048421039847,107.47092630102338,2092.053152544331,0.1291612409696253,2033.798125857572,0.118927001953125,5.304345484341749e-06,768.7,0.177,0.136,0.199,0.169,0.1672859469918388,0.0029492194355902,0.0015274250531271,8.8,11.3,12.2,10.5,768.7,99.4,1.4,2023-07-01,0.118927001953125,816.7739577395549
20,20,2023-07-01 11:00:00,10902.0,0.0095773842334092,104.41264291262816,1967.805064616745,0.1890741871603908,1913.7312880023844,0.169952392578125,5.232533114116167e-06,768.8,0.176,0.135,0.199,0.169,0.1665151115215553,0.0038503216931639,0.0019941133391997,8.5,11.2,12.1,10.5,768.8,99.4,1.2,2023-07-01,0.169952392578125,816.7739577395549
21,21,2023-07-01 11:30:00,11410.0,0.0093617529838573,106.81760154581266,2063.2309883763355,0.1413568640587759,2005.822898177337,0.129302978515625,5.300132840386703e-06,769.0,0.176,0.135,0.198,0.169,0.1663229390601757,0.0040749702017866,0.002110460653366,8.3,11.1,12.0,10.5,769.0,100.0,1.3,2023-07-01,0.129302978515625,816.7739577395549
22,22,2023-07-01 12:00:00,11100.0,0.0094915799575249,105.35653752852738,2004.72228062671,0.16911474761981,1950.869450069944,0.152252197265625,5.111949648421454e-06,769.1,0.176,0.135,0.198,0.169,0.1663229390601757,0.0040749702017866,0.002110460653366,8.1,10.9,12.0,10.5,769.1,99.8,0.8,2023-07-01,0.152252197265625,816.7739577395549
23,23,2023-07-01 12:30:00,11338.0,0.009391431035357,106.48004507887852,2058.34431805596,0.1435146192576702,2001.8269098888727,0.130889892578125,5.2283175163180405e-06,769.2,0.176,0.135,0.198,0.169,0.1663229390601757,0.0040749702017866,0.002110460653366,8.0,10.8,11.9,10.5,769.2,100.0,1.1,2023-07-01,0.130889892578125,816.7739577395549
24,24,2023-07-01 13:00:00,11112.0,0.0094864535299528,105.41347162483552,2024.1562194861865,0.1594079285896058,1964.782421432005,0.146087646484375,5.596114698439565e-06,769.4,0.176,0.135,0.198,0.169,0.1663229390601757,0.0040749702017866,0.002110460653366,7.9,10.6,11.9,10.6,769.4,100.0,2.1,2023-07-01,0.146087646484375,816.7739577395549
25,25,2023-07-01 13:30:00,11076.0,0.009501857794816,105.24257693538296,2025.534742171729,0.1587387189479433,1956.992214264792,0.149505615234375,6.4860047122238695e-06,769.3,0.176,0.135,0.198,0.169,0.1663229390601757,0.0040749702017866,0.002110460653366,7.8,10.6,11.8,10.6,769.3,100.0,4.3,2023-07-01,0.149505615234375,816.7739577395549
26,26,2023-07-01 14:00:00,10726.0,0.0096556408557709,103.56640381899916,1960.55619489522,0.193249256643862,1893.772749644386,0.180328369140625,6.530511476840457e-06,769.2,0.174,0.134,0.198,0.168,0.1650771031393649,0.0055313452702513,0.0028647293047516,7.6,10.4,11.6,10.4,769.2,90.0,6.0,2023-07-01,0.180328369140625,816.7739577395549
27,27,2023-07-01 14:30:00,11294.0,0.0094097071678826,106.27323275406654,2075.442429040233,0.1360813138562435,1996.962983050132,0.132781982421875,7.277666567814759e-06,769.4,0.176,0.135,0.198,0.169,0.1663229390601757,0.0040749702017866,0.002110460653366,8.0,10.2,11.7,10.5,769.4,80.0,9.5,2023-07-01,0.132781982421875,816.7739577395549
28,28,2023-07-01 15:00:00,11214.0,0.0094432116611678,105.89617556833674,2050.661696279042,0.1469625881802314,1976.13697048785,0.141265869140625,6.983764461989698e-06,769.2,0.176,0.135,0.198,0.169,0.1663229390601757,0.0040749702017866,0.002110460653366,8.3,10.2,11.6,10.6,769.2,66.4,11.8,2023-07-01,0.141265869140625,816.7739577395549
29,29,2023-07-01 15:30:00,11154.0,0.0094685762291794,105.61249926026748,2046.5542143485584,0.1488345420097133,1967.9072699374483,0.144744873046875,7.400881732340589e-06,769.1,0.176,0.135,0.198,0.169,0.1663229390601757,0.0040749702017866,0.002110460653366,8.7,10.1,11.6,10.6,769.1,61.4,14.0,2023-07-01,0.144744873046875,816.7739577395549
30,30,2023-07-01 16:00:00,11454.0,0.0093437543160125,107.02336193560733,2107.278245026592,0.1230637749796109,2019.3662257449027,0.124176025390625,8.061937138063117e-06,769.0,0.177,0.135,0.198,0.169,0.1667609474423661,0.0035629409072825,0.0018452764616024,9.2,10.1,11.5,10.6,769.0,57.8,16.4,2023-07-01,0.124176025390625,816.7739577395549
31,31,2023-07-01 16:30:00,11354.0,0.0093848115236727,106.55515003977987,2069.360889425521,0.1386881290452533,1998.8243830410595,0.132049560546875,6.534999326578773e-06,768.8,0.177,0.135,0.198,0.168,0.1667239553740292,0.0036061844236693,0.0018676726351517,9.9,10.1,11.4,10.6,768.8,43.6,17.6,2023-07-01,0.132049560546875,816.7739577395549
32,32,2023-07-01 17:00:00,11498.0,0.0093258590619309,107.22872749408155,2109.1525721022417,0.1223286897726295,2019.292827944001,0.124237060546875,8.240852011335257e-06,768.6,0.177,0.135,0.198,0.168,0.1667239553740292,0.0036061844236693,0.0018676726351517,10.5,10.2,11.4,10.6,768.6,50.3,19.1,2023-07-01,0.124237060546875,816.7739577395549
33,33,2023-07-01 17:30:00,11518.0,0.0093177587745847,107.32194556566704,2095.8792503248533,0.1276074142657651,2024.2779900648416,0.122406005859375,6.550233073629481e-06,768.7,0.177,0.135,0.197,0.168,0.1665317829126496,0.003830832932292,0.001984019949318,11.3,10.3,11.3,10.6,768.7,37.7,20.1,2023-07-01,0.122406005859375,816.7739577395549
34,34,2023-07-01 18:00:00,11376.0,0.0093757325077168,106.65833300778706,2070.1046583626044,0.1383671515085183,2008.915293435526,0.128143310546875,5.640538410161973e-06,768.7,0.178,0.134,0.197,0.168,0.1666369642067469,0.0037078766008575,0.0019203398518633,12.1,10.4,11.3,10.6,768.7,31.9,20.4,2023-07-01,0.128143310546875,816.7739577395549
