,Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,SWC_20,SWC_50,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,sT_50,BaroPress,airRH,airT,date,CRNS,Bare
286,286,2023-07-07 00:00:00,11304.0,0.0094055441330516,106.3202708800161,2234.3558128125874,0.0526946416794163,2173.134875048156,0.050567626953125,5.216984379244162e-06,780.5,0.032,0.053,0.096,0.111,0.0599374786061499,0.0060584197991159,0.0029178559529146,16.0,14.9,12.4,10.7,780.5,25.1,23.2,2023-07-07,0.050567626953125,1100.2317630898795
287,287,2023-07-07 00:30:00,11496.0,0.0093266702530829,107.21940122944169,2255.142554945903,0.048989087303442,2202.1040279564527,0.046783447265625,4.460256789778237e-06,780.4,0.032,0.053,0.096,0.111,0.0599374786061499,0.0060584197991159,0.0029178559529146,15.8,14.8,12.5,10.7,780.4,23.8,21.4,2023-07-07,0.046783447265625,1100.2317630898795
288,288,2023-07-07 01:00:00,11602.0,0.0092839666013987,107.71258050942797,2268.4632165236035,0.0466837330274117,2217.5616176940075,0.044891357421875,4.250714807772882e-06,780.1,0.032,0.053,0.096,0.111,0.0599374786061499,0.0060584197991159,0.0029178559529146,15.5,14.7,12.5,10.7,780.1,23.9,20.5,2023-07-07,0.044891357421875,1100.2317630898795
289,289,2023-07-07 01:30:00,11776.0,0.009215122259681,108.51727973000428,2305.0724682135283,0.0406102154488819,2250.819307874904,0.040863037109375,4.463655304998892e-06,780.1,0.032,0.053,0.096,0.111,0.0599374786061499,0.0060584197991159,0.0029178559529146,15.3,14.6,12.6,10.7,780.1,26.3,19.7,2023-07-07,0.040863037109375,1100.2317630898795
290,290,2023-07-07 02:00:00,11628.0,0.0092735814012442,107.83320453366856,2313.29740464995,0.0392960709591965,2239.0764856583783,0.042266845703125,6.138519481627863e-06,780.2,0.031,0.053,0.096,0.111,0.0595659728613763,0.0064823291442047,0.0031220191583505,15.0,14.5,12.6,10.7,780.2,41.2,17.5,2023-07-07,0.042266845703125,1100.2317630898795
291,291,2023-07-07 02:30:00,11438.0,0.0093502872686134,106.948585778401,2267.9185452518336,0.0467769668254125,2202.4902685724574,0.046722412109375,5.501203663011458e-06,780.2,0.031,0.053,0.096,0.111,0.0595659728613763,0.0064823291442047,0.0031220191583505,14.7,14.4,12.7,10.7,780.2,41.9,15.4,2023-07-07,0.046722412109375,1100.2317630898795
292,292,2023-07-07 03:00:00,11196.0,0.009450799618729,105.8111525312904,2227.5959598189243,0.0539291020663662,2162.1763735492923,0.052093505859375,5.603029589206542e-06,780.6,0.031,0.053,0.096,0.111,0.0595659728613763,0.0064823291442047,0.0031220191583505,14.4,14.3,12.7,10.7,780.6,46.2,14.1,2023-07-07,0.052093505859375,1100.2317630898795
293,293,2023-07-07 03:30:00,11634.0,0.0092711897619005,107.86102168995065,2320.913129167169,0.0380950385145173,2259.2491621467952,0.039947509765625,5.054446115660031e-06,781.1,0.031,0.053,0.096,0.111,0.0595659728613763,0.0064823291442047,0.0031220191583505,14.1,14.1,12.7,10.7,781.1,44.6,13.0,2023-07-07,0.039947509765625,1100.2317630898795
294,294,2023-07-07 04:00:00,11014.0,0.00952856418881,104.94760597555334,2211.748761191653,0.0568818575700973,2149.773501739463,0.053802490234375,5.3386553928901615e-06,781.8,0.031,0.053,0.096,0.111,0.0595659728613763,0.0064823291442047,0.0031220191583505,13.7,13.9,12.7,10.7,781.8,49.2,12.3,2023-07-07,0.053802490234375,1100.2317630898795
295,295,2023-07-07 04:30:00,11332.0,0.0093939169658815,106.45186705737012,2286.296358405,0.0436784060593423,2218.291018279501,0.044769287109375,5.67715480112687e-06,782.2,0.031,0.053,0.096,0.111,0.0595659728613763,0.0064823291442047,0.0031220191583505,13.4,13.8,12.7,10.7,782.2,55.0,11.5,2023-07-07,0.044769287109375,1100.2317630898795
