,Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,BaroPress,airRH,airT,date,CRNS,Bare
18065,18065,2024-07-11 09:30:00,9426.0,0.0102999776490727,97.08758932015976,2092.095005010912,0.150310864104528,2013.927932440244,0.118133544921875,7.187637440354418e-06,795.8,0.085,0.078,0.0817410588948666,0.0282556018436775,0.0163392048542409,12.7,13.9,795.8,91.6,7.2,2024-07-11,0.118133544921875,1077.7727756171157
18066,18066,2024-07-11 10:00:00,9640.0,0.0101850105465838,98.18350166906862,2140.376577738268,0.1323295505420249,2061.150026906948,0.104461669921875,7.118154086676684e-06,795.9,0.085,0.078,0.0817410588948666,0.0282556018436775,0.0163392048542409,12.6,13.8,795.9,92.5,6.9,2024-07-11,0.104461669921875,1077.7727756171157
18067,18067,2024-07-11 10:30:00,9560.0,0.0102275368716153,97.77525249264254,2122.964858733158,0.1385705042336757,2045.5332490739136,0.108795166015625,7.009999461228991e-06,796.0,0.085,0.078,0.0817410588948666,0.0282556018436775,0.0163392048542409,12.4,13.7,796.0,93.5,6.5,2024-07-11,0.108795166015625,1077.7727756171157
18068,18068,2024-07-11 11:00:00,9478.0,0.0102716839433397,97.35502041497398,2107.3769307952,0.1443864815355044,2030.9419771011312,0.113006591796875,6.9694856938555766e-06,796.2,0.085,0.077,0.0812754958798475,0.0276849536987294,0.0160092194236851,12.3,13.6,796.2,94.8,6.2,2024-07-11,0.113006591796875,1077.7727756171157
18069,18069,2024-07-11 11:30:00,9622.0,0.0101945327109157,98.09179374443104,2140.4268322371254,0.1323119124576814,2063.2993655667856,0.103851318359375,6.922342165450884e-06,796.3,0.085,0.077,0.0812754958798475,0.0276849536987294,0.0160092194236851,12.1,13.5,796.3,95.4,6.0,2024-07-11,0.103851318359375,1077.7727756171157
18070,18070,2024-07-11 12:00:00,9570.0,0.0102221919342909,97.8263768111648,2131.83420480875,0.1353587303628534,2056.6342834220727,0.105682373046875,6.771214250465386e-06,796.6,0.085,0.077,0.0812754958798475,0.0276849536987294,0.0160092194236851,12.0,13.4,796.6,95.8,5.6,2024-07-11,0.105682373046875,1077.7727756171157
18071,18071,2024-07-11 12:30:00,9442.0,0.0102912470031732,97.16995420396162,2112.927284907227,0.1422899903126307,2037.9440626101648,0.110992431640625,6.813622690447425e-06,796.8,0.085,0.077,0.0812754958798475,0.0276849536987294,0.0160092194236851,11.9,13.3,796.8,96.4,5.6,2024-07-11,0.110992431640625,1077.7727756171157
18072,18072,2024-07-11 13:00:00,9548.0,0.0102339618770893,97.71386800244886,2141.942348801362,0.1317809944031523,2063.824835824533,0.103729248046875,7.009415651808757e-06,797.0,0.085,0.077,0.0812754958798475,0.0276849536987294,0.0160092194236851,11.8,13.2,797.0,96.6,6.0,2024-07-11,0.103729248046875,1077.7727756171157
18073,18073,2024-07-11 13:30:00,9304.0,0.0103672876627579,96.45724441429996,2093.629582229565,0.1497056286906169,2012.5478097612445,0.118560791015625,7.460763404905301e-06,797.1,0.085,0.077,0.0812754958798475,0.0276849536987294,0.0160092194236851,11.7,13.1,797.1,95.7,7.1,2024-07-11,0.118560791015625,1077.7727756171157
18074,18074,2024-07-11 14:00:00,9472.0,0.0102749367065848,97.32420048477152,2132.457170826229,0.1351357178133015,2044.4820651250625,0.109100341796875,7.968612940588546e-06,797.2,0.085,0.077,0.0812754958798475,0.0276849536987294,0.0160092194236851,11.7,13.1,797.2,91.6,8.8,2024-07-11,0.109100341796875,1077.7727756171157
18075,18075,2024-07-11 14:30:00,9432.0,0.0102967010535869,97.11848433743188,2125.3511555290097,0.1376995784497057,2032.8870392916967,0.112457275390625,8.422988664612324e-06,797.0,0.085,0.077,0.0812754958798475,0.0276849536987294,0.0160092194236851,11.9,13.0,797.0,86.9,10.5,2024-07-11,0.112457275390625,1077.7727756171157
18076,18076,2024-07-11 15:00:00,9586.0,0.0102136574373455,97.9081201943945,2157.994993983709,0.1262727291708733,2061.572623329145,0.104339599609375,8.661346373927462e-06,796.7,0.085,0.077,0.0812754958798475,0.0276849536987294,0.0160092194236851,12.2,13.0,796.7,72.3,13.9,2024-07-11,0.104339599609375,1077.7727756171157
18077,18077,2024-07-11 15:30:00,9670.0,0.0101691993951929,98.33615815151616,2222.950107995042,0.1059432153034839,2122.988957446165,0.088714599609375,8.719463241102354e-06,796.4,0.085,0.077,0.0812754958798475,0.0276849536987294,0.0160092194236851,12.5,13.0,796.4,60.3,17.0,2024-07-11,0.088714599609375,1077.7727756171157
18078,18078,2024-07-11 16:00:00,9704.0,0.0101513688013394,98.508882848198,2207.995047113165,0.1103657062348257,2127.354607260528,0.087738037109375,7.01971111753469e-06,796.2,0.085,0.077,0.0812754958798475,0.0276849536987294,0.0160092194236851,12.8,13.0,796.2,43.1,19.0,2024-07-11,0.087738037109375,1077.7727756171157
18079,18079,2024-07-11 16:30:00,9620.0,0.0101955923785773,98.08159868191385,2196.6373484264354,0.1138230966087466,2105.872200563332,0.092864990234375,7.98166228268419e-06,796.0,0.085,0.076,0.0808099328648285,0.0271143055537813,0.0156792339931292,13.2,13.1,796.0,44.1,20.8,2024-07-11,0.092864990234375,1077.7727756171157
