,Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,SWC_20,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,BaroPress,airRH,airT,date,CRNS,Bare
76,76,2023-07-02 15:00:00,12348.0,0.0089991541192673,111.1215550647128,2645.503190617476,0.049312695121751,2553.5032026355293,0.063323974609375,6.672024062428135e-06,790.0,0.042,0.098,0.187,0.092148147802994,0.0103819636774438,0.0053482154183596,15.5,16.7,18.2,790.0,49.6,15.8,2023-07-02,0.063323974609375,799.1759333681613
77,77,2023-07-02 15:30:00,12468.0,0.0089557426064856,111.66019881766287,2656.293152814149,0.0473258524764951,2569.0815006016383,0.060882568359375,6.286412463558516e-06,789.9,0.042,0.098,0.187,0.092148147802994,0.0103819636774438,0.0053482154183596,16.1,16.7,18.1,789.9,42.7,17.3,2023-07-02,0.060882568359375,799.1759333681613
78,78,2023-07-02 16:00:00,12160.0,0.0090684531263751,110.27239001672176,2585.7675992890104,0.0609220935596845,2503.793933341927,0.071807861328125,6.062922473998204e-06,789.8,0.043,0.098,0.186,0.0923777055598254,0.0101141338771054,0.0052102442683759,17.0,16.8,18.0,789.8,38.8,18.3,2023-07-02,0.071807861328125,799.1759333681613
79,79,2023-07-02 16:30:00,12368.0,0.00899187501582,111.21151019566275,2625.9204336869097,0.0530020845440155,2544.76922509668,0.064788818359375,5.9054477091974014e-06,789.7,0.043,0.098,0.186,0.0923777055598254,0.0101141338771054,0.0052102442683759,17.7,16.9,17.9,789.7,35.0,19.6,2023-07-02,0.064788818359375,799.1759333681613
80,80,2023-07-02 17:00:00,12178.0,0.0090617487201407,110.35397591387454,2576.8382295500105,0.0627518163763645,2495.435015425868,0.073272705078125,6.04089835602316e-06,789.4,0.043,0.098,0.186,0.0923777055598254,0.0101141338771054,0.0052102442683759,18.6,17.1,17.8,789.4,32.8,21.1,2023-07-02,0.073272705078125,799.1759333681613
81,81,2023-07-02 17:30:00,11942.0,0.0091508506339796,109.27945827098522,2529.5604126819803,0.072887365780884,2443.516078332253,0.083099365234375,6.5209867583787766e-06,789.2,0.044,0.098,0.186,0.0928194870192494,0.0095986982773508,0.0049447202589086,21.0,17.4,17.8,789.2,32.1,22.8,2023-07-02,0.083099365234375,799.1759333681613
82,82,2023-07-02 18:00:00,12536.0,0.0089314199121113,111.96428001822724,2649.5824043725124,0.0485577835203752,2561.32658259809,0.062103271484375,6.38093978722104e-06,789.0,0.045,0.099,0.185,0.0933950396140643,0.0089271891169493,0.0045987957539874,23.5,17.8,17.7,789.0,29.5,23.9,2023-07-02,0.062103271484375,799.1759333681613
86,86,2023-07-02 20:00:00,12462.0,0.0089578982793069,111.63332835672328,2613.901228323273,0.0553215363481128,2539.2659807925106,0.065704345703125,5.443046234570835e-06,788.1,0.052,0.103,0.185,0.097871489181966,0.0037044224784148,0.0019083142679665,39.9,22.7,17.7,788.1,21.5,26.7,2023-07-02,0.065704345703125,799.1759333681613
95,95,2023-07-03 00:30:00,12678.0,0.0088812608590826,112.59662517144996,2612.47902497799,0.0555988316978494,2549.0809205992623,0.064056396484375,4.605734406032238e-06,786.4,0.053,0.109,0.189,0.101238134479661,0.000223512479383,0.0001151413090598,39.1,28.9,19.8,786.4,17.5,27.4,2023-07-03,0.064056396484375,794.8490555509271
97,97,2023-07-03 01:30:00,12736.0,0.0088610150626042,112.85388783732708,2627.576148676256,0.0526858920467226,2562.606985893908,0.061859130859375,4.694955764736048e-06,786.5,0.05,0.109,0.19,0.1001250138039816,0.0010751885204645,0.0005538778598585,33.6,28.2,20.3,786.5,19.5,25.8,2023-07-03,0.061859130859375,794.8490555509271
98,98,2023-07-03 02:00:00,12810.0,0.0088353841167343,113.18127053536728,2643.747312846064,0.0496390686738397,2574.450627407602,0.060028076171875,4.984643864995442e-06,786.6,0.049,0.108,0.189,0.0991250138039816,0.0022419092796984,0.0011549080837469,31.4,27.6,20.5,786.6,21.9,24.8,2023-07-03,0.060028076171875,794.8490555509271
99,99,2023-07-03 02:30:00,12832.0,0.0088278068943306,113.27841806805036,2660.504014246496,0.0465591084526857,2578.8720102181383,0.059295654296875,5.861879815334685e-06,786.6,0.048,0.108,0.19,0.0988954560471502,0.0025097390800368,0.0012928792337306,29.6,27.1,20.6,786.6,32.2,20.9,2023-07-03,0.059295654296875,794.8490555509271
100,100,2023-07-03 03:00:00,12806.0,0.008836763890947,113.16359838746732,2657.860387156395,0.0470399179134126,2582.323776941563,0.058807373046875,5.416927681881188e-06,786.8,0.047,0.107,0.19,0.0981076797497427,0.0034288540398545,0.0017663565981353,27.6,26.4,20.8,786.8,35.5,17.9,2023-07-03,0.058807373046875,794.8490555509271
101,101,2023-07-03 03:30:00,12676.0,0.0088819614673635,112.58774356030057,2642.0300405988214,0.0499591009838624,2571.4739285250184,0.060455322265625,5.081111861720651e-06,787.1,0.046,0.106,0.191,0.0975321271549278,0.004100363200256,0.0021122811030565,25.9,25.8,20.8,787.1,33.9,17.6,2023-07-03,0.060455322265625,794.8490555509271
102,102,2023-07-03 04:00:00,12818.0,0.0088326265061438,113.21660655575224,2678.5702447568287,0.0433231687315044,2607.861265644148,0.054901123046875,5.021070546865509e-06,787.5,0.045,0.105,0.191,0.0967443508575204,0.0050194781600736,0.0025857584674612,24.4,25.1,20.9,787.5,33.7,17.5,2023-07-03,0.054901123046875,794.8490555509271
103,103,2023-07-03 04:30:00,12682.0,0.0088798601397522,112.61438629233834,2656.403864414492,0.0473056317538002,2585.8314110201827,0.058258056640625,5.054069957964445e-06,787.8,0.045,0.105,0.191,0.0967443508575204,0.0050194781600736,0.0025857584674612,23.2,24.5,20.9,787.8,31.4,18.8,2023-07-03,0.058258056640625,794.8490555509271
104,104,2023-07-03 05:00:00,12556.0,0.0089243038087489,112.05355862265152,2633.2212783039945,0.0516138040742623,2559.568881355742,0.062347412109375,5.328761756538574e-06,787.9,0.044,0.104,0.191,0.0959565745601129,0.0059385931198913,0.0030592358318659,22.5,23.9,20.9,787.9,33.9,18.4,2023-07-03,0.062347412109375,794.8490555509271
105,105,2023-07-03 05:30:00,12374.0,0.0089896947268369,111.2384825498802,2597.431980113112,0.0585702789303519,2524.304296832575,0.068206787109375,5.364711214674914e-06,788.0,0.044,0.103,0.191,0.0956105797221295,0.0063422724799544,0.0032671891868034,21.9,23.3,20.8,788.0,37.1,17.0,2023-07-03,0.068206787109375,794.8490555509271
106,106,2023-07-03 06:00:00,12578.0,0.0089164957068844,112.15168300119264,2643.114754477229,0.0497568566064571,2565.345409375568,0.061431884765625,5.613953786397597e-06,788.1,0.043,0.103,0.191,0.0951687982627055,0.006857708079709,0.0035327131962707,21.1,22.9,20.8,788.1,42.5,15.5,2023-07-03,0.061431884765625,794.8490555509271
107,107,2023-07-03 06:30:00,12502.0,0.0089435564540999,111.81234278915724,2625.923948830835,0.0530014124105302,2547.4164092335072,0.064361572265625,5.70712868381764e-06,788.1,0.043,0.103,0.191,0.0951687982627055,0.006857708079709,0.0035327131962707,20.4,22.4,20.7,788.1,44.0,15.2,2023-07-03,0.064361572265625,794.8490555509271
108,108,2023-07-03 07:00:00,12586.0,0.0089136614742296,112.18734331465382,2643.1709052286164,0.049746396309632,2562.6665161652745,0.061859130859375,5.817463998095046e-06,788.0,0.043,0.102,0.19,0.0946105797221295,0.0075089932391883,0.0038682194106917,19.8,22.0,20.6,788.0,45.4,15.0,2023-07-03,0.061859130859375,794.8490555509271
109,109,2023-07-03 07:30:00,12506.0,0.0089421260572168,111.83022847155416,2625.130433493323,0.0531532325096744,2546.377518763938,0.064544677734375,5.7273020165185645e-06,788.0,0.042,0.101,0.19,0.093822803424722,0.0084281081990059,0.0043416967750965,19.2,21.6,20.5,788.0,48.4,13.7,2023-07-03,0.064544677734375,794.8490555509271
110,110,2023-07-03 08:00:00,12526.0,0.0089349843532924,111.91961400934154,2618.5796930147885,0.0544136130754981,2540.141238908696,0.065521240234375,5.718437788725843e-06,788.1,0.042,0.101,0.19,0.093822803424722,0.0084281081990059,0.0043416967750965,18.6,21.2,20.4,788.1,52.7,12.3,2023-07-03,0.065521240234375,794.8490555509271
111,111,2023-07-03 08:30:00,12482.0,0.0089507187491968,111.72287142747452,2608.824632049501,0.05631414294021,2531.2185010424987,0.067047119140625,5.677702551604432e-06,788.1,0.042,0.1,0.19,0.0934768085867386,0.008831787559069,0.0045496501300339,18.0,20.8,20.3,788.1,52.0,12.4,2023-07-03,0.067047119140625,794.8490555509271
112,112,2023-07-03 09:00:00,12240.0,0.0090387690757773,110.63453348751464,2560.7231777451475,0.0661202763854677,2484.520974811728,0.075286865234375,5.6797745741767e-06,788.1,0.041,0.1,0.189,0.092822803424722,0.0095948289582398,0.0049427269989848,17.5,20.5,20.2,788.1,53.0,12.1,2023-07-03,0.075286865234375,794.8490555509271
113,113,2023-07-03 09:30:00,11990.0,0.0091325152995444,109.4988584415381,2513.867813797173,0.0764280925446665,2440.7619538587323,0.083648681640625,5.546678646567406e-06,788.1,0.041,0.1,0.189,0.092822803424722,0.0095948289582398,0.0049427269989848,17.1,20.1,20.1,788.1,50.8,12.4,2023-07-03,0.083648681640625,794.8490555509271
114,114,2023-07-03 10:00:00,12206.0,0.0090513491362504,110.48076755707302,2560.791007031808,0.06610591589192,2486.541362467731,0.074920654296875,5.529742792972032e-06,788.2,0.04,0.099,0.19,0.0922472508299071,0.0102663381186413,0.005288651503906,16.7,19.7,20.0,788.2,51.6,12.1,2023-07-03,0.074920654296875,794.8490555509271
115,115,2023-07-03 10:30:00,12602.0,0.0089080011075852,112.25862995778988,2645.266326214869,0.0493566720394196,2569.0814775304952,0.060882568359375,5.4915756605284845e-06,788.3,0.041,0.099,0.189,0.0924768085867386,0.0099985083183029,0.0051506803539223,16.3,19.4,19.9,788.3,56.3,10.6,2023-07-03,0.060882568359375,794.8490555509271
116,116,2023-07-03 11:00:00,12414.0,0.0089751998855367,111.41813137905338,2596.7431793829905,0.0587079694744835,2523.510705911247,0.068328857421875,5.374088221486992e-06,788.3,0.041,0.098,0.189,0.0921308137487551,0.010402187678366,0.0053586337088597,15.9,19.1,19.8,788.3,58.7,9.6,2023-07-03,0.068328857421875,794.8490555509271
117,117,2023-07-03 11:30:00,12378.0,0.0089882420816425,111.2564604865713,2593.5430540516886,0.0593496148649365,2519.857894030936,0.069000244140625,5.4151466382952e-06,788.5,0.04,0.098,0.189,0.0916890322893311,0.0109176232781206,0.005624157718327,15.4,18.9,19.7,788.5,57.3,10.1,2023-07-03,0.069000244140625,794.8490555509271
118,118,2023-07-03 12:00:00,12240.0,0.0090387690757773,110.63453348751464,2570.8516012919504,0.0639930943453821,2498.351041747025,0.072784423828125,5.373956390038806e-06,788.6,0.04,0.097,0.188,0.0911308137487551,0.0115689084375999,0.005959663932748,15.1,18.5,19.5,788.6,60.6,9.1,2023-07-03,0.072784423828125,794.8490555509271
119,119,2023-07-03 12:30:00,12418.0,0.008973754254556,111.43608033307704,2612.792075721188,0.0555377422431578,2535.95102540768,0.066253662109375,5.6112377524497375e-06,788.8,0.039,0.098,0.188,0.0910350271273146,0.0116806646772914,0.0060172345872779,14.7,18.3,19.4,788.8,59.0,10.2,2023-07-03,0.066253662109375,794.8490555509271
120,120,2023-07-03 13:00:00,12332.0,0.0090049901471954,111.04953849521392,2595.512463295769,0.0589543567245181,2520.222027416296,0.068939208984375,5.532319438262923e-06,788.9,0.04,0.097,0.188,0.0911308137487551,0.0115689084375999,0.005959663932748,14.6,18.0,19.3,788.9,52.6,11.8,2023-07-03,0.068939208984375,794.8490555509271
121,121,2023-07-03 13:30:00,12424.0,0.0089715871172522,111.4629983447422,2621.68873492756,0.0538138508979905,2544.573330109173,0.064788818359375,5.612190599085919e-06,789.2,0.039,0.096,0.188,0.0903430374513476,0.0124880233974176,0.0064331412971528,14.9,17.8,19.2,789.2,51.4,12.4,2023-07-03,0.064788818359375,794.8490555509271
122,122,2023-07-03 14:00:00,12356.0,0.0089962403571319,111.15754585272202,2605.2927410365105,0.0570093219409577,2529.4867152256293,0.067352294921875,5.549802987081006e-06,789.4,0.04,0.096,0.188,0.0907848189107716,0.011972587797663,0.0061676172876855,15.0,17.6,19.1,789.4,46.9,13.7,2023-07-03,0.067352294921875,794.8490555509271
123,123,2023-07-03 14:30:00,12422.0,0.0089723093218915,111.45402639653716,2615.8771567473186,0.0549372832716981,2541.147929901713,0.065399169921875,5.445863874868711e-06,789.3,0.039,0.096,0.187,0.0901308137487551,0.0127356291968338,0.0065606941566364,15.3,17.5,19.0,789.3,42.5,15.0,2023-07-03,0.065399169921875,794.8490555509271
124,124,2023-07-03 15:00:00,12182.0,0.0090602608704106,110.37209792334292,2575.459600311154,0.0630366199033135,2501.599618246338,0.072174072265625,5.467611346229657e-06,789.3,0.04,0.097,0.187,0.0909185900461625,0.0118165142370161,0.0060872167922317,15.8,17.4,18.8,789.3,39.2,16.4,2023-07-03,0.072174072265625,794.8490555509271
125,125,2023-07-03 15:30:00,12344.0,0.009000612062431,111.1035552986492,2615.263228741421,0.0550565471465596,2537.856465298384,0.065948486328125,5.648304393408287e-06,789.2,0.04,0.096,0.187,0.0905725952081791,0.0122201935970791,0.0062951701471691,16.5,17.4,18.8,789.2,35.3,18.7,2023-07-03,0.065948486328125,794.8490555509271
126,126,2023-07-03 16:00:00,12424.0,0.0089715871172522,111.4629983447422,2626.2431279033863,0.0529403969282456,2550.5886614251326,0.063812255859375,5.492883504403886e-06,789.0,0.041,0.097,0.187,0.0913603715055865,0.0113010786372615,0.0058216927827643,17.5,17.4,18.6,789.0,31.8,20.0,2023-07-03,0.063812255859375,794.8490555509271
127,127,2023-07-03 16:30:00,12504.0,0.008942841169862,111.82128598795492,2639.2964289989213,0.050470249580296,2565.144687417556,0.061492919921875,5.353227856465904e-06,788.9,0.041,0.096,0.187,0.091014376667603,0.0117047579973246,0.0060296461377018,18.0,17.5,18.5,788.9,28.4,21.5,2023-07-03,0.061492919921875,794.8490555509271
128,128,2023-07-03 17:00:00,12604.0,0.0089072943196992,112.26753760548952,2668.213578039214,0.0451676491221852,2591.7341250889444,0.057342529296875,5.4646275327224e-06,788.7,0.041,0.097,0.187,0.0913603715055865,0.0113010786372615,0.0058216927827643,18.7,17.7,18.5,788.7,26.9,22.8,2023-07-03,0.057342529296875,794.8490555509271
129,129,2023-07-03 17:30:00,12712.0,0.0088693758272217,112.74750551564324,2684.158996264241,0.0423394149471877,2610.1398422237794,0.054595947265625,5.2515388357718765e-06,788.5,0.042,0.096,0.187,0.091456158127027,0.01118932239757,0.0057641221282344,21.4,17.9,18.4,788.5,23.6,24.4,2023-07-03,0.054595947265625,794.8490555509271
130,130,2023-07-03 18:00:00,12476.0,0.0089528707954108,111.6960160435456,2640.1094156620493,0.050318011902482,2563.928990781866,0.061676025390625,5.502292044609522e-06,788.1,0.043,0.097,0.186,0.0920317107218419,0.0105178132371685,0.0054181976233133,24.2,18.3,18.3,788.1,22.1,26.4,2023-07-03,0.061676025390625,794.8490555509271
142,142,2023-07-04 00:00:00,12598.0,0.0089094151882526,112.24081254160627,2620.175883081798,0.0541053370993921,2552.500813209504,0.063507080078125,4.909859492253388e-06,786.8,0.047,0.106,0.189,0.0975494612091667,0.0040801391993338,0.0021018628125564,31.2,27.8,20.2,786.8,25.6,21.8,2023-07-04,0.063507080078125,795.4961087117742
143,143,2023-07-04 00:30:00,12732.0,0.0088624068815183,112.83616441549223,2651.4718748450487,0.048209672448993,2582.670031190828,0.058746337890625,4.9332984873465694e-06,786.7,0.046,0.105,0.19,0.0969739086143518,0.0047516483597352,0.0024477873174775,29.7,27.1,20.4,786.7,23.6,23.3,2023-07-04,0.058746337890625,795.4961087117742
144,144,2023-07-04 01:00:00,12440.0,0.0089658157515104,111.53474794878947,2591.224768532057,0.0598164535704056,2519.7677470928134,0.069000244140625,5.251587874825196e-06,786.5,0.046,0.104,0.189,0.0964156900737758,0.0054029335192145,0.0027832935318985,29.4,26.5,20.6,786.5,26.3,22.5,2023-07-04,0.069000244140625,795.4961087117742
145,145,2023-07-04 01:30:00,12714.0,0.0088686781927512,112.75637454263948,2650.566785116443,0.0483763010222167,2575.267454705629,0.059906005859375,5.414707672776857e-06,786.5,0.045,0.104,0.189,0.0959739086143518,0.0059183691189691,0.0030488175413659,28.3,26.0,20.7,786.5,29.4,21.1,2023-07-04,0.059906005859375,795.4961087117742
146,146,2023-07-04 02:00:00,12550.0,0.008926436853549,112.0267825120404,2618.540666508899,0.0544211598023732,2533.539086898765,0.066680908203125,6.213061145389332e-06,786.3,0.045,0.103,0.19,0.0958401374789609,0.006074442679616,0.0031292180368197,27.2,25.5,20.8,786.3,37.7,19.2,2023-07-04,0.066680908203125,795.4961087117742
147,147,2023-07-04 02:30:00,12820.0,0.0088319375068444,113.22543883774529,2672.2530064870907,0.0444448982284606,2588.045505501368,0.057891845703125,6.025389287350153e-06,786.3,0.044,0.103,0.19,0.0953983560195369,0.0065898782793706,0.003394742046287,26.0,25.1,20.8,786.3,40.2,17.6,2023-07-04,0.057891845703125,795.4961087117742
