,Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,SWC_20,SWC_50,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,sT_50,BaroPress,airRH,airT,date,CRNS,Bare
18517,18517,2024-07-20 19:30:00,9684.0,0.0101618460141615,98.40731680114035,2021.6413690536008,0.2907219855453109,1936.058272679934,0.267608642578125,8.186076718001314e-06,788.4,0.18,0.172,0.188,0.308,0.1818279626504391,0.0660518029691177,0.0353761355683923,22.9,22.0,17.9,15.7,788.4,34.0,25.8,2024-07-20,0.267608642578125,900.8511691694126
18518,18518,2024-07-20 20:00:00,9814.0,0.0100943177917713,99.06563480844405,2049.90566637513,0.2716894820133281,1958.2496028434832,0.254241943359375,8.667610642589627e-06,788.0,0.18,0.17,0.188,0.31,0.1812054820434782,0.065314688912885,0.03498135078417,22.0,21.4,17.9,15.7,788.0,36.0,25.8,2024-07-20,0.254241943359375,900.8511691694126
18519,18519,2024-07-20 20:30:00,9898.0,0.010051393496147,99.48869282486326,2049.0596688427368,0.2722387258257649,1972.1379128147807,0.246307373046875,7.223008868824688e-06,787.8,0.18,0.17,0.188,0.312,0.181254218400006,0.0653724003548874,0.0350122599752042,21.7,21.1,18.2,15.7,787.8,30.0,25.8,2024-07-20,0.246307373046875,900.8511691694126
18520,18520,2024-07-20 21:00:00,9830.0,0.0100860993350522,99.1463564635635,2021.4288284424688,0.2908706362138795,1952.4163604737,0.257659912109375,6.545779332530486e-06,787.5,0.18,0.17,0.188,0.314,0.1813029547565339,0.0654301117968897,0.0350431691662383,22.6,21.1,18.2,15.7,787.5,26.0,26.6,2024-07-20,0.257659912109375,900.8511691694126
18521,18521,2024-07-20 21:30:00,9606.0,0.0102030193160989,98.01020355044672,1982.282886202364,0.3197936679722313,1912.1070527802303,0.283050537109375,6.796442013488151e-06,787.4,0.18,0.17,0.188,0.316,0.1813516911130617,0.0654878232388921,0.0350740783572725,22.0,21.1,18.5,15.7,787.4,31.6,23.8,2024-07-20,0.283050537109375,900.8511691694126
18522,18522,2024-07-20 22:00:00,10052.0,0.0099741009625899,100.25966287595426,2074.2022891343354,0.256417722478158,1995.0683517764232,0.233795166015625,7.34532871067267e-06,787.0,0.178,0.17,0.188,0.318,0.1804688067112594,0.0644423505039673,0.034514142314027,21.1,20.7,18.5,15.7,787.0,31.2,25.4,2024-07-20,0.233795166015625,900.8511691694126
18523,18523,2024-07-20 22:30:00,9762.0,0.0101211671755226,98.80283396745256,2006.1290988250653,0.3018012883763541,1934.692472682373,0.268463134765625,6.837781729154038e-06,786.8,0.178,0.17,0.188,0.318,0.1804688067112594,0.0644423505039673,0.034514142314027,20.7,20.7,18.5,15.7,786.8,28.4,25.8,2024-07-20,0.268463134765625,900.8511691694126
18524,18524,2024-07-20 23:00:00,9982.0,0.0100090121682537,99.90995946350894,2060.901592369449,0.264659529002498,1977.333771702985,0.243377685546875,7.826459329783821e-06,786.6,0.178,0.17,0.188,0.32,0.1805175430677873,0.0645000619459697,0.0345450515050612,20.4,20.4,18.5,15.7,786.6,34.0,25.0,2024-07-20,0.243377685546875,900.8511691694126
18525,18525,2024-07-20 23:30:00,9794.0,0.0101046191698901,98.96464014990404,2015.117561456569,0.2953241462325037,1934.453062302208,0.268585205078125,7.722012234296907e-06,786.2,0.178,0.17,0.188,0.32,0.1805175430677873,0.0645000619459697,0.0345450515050612,20.1,20.1,18.5,15.7,786.2,32.8,25.4,2024-07-20,0.268585205078125,900.8511691694126
18526,18526,2024-07-21 00:00:00,9828.0,0.01008712554448,99.13626985114983,2015.9958114821093,0.2946998108153266,1949.652804779756,0.259307861328125,6.301502478696609e-06,786.4,0.178,0.17,0.188,0.318,0.1804688067112594,0.0644423505039673,0.034514142314027,20.1,20.1,18.5,15.7,786.4,28.0,24.6,2024-07-21,0.259307861328125,896.1322728963592
18527,18527,2024-07-21 00:30:00,9842.0,0.0100799486488404,99.20685460188726,2018.8602087339284,0.2926739301047855,1947.23590934964,0.260772705078125,6.811583065797396e-06,786.3,0.176,0.17,0.188,0.318,0.1795371859529293,0.0633391663270401,0.0339232970797474,20.1,19.8,18.5,15.7,786.3,32.4,23.4,2024-07-21,0.260772705078125,896.1322728963592
18528,18528,2024-07-21 01:00:00,10112.0,0.0099444660521966,100.55844071981228,2076.1787116770083,0.2552166623879665,2000.6553053590285,0.230865478515625,6.990617497850913e-06,786.3,0.176,0.17,0.188,0.318,0.1795371859529293,0.0633391663270401,0.0339232970797474,19.5,19.8,18.5,15.7,786.3,40.0,20.2,2024-07-21,0.230865478515625,896.1322728963592
18529,18529,2024-07-21 01:30:00,10072.0,0.009964193240901,100.35935432235502,2071.066879574248,0.2583354756255295,1995.644075271469,0.233489990234375,6.998836192819602e-06,786.5,0.176,0.17,0.188,0.318,0.1795371859529293,0.0633391663270401,0.0339232970797474,18.9,19.5,18.5,15.7,786.5,44.0,18.6,2024-07-21,0.233489990234375,896.1322728963592
