,Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,SWC_20,SWC_50,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,sT_50,BaroPress,airRH,airT,date,CRNS,Bare
1657,1657,2023-08-04 13:30:00,8990.0,0.0105467864882167,94.81561052906846,2255.7930566878367,0.1405790340302743,2164.550906683708,0.104461669921875,7.806097049062418e-06,809.6,0.052,0.064,0.057,0.079,0.0585230875041053,0.0197891681422329,0.0098716013736418,12.3,14.2,15.5,14.7,809.6,98.2,7.4,2023-08-04,0.104461669921875,1097.2355884235335
1659,1659,2023-08-04 14:30:00,9296.0,0.0103717476705627,96.4157663455516,2352.825932419225,0.1112821813656361,2251.584402009536,0.085784912109375,8.326772711969828e-06,809.9,0.052,0.064,0.057,0.08,0.058580620937662,0.0197227855728249,0.0098384871841698,12.1,13.9,15.4,14.7,809.9,93.3,9.2,2023-08-04,0.085784912109375,1097.2355884235335
1660,1660,2023-08-04 15:00:00,9066.0,0.0105024867581448,95.21554494934112,2296.266244853597,0.1276929846156455,2193.146129220532,0.097930908203125,8.70727100916617e-06,809.6,0.052,0.064,0.057,0.08,0.058580620937662,0.0197227855728249,0.0098384871841698,12.1,13.8,15.3,14.7,809.6,86.5,11.1,2023-08-04,0.097930908203125,1097.2355884235335
1661,1661,2023-08-04 15:30:00,9298.0,0.0103706321289977,96.42613753542138,2367.9223303054378,0.107184908785876,2256.5419200867263,0.084808349609375,9.140535661558304e-06,809.4,0.052,0.064,0.057,0.08,0.058580620937662,0.0197227855728249,0.0098384871841698,12.2,13.7,15.3,14.7,809.4,76.3,13.9,2023-08-04,0.084808349609375,1097.2355884235335
1662,1662,2023-08-04 16:00:00,9206.0,0.0104223226733095,95.94790253048788,2340.362634373088,0.1147509932121503,2234.2143381714777,0.089263916015625,8.798212218651673e-06,809.4,0.052,0.064,0.057,0.08,0.058580620937662,0.0197227855728249,0.0098384871841698,12.4,13.6,15.2,14.7,809.4,62.7,16.5,2023-08-04,0.089263916015625,1097.2355884235335
1663,1663,2023-08-04 16:30:00,8918.0,0.0105892759523014,94.43516294262427,2267.800602255484,0.1366481760534276,2164.31929913244,0.104522705078125,8.854148410415546e-06,809.4,0.052,0.064,0.057,0.08,0.058580620937662,0.0197227855728249,0.0098384871841698,12.7,13.7,15.1,14.7,809.4,57.0,18.2,2023-08-04,0.104522705078125,1097.2355884235335
1664,1664,2023-08-04 17:00:00,9044.0,0.0105152529216884,95.09994742374992,2299.574356587551,0.1266840316632718,2195.351322866165,0.097442626953125,8.791559509964238e-06,809.3,0.052,0.064,0.057,0.08,0.058580620937662,0.0197227855728249,0.0098384871841698,13.1,13.7,15.1,14.7,809.3,50.6,20.1,2023-08-04,0.097442626953125,1097.2355884235335
1665,1665,2023-08-04 17:30:00,9108.0,0.0104782435576988,95.4358423235212,2315.7929077666527,0.1218288454299683,2207.670924311278,0.094818115234375,9.069553486563896e-06,809.1,0.053,0.064,0.057,0.08,0.0589856669586959,0.0192554399975219,0.0096053571612215,13.7,13.8,15.0,14.7,809.1,52.2,20.1,2023-08-04,0.094818115234375,1097.2355884235335
1666,1666,2023-08-04 18:00:00,9098.0,0.0104840005184967,95.38343671728336,2311.5859424020764,0.1230738759920253,2196.783377265392,0.097137451171875,9.677665310375652e-06,808.7,0.053,0.064,0.057,0.08,0.0589856669586959,0.0192554399975219,0.0096053571612215,14.5,14.1,15.0,14.7,808.7,55.7,20.1,2023-08-04,0.097137451171875,1097.2355884235335
1667,1667,2023-08-04 18:30:00,9102.0,0.0104816965957091,95.4044024141444,2322.10431400354,0.119979490201147,2208.909368448461,0.094512939453125,9.489763253332614e-06,808.5,0.053,0.064,0.057,0.08,0.0589856669586959,0.0192554399975219,0.0096053571612215,15.1,14.3,14.9,14.7,808.5,54.3,20.2,2023-08-04,0.094512939453125,1097.2355884235335
1668,1668,2023-08-04 19:00:00,9210.0,0.0104200591652639,95.96874491208062,2358.3898003974123,0.109759017725209,2231.868153756516,0.089752197265625,1.0497902630893907e-05,808.3,0.053,0.065,0.057,0.08,0.0593117501116998,0.0188792024570364,0.0094176753448472,15.7,14.6,14.9,14.7,808.3,57.0,21.1,2023-08-04,0.089752197265625,1097.2355884235335
