,Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,SWC_20,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,BaroPress,airRH,airT,date,CRNS,Bare
3848,3848,2023-09-19 05:00:00,10996.0,0.0095363599337346,104.86181383134664,2312.6533238167285,0.1078297772591973,2223.446026960238,0.094146728515625,7.429849696340031e-06,783.3,0.078,0.068,0.101,0.0798374348159923,0.01614749878599,0.0082476251905989,8.7,13.1,14.7,783.3,99.1,6.5,2023-09-19,0.094146728515625,887.3402118782129
3849,3849,2023-09-19 05:30:00,11112.0,0.0094864535299528,105.41347162483552,2327.274785522901,0.1038748523449707,2235.4838171753304,0.091522216796875,7.603869614789169e-06,782.6,0.077,0.068,0.101,0.079413557918654,0.0166405402240247,0.0084994549654909,8.7,12.8,14.6,782.6,85.2,9.2,2023-09-19,0.091522216796875,887.3402118782129
3850,3850,2023-09-19 06:00:00,10834.0,0.0096073936207415,104.08650248711405,2286.459242183388,0.1152071474073419,2199.353265944764,0.099639892578125,7.334308949025002e-06,782.7,0.077,0.068,0.101,0.079413557918654,0.0166405402240247,0.0084994549654909,9.0,12.5,14.5,782.7,86.5,8.4,2023-09-19,0.099639892578125,887.3402118782129
3851,3851,2023-09-19 06:30:00,11150.0,0.0094702744762075,105.5935604097144,2328.4198814368096,0.1035698516023067,2245.209384518017,0.089447021484375,6.86321346575248e-06,782.6,0.077,0.068,0.101,0.079413557918654,0.0166405402240247,0.0084994549654909,9.0,12.4,14.4,782.6,86.9,7.3,2023-09-19,0.089447021484375,887.3402118782129
3852,3852,2023-09-19 07:00:00,11056.0,0.0095104482113566,105.14751542475932,2309.422207592028,0.1087191619257432,2226.281161904144,0.093536376953125,6.9157886279880905e-06,782.6,0.077,0.067,0.101,0.0790676974172835,0.0170428352300178,0.0087049343694194,8.5,12.2,14.2,782.6,87.0,7.4,2023-09-19,0.093536376953125,887.3402118782129
3853,3853,2023-09-19 07:30:00,11012.0,0.0095294294386813,104.93807697875924,2299.5970475034155,0.1114588077119853,2219.0355738566263,0.095123291015625,6.723097002966734e-06,782.7,0.076,0.067,0.101,0.0786438205199452,0.0175358766680525,0.0089567641443114,8.1,12.1,14.1,782.7,86.8,7.0,2023-09-19,0.095123291015625,887.3402118782129
3854,3854,2023-09-19 08:00:00,11286.0,0.0094130415787484,106.23558725775464,2338.6016633167706,0.1008873787288239,2261.6030702258367,0.086029052734375,6.30481931523002e-06,782.7,0.076,0.067,0.101,0.0786438205199452,0.0175358766680525,0.0089567641443114,7.8,11.9,14.0,782.7,92.8,5.0,2023-09-19,0.086029052734375,887.3402118782129
3855,3855,2023-09-19 08:30:00,11030.0,0.0095216506640914,105.02380682492898,2282.013924789242,0.1164980725862775,2210.30319551577,0.097076416015625,6.00811902512488e-06,782.7,0.076,0.067,0.101,0.0786438205199452,0.0175358766680525,0.0089567641443114,7.4,11.7,13.9,782.7,94.5,4.0,2023-09-19,0.097076416015625,887.3402118782129
3856,3856,2023-09-19 09:00:00,11082.0,0.0094992852056813,105.27107864936124,2271.5858464327484,0.1195726028188285,2204.166364336494,0.098480224609375,5.6643134924356514e-06,782.7,0.076,0.067,0.101,0.0786438205199452,0.0175358766680525,0.0089567641443114,6.9,11.5,13.8,782.7,95.9,2.9,2023-09-19,0.098480224609375,887.3402118782129
3857,3857,2023-09-19 09:30:00,10858.0,0.0095967698869863,104.20172743289817,2222.046302171001,0.1351250400760705,2150.3978165437547,0.111602783203125,6.170131859808716e-06,782.5,0.075,0.067,0.101,0.0782199436226068,0.0180289181060872,0.0092085939192033,6.4,11.3,13.7,782.5,94.5,4.4,2023-09-19,0.111602783203125,887.3402118782129
3858,3858,2023-09-19 10:00:00,11238.0,0.00943312275694,106.00943354249186,2301.110754943041,0.1110332329068395,2225.6557987031424,0.093658447265625,6.278212494747712e-06,782.5,0.075,0.066,0.1,0.0776438205199452,0.0186990479593653,0.0095508747846253,6.2,11.0,13.6,782.5,91.8,5.1,2023-09-19,0.093658447265625,887.3402118782129
3859,3859,2023-09-19 10:30:00,11066.0,0.0095061500920015,105.19505691808908,2267.4631074910053,0.1208063382994061,2193.187284865086,0.101043701171875,6.271594798439169e-06,782.6,0.075,0.066,0.1,0.0776438205199452,0.0186990479593653,0.0095508747846253,6.0,10.8,13.5,782.6,91.1,5.2,2023-09-19,0.101043701171875,887.3402118782129
3860,3860,2023-09-19 11:00:00,11264.0,0.0094222295180551,106.1319932913728,2307.0921716374155,0.1093640488902367,2234.531303537592,0.091705322265625,6.013430098289764e-06,782.6,0.075,0.067,0.1,0.0779896810213156,0.0182967529533721,0.0093453953806968,5.8,10.6,13.4,782.6,92.1,4.4,2023-09-19,0.091705322265625,887.3402118782129
3861,3861,2023-09-19 11:30:00,11330.0,0.0093947460481801,106.44247272588136,2323.060044914361,0.1050033276830267,2247.624260394258,0.088958740234375,6.215269149788701e-06,782.6,0.074,0.067,0.1,0.0775658041239773,0.0187897943914068,0.0095972251555888,5.9,10.4,13.3,782.6,92.7,4.8,2023-09-19,0.088958740234375,887.3402118782129
3862,3862,2023-09-19 12:00:00,11306.0,0.0094047121889402,106.3296760081587,2317.576225463043,0.1064855420594115,2242.8631851736523,0.089935302734375,6.16878831183272e-06,782.6,0.074,0.066,0.1,0.0772199436226068,0.0191920893974,0.0098027045595173,5.9,10.3,13.1,782.6,90.2,5.1,2023-09-19,0.089935302734375,887.3402118782129
3863,3863,2023-09-19 12:30:00,10924.0,0.0095677353573445,104.51794104363135,2242.6009887004607,0.1284743581238951,2173.1986816693884,0.105865478515625,5.913991752450088e-06,782.6,0.074,0.066,0.1,0.0772199436226068,0.0191920893974,0.0098027045595173,5.6,10.1,13.0,782.6,94.9,3.7,2023-09-19,0.105865478515625,887.3402118782129
3864,3864,2023-09-19 13:00:00,11184.0,0.0094558684309029,105.75443253121828,2298.047457262804,0.1118958037174369,2224.922560947496,0.093841552734375,6.086345522080076e-06,782.6,0.074,0.066,0.099,0.0769896810213156,0.0194599242446849,0.0099395060210107,5.4,10.0,12.9,782.6,92.6,4.5,2023-09-19,0.093841552734375,887.3402118782129
3865,3865,2023-09-19 13:30:00,11366.0,0.009379856065337,106.61144403862092,2335.6963428044232,0.1016474480638856,2261.1292764421705,0.086151123046875,6.106999779657643e-06,782.6,0.074,0.066,0.1,0.0772199436226068,0.0191920893974,0.0098027045595173,5.3,9.8,12.8,782.6,92.3,4.6,2023-09-19,0.086151123046875,887.3402118782129
3866,3866,2023-09-19 14:00:00,11232.0,0.0094356419512049,105.98113039593416,2328.4490692288146,0.103562086169361,2249.1444751460235,0.088592529296875,6.529609859902001e-06,782.6,0.074,0.066,0.1,0.0772199436226068,0.0191920893974,0.0098027045595173,5.5,9.7,12.7,782.6,89.4,6.1,2023-09-19,0.088592529296875,887.3402118782129
3867,3867,2023-09-19 14:30:00,11308.0,0.0094038804655524,106.33908030446756,2349.6733796158387,0.0980293248089052,2266.011653208733,0.085113525390625,6.837084123408516e-06,782.7,0.074,0.066,0.1,0.0772199436226068,0.0191920893974,0.0098027045595173,6.4,9.6,12.6,782.7,87.7,7.1,2023-09-19,0.085113525390625,887.3402118782129
3868,3868,2023-09-19 15:00:00,11112.0,0.0094864535299528,105.41347162483552,2308.445538819341,0.108989114155736,2224.659944148625,0.093902587890625,6.974482057699578e-06,782.7,0.075,0.066,0.1,0.0776438205199452,0.0186990479593653,0.0095508747846253,7.1,9.6,12.5,782.7,73.8,10.1,2023-09-19,0.093902587890625,887.3402118782129
3869,3869,2023-09-19 15:30:00,10954.0,0.0095546246737673,104.66135867644752,2273.653503684134,0.118957774343253,2193.0278103135383,0.101104736328125,6.808251079763184e-06,782.7,0.075,0.066,0.1,0.0776438205199452,0.0186990479593653,0.0095508747846253,8.4,9.6,12.4,782.7,75.8,9.3,2023-09-19,0.101104736328125,887.3402118782129
3870,3870,2023-09-19 16:00:00,11188.0,0.009454177920756,105.77334257741882,2325.720035568454,0.1042900526050701,2239.875400930059,0.090545654296875,7.097338787713256e-06,782.7,0.076,0.066,0.1,0.0780676974172835,0.0182060065213306,0.0092990450097333,9.3,9.8,12.3,782.7,75.1,10.1,2023-09-19,0.090545654296875,887.3402118782129
3871,3871,2023-09-19 16:30:00,11084.0,0.0094984281402034,105.28057750601484,2304.393982374695,0.1101145566326764,2217.439804909341,0.095489501953125,7.261809507025318e-06,782.6,0.076,0.066,0.099,0.0778374348159923,0.0184738413686155,0.0094358464712268,9.8,10.0,12.3,782.6,62.9,13.3,2023-09-19,0.095489501953125,887.3402118782129
3872,3872,2023-09-19 17:00:00,11512.0,0.0093201866441985,107.29398864801328,2412.1013160494663,0.0829761381073601,2320.2515590616736,0.074676513671875,7.330762990146374e-06,782.6,0.077,0.066,0.099,0.0782613117133307,0.0179807999305808,0.0091840166963348,11.3,10.3,12.3,782.6,65.9,12.7,2023-09-19,0.074676513671875,887.3402118782129
3873,3873,2023-09-19 17:30:00,11304.0,0.0094055441330516,106.3202708800161,2366.4196485028287,0.0938188636596457,2273.359924501614,0.083648681640625,7.5805340090285955e-06,782.3,0.078,0.066,0.099,0.078685188610669,0.0174877584925461,0.0089321869214428,13.0,10.6,12.2,782.3,58.8,15.1,2023-09-19,0.083648681640625,887.3402118782129
3874,3874,2023-09-19 18:00:00,11144.0,0.0094728235609451,105.56514576317318,2336.5406475871523,0.1014261292168186,2247.0819051595668,0.089019775390625,7.372420980671752e-06,781.9,0.079,0.067,0.099,0.0794549260093779,0.0165924220485182,0.0084748777426224,14.2,11.1,12.3,781.9,51.6,16.8,2023-09-19,0.089019775390625,887.3402118782129
3875,3875,2023-09-19 18:30:00,11164.0,0.0094643346054262,105.65983153497832,2343.8671011339147,0.099520621149046,2256.5466233155166,0.087066650390625,7.166020275486182e-06,781.6,0.08,0.067,0.099,0.0798788029067162,0.0160993806104835,0.0082230479677304,16.2,11.6,12.3,781.6,52.0,16.2,2023-09-19,0.087066650390625,887.3402118782129
3876,3876,2023-09-19 19:00:00,11240.0,0.0094322834738068,106.01886624558855,2349.2877681357586,0.0981278559682887,2266.953193752278,0.084930419921875,6.725830708092877e-06,781.3,0.081,0.068,0.099,0.080648540305425,0.0152040441664556,0.0077657387889099,17.3,12.2,12.4,781.3,50.0,15.8,2023-09-19,0.084930419921875,887.3402118782129
3877,3877,2023-09-19 19:30:00,11384.0,0.0093724375743844,106.69582934679312,2375.243974994477,0.0916527953675963,2292.6563804979405,0.079864501953125,6.670864029575295e-06,781.1,0.081,0.068,0.1,0.0808788029067162,0.0149362093191707,0.0076289373274165,16.7,12.9,12.5,781.1,48.7,16.1,2023-09-19,0.079864501953125,887.3402118782129
