Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,SWC_20,SWC_50,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,sT_50,BaroPress,airRH,airT
0,2023-07-01 01:00:00,10456.0,0.0097795126481746,102.25458424931374,2149.6144907214366,0.1957308106197524,2056.5593149132446,0.187835693359375,8.379257451763298e-06,784.2,0.116,0.137,0.137,0.089,0.12604830948086596,0.0,0.0,20.9,19.8,17.6,14.2,784.2,66.6,14.7
1,2023-07-01 01:30:00,10400.0,0.0098058067569092,101.9803902718557,2136.651292829859,0.2019605645619894,2048.623163912798,0.191192626953125,7.95729817087292e-06,784.4,0.115,0.136,0.137,0.089,0.1252468906199565,0.0009490048375811906,0.0005082696047680766,20.3,19.6,17.6,14.2,784.4,68.5,13.4
2,2023-07-01 02:00:00,10530.0,0.0097450891034114,102.61578825892242,2176.496035336974,0.1833750853481002,2083.222495417566,0.176971435546875,8.291422448081395e-06,785.1,0.114,0.136,0.137,0.089,0.12478108024079146,0.0015005969260447791,0.0008036922219078976,19.5,19.3,17.6,14.2,785.1,75.0,12.6
3,2023-07-01 02:30:00,10368.0,0.0098209275164798,101.82337649086284,2147.642468688572,0.1966667498062428,2052.7157337751405,0.189483642578125,8.563789274240734e-06,785.2,0.114,0.136,0.137,0.089,0.12478108024079146,0.0015005969260447791,0.0008036922219078976,18.8,19.0,17.5,14.2,785.2,75.1,13.1
4,2023-07-01 03:00:00,10426.0,0.0097935724330472,102.1077861869505,2147.291484456777,0.1968337671000058,2054.8785323465854,0.188568115234375,8.328234190316149e-06,785.6,0.113,0.136,0.137,0.089,0.12431526986162642,0.002052189014508367,0.0010991148390477182,18.3,18.7,17.5,14.2,785.6,78.2,12.0
5,2023-07-01 03:30:00,10458.0,0.0097785774808142,102.26436329435587,2160.849714508157,0.1904768154939043,2071.697775612494,0.181549072265625,7.969124892809542e-06,785.9,0.113,0.135,0.136,0.089,0.12380544841905537,0.002655897061450882,0.0014224498087585843,17.8,18.4,17.5,14.3,785.9,81.7,10.6
6,2023-07-01 04:00:00,10524.0,0.0097478666691236,102.58654882585728,2178.612179253171,0.1824331967639835,2091.051603025144,0.173919677734375,7.75443394139605e-06,786.3,0.112,0.135,0.136,0.089,0.12333963803989033,0.00320748914991447,0.0017178724258984051,17.2,18.0,17.4,14.3,786.3,84.7,9.6
7,2023-07-01 04:30:00,10242.0,0.0098811527788125,101.202766760598,2119.2508274548413,0.2106188987107931,2038.0824861261387,0.195770263671875,7.3751550403146334e-06,786.5,0.112,0.134,0.136,0.089,0.12300402955814592,0.0036049018990320725,0.0019307194135266608,16.6,17.7,17.3,14.3,786.5,83.7,9.0
8,2023-07-01 05:00:00,10378.0,0.0098161947671729,101.87246929372036,2150.7367111583017,0.1952000489811141,2069.808963885414,0.182342529296875,7.240581197028426e-06,786.8,0.111,0.134,0.136,0.089,0.12253821917898088,0.004156493987495661,0.0022261420306664815,16.0,17.3,17.3,14.3,786.8,86.5,8.2
9,2023-07-01 05:30:00,10460.0,0.0097776425816792,102.27414140436476,2166.131156257996,0.1880521363569453,2086.16320699956,0.175811767578125,7.098619821601569e-06,786.8,0.111,0.134,0.136,0.089,0.12253821917898088,0.004156493987495661,0.0022261420306664815,15.5,17.0,17.2,14.3,786.8,89.3,7.4
10,2023-07-01 06:00:00,10484.0,0.0097664446670509,102.39140588936164,2171.70131297972,0.1855254110147239,2093.6963809104136,0.172882080078125,6.8994520515581934e-06,787.1,0.11,0.133,0.136,0.089,0.12173680031807142,0.0051054988250768514,0.0027344116354345582,15.0,16.6,17.1,14.4,787.1,88.5,7.1
11,2023-07-01 06:30:00,10714.0,0.009661046645607,103.50845376103344,2210.6855080553782,0.1686718910455864,2131.554224089747,0.158843994140625,6.874768330782068e-06,787.1,0.11,0.133,0.136,0.089,0.12173680031807142,0.0051054988250768514,0.0027344116354345582,14.6,16.3,17.0,14.4,787.1,91.1,6.6
12,2023-07-01 07:00:00,10238.0,0.0098830828799694,101.1830025251277,2109.983552834496,0.2153752230512618,2035.322956286887,0.196990966796875,6.793043018061765e-06,787.0,0.109,0.132,0.136,0.089,0.12093538145716197,0.006054503662658042,0.003242681240202635,14.2,16.0,16.8,14.4,787.0,92.4,6.2
13,2023-07-01 07:30:00,10350.0,0.0098294637436598,101.73494974687902,2128.814487347062,0.2058170780737979,2054.4968568580807,0.188690185546875,6.698732158526188e-06,786.8,0.109,0.132,0.136,0.089,0.12093538145716197,0.006054503662658042,0.003242681240202635,13.8,15.7,16.7,14.4,786.8,95.4,5.5
14,2023-07-01 08:00:00,10474.0,0.0097711057872833,102.34256201600584,2150.6676181417592,0.1952326882628619,2077.54846481287,0.179229736328125,6.517577894874259e-06,786.7,0.109,0.132,0.135,0.089,0.12076116849633534,0.006260798960482954,0.003353169222285245,13.4,15.4,16.6,14.4,786.7,95.3,5.1
15,2023-07-01 08:30:00,10354.0,0.0098275648807533,101.75460677532,2126.9016730917488,0.2067689888310829,2055.2908653051754,0.188385009765625,6.452254970368036e-06,786.8,0.108,0.131,0.135,0.089,0.11995974963542588,0.007209803798064145,0.0038614388270533217,13.1,15.1,16.5,14.4,786.8,95.6,4.9
16,2023-07-01 09:00:00,10182.0,0.0099102236059068,100.90589675534328,2082.099565038134,0.2303345945532168,2013.8918291511743,0.206756591796875,6.2719665567204825e-06,786.7,0.108,0.131,0.136,0.089,0.12013396259625252,0.007003508500239233,0.0037509508449707117,12.8,14.8,16.3,14.4,786.7,96.7,4.3
17,2023-07-01 09:30:00,10186.0,0.009908277562961,100.92571525632108,2080.3198214975987,0.2313240093222789,2012.3689190947684,0.207489013671875,6.2530783126133e-06,786.8,0.108,0.131,0.135,0.089,0.11995974963542588,0.007209803798064145,0.0038614388270533217,12.4,14.6,16.2,14.4,786.8,97.7,4.1
18,2023-07-01 10:00:00,10324.0,0.0098418332397369,101.6070863670443,2106.9522239511875,0.216953660981026,2038.0995255400817,0.195770263671875,6.256073143622098e-06,786.7,0.107,0.13,0.135,0.089,0.11915833077451643,0.008158808635645337,0.004369708431821399,12.1,14.3,16.1,14.4,786.7,98.4,4.0
