half_hour,datetime,lat,long,mod_raw,mod_nc_cph,swc,bwe,Mod_cv,Mod_sqrt,N0_fit,site,SiteName
2023-07-01 00:30:00,2023-07-01 00:30:00,39.332739,-106.978789,7244.000000000001,1606.7795042076632,0.7896823123146935,0.0,0.011749267162315414,85.11169132381286,3512.9283487400266,R4,RF5
2023-07-01 01:00:00,2023-07-01 01:00:00,39.332739,-106.978789,11850.0,2627.6451840673376,0.04853940422604555,0.0,0.009186304243492507,108.8577052853862,3512.9283487400266,R4,RF5
2023-07-01 01:30:00,2023-07-01 01:30:00,39.332739,-106.978789,12184.0,2705.9747361182626,0.036347599582113296,0.0,0.009059517220319521,110.38115781237303,3512.9283487400266,R4,RF5
2023-07-01 02:00:00,2023-07-01 02:00:00,39.332739,-106.978789,11882.0,2645.3544522096154,0.045658167053421767,0.0,0.009173925859236192,109.00458705944443,3512.9283487400266,R4,RF5
2023-07-01 02:30:00,2023-07-01 02:30:00,39.332739,-106.978789,11820.0,2643.557773762075,0.045947000788037984,0.0,0.00919795460231938,108.71982339941506,3512.9283487400266,R4,RF5
2023-07-01 03:00:00,2023-07-01 03:00:00,39.332739,-106.978789,12102.0,2689.6582589510376,0.03877333182663454,0.0,0.009090157869233562,110.00909053346456,3512.9283487400266,R4,RF5
2023-07-01 03:30:00,2023-07-01 03:30:00,39.332739,-106.978789,11682.0,2609.5004320702715,0.05157274359164382,0.0,0.00925212302755615,108.08330120791094,3512.9283487400266,R4,RF5
2023-07-01 04:00:00,2023-07-01 04:00:00,39.332739,-106.978789,12006.0,2685.1518169204705,0.03945341521665245,0.0,0.009126427969889892,109.57189420649804,3512.9283487400266,R4,RF5
2023-07-01 04:30:00,2023-07-01 04:30:00,39.332739,-106.978789,11806.0,2644.9351656552567,0.04572550210925518,0.0,0.009203406627203578,108.65541864076545,3512.9283487400266,R4,RF5
2023-07-01 05:00:00,2023-07-01 05:00:00,39.332739,-106.978789,11908.0,2667.351675188305,0.04218374127536882,0.0,0.00916390518354299,109.12378292562992,3512.9283487400266,R4,RF5
2023-07-01 05:30:00,2023-07-01 05:30:00,39.332739,-106.978789,11750.0,2631.337503334354,0.047932319288870436,0.0,0.00922531208028885,108.39741694339399,3512.9283487400266,R4,RF5
2023-07-01 06:00:00,2023-07-01 06:00:00,39.332739,-106.978789,11474.0,2568.752788306984,0.05870261042065201,0.0,0.009335607349326093,107.11675872616759,3512.9283487400266,R4,RF5
