half_hour,datetime,lat,long,mod_raw,mod_nc_cph,swc,bwe,Mod_cv,Mod_sqrt,N0_fit,site,SiteName
2023-07-01 00:30:00,2023-07-01 00:30:00,39.18318,-107.24607,10734.0,2200.260274961995,0.1730417233332954,0.0,0.009652042033113034,103.60501918343532,3392.2040217424983,C2,Crys 1
2023-07-01 01:00:00,2023-07-01 01:00:00,39.18318,-107.24607,10456.0,2149.6144907214366,0.1957308106197524,0.0,0.009779512648174612,102.25458424931374,3392.2040217424983,C2,Crys 1
2023-07-01 01:30:00,2023-07-01 01:30:00,39.18318,-107.24607,10400.0,2136.651292829859,0.20196056456198944,0.0,0.009805806756909202,101.9803902718557,3392.2040217424983,C2,Crys 1
2023-07-01 02:00:00,2023-07-01 02:00:00,39.18318,-107.24607,10530.0,2176.496035336974,0.18337508534810024,0.0,0.009745089103411436,102.61578825892242,3392.2040217424983,C2,Crys 1
2023-07-01 02:30:00,2023-07-01 02:30:00,39.18318,-107.24607,10368.0,2147.6424686885716,0.19666674980624282,0.0,0.009820927516479826,101.82337649086284,3392.2040217424983,C2,Crys 1
2023-07-01 03:00:00,2023-07-01 03:00:00,39.18318,-107.24607,10426.0,2147.291484456777,0.19683376710000589,0.0,0.009793572433047239,102.1077861869505,3392.2040217424983,C2,Crys 1
2023-07-01 03:30:00,2023-07-01 03:30:00,39.18318,-107.24607,10458.0,2160.849714508157,0.19047681549390433,0.0,0.009778577480814293,102.26436329435587,3392.2040217424983,C2,Crys 1
2023-07-01 04:00:00,2023-07-01 04:00:00,39.18318,-107.24607,10524.0,2178.612179253171,0.1824331967639835,0.0,0.009747866669123648,102.58654882585728,3392.2040217424983,C2,Crys 1
2023-07-01 04:30:00,2023-07-01 04:30:00,39.18318,-107.24607,10242.0,2119.2508274548413,0.21061889871079317,0.0,0.009881152778812538,101.20276676059801,3392.2040217424983,C2,Crys 1
2023-07-01 05:00:00,2023-07-01 05:00:00,39.18318,-107.24607,10378.0,2150.7367111583017,0.1952000489811141,0.0,0.009816194767172902,101.87246929372037,3392.2040217424983,C2,Crys 1
