,KGE,r,beta,gamma,r_squared,RMSE,ubRMSE,std_pred,std_obs,std_bias,Site,Method,LandCover,N0_fit
0,-0.2664881266338923,0.9428432201137334,2.2616694436183296,0.9055781145206607,-17.50007632984445,0.14889911073413034,0.039963935325697746,0.07090231128485683,0.03461826865146085,0.03628404263339598,F2,"Desilets, site-specific N0",forest,5265.746236620318
