,KGE,r,beta,gamma,r_squared,RMSE,ubRMSE,std_pred,std_obs,std_bias,Site,Method,LandCover,N0_fit
0,0.16149955130676785,0.8888663532545376,1.7393540901166828,0.6204109532039438,-6.275206767446535,0.09609279928939751,0.01767394899943071,0.038444625438015384,0.03562609114211257,0.0028185342959028137,F1,"Desilets, site-specific N0",half-forest,4278.227135340476
