,KGE,r,beta,gamma,r_squared,RMSE,ubRMSE,std_pred,std_obs,std_bias,Site,Method,LandCover,N0_fit
0,0.3361208314228544,0.9304749886567181,1.652798138813348,1.0987745576058303,-8.946530716315513,0.08487199623451676,0.02579049329802373,0.0488716512352499,0.026910923586690404,0.021960727648559494,R2,"Desilets, site-specific N0",forest,4301.423512871152
