,KGE,r,beta,gamma,r_squared,RMSE,ubRMSE,std_pred,std_obs,std_bias,Site,Method,LandCover,N0_fit
0,0.688020579282073,0.852841710164301,0.7694252072832356,1.1500362011240848,0.07865290523961666,0.03089754144535579,0.01683988325312491,0.028483293809079678,0.032189356006107075,0.0037060621970273974,C4,"Desilets, site-specific N0",forest,4081.240935827319
