,KGE,r,beta,gamma,r_squared,RMSE,ubRMSE,std_pred,std_obs,std_bias,Site,Method,LandCover,N0_fit
0,0.8441131022100078,0.9220587484894517,1.0784232478030522,0.8901105991481526,0.7848281414598998,0.028382478045007185,0.02379535045661142,0.05873416365771826,0.06118677666286543,0.0024526130051471667,R6,"Desilets, site-specific N0",non-forest,4880.702153003337
