,KGE,r,beta,gamma,r_squared,RMSE,ubRMSE,std_pred,std_obs,std_bias,Site,Method,LandCover,N0_fit
0,0.7780904868735776,0.9121056423829843,1.1092505903830427,0.8280037139469151,0.6135106083911295,0.036004422648859155,0.023745194178116432,0.05319233015551912,0.05791446679130345,0.00472213663578433,F3,"Desilets, site-specific N0",half-forest,4539.657614977215
