,KGE,r,beta,gamma,r_squared,RMSE,ubRMSE,std_pred,std_obs,std_bias,label
0,0.7569636165719984,0.8338411111088695,0.962982106865118,1.1734577265505404,0.600141445639186,0.05753358260788477,0.056996665031799315,0.10281438665329252,0.09098466964850142,0.011829717004791102,Des_full
1,0.8535766452369857,0.9038660902183049,0.9793946985321578,1.1085057222526065,0.7817775351083263,0.04289964370592173,0.042688217994763224,0.09970102999722667,0.09183409632816107,0.007866933669065601,Des_sans_outliers
2,0.7877514683443342,0.828980382346433,0.9805273261551949,0.875812462215616,0.6842662567700726,0.051124458584954055,0.050957770152634585,0.07813381765007431,0.09098466964850142,0.012850851998427115,UTS_full
3,0.8155767442592322,0.9005422963144684,1.0210698908773062,0.8461293980838314,0.8073944484831973,0.04030309118625575,0.040067673817611366,0.07934073351915073,0.09183409632816107,0.012493362809010339,UTS_sans_outliers
