,KGE,r,beta,gamma,r_squared,RMSE,ubRMSE,std_pred,std_obs,std_bias,label
0,0.7485242811484719,0.8352570178169297,0.9599132253301113,1.185722474380154,0.5971744351994361,0.05774664201077168,0.05711884811923674,0.10355790344703818,0.09098466964850142,0.012573233798536754,Des_full
1,0.8468587984135383,0.9068080281802982,0.977010972128309,1.119327233309148,0.7847406071129075,0.042607397933284614,0.042342247908819304,0.10042930750367453,0.09183409632816107,0.008595211175513456,Des_sans_outliers
2,0.785344416356427,0.8188939194955639,0.9864900451084359,0.8855662273954427,0.666604839210624,0.052534894984388535,0.0524568837894508,0.07948441372266281,0.09098466964850142,0.011500255925838615,UTS_full
3,0.7699585324725259,0.8861363401423944,1.0178081522215177,0.8009095344812297,0.7785990500961973,0.04321093828433806,0.04305425807833515,0.07486060724158003,0.09183409632816107,0.016973489086581042,UTS_sans_outliers
