date,doy,min_temp,mean_temp,mean_P_mb,mean_RH,cumulative_GSI,GSI,VPD
2023-06-30,181,2.0,11.227272727272727,787.3909090909091,63.29545454545455,0.5714285714285714,0.5714285714285714,489.1532987221645
2023-07-01,182,2.0,12.627906976744185,790.0255813953488,69.53488372093024,1.1428571428571428,0.5714285714285714,445.30931548460285
2023-07-02,183,4.0,13.166666666666666,789.5625,67.79166666666667,2.0,0.8571428571428571,487.6916149032717
2023-07-03,184,3.0,13.979166666666666,788.7916666666666,64.22916666666667,2.7142857142857144,0.7142857142857143,571.0616411696902
2023-07-04,185,0.0,14.83673469387755,771.0755102040815,63.0,3.0,0.2857142857142857,624.3762968321962
2023-07-05,186,5.0,14.5625,787.2770833333334,66.14583333333333,4.0,1.0,561.2687579382721
2023-07-06,187,4.0,14.775510204081632,787.0489795918368,61.285714285714285,4.857142857142857,0.8571428571428571,650.7309348382795
2023-07-07,188,3.0,14.8125,785.3541666666666,54.666666666666664,5.571428571428571,0.7142857142857143,763.8072702520142
2023-07-08,189,4.0,15.020833333333334,784.7166666666667,53.583333333333336,6.428571428571428,0.8571428571428571,792.6271982632609
2023-07-09,190,2.0,13.729166666666666,786.8416666666667,51.875,6.999999999999999,0.5714285714285714,755.9110638164647
2023-07-10,191,7.0,15.75,787.8895833333332,51.645833333333336,7.999999999999999,1.0,865.2755821586305
2023-07-11,192,6.0,16.354166666666668,788.9479166666666,55.354166666666664,9.0,1.0,830.3364470807526
2023-07-12,193,9.0,17.375,788.7583333333333,58.666666666666664,10.0,1.0,820.1610511069297
2023-07-13,194,6.0,16.583333333333332,788.0854166666667,60.020833333333336,11.0,1.0,754.4674203594315
2023-07-14,195,5.0,15.729166666666666,788.475,59.395833333333336,12.0,1.0,725.6246762812666
2023-07-15,196,3.0,14.1875,790.4354166666667,54.604166666666664,12.714285714285714,0.7142857142857143,734.5773294354177
2023-07-16,197,3.0,14.8125,791.9250000000001,56.270833333333336,13.428571428571427,0.7142857142857143,736.7791637219566
2023-07-17,198,5.0,16.875,791.3937500000001,53.791666666666664,14.428571428571427,1.0,888.3241460878384
2023-07-18,199,7.0,17.979166666666668,789.9270833333334,51.145833333333336,15.395126233633324,0.9665548050618965,1007.0246238019312
2023-07-19,200,10.0,18.791666666666668,791.9250000000001,56.083333333333336,16.378704248560467,0.9835780149271426,952.5503522331438
2023-07-20,201,9.0,17.145833333333332,792.0395833333333,70.33333333333333,17.378704248560467,1.0,580.193968682907
2023-07-21,202,7.0,16.354166666666668,792.4979166666667,66.83333333333333,18.378704248560467,1.0,616.8435015177594
2023-07-22,203,5.0,15.395833333333334,791.9791666666666,58.291666666666664,19.378704248560467,1.0,729.601359127868
2023-07-23,204,5.0,16.270833333333332,791.5875,52.479166666666664,20.378704248560467,1.0,879.1262648462077
2023-07-24,205,7.0,18.0625,792.65625,53.208333333333336,21.356961508768094,0.9782572602076283,969.5767673355895
2023-07-25,206,10.0,17.25,792.4562500000001,60.6875,22.356961508768094,1.0,773.9226366335492
2023-07-26,207,8.0,16.625,792.5208333333334,67.35416666666667,23.356961508768094,1.0,617.7103030600999
2023-07-27,208,8.0,16.975,791.4125,72.1,24.356961508768094,1.0,539.7705687911878
2023-07-28,209,9.0,17.083333333333332,791.0666666666666,67.41666666666667,25.356961508768094,1.0,634.7188359988234
2023-07-29,210,6.0,16.395833333333332,792.3458333333333,61.375,26.356961508768094,1.0,720.2679201853077
2023-07-30,211,10.0,18.479166666666668,792.53125,63.0,27.356961508768094,1.0,786.9899747084321
2023-07-31,212,14.0,20.571428571428573,791.4892857142858,67.32142857142857,28.356961508768094,1.0,791.5677471023017
2023-08-01,213,11.0,17.5,791.36875,73.3125,29.356961508768094,1.0,533.7465239264243
2023-08-02,214,10.0,17.571428571428573,791.1214285714285,76.57142857142857,30.356961508768094,1.0,470.6852441598759
2023-08-03,215,11.0,16.939393939393938,790.2969696969697,75.78787878787878,31.356961508768094,1.0,467.3664714546093
2023-08-04,216,7.0,14.636363636363637,789.95,75.54545454545455,32.356961508768094,1.0,407.37103764362257
2023-08-05,217,6.0,15.3125,790.1333333333333,68.6875,33.356961508768094,1.0,544.8250343548444
2023-08-06,218,5.0,14.541666666666666,789.7041666666668,69.71249999999999,34.356961508768094,1.0,501.4614941958457
2023-08-07,219,5.8,16.291666666666668,789.63125,57.64166666666667,35.356961508768094,1.0,784.6621487074343
2023-08-08,220,4.2,14.183333333333332,787.9395833333333,59.291666666666664,36.24267579448238,0.8857142857142858,658.548240077186
2023-08-09,221,3.4,13.333333333333334,787.2687500000001,60.89166666666667,37.01410436591095,0.7714285714285715,598.6482245549978
2023-08-10,222,5.8,14.916666666666666,787.1458333333334,57.89166666666667,38.01410436591095,1.0,714.2493169716818
