date,doy,min_temp,mean_temp,mean_P_mb,mean_RH,cumulative_GSI,GSI,VPD
2023-06-24,175,50.0,50.0,1876.3,73.0,0.24033591384679542,0.24033591384679542,3330.9250756902547
2023-06-29,180,19.0,23.545454545454547,781.6272727272727,20.0,0.7957183167788094,0.555382402932014,2322.7763106175553
2023-06-30,181,3.0,12.708333333333334,783.9,53.666666666666664,1.5100040310645237,0.7142857142857143,680.8373491312742
2023-07-01,182,2.0,12.375,786.80625,66.39583333333333,2.081432602493095,0.5714285714285714,483.1017169963827
2023-07-02,183,5.0,13.770833333333334,786.2708333333334,60.520833333333336,3.081432602493095,1.0,621.7912035944581
2023-07-03,184,4.0,15.291666666666666,785.5104166666666,53.416666666666664,3.938575459635952,0.8571428571428571,809.4476420248263
2023-07-04,185,8.0,15.479166666666666,783.8729166666667,61.166666666666664,4.938575459635953,1.0,682.9508094919202
2023-07-05,186,5.0,15.708333333333334,783.9479166666666,55.9375,5.938575459635953,1.0,786.3780398373495
2023-07-06,187,4.0,15.604166666666666,783.7312499999999,55.041666666666664,6.795718316778809,0.8571428571428571,797.0306446723333
2023-07-07,188,4.0,15.4375,782.0124999999999,47.541666666666664,7.647475301638356,0.8517569848595468,920.1072565243584
2023-07-08,189,5.0,16.125,781.43125,45.083333333333336,8.61418064079714,0.9667053391587854,1006.5429146918865
2023-07-09,190,2.0,14.8125,783.5812500000001,42.0625,9.172007254294149,0.5578266134970087,976.1709644167515
2023-07-10,191,7.0,16.3125,784.6479166666667,43.75,10.127200706941661,0.9551934526475118,1043.3809515279625
2023-07-11,192,7.0,17.125,785.7229166666666,47.8125,11.089922273730993,0.9627215667893328,1019.2909862741349
2023-07-12,193,10.0,18.083333333333332,785.5145833333332,51.604166666666664,12.05738144260637,0.9674591688753779,1004.1306595987909
2023-07-13,194,7.0,17.4375,784.8604166666668,52.25,13.041371248423664,0.9839898058172929,951.2326213846627
2023-07-14,195,6.0,16.791666666666668,785.1999999999999,50.041666666666664,14.024074319852748,0.9827030714290832,955.3501714269338
2023-07-15,196,4.0,15.270833333333334,787.1083333333332,45.729166666666664,14.870029578943207,0.8459552590904594,941.7670327289516
2023-07-16,197,4.0,16.0625,788.6083333333332,46.5625,15.706940480668226,0.8369109017250201,975.5326335599245
2023-07-17,198,6.0,18.224489795918366,788.1204081632653,43.30612244897959,16.61732335024607,0.9103828695778435,1186.7748173509005
2023-07-18,199,8.0,18.791666666666668,786.71875,43.5,17.515610151233933,0.8982868009878608,1225.4822368388454
2023-07-19,200,10.0,18.916666666666668,788.6,53.479166666666664,18.479065400498662,0.9634552492647283,1016.9432023528695
2023-07-20,201,10.0,17.4375,788.6270833333333,64.54166666666667,19.479065400498662,1.0,706.3690757402685
2023-07-21,202,7.0,16.5531914893617,789.0617021276596,65.65957446808511,20.479065400498662,1.0,646.8149283203139
2023-07-22,203,5.0,16.653061224489797,788.5448979591836,49.93877551020408,21.463775541210815,0.9847101407121518,948.9275497211142
2023-07-23,204,6.0,17.75,788.3291666666668,43.291666666666664,22.384968835186985,0.9211932939761718,1152.1814592762505
2023-07-24,205,8.0,18.97872340425532,789.3829787234042,46.319148936170215,23.29808927357006,0.9131204383830736,1178.0145971741645
2023-07-25,206,11.0,17.836734693877553,789.230612244898,55.83673469387755,24.297398755676113,0.9993094821060544,902.2096572606257
2023-07-26,207,8.0,16.6875,789.2687500000001,68.66666666666667,25.297398755676113,1.0,595.2350226455518
2023-07-27,208,8.0,16.375,788.1791666666667,68.0,26.297398755676113,1.0,595.9356951751436
2023-07-28,209,9.0,16.8125,787.9,67.6875,27.297398755676113,1.0,618.7275805607808
2023-07-29,210,7.0,17.395833333333332,789.0416666666666,54.5625,28.29652815251929,0.9991293968431777,902.7859301018315
2023-07-30,211,11.0,20.229166666666668,789.1625,48.541666666666664,29.19639813350276,0.8998699809834709,1220.4160608528932
2023-07-31,212,11.0,17.428571428571427,788.5673469387756,73.81632653061224,30.19639813350276,1.0,521.3135791714918
2023-08-01,213,11.0,18.375,787.8958333333334,64.72916666666667,31.19639813350276,1.0,745.3293414775076
2023-08-02,214,10.0,17.1875,787.7624999999999,72.52083333333333,32.19639813350276,1.0,538.8318626289039
2023-08-03,215,11.0,17.594594594594593,786.9,65.62162162162163,33.19639813350276,1.0,691.6793770784235
2023-08-04,216,7.0,14.854166666666666,786.6875,66.8125,34.19639813350276,1.0,560.6698733548925
2023-08-05,217,7.0,15.833333333333334,786.6604166666666,60.270833333333336,35.19639813350276,1.0,714.7356781806664
2023-08-06,218,5.0,15.25,786.2666666666668,61.270833333333336,36.19639813350276,1.0,671.1720191767434
2023-08-07,219,6.2,16.462500000000002,786.0833333333334,50.38333333333333,37.187281801815374,0.9908836683126139,929.1722613996358
2023-08-08,220,4.2,14.725,784.475,50.725,38.07299608752966,0.8857142857142858,825.546918777682
2023-08-09,221,4.2,14.108333333333334,783.8020833333334,51.791666666666664,38.958710373243946,0.8857142857142858,776.0953907075146
2023-08-10,222,6.2,15.183333333333332,783.6833333333334,49.99166666666667,39.958710373243946,1.0,862.9333561193904
2023-08-11,223,7.8,16.425,785.5666666666666,61.166666666666664,40.958710373243946,1.0,725.4988255976638
2023-08-12,224,9.8,16.016666666666666,786.2041666666668,61.574999999999996,41.958710373243946,1.0,699.4207843405096
2023-08-13,225,6.2,14.6,786.5187500000001,73.95833333333333,42.958710373243946,1.0,432.7922866649476
2023-08-14,226,4.2,15.091666666666667,788.6541666666667,57.50833333333333,43.84442465895823,0.8857142857142858,728.917567305474
2023-08-15,227,7.0,17.125,790.4083333333333,56.28333333333333,44.84442465895823,1.0,853.8443934521536
2023-08-16,228,9.8,17.116666666666667,788.7958333333332,63.4,45.84442465895823,1.0,714.4694165422645
2023-08-17,229,12.2,19.836363636363636,787.3454545454546,66.47272727272727,46.84442465895823,1.0,776.0558362616501
2023-08-18,230,11.4,16.675,786.69375,72.96666666666667,47.84442465895823,1.0,513.1408469724159
2023-08-19,231,8.2,16.240816326530613,786.6183673469388,73.93469387755103,48.84442465895823,1.0,481.2813685483288
2023-08-20,232,8.2,17.983333333333334,786.6729166666668,57.775,49.84442465895823,1.0,870.6065579166067
2023-08-21,233,9.0,17.974999999999998,788.4250000000001,47.55833333333334,50.78795900751115,0.9435343485529127,1080.6900846306792
2023-08-22,234,9.4,16.025000000000002,789.2958333333332,64.91666666666667,51.78795900751115,1.0,638.9349352460156
2023-08-23,235,9.0,16.083333333333332,788.7666666666668,70.91666666666667,52.78795900751115,1.0,531.6397335604926
2023-08-24,236,10.2,16.458333333333332,787.0583333333334,73.41666666666667,53.78795900751115,1.0,497.6945962886632
2023-08-25,237,13.4,15.634482758620688,788.0,92.19310344827586,54.78795900751115,1.0,138.67134836702877
2023-08-26,238,11.8,18.053333333333335,788.2066666666667,79.50666666666666,55.78795900751115,1.0,424.4006986493505
2023-08-27,239,11.0,17.0,788.3135135135135,76.74594594594595,56.78795900751115,1.0,450.6006309052244
2023-08-28,240,11.8,18.87142857142857,787.8357142857143,65.52857142857142,57.78795900751115,1.0,751.418334306976
2023-08-29,241,5.4,14.600000000000001,789.1191489361702,67.0808510638298,58.78795900751115,1.0,547.0907037369246
2023-08-30,242,5.8,14.950000000000001,786.775,64.11666666666666,59.78795900751115,1.0,609.968010975326
2023-08-31,243,6.6,15.991666666666667,784.0916666666667,56.43333333333334,60.78795900751115,1.0,791.7453425174672
2023-09-01,244,7.4,15.96326530612245,784.4775510204082,56.64489795918367,61.78795900751115,1.0,786.4722574836301
2023-09-02,245,8.2,15.141666666666666,787.4666666666667,64.59166666666667,62.78795900751115,1.0,609.364083564814
2023-09-03,246,8.2,14.783333333333333,786.4875000000001,74.70833333333333,63.78795900751115,1.0,425.330738852165
2023-09-04,247,9.8,15.375,780.0104166666666,59.98333333333333,64.78795900751115,1.0,699.0737264906428
2023-09-05,248,3.4,12.075000000000001,783.3104166666667,62.23333333333333,65.55938757893972,0.7714285714285715,532.326937984402
2023-09-06,249,3.8,13.091666666666667,785.9583333333334,56.69166666666666,66.38795900751114,0.8285714285714285,652.5593932463468
2023-09-07,250,4.2,14.183333333333332,786.2416666666667,45.675000000000004,67.27367329322543,0.8857142857142858,878.8282450487563
2023-09-08,251,3.4,13.450000000000001,788.2937499999999,49.225,68.045101864654,0.7714285714285715,783.1705230442025
2023-09-09,252,2.2,12.458333333333334,789.3000000000001,47.675000000000004,68.645101864654,0.6,756.3680237372232
2023-09-10,253,9.0,13.958333333333334,787.4416666666666,54.975,69.645101864654,1.0,717.8279393548019
2023-09-11,254,6.6,13.568888888888889,786.3733333333334,71.28888888888889,70.645101864654,1.0,446.29311135263583
2023-09-12,255,1.8,10.35,785.0354166666666,69.79166666666667,71.18795900751114,0.5428571428571428,379.7373311922405
2023-09-13,256,6.2,12.041666666666666,783.2375000000001,63.725,72.18795900751114,1.0,510.179594923411
2023-09-14,257,3.8,9.541666666666666,783.7291666666666,77.175,73.01653043608256,0.8285714285714285,271.7894828925036
2023-09-15,258,7.8,11.827586206896552,785.6034482758621,79.75172413793103,74.01653043608256,1.0,280.7823730157557
2023-09-16,259,3.8,11.906666666666666,787.94,70.42666666666668,74.84510186465398,0.8285714285714285,412.2390463202188
2023-09-17,260,1.8,10.043478260869565,787.9782608695652,68.6,75.38795900751113,0.5428571428571428,386.70508797337845
2023-09-18,261,3.4,9.875,785.8770833333333,71.73333333333333,76.1593875789397,0.7714285714285715,344.20733959288253
2023-09-19,262,5.4,10.647058823529411,783.6882352941177,79.31764705882354,77.1593875789397,1.0,265.19589611758596
2023-09-20,263,1.4,9.666666666666666,782.4511111111112,69.92,77.64510186465398,0.4857142857142857,361.2011667626388
2023-09-21,264,5.8,11.333333333333334,780.3541666666666,59.28333333333333,78.64510186465398,1.0,546.4522765426241
2023-09-22,265,5.8,11.866666666666667,780.9499999999999,38.574999999999996,79.64510186465398,1.0,853.9795741652895
2023-09-23,266,0.6,9.808333333333334,783.3520833333333,47.824999999999996,80.01653043608255,0.37142857142857144,632.5070227982169
2023-09-24,267,-2.2,7.45,785.28125,55.89166666666667,80.01653043608255,0.0,455.74503058924375
2023-09-25,268,-1.8,7.691666666666666,788.5354166666666,56.525,80.04510186465397,0.028571428571428564,456.6822727442105
2023-09-26,269,-0.6,9.200000000000001,787.9270833333334,52.09166666666667,80.24510186465398,0.19999999999999998,557.4922979629937
2023-09-27,270,0.2,10.25,785.6583333333333,52.800000000000004,80.55938757893969,0.31428571428571433,589.3799440686254
2023-09-28,271,1.4,11.433333333333332,782.3979166666667,44.00833333333333,81.04510186465397,0.4857142857142857,756.4519616943134
2023-09-29,272,3.0,11.866666666666667,781.2687500000001,40.30833333333333,81.75938757893968,0.7142857142857143,829.8813851235882
2023-09-30,273,2.2,11.441666666666668,780.3916666666668,44.35,82.35938757893967,0.6,752.251133122592
2023-10-01,274,4.6,12.975,778.5833333333334,50.61666666666667,83.30224472179681,0.9428571428571428,738.4404865232226
2023-10-02,275,6.2,11.583333333333334,780.0291666666667,58.43333333333334,84.30224472179681,1.0,567.173229534063
2023-10-03,276,2.6,5.6375,780.975,89.675,84.95938757893967,0.6571428571428571,94.15360038632281
2023-10-04,277,2.6,9.89090909090909,783.4272727272728,57.25454545454545,85.61653043608253,0.6571428571428571,521.0733922368453
2023-10-05,278,-2.2,5.416666666666667,788.2937499999999,72.25,85.61653043608253,0.0,249.19778220987087
2023-10-06,279,-1.8,6.5249999999999995,788.9645833333334,69.425,85.64510186465395,0.028571428571428564,296.46953976479074
2023-10-07,280,-1.4,7.28936170212766,788.3617021276596,66.49361702127659,85.73081615036824,0.08571428571428573,342.4150574376823
2023-10-08,281,-1.4,7.441666666666666,786.7312499999999,59.458333333333336,85.81653043608253,0.08571428571428573,418.65403920849553
2023-10-09,282,-1.4,7.530612244897959,782.9795918367347,56.2530612244898,85.90224472179682,0.08571428571428573,454.5098595110436
2023-10-10,283,-1.4,6.616666666666667,778.4083333333333,54.65833333333333,85.98795900751111,0.08571428571428573,442.4399636101387
2023-10-11,284,3.0,6.916666666666667,771.3625000000001,69.83333333333333,86.70224472179682,0.7142857142857143,300.5022431553153
2023-10-12,285,0.2,3.1789473684210527,771.2078947368421,92.22105263157896,87.01653043608253,0.31428571428571433,59.699078219039194
2023-10-13,286,-0.6,3.5488372093023255,781.0930232558139,80.85581395348838,87.21653043608254,0.19999999999999998,150.81695118870286
