half_hour,datetime,lat,long,mod_nc_cph,swc_vwc,bwe,Mod_cv,Mod_sqrt,N0_fit,airT,airRH,SiteName
2023-08-02 17:30:00,2023-08-02 17:30:00,39.35448,-106.74206,2561.036063428163,0.20093788380485392,0.0,0.00853306248467675,117.19121965832906,4539.657614977215,22.0,47.0,Fry 5
2023-08-02 18:00:00,2023-08-02 18:00:00,39.35448,-106.74206,2574.2740945715227,0.1949373592078344,0.0,0.008510715353136088,117.49893616539683,4539.657614977215,21.0,48.0,Fry 5
2023-08-02 18:30:00,2023-08-02 18:30:00,39.35448,-106.74206,2531.163500637693,0.21517144047720832,0.0,0.008549194682417608,116.9700816448377,4539.657614977215,23.5,40.0,Fry 5
2023-08-02 19:30:00,2023-08-02 19:30:00,39.35448,-106.74206,2639.0995114868306,0.167967007450943,0.0,0.008370928996915763,119.46105388881523,4539.657614977215,25.0,38.0,Fry 5
