half_hour,datetime,lat,long,mod_nc_cph,swc_vwc,bwe,Mod_cv,Mod_sqrt,N0_fit,airT,airRH,SiteName
2023-07-31 17:30:00,2023-07-31 17:30:00,39.17225,-107.24512,2782.5156934336505,0.07339572921320141,0.0,0.008620689655172414,116.0,3858.1154300107655,23.0,47.0,Crys 2
2023-07-31 18:00:00,2023-07-31 18:00:00,39.17225,-107.24512,2823.0214912827837,0.06677622428592458,0.0,0.008589467867167886,116.42164747159353,3858.1154300107655,24.0,47.0,Crys 2
2023-07-31 18:30:00,2023-07-31 18:30:00,39.17225,-107.24512,2797.683142219048,0.07087094981823168,0.0,0.008597082645141373,116.31852818876277,3858.1154300107655,26.5,39.0,Crys 2
