,KGE,r,beta,gamma,r_squared,RMSE,ubRMSE,std_pred,std_obs,std_bias,Site,Method,N0_fit,N0_CI_upper,N0_CI_lower
0,0.5541236289769484,0.9266044765220356,1.3559503840790557,0.7417014141655934,-1.0988043141694273,0.06329579368298177,0.01678893199124573,0.04394017490988222,0.0436906872180144,0.0002494876918678196,C2,"Desilets, single N0 for forest, half-forest, or non-forest",4585.795188872896,4702.596976009522,4542.947227609053
1,-0.0009448476643754145,0.939351974934487,1.9708240646007615,0.7639638995543919,-12.21252501936798,0.1254434481398685,0.022847565332807115,0.051960792382611205,0.034510803577131405,0.0174499888054798,F1,"Desilets, single N0 for forest, half-forest, or non-forest",4585.795188872896,4702.596976009522,4542.947227609053
2,0.7568980276575689,0.9222994423183448,1.201299413762555,0.8880190270108729,0.04567477633172712,0.0547983105148078,0.023144430094177677,0.05984012663868278,0.05609433032046679,0.003745796318215991,F3,"Desilets, single N0 for forest, half-forest, or non-forest",4585.795188872896,4702.596976009522,4542.947227609053
3,0.3269066640538677,0.8896569468002544,1.6395566087164595,0.8215444207855842,-5.457913323929971,0.14099564831840974,0.03585609259311798,0.07473380072629204,0.05548295750092303,0.019250843225369012,R1,"Desilets, single N0 for forest, half-forest, or non-forest",4585.795188872896,4702.596976009522,4542.947227609053
4,0.6909917766438269,0.9318024631153514,1.0181967118002089,0.699161076746599,0.8173286549664647,0.026185671546309883,0.02600133380035396,0.043615156539006196,0.061267266294860186,0.01765210975585399,R3,"Desilets, single N0 for forest, half-forest, or non-forest",4585.795188872896,4702.596976009522,4542.947227609053
5,0.7987608178050617,0.8675060952377158,0.860722608528448,0.9404652884762982,0.585859215453959,0.03322196722583737,0.02585325991483103,0.04178855231151477,0.05162396343741647,0.009835411125901701,R4,"Desilets, single N0 for forest, half-forest, or non-forest",4585.795188872896,4702.596976009522,4542.947227609053
6,0.6646440031805975,0.8088071745562985,0.7260842528495676,1.029649815591497,-0.9451070331225957,0.04862080570255595,0.020612043122257933,0.0260631535861489,0.0348618475369778,0.008798693950828898,R7,"Desilets, single N0 for forest, half-forest, or non-forest",4585.795188872896,4702.596976009522,4542.947227609053
