,KGE,r,beta,gamma,r_squared,RMSE,ubRMSE,std_pred,std_obs,std_bias,Site,Method,N0_fit,N0_CI_upper,N0_CI_lower
0,0.8671792932781774,0.9537502861391107,0.8756007896811402,1.0052096615930743,0.7913052899266931,0.02194614674734087,0.014867225783391703,0.04228295755620021,0.04803995129754589,0.005756993741345681,F4,"Desilets, single N0 for forest, half-forest, or non-forest",4511.29657419872,4946.043577356682,4370.6981274422515
1,0.7684305365482023,0.8573361029603265,0.8216969832374336,1.0384637894411728,0.34387238778596885,0.041865254536298524,0.026605731436968056,0.044102441106571535,0.051684411860064144,0.007581970753492609,R5,"Desilets, single N0 for forest, half-forest, or non-forest",4511.29657419872,4946.043577356682,4370.6981274422515
2,0.7627212501191764,0.9415842032636127,0.7885644297212456,0.9095356453758858,0.37153902758888835,0.04850614174923835,0.024760250953616447,0.043884836258954424,0.06118677666286543,0.017301940403911004,R6,"Desilets, single N0 for forest, half-forest, or non-forest",4511.29657419872,4946.043577356682,4370.6981274422515
