,date,Date (aggregated based on UTC),Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,PRISM_ppt_mm,BaroPress,airRH,airT,date.1,CRNS,Bare,scaled_stationary_N_Des,scaled_stationary_N_UTS,N0,TDR_pore_swc_g,TDR_tot_swc_g,NewName,ND
0,2023-07-01,2023-07-01,5878.978260869565,0.0092233699435975,108.4294749950217,2605.8113043805192,0.0639972312668969,2513.810523767884,0.0544407056725543,6.778760635724014e-06,794.8891304347826,0.0212173913043478,0.0665869565217391,0.0418520118641829,0.0,0.0,18.941304347826087,18.2108695652174,,794.8891304347826,60.16956521739131,14.558695652173911,2023-07-01,0.0544407056725543,850.6119195789416,3375.887148716279,3256.698068363473,4470.147187730379,0.03108495627731677,0.08508495627731677,F4,6251.240968380284
1,2023-07-02,2023-07-02,6031.0,0.0091059730604814,109.82409298850916,2643.981560071456,0.0555992929005896,2555.9738472368344,0.0477574666341145,6.377400826550674e-06,793.9416666666666,0.0287708333333333,0.067,0.0461579152836575,0.0052808514994679,0.0030572190470408,21.522916666666664,19.53333333333333,0.0,793.9416666666666,48.34166666666667,17.35625,2023-07-02,0.0477574666341145,836.7633426093095,3425.3375734011474,3311.321602157619,4582.157699584132,0.03428310168459324,0.08828310168459323,F4,6430.090348269532
2,2023-07-03,2023-07-03,6126.916666666667,0.0090345729659718,110.6933128830741,2673.1660337371964,0.0495973938940716,2595.0156936017024,0.0420913696289062,5.580543019721938e-06,793.1479166666667,0.028875,0.0680625,0.0466979434052097,0.005943153469028,0.0034406424772273,23.76458333333333,21.00625,0.0,793.1479166666667,38.9125,18.991666666666667,2023-07-03,0.0420913696289062,831.6295218261605,3463.146715384912,3361.90119216237,4638.570029459469,0.034684199500426977,0.08868419950042698,F4,6537.775550486134
3,2023-07-04,2023-07-04,6182.625,0.0089935719726819,111.19627229419444,2665.4665628143225,0.0511410020957817,2583.729446798959,0.0436795552571614,5.860444439752947e-06,791.4770833333333,0.0215625,0.068375,0.0428533845462553,0.0012281047470157,0.000710981027343,23.251063829787235,21.13125,0.0,791.4770833333333,38.427083333333336,19.041666666666668,2023-07-04,0.0436795552571614,828.0533772464929,3453.1718776456064,3347.279605605212,4583.476155159847,0.031828710870059757,0.08582871087005976,F4,6443.089448595127
4,2023-07-05,2023-07-05,6166.770833333333,0.0090050304567761,111.05399886211283,2676.603002034783,0.0488604453061794,2579.841607919453,0.0442148844401041,6.946951323410344e-06,791.5437499999999,0.0186458333333333,0.06825,0.0310409157870638,0.0132589580787001,0.0076759475600103,22.502127659574462,20.59375,0.0022,791.5437499999999,48.90833333333333,17.872916666666665,2023-07-05,0.0442148844401041,830.9648485905675,3467.599385110791,3342.2428229005163,4469.031797097683,0.023055176252459196,0.0770551762524592,F4,6219.236077397588
5,2023-07-06,2023-07-06,6259.145833333333,0.0089395706541971,111.87746946004108,2690.8541424494474,0.0460883508533448,2600.6900981236354,0.0413386027018229,6.432128581139921e-06,791.2666666666668,0.0190833333333333,0.0676875,0.0307850840635441,0.0135727155435449,0.0078575897246823,22.30208333333333,19.89583333333333,0.0,791.2666666666668,50.35416666666666,17.46875,2023-07-06,0.0413386027018229,830.3545956450125,3486.0620580217346,3369.252510836139,4489.833490919834,0.022865161063565346,0.07686516106356535,F4,6264.097491762468
6,2023-07-07,2023-07-07,6422.333333333333,0.008824343360799,113.33049868164647,2700.7552216189347,0.0441726616949469,2629.983829238616,0.0372886657714843,4.984418510916486e-06,789.5104166666666,0.0165208333333333,0.0683125,0.0310693415341216,0.0132240961381618,0.007655765097269,23.922916666666666,21.197916666666668,0.0,789.5104166666666,40.71458333333333,17.35625,2023-07-07,0.0372886657714843,825.6361014669383,3498.8891287580173,3407.203198302561,4509.691471465178,0.023076289051225222,0.07707628905122522,F4,6340.95888649815
7,2023-07-08,2023-07-08,6448.020833333333,0.0088073027281724,113.55454553422818,2707.771744081056,0.0427610389908557,2631.6288034078893,0.0370839436848958,5.365790934885366e-06,788.8395833333334,0.0149166666666666,0.0679791666666666,0.0309177375498136,0.0134100264876994,0.0077634048985561,23.870833333333334,21.091666666666665,0.0,788.8395833333334,43.583333333333336,17.4875,2023-07-08,0.0370839436848958,831.1232605604929,3507.9791914071184,3409.3342993338156,4519.623525589213,0.022963687457806622,0.07696368745780663,F4,6338.2862993320805
8,2023-07-09,2023-07-09,6476.0625,0.0087879617010364,113.8022646817969,2747.587331128307,0.0353355328160135,2689.204026603256,0.0297470092773437,4.023060332754423e-06,791.0166666666668,0.013625,0.0675208333333333,0.0307092820713901,0.0136656807183137,0.0079114096253258,21.0575,21.15,0.0,791.0166666666668,31.5,17.722916666666666,2023-07-09,0.0297470092773437,831.4735922748941,3559.561179867086,3483.924295832398,4583.589623103824,0.022808860266856044,0.07680886026685604,F4,6476.679051928374
9,2023-07-10,2023-07-10,6419.25,0.0088262994961876,113.30399891754396,2741.8920752975805,0.0363554507902306,2676.186020229341,0.0313364664713541,4.551132373325653e-06,792.1041666666666,0.0128958333333333,0.0680625,0.0309556385458906,0.013363543900315,0.0077364949482343,25.754166666666663,22.475,0.0,792.1041666666666,28.354166666666668,19.90833333333333,2023-07-10,0.0313364664713541,829.9854509777136,3552.1828478538355,3467.059175804049,4577.026557837076,0.02299183785616127,0.07699183785616127,F4,6451.353124536068
10,2023-07-11,2023-07-11,6353.833333333333,0.0088716173333319,112.72519975822728,2747.408830017277,0.0353352365320313,2671.2112656813383,0.0319124857584635,5.282926855280288e-06,793.0958333333333,0.01275,0.0675625,0.0307282325694286,0.0136424394246215,0.0078979546501649,23.866666666666667,22.535416666666663,0.0,793.0958333333333,33.735416666666666,20.652083333333334,2023-07-11,0.0319124857584635,827.6790726413379,3559.329927663312,3460.6142694064183,4583.5184134273295,0.022822935466033367,0.07682293546603336,F4,6433.4288624439705
11,2023-07-12,2023-07-12,6287.75,0.0089178888215799,112.13841300219164,2728.745464126512,0.0387516091580626,2638.4602136894664,0.0361366271972656,6.343379935942587e-06,792.8916666666668,0.0122083333333333,0.0674791666666666,0.0306903315733516,0.0136889220120059,0.0079248646004867,26.397916666666664,23.19375,0.0,792.8916666666668,36.72708333333333,21.03125,2023-07-12,0.0361366271972656,839.526183397865,3535.151117418492,3418.1845449899056,4551.932127272851,0.022794785067678718,0.07679478506767871,F4,6354.163863059886
12,2023-07-13,2023-07-13,6422.333333333333,0.0088240135347563,113.3319159025833,2746.4031002623487,0.035561188207974,2657.6183450649346,0.0336380004882812,6.18397558526995e-06,792.1979166666666,0.0124583333333333,0.0673333333333333,0.0306240048302168,0.0137702665399286,0.0079719570135498,25.672727272727272,23.629166666666663,0.0,792.1979166666666,37.47083333333333,21.13125,2023-07-13,0.0336380004882812,833.5326830406392,3558.0269821472507,3443.0043350472815,4580.594614494358,0.022745521870558044,0.07674552187055804,F4,6398.389357963124
13,2023-07-14,2023-07-14,6503.458333333333,0.0087689323340263,114.0449005866843,2747.854648270419,0.0353332664829875,2671.3545895586826,0.0319480895996093,5.304653048154265e-06,792.6104166666668,0.011625,0.0666875,0.0303302721106201,0.0141305065921578,0.0081805091285436,24.01707317073171,23.425,0.0,792.6104166666668,36.454166666666666,20.116666666666667,2023-07-14,0.0319480895996093,827.7119101497791,3559.9074952365722,3460.7999487128277,4579.499101221933,0.02252735628330954,0.07652735628330953,F4,6425.794773549261
14,2023-07-15,2023-07-15,6364.854166666667,0.0088647515289947,112.8194362308115,2774.3848594810183,0.0305788021986129,2708.340662572428,0.0274772644042968,4.51969326781615e-06,794.6916666666666,0.0105833333333333,0.0661875,0.030102866134158,0.0144094021164642,0.0083419688304742,23.2625,23.516666666666666,0.0,794.6916666666666,33.77291666666667,18.175,2023-07-15,0.0274772644042968,831.7730224838414,3594.2779805161586,3508.716238107492,4620.961460197259,0.022358453893181564,0.07635845389318156,F4,6510.988798491689
16,2023-07-17,2023-07-17,6244.5625,0.0089496770578883,111.74844272980556,2782.304484112069,0.0292535274754726,2708.9938544685087,0.0274314880371093,5.013723418385682e-06,795.5083333333333,0.0098958333333333,0.0656875,0.029875460157696,0.0146882976407707,0.0085034285324049,24.176315789473687,24.422916666666666,0.0,795.5083333333333,29.88958333333333,21.804166666666664,2023-07-17,0.0274314880371093,835.6767160194383,3604.5380323355967,3509.5624628989485,4631.389197298435,0.022189551503053663,0.07618955150305366,F4,6507.388812551691
17,2023-07-18,2023-07-18,6342.229166666667,0.0088794932185298,112.62321487650996,2792.119998000848,0.027449278464577,2713.389214563894,0.0268084208170572,5.372569038253368e-06,793.9875000000001,0.0095625,0.0654166666666666,0.0297522819204458,0.01483936604977,0.0085908858709507,26.56279069767442,24.84375,0.0,793.9875000000001,29.37291666666667,22.6,2023-07-18,0.0268084208170572,840.1639121603187,3617.254251326385,3515.2567507528106,4646.2247886790055,0.022098062708401086,0.07609806270840108,F4,6511.823895772146
18,2023-07-19,2023-07-19,6135.666666666667,0.0090279885694748,110.7729134596017,2762.4899312878024,0.0326856547312147,2637.291111568622,0.0363655090332031,8.79972008037642e-06,796.1104166666668,0.0108541666666666,0.0650625,0.0295912026871185,0.0150369170461538,0.0087052531598182,26.95909090909091,24.88125,0.0,796.1104166666668,49.27291666666667,21.48958333333333,2023-07-19,0.0363655090332031,855.6747984256643,3578.8678335285867,3416.669946899606,4594.972723082475,0.021978423515393787,0.07597842351539379,F4,6329.376360747007
20,2023-07-21,2023-07-21,6052.020833333333,0.0090906799750373,110.01315232194288,2718.2997567525777,0.0408130167969322,2602.872114867451,0.0411109924316406,8.230245978229361e-06,796.7395833333334,0.0271041666666666,0.0620833333333333,0.0430131097699878,0.0014239951572455,0.0008243869607133,23.08333333333333,22.10833333333333,0.0,796.7395833333334,57.34583333333333,19.1125,2023-07-21,0.0411109924316406,858.2447584385997,3521.618468594828,3372.079362600635,4676.110321264486,0.031947344392678025,0.08594734439267802,F4,6492.881615307227
21,2023-07-22,2023-07-22,6288.875,0.0089176932208199,112.14592059597146,2766.525142265468,0.0319982176561749,2680.0637361857803,0.0309003194173177,5.977964339246488e-06,796.2291666666666,0.0284375,0.0626875,0.0440148093876474,0.0026525008650162,0.0015356001144203,24.022916666666664,22.510416666666668,0.0,796.2291666666666,42.62708333333334,19.191666666666663,2023-07-22,0.0309003194173177,842.6956800671162,3584.0955401008005,3472.0828440342502,4770.421327768368,0.03269134181194191,0.08669134181194191,F4,6704.248591911632
22,2023-07-23,2023-07-23,6326.5625,0.0088905861632753,112.48357769083968,2771.3751387530624,0.0310532336502871,2697.778960924404,0.0286738077799479,5.053343336417481e-06,795.88125,0.020375,0.0641875,0.0403014486874833,0.001901643645712,0.0011009098011828,24.323809523809523,23.6875,0.0,795.88125,29.791666666666668,21.547916666666666,2023-07-23,0.0286738077799479,847.2403810716355,3590.3788196254022,3495.0333160930695,4736.35970218371,0.02993329865308262,0.08393329865308262,F4,6679.043035627269
23,2023-07-24,2023-07-24,6260.479166666667,0.0089373246700075,111.89483123310976,2786.218924680947,0.0284441247440781,2696.209703604712,0.0288441975911458,6.1833373612703865e-06,796.9583333333334,0.0131666666666666,0.0651666666666666,0.0296385789322148,0.0149788138119233,0.008671615721916,26.026666666666667,24.120833333333334,0.0,796.9583333333334,35.52708333333333,22.004166666666663,2023-07-24,0.0288441975911458,845.3351374650715,3609.6092781271373,3493.000307943296,4635.019696627183,0.022013611513337136,0.07601361151333713,F4,6473.6766256133415
24,2023-07-25,2023-07-25,6240.291666666667,0.0089521342275859,111.71275661268726,2787.799854840004,0.0282128119549018,2685.8882527469327,0.0301195780436197,7.02968840022168e-06,796.6708333333332,0.0111041666666666,0.0655625,0.0298186086635805,0.0147580215218473,0.0085437934578876,27.14583333333333,24.54375,0.0,796.6708333333332,38.75208333333333,21.85625,2023-07-25,0.0301195780436197,843.7175890532039,3611.6574087028266,3479.6286362308015,4639.84412643582,0.022147325905521688,0.07614732590552169,F4,6451.311108631651
25,2023-07-26,2023-07-26,6154.6875,0.0090139295868151,110.94488888350118,2771.691031664503,0.0312149691206795,2666.657730987028,0.032636006673177,7.29244289209446e-06,796.7312499999999,0.0110625,0.0646041666666666,0.029382747208695,0.015292571276768,0.008853257886588,25.308333333333334,23.59583333333333,0.1408,796.7312499999999,43.01875,21.15,2023-07-26,0.032636006673177,838.5975130459387,3590.7880659965076,3454.7150628023505,4607.74810278003,0.02182359632444321,0.07582359632444322,F4,6396.2755348612545
26,2023-07-27,2023-07-27,6165.145833333333,0.0090062196679669,111.0393563883271,2769.180904301476,0.0315032950044197,2658.681758544056,0.0335286458333333,7.695230106905903e-06,795.8395833333334,0.0105208333333333,0.0639791666666666,0.0290984897381175,0.0156411906821511,0.0090550825140013,24.43958333333333,22.84583333333333,0.3489,795.8395833333334,48.17083333333333,20.14583333333333,2023-07-27,0.0335286458333333,831.3246529146272,3587.536139545717,3444.3820111253235,4600.125284190133,0.02161246833678333,0.07561246833678333,F4,6370.903644050724
27,2023-07-28,2023-07-28,6230.833333333333,0.0089585140743523,111.62977403160436,2764.472380233685,0.0322599281375271,2670.205365519454,0.0320536295572916,6.540641919182871e-06,795.4666666666667,0.0104166666666666,0.0638541666666666,0.029041638244002,0.0157109145632277,0.009095447439484,25.28333333333333,23.041666666666668,0.0,795.4666666666667,36.68125,21.99791666666667,2023-07-28,0.0320536295572916,824.2358901888624,3581.4361407226415,3459.3111031243134,4591.614175580522,0.021570242739251358,0.07557024273925136,F4,6398.640399550252
28,2023-07-29,2023-07-29,6234.291666666667,0.0089563989003043,111.65920274356142,2791.3860974738823,0.0276144382382041,2697.7245071942307,0.0287106831868489,6.431285317657305e-06,796.6333333333333,0.0095,0.063875,0.0290511134930213,0.0156992939163816,0.0090887199519035,25.885416666666668,23.616666666666664,0.0174,796.6333333333333,36.59791666666667,21.852083333333336,2023-07-29,0.0287106831868489,833.0403260770895,3616.3034666885046,3494.962770060982,4636.432188891596,0.021577280338840057,0.07557728033884006,F4,6463.861581078226
29,2023-07-30,2023-07-30,6160.041666666667,0.009010287292553,110.99200350115233,2768.168548400587,0.0316657990844626,2663.508954717579,0.0329297383626302,7.27752392165196e-06,796.8979166666667,0.0097708333333333,0.0638541666666666,0.029041638244002,0.0157109145632277,0.009095447439484,26.288636363636364,24.2375,0.0004,796.8979166666667,37.54166666666666,23.04375,2023-07-30,0.0329297383626302,834.3448733523034,3586.224609708544,3450.6357523302736,4597.753277664458,0.021570242739251358,0.07557024273925136,F4,6382.437194998187
30,2023-07-31,2023-07-31,6172.354166666667,0.0090009760966101,111.1041822942222,2763.811022791044,0.0324524682944195,2636.0236468498483,0.0364723205566406,8.977990143328121e-06,796.2687500000001,0.0089791666666666,0.0633958333333333,0.0288331827655785,0.015966568793842,0.0092434521662537,25.66875,24.179166666666664,0.65999997,796.2687500000001,53.275,20.16875,2023-07-31,0.0364723205566406,838.2332181312362,3580.5793372819758,3415.0279178515448,4587.986990542625,0.02141541554830078,0.07541541554830078,F4,6311.897692586461
32,2023-08-02,2023-08-02,5931.617021276596,0.0091828362050314,108.91190018740444,2746.3096341873497,0.0356511204735191,2603.5449309989904,0.0409279681266622,1.0157220945561391e-05,795.68125,0.0166041666666666,0.0614375,0.027942509357769,0.0170589095973756,0.0098758359988154,23.666666666666668,22.14583333333333,8.9871,795.68125,66.86041666666667,19.13125,2023-08-02,0.0409279681266622,861.3616404361245,3557.9058947450662,3372.9510110304714,4548.169728770033,0.020753881186966496,0.07475388118696649,F4,6213.121432297259
33,2023-08-03,2023-08-03,5429.125,0.0096097585680562,104.15447789598568,2470.943385752992,0.1008273264787869,2349.8117995171087,0.0879720052083333,9.563815367199512e-06,794.9833333333332,0.1779574468085106,0.0642291666666666,0.1262324656145093,0.1034859824532621,0.0599106634014839,22.60833333333333,22.70833333333333,12.2318,794.9833333333332,69.60833333333333,17.383333333333333,2023-08-03,0.0879720052083333,908.587769968876,3201.1627269964874,3044.234032815943,4957.795887348092,0.09375727712060189,0.14775727712060188,F4,6931.113645644036
34,2023-08-04,2023-08-04,5437.208333333333,0.0095912808523731,104.27406791014498,2457.9226516433096,0.101549827718646,2359.33644689388,0.083563486735026,7.751920118234972e-06,794.5479166666668,0.1773749999999999,0.0673541666666666,0.1273362099293393,0.1048396379471678,0.0606943289447238,20.197916666666668,19.95625,1.3836,794.5479166666668,58.07291666666666,17.352083333333333,2023-08-04,0.083563486735026,887.1884050094634,3184.294073125106,3056.5734276989274,4939.468745345885,0.09457706671349336,0.14857706671349336,F4,6970.895480853615
35,2023-08-05,2023-08-05,5557.416666666667,0.0094863633435476,105.42274945633832,2532.0787512846937,0.0813857037823476,2442.805766808177,0.066663106282552,6.770406766536295e-06,794.5770833333332,0.1456666666666666,0.0723125,0.1123043148698864,0.0864042022600754,0.0500215870339252,21.95,21.147916666666667,0.0,794.5770833333332,45.958333333333336,18.7875,2023-08-05,0.066663106282552,883.941419358827,3280.3649679582936,3164.709808847121,4976.0295456539325,0.08341235133004497,0.13741235133004498,F4,7046.623969642084
36,2023-08-06,2023-08-06,5646.645833333333,0.0094114225513914,106.26453204740416,2577.032536824639,0.0704749643964094,2485.8368048524067,0.0590565999348958,6.800319194711332e-06,794.0500000000001,0.1253333333333333,0.0762291666666666,0.1030001713949604,0.0749934028913282,0.0434155854874682,22.360416666666666,21.6375,0.0,794.0500000000001,51.364583333333336,17.908333333333335,2023-08-06,0.0590565999348958,880.451210637136,3338.6036081220436,3220.4574863881744,4990.001513714918,0.07650183782702574,0.13050183782702574,F4,7059.639213390145
37,2023-08-07,2023-08-07,5759.958333333333,0.0093183490845574,107.3256236506282,2610.199120589918,0.0629813964226172,2531.6114485858416,0.0516090393066406,5.755648629582478e-06,793.9854166666668,0.1103958333333333,0.079625,0.0964008905319006,0.0668999045366087,0.0387300537451469,22.9625,22.1375,0.0,793.9854166666668,40.90208333333333,18.59583333333333,2023-08-07,0.0516090393066406,863.2609333193411,3381.5716632961867,3279.7595668024373,4999.033440690924,0.07160032060114764,0.12560032060114762,F4,7105.411795064561
38,2023-08-08,2023-08-08,5960.270833333333,0.0091608750121999,109.17407276827056,2650.9991694956684,0.0542222379878909,2580.78279134594,0.0442530314127604,5.050747610011903e-06,792.3249999999999,0.0959375,0.0803958333333333,0.0888689642316393,0.0576625899891612,0.0333823377601757,21.46666666666667,21.0875,0.0,792.3249999999999,37.49166666666667,17.966666666666665,2023-08-08,0.0442530314127604,861.5001967137204,3434.429044234083,3343.4621471964547,5011.296429044335,0.06600609491643299,0.12000609491643298,F4,7142.525305900994
39,2023-08-09,2023-08-09,6014.666666666667,0.0091190792552817,109.6722392096638,2662.424028922877,0.0518271948660002,2594.3186279456963,0.0422693888346354,4.87097007236124e-06,791.6895833333333,0.0835208333333333,0.0807291666666666,0.0822511499647538,0.0495463618739596,0.0286836471822599,21.4125,20.4625,0.0,791.6895833333333,42.89791666666667,15.46875,2023-08-09,0.0422693888346354,854.8944498040357,3449.2302065635913,3360.9981279282233,4973.006217573304,0.06109081228187008,0.11509081228187008,F4,7087.685553111378
40,2023-08-10,2023-08-10,6145.75,0.0090202833849042,110.86511142266797,2688.283836426222,0.0465345697444613,2609.967022288876,0.0399640401204427,5.557566572686753e-06,791.3770833333333,0.0690625,0.0829166666666666,0.0753635405978014,0.0410992513120471,0.0237934003527589,23.647916666666664,22.125,0.0,791.3770833333333,38.63958333333333,18.216666666666665,2023-08-10,0.0399640401204427,848.6000817713351,3482.7321687632575,3381.270974727367,4956.533016354193,0.05597514336918439,0.10997514336918439,F4,7032.1283146759615
41,2023-08-11,2023-08-11,5979.25,0.0091454477138393,109.3512748968101,2666.989085241255,0.0508460134603432,2555.313596719325,0.0478795369466145,8.095016505389938e-06,793.5541666666667,0.0567708333333333,0.0825833333333333,0.0685106668681844,0.0326947412742609,0.0189278160485696,22.27916666666667,21.402083333333334,0.6344,793.5541666666667,60.05625,17.008333333333333,2023-08-11,0.0478795369466145,844.953209734593,3455.1443396907566,3310.466232763355,4851.400446497956,0.050885273831958594,0.1048852738319586,F4,6781.9694889959455
