half_hour,datetime,lat,long,mod_raw_cph,mod_nc_cph,swc_vwc,bwe,Mod_cv,Mod_sqrt,N0_fit,airT,airRH,SiteName
2023-08-01 22:30:00,2023-08-01 22:30:00,39.32387,-107.03048,15073.170731707316,3011.388757800082,0.074981689453125,0.0,0.008145123821722873,122.77284199572524,6587.135422281712,24.0,43.0,RF 7
2023-08-01 23:00:00,2023-08-01 23:00:00,39.32387,-107.03048,14999.181818181818,3023.0782083398553,0.073394775390625,0.0,0.008165188499273055,122.47114688032369,6587.135422281712,22.5,47.0,RF 7
