half_hour,datetime,lat,long,mod_raw_cph,mod_nc_cph,swc_vwc,bwe,Mod_cv,Mod_sqrt,N0_fit,airT,airRH,SiteName
2023-08-03 16:00:00,2023-08-03 16:00:00,39.332739,-106.978789,12270.652173913042,2680.1211564025925,0.216339111328125,0.0,0.009027472562872545,110.77297582855235,7239.218812168515,18.0,67.0,RF5
2023-08-03 16:30:00,2023-08-03 16:30:00,39.332739,-106.978789,12488.0,2723.6262458422298,0.201080322265625,0.0,0.00894856825413132,111.74972035759194,7239.218812168515,20.0,59.0,RF5
2023-08-03 17:00:00,2023-08-03 17:00:00,39.332739,-106.978789,13044.0,2843.85448416863,0.165191650390625,0.0,0.008755775243955372,114.21033228215387,7239.218812168515,22.0,51.5,RF5
2023-08-03 18:00:00,2023-08-03 18:00:00,39.332739,-106.978789,12484.4776119403,2713.154582837129,0.204620361328125,0.0,0.008949830545913385,111.73395908111509,7239.218812168515,22.0,52.0,RF5
