half_hour,datetime,lat,long,mod_raw_cph,mod_nc_cph,swc_vwc,bwe,Mod_cv,Mod_sqrt,N0_fit,airT,airRH,SiteName
2023-08-02 17:30:00,2023-08-02 17:30:00,39.35448,-106.74206,13733.78196500673,2484.2339379154087,0.202606201171875,0.0,0.00853306248467675,117.19121965832906,6975.127904857876,22.0,47.0,Fry 5
2023-08-02 18:00:00,2023-08-02 18:00:00,39.35448,-106.74206,13806.0,2499.3722349175055,0.195770263671875,0.0,0.008510715353136088,117.49893616539683,6975.127904857876,21.0,48.0,Fry 5
2023-08-02 18:30:00,2023-08-02 18:30:00,39.35448,-106.74206,13682.0,2464.2146239980743,0.212005615234375,0.0,0.008549194682417608,116.9700816448377,6975.127904857876,23.5,40.0,Fry 5
2023-08-02 19:30:00,2023-08-02 19:30:00,39.35448,-106.74206,14270.943396226416,2565.6146514238635,0.168914794921875,0.0,0.008370928996915763,119.46105388881523,6975.127904857876,25.0,38.0,Fry 5
