date,Date (aggregated based on UTC),Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,SWC_5,SWC_10,SWC_20,SWC_50,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,sT_50,PRISM_ppt_mm,BaroPress,airRH,airT,date,CRNS,Bare
2023-09-06,2023-09-06,9969.958333333334,0.0070744719948457,141.36042453078008,1986.503327224654,0.1161881170418375,1864.515403026713,0.093084971110026,0.0332978723404255,0.0219361702127659,0.0696595744680851,0.0715106382978723,0.0395596473496006,0.0265150779275798,0.0132027073201351,16.228571428571428,15.648936170212766,14.331914893617022,12.704255319148936,0.0,699.6041666666666,31.854166666666668,13.102083333333333,2023-09-06,0.093084971110026,843.6222297516957
2023-09-07,2023-09-07,10022.541666666666,0.0070517756946301,141.8164320701345,1995.445721078571,0.1130756364105288,1886.0668403879472,0.0867335001627604,0.0305531914893617,0.0219148936170212,0.0675531914893617,0.0711914893617021,0.0379797800776916,0.0283368468907444,0.0141098244891384,16.854761904761904,16.151063829787233,14.77659574468085,12.782978723404254,0.0,700.1166666666667,28.09583333333333,13.641666666666666,2023-09-07,0.0867335001627604,838.2889354924201
2023-09-08,2023-09-08,10065.145833333334,0.0070636384341321,141.5741806140618,2011.9207621665707,0.1066822977125395,1905.513255152199,0.0809415181477864,0.026063829787234,0.021595744680851,0.065531914893617,0.0706382978723404,0.0356034486648118,0.0310770307600808,0.0154742498824567,17.21951219512195,16.378723404255318,14.972340425531916,12.891489361702128,0.0,701.96875,22.92708333333333,14.297916666666666,2023-09-08,0.0809415181477864,837.0746830402414
2023-09-09,2023-09-09,10023.666666666666,0.0070630298894439,141.58807153308544,2017.6521779822112,0.1046857455702291,1912.8426391493413,0.0789362589518229,0.021,0.0209148936170212,0.0635531914893617,0.07,0.0328816305814181,0.0342156005601344,0.0170370444021297,17.425,16.50851063829787,15.121276595744682,12.985106382978724,0.0,702.8645833333334,22.525,14.172916666666666,2023-09-09,0.0789362589518229,831.2803390968816
2023-09-10,2023-09-10,9979.729166666666,0.0070842056322407,141.16354910275646,2007.858358028532,0.1081402933687469,1870.0985830263733,0.091284434000651,0.0159787234042553,0.0198723404255319,0.0621489361702127,0.07,0.0173016942195125,0.0521810619738029,0.025982623576503,16.058695652173913,15.902127659574468,15.272340425531914,13.085106382978724,0.0,701.2145833333334,40.59375,12.039583333333333,2023-09-10,0.091284434000651,837.8791638866848
2023-09-11,2023-09-11,9886.895833333334,0.0071140055357822,140.57425073981756,1973.078204269816,0.1212609178684064,1829.606411237104,0.1042531331380208,0.0157021276595744,0.0189574468085106,0.0604468085106382,0.0698723404255319,0.0169329586615855,0.052606256549949,0.0261943415868479,13.113953488372092,13.702127659574469,13.76808510638298,12.953191489361702,3.9145,699.1208333333334,77.95208333333333,7.520833333333333,2023-09-11,0.1042531331380208,854.9768713067318
2023-09-12,2023-09-12,9944.0,0.0070863861053935,141.12192113172298,1964.406549984421,0.1247706054894774,1824.944585227832,0.1057929992675781,0.0176170212765957,0.0185106382978723,0.0592765957446808,0.0691489361702127,0.0166421132925536,0.0529416347654509,0.0263613371518964,11.753658536585366,12.104255319148937,12.180851063829786,12.52127659574468,0.61079997,697.9875000000001,49.47916666666666,9.70625,2023-09-12,0.1057929992675781,837.8774170839064
2023-09-13,2023-09-13,10019.354166666666,0.0070707965870027,141.43222403033693,1990.0031441095848,0.1147495392850479,1815.2544754168337,0.109137217203776,0.0190212765957446,0.0185744680851063,0.0593404255319148,0.0687872340425532,0.0166344119766725,0.0529505152698433,0.0263657590397245,12.632608695652175,12.982978723404257,12.863829787234042,12.161702127659575,0.0,696.3229166666666,53.30833333333334,9.060416666666669,2023-09-13,0.109137217203776,842.1744333373166
2023-09-14,2023-09-14,9928.145833333334,0.0071241008382669,140.38064459311184,1964.6749676407824,0.1249626169690503,1793.8171148886502,0.1171658833821614,0.0191702127659574,0.0180851063829787,0.0585106382978723,0.0686595744680851,0.0164508100618285,0.0531622294283601,0.0264711783063794,10.47391304347826,11.44255319148936,11.919148936170211,11.961702127659576,1.2810999,696.3729166666667,79.79375,6.360416666666667,2023-09-14,0.1171658833821614,863.244106397755
2023-09-15,2023-09-15,9585.645833333334,0.0072229341548521,138.4514535644564,1903.170662584664,0.1513860352023727,1760.9497577292225,0.129675547281901,0.0218297872340425,0.0176382978723404,0.0889148936170212,0.0688723404255319,0.0317216829602579,0.0355531537917884,0.0177030550354327,8.92608695652174,9.914893617021276,10.725531914893615,11.55531914893617,9.7661,697.6479166666667,95.26875,4.05,2023-09-15,0.129675547281901,873.8023600419288
