date,Date (aggregated based on UTC),Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,SWC_5,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,PRISM_ppt_mm,BaroPress,airRH,airT,date,CRNS,Bare
2023-08-24,2023-08-24,5575.375,0.0094795780515956,105.51543392850768,2469.685910274951,0.1022540942658264,2212.3404196636325,0.1088752746582031,0.0628958333333333,0.0628958333333333,0.0332521978794684,0.023512854609929,22.0,7.4880996,796.4979166666667,80.44791666666667,17.122916666666665,2023-08-24,0.1088752746582031,1038.392073097986
2023-08-25,2023-08-25,5431.125,0.0096288453097036,103.86270056441047,2416.596628129153,0.115791422010536,2163.535663900319,0.1210912068684895,0.0755,0.0755,0.0510771813218793,0.0361170212765957,20.5625,6.2935,797.30625,91.8875,15.604166666666666,2023-08-25,0.1210912068684895,1042.9994166614717
2023-08-26,2023-08-26,5369.020833333333,0.0096061075044922,104.12271863907704,2426.724209487294,0.1134883254946977,2178.1675866820865,0.1175511678059895,0.0839375,0.0839375,0.0630096082544023,0.0445545212765957,20.964583333333334,5.8339,797.9541666666668,79.65416666666667,17.116666666666667,2023-08-26,0.1175511678059895,1026.1908856925556
2023-08-27,2023-08-27,5589.041666666667,0.0094248256125927,106.12801142603998,2503.728738150764,0.0942707567134526,2261.3011979385237,0.0976524353027343,0.0852499999999999,0.0852499999999999,0.064865763555017,0.0458670212765957,22.227083333333336,2.9929,797.7416666666667,67.95416666666667,18.2125,2023-08-27,0.0976524353027343,1010.8801452151982
2023-08-28,2023-08-28,5811.125,0.0092752214391151,107.82610001437472,2565.5589876382387,0.0805747482725822,2332.131992657186,0.0830663045247395,0.0810416666666666,0.0810416666666666,0.0589142814800302,0.0416586879432624,22.53333333333333,0.4012,797.1520833333334,58.00625,19.03125,2023-08-28,0.0830663045247395,1002.2901537606049
2023-08-29,2023-08-29,5833.625,0.0092151121522093,108.53877835921368,2610.257960029306,0.0715293626233296,2377.875560964112,0.0747464497884114,0.0763541666666666,0.0763541666666666,0.0522851554064063,0.0369711879432624,21.79583333333333,0.0534,798.4729166666666,59.06875,16.316666666666666,2023-08-29,0.0747464497884114,989.502910701493
2023-08-30,2023-08-30,6092.0,0.0090400983499983,110.62530427978884,2639.883025928255,0.065821377355436,2414.7462723812346,0.0682818094889323,0.0714375,0.0714375,0.0453319387247386,0.0320545212765957,21.49791666666667,0.0,795.8770833333333,50.62916666666666,16.618750000000002,2023-08-30,0.0682818094889323,974.834551121551
2023-08-31,2023-08-31,6299.916666666667,0.0088921665454412,112.4657140705056,2684.742095142242,0.0578769227947598,2455.7320326503145,0.0619417826334635,0.0674375,0.0674375,0.0396750844752462,0.0280545212765957,21.791666666666668,0.0,793.05625,45.38958333333333,18.370833333333334,2023-08-31,0.0619417826334635,974.1465351122368
2023-09-01,2023-09-01,6310.125,0.0089316141700242,111.96856928818828,2678.353984433926,0.0589344014838033,2450.7830458981066,0.0627314249674479,0.0638958333333333,0.0638958333333333,0.0346664114418415,0.024512854609929,21.90625,0.0,793.5729166666666,47.00833333333333,17.339583333333334,2023-09-01,0.0627314249674479,975.1442656581434
2023-09-02,2023-09-02,6057.645833333333,0.0091258299842484,109.58708437850376,2625.176593261674,0.0686718423832787,2402.593334666478,0.0703989664713541,0.060375,0.060375,0.0296872011909862,0.0209920212765957,21.195833333333333,0.0,796.6083333333332,58.458333333333336,16.977083333333333,2023-09-02,0.0703989664713541,960.8014277300877
