half_hour,datetime,lat,long,mod_nc_cph,swc_vwc,bwe,Mod_cv,Mod_sqrt,N0_fit,airT,airRH,SiteName
2023-07-31 20:00:00,2023-07-31 20:00:00,39.31247,-107.20899,3069.3077786917133,0.06714266918392642,0.0,0.008857190939167037,112.90261290156221,4087.2380305072743,29.35,32.099999999999994,Crys 6
2023-07-31 21:00:00,2023-07-31 21:00:00,39.31247,-107.20899,3149.5417544748725,0.0544888465865208,0.0,0.008784991081093015,113.8305082804457,4087.2380305072743,26.05,47.150000000000006,Crys 6
