half_hour,datetime,lat,long,mod_nc_cph,swc_vwc,bwe,Mod_cv,Mod_sqrt,N0_fit,airT,airRH,SiteName
2023-08-02 20:00:00,2023-08-02 20:00:00,39.37997,-106.96697,3500.2155918469207,0.03991257491770494,0.0,0.007994271758270239,125.08956791035773,4494.619280217012,26.5,29.5,Fry 6
2023-08-02 21:00:00,2023-08-02 21:00:00,39.37997,-106.96697,3433.926889652866,0.049974794409864146,0.0,0.008041277281430139,124.3583531573171,4494.619280217012,27.0,29.5,Fry 6
2023-08-02 22:00:00,2023-08-02 22:00:00,39.37997,-106.96697,3564.4814318054882,0.030830381585064678,0.0,0.007880125225640987,126.90153663372246,4494.619280217012,28.0,28.0,Fry 6
