half_hour,datetime,lat,long,mod_nc_cph,swc_vwc,bwe,Mod_cv,Mod_sqrt,N0_fit,airT,airRH,SiteName
2023-07-31 20:00:00,2023-07-31 20:00:00,39.21591,-107.22501,2768.583023639021,0.1361445187555113,0.0,0.008857190939167037,112.90261290156221,4547.606532372419,26.5,40.5,Crys 3
2023-07-31 21:00:00,2023-07-31 21:00:00,39.21591,-107.22501,2788.3418056184187,0.13076931109638606,0.0,0.008784991081093015,113.8305082804457,4547.606532372419,27.5,32.5,Crys 3
