half_hour,datetime,lat,long,mod_nc_cph,swc,bwe,Mod_cv,Mod_sqrt,N0_fit,site,SiteName
2023-07-01 05:30:00,2023-07-01 05:30:00,39.26668,-106.76085,1908.287549549643,0.1979723123027208,0.0,0.007392212709545728,135.27749258468683,3274.4502499426685,F1,RF 1
2023-07-01 06:00:00,2023-07-01 06:00:00,39.26668,-106.76085,1942.2596603674685,0.17936546994803843,0.0,0.007323305642583759,136.55035701161677,3274.4502499426685,F1,RF 1
2023-07-01 06:30:00,2023-07-01 06:30:00,39.26668,-106.76085,1912.2232638211703,0.19572340622027254,0.0,0.0073613038082564535,135.8455004775646,3274.4502499426685,F1,RF 1
2023-07-01 07:00:00,2023-07-01 07:00:00,39.26668,-106.76085,1930.108856506511,0.1858166173975363,0.0,0.0073244841913630955,136.5283853270081,3274.4502499426685,F1,RF 1
2023-07-01 07:30:00,2023-07-01 07:30:00,39.26668,-106.76085,1902.3566009421809,0.20141018255537302,0.0,0.007374502929164206,135.60235986147143,3274.4502499426685,F1,RF 1
2023-07-01 08:00:00,2023-07-01 08:00:00,39.26668,-106.76085,1889.5613668258716,0.20903377321632804,0.0,0.007391001169308214,135.29966740535616,3274.4502499426685,F1,RF 1
2023-07-01 08:30:00,2023-07-01 08:30:00,39.26668,-106.76085,1887.2533398438488,0.21043996804202175,0.0,0.007393829023702914,135.2479205015737,3274.4502499426685,F1,RF 1
2023-07-01 09:00:00,2023-07-01 09:00:00,39.26668,-106.76085,1916.1481881427983,0.19350592069716185,0.0,0.007330779408847779,136.41114323983948,3274.4502499426685,F1,RF 1
2023-07-01 09:30:00,2023-07-01 09:30:00,39.26668,-106.76085,1882.9364130962188,0.213096319263069,0.0,0.007384147008606411,135.4252561378416,3274.4502499426685,F1,RF 1
2023-07-01 10:00:00,2023-07-01 10:00:00,39.26668,-106.76085,1882.9822342548052,0.2130679428311551,0.0,0.00738454966678533,135.41787178950938,3274.4502499426685,F1,RF 1
