date,Date (aggregated based on UTC),Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,SWC_20,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,PRISM_ppt_mm,BaroPress,airRH,airT,date,CRNS,Bare
2023-07-01,2023-07-01,9168.652173913044,0.0073851526810735,135.41246808571276,2324.806708323676,0.198855018344655,2253.850107801043,0.188063911769701,5.833182797092442e-06,724.2021739130436,0.0303695652173913,0.067891304347826,0.1960869565217391,0.0806450127027716,0.0,0.0,11.5,11.382608695652175,11.358695652173912,,724.2021739130436,74.23913043478261,9.115217391304348,2023-07-01,0.188063911769701,1116.3286009068038
2023-07-02,2023-07-02,9313.645833333334,0.0073274445902949,136.47895704527204,2355.7868778411525,0.1856017920305296,2283.192113550411,0.1768620808919271,5.887499761803234e-06,724.1437500000001,0.0314583333333333,0.0664166666666666,0.1850208333333333,0.0781115097683536,0.0029493040043225,0.0015098864166579,14.610638297872342,14.239583333333334,13.21875,0.0,724.1437500000001,60.35625,11.7,2023-07-02,0.1768620808919271,1124.525444250963
2023-07-03,2023-07-03,9351.0625,0.0073127569868528,136.75291593465906,2367.366562092015,0.1807931589476346,2299.061531143479,0.1711985270182291,5.507918536619473e-06,723.7166666666667,0.0301041666666666,0.0647916666666666,0.1720208333333333,0.0740428092533505,0.0076857637724436,0.0039347013073749,14.473333333333333,13.864583333333334,12.952083333333334,2.98,723.7166666666667,56.770833333333336,12.720833333333331,2023-07-03,0.1711985270182291,1117.0535795699154
2023-07-04,2023-07-04,9482.083333333334,0.0072621982944844,137.70674086071674,2371.433568423791,0.1793806889881059,2306.5476176869174,0.1687202453613281,5.211929888802424e-06,722.4875000000001,0.0247916666666666,0.0616875,0.1586458333333333,0.0676799188920426,0.015092938150152,0.0077267796968279,16.60625,15.964583333333332,14.69375,0.0,722.4875000000001,46.2625,13.875,2023-07-04,0.1687202453613281,1116.872665552523
2023-07-05,2023-07-05,9609.145833333334,0.0072138297061538,138.62757566622136,2408.359436857781,0.1650921610362093,2334.386145190805,0.1592280069986979,5.872196005282703e-06,722.2312499999999,0.0203958333333333,0.0580833333333333,0.1453541666666666,0.0615560244990486,0.0222218922989478,0.0113764241615789,14.872916666666669,14.575,13.979166666666666,0.0,722.2312499999999,54.95416666666667,13.23125,2023-07-05,0.1592280069986979,1120.95319923918
2023-07-06,2023-07-06,9794.520833333334,0.0071460151682577,139.95325290247277,2425.9586256801977,0.1589098799796046,2362.452646628538,0.1506296793619791,4.987992198850343e-06,722.03125,0.017625,0.0551458333333333,0.1338958333333333,0.049211702277967,0.0365921771968598,0.0187332439194138,15.368085106382978,14.5125,13.545833333333334,0.0,722.03125,49.25208333333333,13.64375,2023-07-06,0.1506296793619791,1122.2382862360564
2023-07-08,2023-07-08,10165.1875,0.0070139193112539,142.58096765389047,2473.112118051767,0.1428928790742618,2412.7491394642952,0.1358528137207031,4.638883651995458e-06,719.9416666666666,0.0091458333333333,0.0481458333333333,0.1117291666666666,0.0418013774561113,0.0452186920406051,0.0231495596218912,17.580851063829787,16.558333333333334,15.1375,0.0,719.9416666666666,42.454166666666666,14.9,2023-07-08,0.1358528137207031,1128.9212242169315
2023-07-09,2023-07-09,10241.9375,0.0069874658653228,143.11905261241554,2519.997033559684,0.1282489160448436,2472.738826642207,0.120031992594401,3.5428425351745832e-06,721.9854166666668,0.0061458333333333,0.0418333333333333,0.0986458333333333,0.036673066629506,0.0511886664388357,0.0262058682419835,17.12608695652174,16.412499999999998,15.264583333333334,0.0,721.9854166666668,31.80625,14.320833333333333,2023-07-09,0.120031992594401,1134.6054980310705
2023-07-10,2023-07-10,10093.833333333334,0.0070387861960616,142.0788604334113,2511.5350854324,0.130843890166233,2453.0257839135943,0.125091552734375,4.426204507649023e-06,723.4729166666666,0.0033958333333333,0.0346458333333333,0.0887083333333333,0.0319499790554113,0.0566869119335634,0.0290206768123353,16.704166666666666,16.3875,15.510416666666666,0.0,723.4729166666666,36.08125,14.504166666666668,2023-07-10,0.125091552734375,1129.833958774562
2023-07-11,2023-07-11,10083.895833333334,0.0070418715658037,142.01147039371298,2534.9495255470906,0.1238838252510108,2470.511284116424,0.1205482482910156,4.830754167458567e-06,724.375,0.0037291666666666,0.0326875,0.0838958333333333,0.0301894144061949,0.0587364222377602,0.03006991682441,16.332608695652173,15.30625,14.31875,0.0,724.375,41.10625,15.3125,2023-07-11,0.1205482482910156,1136.4646332295908
2023-07-12,2023-07-12,10037.291666666666,0.0070583117796714,141.68218582609293,2533.5129956461174,0.1243630786702451,2455.906029745605,0.1243336995442708,5.858641677710512e-06,724.2979166666668,0.002375,0.03025,0.0807708333333333,0.0286428320508817,0.0605368312570565,0.0309916302587252,18.260416666666668,17.056250000000002,15.675,0.0,724.2979166666668,45.3875,15.889583333333334,2023-07-12,0.1243336995442708,1139.2821023457814
2023-07-13,2023-07-13,10279.208333333334,0.0069746986935392,143.37983411233876,2553.415193645959,0.1187156948087468,2478.7446566177937,0.1185340881347656,5.576401021159705e-06,723.75625,0.0017083333333333,0.0284791666666666,0.0771458333333333,0.0272143784735389,0.0621997240835902,0.0318429427336215,17.741666666666667,16.602083333333333,15.502083333333331,0.0,723.75625,44.39791666666667,15.939583333333331,2023-07-13,0.1185340881347656,1137.5015927089871
2023-07-14,2023-07-14,10457.041666666666,0.0069152048345831,144.61430562222858,2555.6290276107093,0.1180553449697541,2491.7197612401965,0.1154518127441406,4.753126741774056e-06,723.8666666666667,0.0015428571428571,0.02675,0.0742083333333333,0.0259550587476568,0.0636657246395041,0.0325934568626984,18.082608695652173,16.79375,15.577083333333334,0.0,723.8666666666667,39.875,15.864583333333334,2023-07-14,0.1154518127441406,1134.5801490685976
2023-07-15,2023-07-15,10241.625,0.0069883336353599,143.1116390230416,2587.1296942862505,0.1097445833152382,2530.888896039988,0.1067390441894531,4.128012207007872e-06,725.4395833333333,0.0018333333333333,0.0248749999999999,0.071625,0.0247249873931398,0.0650976765516943,0.0333265399013932,18.506521739130434,17.29375,16.041666666666668,0.0,725.4395833333333,36.87916666666667,14.845833333333331,2023-07-15,0.1067390441894531,1149.4790134950208
2023-07-16,2023-07-16,10242.125,0.006987499450402,143.11970137213785,2624.9606210836487,0.1000671841329912,2570.4419979809823,0.0981661478678385,3.933089924419166e-06,726.9145833333333,0.0014615384615384,0.0231666666666666,0.0693125,0.0236135283854028,0.0663915493385092,0.0339889337891822,18.73695652173913,17.443749999999998,16.210416666666667,0.0,726.9145833333333,35.75,15.085416666666667,2023-07-16,0.0981661478678385,1150.972072828412
2023-07-17,2023-07-17,10110.4375,0.0070331026626572,142.19499033883656,2630.462482162922,0.0986907422762165,2569.042091529262,0.0983899434407552,4.430163001190042e-06,727.025,0.00075,0.0216041666666666,0.067625,0.0226931771724852,0.0674629495254857,0.034537433566333,19.628260869565217,18.047916666666666,16.604166666666668,0.0,727.025,34.15416666666667,17.277083333333334,2023-07-17,0.0983899434407552,1160.0259703446814
2023-07-18,2023-07-18,10309.9375,0.0069643058912124,143.59392204307127,2653.9281339241625,0.092952123008743,2587.595030269852,0.094458262125651,4.74583385217004e-06,725.8291666666668,0.0005714285714285,0.0200208333333333,0.0661041666666666,0.0218031255459972,0.0684990773271919,0.0350678757626698,19.715217391304343,18.147916666666667,16.839583333333334,0.0,725.8291666666668,32.420833333333334,17.927083333333332,2023-07-18,0.094458262125651,1158.121859149367
