half_hour,datetime,lat,long,mod_nc_cph,swc,bwe,Mod_cv,Mod_sqrt,N0_fit,Rhov_g_cm3,site,SiteName
2023-07-01 00:30:00,2023-07-01 00:30:00,39.31247,-107.20899,2286.027983829248,3.0517578125e-05,0.0,0.010066660671412764,99.33780750550115,4689.658596155827,,C4,Crys 6
2023-07-01 01:00:00,2023-07-01 01:00:00,39.31247,-107.20899,2300.8542699019144,3.0517578125e-05,0.0,0.010034174388482475,99.65942002640794,4689.658596155827,,C4,Crys 6
2023-07-01 01:30:00,2023-07-01 01:30:00,39.31247,-107.20899,2313.3559251887596,3.0517578125e-05,0.0,0.010022072867228945,99.77975746613137,4689.658596155827,,C4,Crys 6
2023-07-01 02:00:00,2023-07-01 02:00:00,39.31247,-107.20899,2294.576036842279,3.0517578125e-05,0.0,0.010093289385901252,99.07572861200669,4689.658596155827,,C4,Crys 6
2023-07-01 02:30:00,2023-07-01 02:30:00,39.31247,-107.20899,2293.4934200684916,3.0517578125e-05,0.0,0.01009946454058471,99.0151503558925,4689.658596155827,,C4,Crys 6
2023-07-01 03:00:00,2023-07-01 03:00:00,39.31247,-107.20899,2318.0642161010874,3.0517578125e-05,0.0,0.010023079655404395,99.76973488989535,4689.658596155827,,C4,Crys 6
2023-07-01 03:30:00,2023-07-01 03:30:00,39.31247,-107.20899,2279.9517008266057,3.0517578125e-05,0.0,0.010128432537708234,98.73196037757987,4689.658596155827,,C4,Crys 6
2023-07-01 04:00:00,2023-07-01 04:00:00,39.31247,-107.20899,2276.0225686856716,3.0517578125e-05,0.0,0.010152415064552878,98.49873095629202,4689.658596155827,,C4,Crys 6
2023-07-01 04:30:00,2023-07-01 04:30:00,39.31247,-107.20899,2263.8668025423676,3.0517578125e-05,0.0,0.010198773365304996,98.05100713404222,4689.658596155827,,C4,Crys 6
2023-07-01 05:00:00,2023-07-01 05:00:00,39.31247,-107.20899,2277.822276320574,3.0517578125e-05,0.0,0.010171303294955891,98.31581764904364,4689.658596155827,,C4,Crys 6
2023-07-01 05:30:00,2023-07-01 05:30:00,39.31247,-107.20899,2246.7160751541855,3.0517578125e-05,0.0,0.010241473042780905,97.64220398987315,4689.658596155827,,C4,Crys 6
