,KGE,r,beta,gamma,r_squared,RMSE,ubRMSE,std_pred,std_obs,std_bias,Site,Method,LandCover,N0_fit
0,0.7461961236361216,0.9253896979095962,1.2045253210393079,0.8695427137601062,0.030895536511443833,0.055055161635971794,0.022267842546170452,0.0585759848759604,0.05592586951787215,0.002650115358088248,F3,"Desilets, site-specific N0",half-forest,4508.709700702805
