,KGE,r,beta,gamma,r_squared,RMSE,ubRMSE,std_pred,std_obs,std_bias,Site,Method,LandCover,N0_fit
0,0.794744448704526,0.8673961386598517,1.1242985109057542,0.9046273756159359,0.599158159516322,0.03264351547731482,0.026792525085795965,0.05243988865328083,0.05155970208293304,0.0008801865703477879,R4,"Desilets, site-specific N0",half-forest,4862.148268731321
