,KGE,r,beta,gamma,r_squared,RMSE,ubRMSE,std_pred,std_obs,std_bias,Site,Method,LandCover,N0_fit
0,-0.22289666190668966,0.9526661480261861,2.220383063582745,0.9375425722572607,-14.292597486267017,0.14856226341202136,0.04441978179434343,0.07908366396077099,0.037989876227243896,0.04109378773352709,F2,"Desilets, site-specific N0",forest,5287.428580827838
