,KGE,r,beta,gamma,r_squared,RMSE,ubRMSE,std_pred,std_obs,std_bias,label
0,0.6843013062570508,0.8334117562868294,0.9541038657659361,1.2642112169267885,0.5424540907831072,0.05964370147423569,0.058779813472056054,0.10635613442985875,0.08817536161616343,0.018180772813695317,Des_full
1,0.7919583603879656,0.9071444539173478,0.9716255071609095,1.1839947269088993,0.759077071829061,0.04390688574468315,0.04348009218426733,0.10290636634875373,0.08945272351508149,0.013453642833672244,Des_sans_outliers
2,0.8044095087016634,0.8178301977731361,0.9745282840367663,0.9335094357909459,0.6563475183795716,0.05169005468724793,0.051384345305528475,0.08021589063579017,0.08817536161616343,0.007959470980373265,UTS_full
3,0.8547751827312823,0.8928912817113775,1.0118291828260182,0.9026447718354602,0.7960273283210934,0.04039983208319971,0.040319527534927596,0.08169916913825084,0.08945272351508149,0.007753554376830646,UTS_sans_outliers
