,KGE,r,beta,gamma,r_squared,RMSE,ubRMSE,std_pred,std_obs,std_bias,Site,Method,LandCover,N0_fit
0,0.8027577519951994,0.8654043341243662,0.8884564793760847,1.091359477517684,0.5946585437883795,0.02163680798694088,0.01739327684928117,0.03295237054290135,0.03398464043175755,0.0010322698888561993,C4,"Desilets, site-specific N0",forest,4198.5787174553025
