,KGE,r,beta,gamma,r_squared,RMSE,ubRMSE,std_pred,std_obs,std_bias,Site,Method,LandCover,N0_fit
0,0.5222389868701596,0.8533748188825625,0.5604974184421109,1.116593836599887,-1.6926750401250636,0.08512111811886465,0.029505014992013915,0.032464909034412855,0.05187347560567167,0.019408566571258813,R5,"Desilets, site-specific N0",non-forest,4355.384991322834
