,KGE,r,beta,gamma,r_squared,RMSE,ubRMSE,std_pred,std_obs,std_bias,Site,Method,LandCover,N0_fit
0,0.5773736378663463,0.9158062604250308,1.3080813675769392,0.7232142938325187,-0.6703796418199814,0.05532668866125296,0.01724124054522634,0.04049755880438421,0.04280821153717322,0.0023106527327890133,C2,"Desilets, site-specific N0",half-forest,4486.374764756844
