half_hour,datetime,lat,long,mod_raw,mod_nc_cph,swc,bwe,Mod_cv,Mod_sqrt,N0_fit,site,SiteName
2023-07-01 00:30:00,2023-07-01 00:30:00,39.332739,-106.978789,7244.000000000001,1622.7001943165794,0.7865350760977837,0.0,0.011749267162315414,85.11169132381286,3545.556393039734,R4,RF5
2023-07-01 01:00:00,2023-07-01 01:00:00,39.332739,-106.978789,11850.0,2653.8727582349766,0.04824216226705326,0.0,0.009186304243492507,108.8577052853862,3545.556393039734,R4,RF5
2023-07-01 01:30:00,2023-07-01 01:30:00,39.332739,-106.978789,12184.0,2732.9183456984683,0.03608435507161039,0.0,0.009059517220319521,110.38115781237303,3545.556393039734,R4,RF5
2023-07-01 02:00:00,2023-07-01 02:00:00,39.332739,-106.978789,11882.0,2671.477773674381,0.045411373369437416,0.0,0.009173925859236192,109.00458705944443,3545.556393039734,R4,RF5
2023-07-01 02:30:00,2023-07-01 02:30:00,39.332739,-106.978789,11820.0,2669.2777050796453,0.04576109642568865,0.0,0.00919795460231938,108.71982339941506,3545.556393039734,R4,RF5
2023-07-01 03:00:00,2023-07-01 03:00:00,39.332739,-106.978789,12102.0,2718.0926080191985,0.03826000056725195,0.0,0.009090157869233562,110.00909053346456,3545.556393039734,R4,RF5
2023-07-01 03:30:00,2023-07-01 03:30:00,39.332739,-106.978789,11682.0,2637.0878514214724,0.05101149630170313,0.0,0.00925212302755615,108.08330120791094,3545.556393039734,R4,RF5
2023-07-01 04:00:00,2023-07-01 04:00:00,39.332739,-106.978789,12006.0,2713.2123576522,0.03898628894515178,0.0,0.009126427969889892,109.57189420649804,3545.556393039734,R4,RF5
2023-07-01 04:30:00,2023-07-01 04:30:00,39.332739,-106.978789,11806.0,2672.3180467628704,0.045278103565148116,0.0,0.009203406627203578,108.65541864076545,3545.556393039734,R4,RF5
2023-07-01 05:00:00,2023-07-01 05:00:00,39.332739,-106.978789,11908.0,2694.901745581854,0.041757238481234187,0.0,0.00916390518354299,109.12378292562992,3545.556393039734,R4,RF5
2023-07-01 05:30:00,2023-07-01 05:30:00,39.332739,-106.978789,11750.0,2658.4515868492163,0.047498752245005584,0.0,0.00922531208028885,108.39741694339399,3545.556393039734,R4,RF5
2023-07-01 06:00:00,2023-07-01 06:00:00,39.332739,-106.978789,11474.0,2595.0760648612422,0.05826236551501842,0.0,0.009335607349326093,107.11675872616759,3545.556393039734,R4,RF5
2023-07-01 06:30:00,2023-07-01 06:30:00,39.332739,-106.978789,11870.0,2672.235074294934,0.04529125588051692,0.0,0.009178561887086671,108.94952959971879,3545.556393039734,R4,RF5
2023-07-01 07:00:00,2023-07-01 07:00:00,39.332739,-106.978789,12018.0,2698.54372423433,0.04120023689366698,0.0,0.009121870452517103,109.62663909835054,3545.556393039734,R4,RF5
2023-07-01 07:30:00,2023-07-01 07:30:00,39.332739,-106.978789,11840.0,2656.7307941258628,0.04777754004636997,0.0,0.009190182776172597,108.81176406988355,3545.556393039734,R4,RF5
2023-07-01 08:00:00,2023-07-01 08:00:00,39.332739,-106.978789,11678.0,2609.955392375866,0.055640351681182795,0.0,0.009253707430860436,108.06479537758817,3545.556393039734,R4,RF5
2023-07-01 08:30:00,2023-07-01 08:30:00,39.332739,-106.978789,11612.0,2597.0135317328604,0.0579174906338513,0.0,0.009279968166051804,107.75899034419355,3545.556393039734,R4,RF5
2023-07-01 09:00:00,2023-07-01 09:00:00,39.332739,-106.978789,11766.0,2624.7195980400948,0.053097688634015004,0.0,0.009219037424177585,108.47119433287347,3545.556393039734,R4,RF5
2023-07-01 09:30:00,2023-07-01 09:30:00,39.332739,-106.978789,11704.0,2605.0279264696787,0.056501943578972584,0.0,0.009243423333081697,108.18502669038817,3545.556393039734,R4,RF5
2023-07-01 10:00:00,2023-07-01 10:00:00,39.332739,-106.978789,11682.0,2598.5338982719354,0.057647592179826075,0.0,0.00925212302755615,108.08330120791094,3545.556393039734,R4,RF5
2023-07-01 10:30:00,2023-07-01 10:30:00,39.332739,-106.978789,11652.0,2594.6686648178725,0.058335017231711625,0.0,0.009264025931008332,107.94443014810908,3545.556393039734,R4,RF5
2023-07-01 11:00:00,2023-07-01 11:00:00,39.332739,-106.978789,11536.0,2562.084702026215,0.06429992967196604,0.0,0.009310486534048232,107.40577265678041,3545.556393039734,R4,RF5
2023-07-01 11:30:00,2023-07-01 11:30:00,39.332739,-106.978789,11714.0,2602.0017456619207,0.05703436648187992,0.0,0.009239477030834173,108.23123393919151,3545.556393039734,R4,RF5
2023-07-01 12:00:00,2023-07-01 12:00:00,39.332739,-106.978789,11560.0,2566.416272472197,0.06348902159239511,0.0,0.009300816647554057,107.5174404457249,3545.556393039734,R4,RF5
2023-07-01 12:30:00,2023-07-01 12:30:00,39.332739,-106.978789,11738.0,2620.0257811186793,0.05389979200737326,0.0,0.009230026489291032,108.34205093129813,3545.556393039734,R4,RF5
2023-07-01 13:00:00,2023-07-01 13:00:00,39.332739,-106.978789,11906.0,2659.270519655281,0.047366327310401385,0.0,0.009164674839210038,109.1146186356347,3545.556393039734,R4,RF5
2023-07-01 13:30:00,2023-07-01 13:30:00,39.332739,-106.978789,11694.0,2625.4210904495544,0.052978309076330755,0.0,0.009247374696205396,108.1387996974259,3545.556393039734,R4,RF5
2023-07-01 14:00:00,2023-07-01 14:00:00,39.332739,-106.978789,11812.0,2657.031997369846,0.047728689957901006,0.0,0.009201068858241467,108.6830253535482,3545.556393039734,R4,RF5
2023-07-01 14:30:00,2023-07-01 14:30:00,39.332739,-106.978789,12006.0,2710.259152353357,0.03942826522882797,0.0,0.009126427969889892,109.57189420649804,3545.556393039734,R4,RF5
2023-07-01 15:00:00,2023-07-01 15:00:00,39.332739,-106.978789,11686.0,2629.1840330352657,0.05234011574526855,0.0,0.009250539437809409,108.10180387024076,3545.556393039734,R4,RF5
2023-07-01 15:30:00,2023-07-01 15:30:00,39.332739,-106.978789,11886.0,2673.344011527505,0.04511560672526075,0.0,0.00917238207700242,109.02293336725076,3545.556393039734,R4,RF5
2023-07-01 16:00:00,2023-07-01 16:00:00,39.332739,-106.978789,11602.0,2612.0212055858915,0.055281087535150666,0.0,0.009283966601398722,107.71258050942797,3545.556393039734,R4,RF5
2023-07-01 16:30:00,2023-07-01 16:30:00,39.332739,-106.978789,11574.0,2608.169938237689,0.055951786346009544,0.0,0.009295189775552675,107.58252646224665,3545.556393039734,R4,RF5
2023-07-01 17:00:00,2023-07-01 17:00:00,39.332739,-106.978789,11714.0,2645.1685902685085,0.04966950871248287,0.0,0.009239477030834173,108.23123393919151,3545.556393039734,R4,RF5
2023-07-01 17:30:00,2023-07-01 17:30:00,39.332739,-106.978789,11752.0,2632.8700859718074,0.05171850702887903,0.0,0.00922452704756137,108.40664186294121,3545.556393039734,R4,RF5
2023-07-01 18:00:00,2023-07-01 18:00:00,39.332739,-106.978789,11758.0,2639.3529600066795,0.05063366749045453,0.0,0.00922217315128329,108.43431191278893,3545.556393039734,R4,RF5
2023-07-01 18:30:00,2023-07-01 18:30:00,39.332739,-106.978789,11788.0,2624.0531838653783,0.053211217465877196,0.0,0.009210430640067841,108.57255638511971,3545.556393039734,R4,RF5
2023-07-01 19:00:00,2023-07-01 19:00:00,39.332739,-106.978789,11802.0,2618.9430849860305,0.0540856307627523,0.0,0.009204966130159312,108.6370102681402,3545.556393039734,R4,RF5
2023-07-01 19:30:00,2023-07-01 19:30:00,39.332739,-106.978789,11760.0,2615.425097448244,0.05469161650936358,0.0,0.009221388919541468,108.44353369380767,3545.556393039734,R4,RF5
2023-07-01 20:00:00,2023-07-01 20:00:00,39.332739,-106.978789,12160.0,2708.6233342853593,0.039673889965883544,0.0,0.009068453126375145,110.27239001672177,3545.556393039734,R4,RF5
2023-07-01 20:30:00,2023-07-01 20:30:00,39.332739,-106.978789,12062.0,2687.3155694909206,0.04292698300525097,0.0,0.009105217783252139,109.82713690158731,3545.556393039734,R4,RF5
2023-07-01 21:00:00,2023-07-01 21:00:00,39.332739,-106.978789,11848.0,2643.7135240656003,0.04990994646287258,0.0,0.009187079557182834,108.84851859350222,3545.556393039734,R4,RF5
2023-07-01 21:30:00,2023-07-01 21:30:00,39.332739,-106.978789,12004.0,2669.8744926389722,0.04566611844764427,0.0,0.009127188220461404,109.5627673984187,3545.556393039734,R4,RF5
2023-07-01 22:00:00,2023-07-01 22:00:00,39.332739,-106.978789,12332.0,2747.259515677722,0.03402279461375793,0.0,0.00900499014719542,111.04953849521392,3545.556393039734,R4,RF5
2023-07-01 22:30:00,2023-07-01 22:30:00,39.332739,-106.978789,12204.0,2700.737975923966,0.04086606703348682,0.0,0.009052090776559473,110.47171583713181,3545.556393039734,R4,RF5
2023-07-01 23:00:00,2023-07-01 23:00:00,39.332739,-106.978789,11818.0,2641.273644847599,0.05031430403017837,0.0,0.009198732869833767,108.71062505569546,3545.556393039734,R4,RF5
2023-07-01 23:30:00,2023-07-01 23:30:00,39.332739,-106.978789,11954.0,2647.5312063963192,0.04928022760547106,0.0,0.009146256448784749,109.33434958877288,3545.556393039734,R4,RF5
2023-07-02 00:00:00,2023-07-02 00:00:00,39.332739,-106.978789,12124.0,2676.655898106677,0.04459273140209539,0.0,0.009081906703068824,110.10903686800643,3545.556393039734,R4,RF5
2023-07-02 00:30:00,2023-07-02 00:30:00,39.332739,-106.978789,12060.0,2660.8992801055665,0.047103430179937816,0.0,0.009105972745135884,109.81803130633877,3545.556393039734,R4,RF5
2023-07-02 01:00:00,2023-07-02 01:00:00,39.332739,-106.978789,11976.0,2637.840488773089,0.05088580953184901,0.0,0.009137851716970243,109.43491216243562,3545.556393039734,R4,RF5
2023-07-02 01:30:00,2023-07-02 01:30:00,39.332739,-106.978789,12170.0,2681.89758152611,0.043770376367141546,0.0,0.00906472661989917,110.3177229641729,3545.556393039734,R4,RF5
2023-07-02 02:00:00,2023-07-02 02:00:00,39.332739,-106.978789,12566.0,2770.567762128529,0.030759107390977862,0.0,0.008920752129614054,112.09817126073021,3545.556393039734,R4,RF5
2023-07-02 02:30:00,2023-07-02 02:30:00,39.332739,-106.978789,12068.0,2675.3675851625944,0.0447958247392618,0.0,0.0091029540237716,109.85444915887567,3545.556393039734,R4,RF5
