,Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,SWC_20,SWC_50,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,sT_50,BaroPress,airRH,airT,date,CRNS
96,96,2023-07-03 01:00:00,12586.0,0.0089136614742296,112.18734331465382,2692.558654435598,0.0419236157480138,2617.695564475752,0.052642822265625,5.296083840263457e-06,792.7,0.111,0.129,0.122,0.108,0.1189907873355065,0.011088042766136,0.0057503457226507,31.1,28.7,22.1,17.9,792.7,23.4,24.7,2023-07-03,0.052642822265625
97,97,2023-07-03 01:30:00,12520.0,0.0089371250675395,111.89280584559492,2686.110149621644,0.0430486280087914,2605.927180926835,0.054290771484375,5.6980479021539176e-06,792.8,0.11,0.129,0.123,0.108,0.1187430933127014,0.010798346300941,0.0056001068694431,29.9,28.3,22.3,17.9,792.8,29.2,22.1,2023-07-03,0.054290771484375
98,98,2023-07-03 02:00:00,12248.0,0.0090358166768497,110.67068265805538,2636.987575264454,0.0519693367829561,2546.3984102624786,0.063079833984375,6.588038709517108e-06,792.9,0.109,0.128,0.123,0.108,0.1179709447652179,0.0098952615099628,0.0051317600318162,28.6,27.9,22.5,17.9,792.9,36.4,20.8,2023-07-03,0.063079833984375
99,99,2023-07-03 02:30:00,12222.0,0.0090454225688209,110.55315463612968,2625.61089075823,0.0541281850156305,2540.992927027108,0.063934326171875,6.166877962102233e-06,792.9,0.108,0.128,0.123,0.108,0.1175317908046236,0.0093816384979102,0.0048653911195829,27.4,27.4,22.6,17.9,792.9,37.2,19.3,2023-07-03,0.063934326171875
100,100,2023-07-03 03:00:00,12300.0,0.0090166963466743,110.90536506409416,2664.3053986599384,0.04693029836672,2572.212316795076,0.059173583984375,6.6301970129232975e-06,793.3,0.107,0.127,0.124,0.108,0.1169511021949293,0.0087024802537897,0.0045131743409816,26.3,26.9,22.7,17.9,793.3,44.5,17.5,2023-07-03,0.059173583984375
101,101,2023-07-03 03:30:00,12362.0,0.0089940568919429,111.18453129819814,2703.016049947069,0.0401208703484858,2608.6547102452378,0.053924560546875,6.698595294493057e-06,794.0,0.106,0.126,0.124,0.108,0.1161789536474458,0.0077993954628115,0.0040448275033546,25.3,26.3,22.8,17.9,794.0,50.1,15.7,2023-07-03,0.053924560546875
102,102,2023-07-03 04:00:00,12584.0,0.0089143697790083,112.17842929904128,2754.6749211245683,0.03159032342032,2665.503485138883,0.046295166015625,6.195163119577584e-06,794.5,0.105,0.126,0.124,0.108,0.1157397996868515,0.0072857724507589,0.0037784585911214,24.4,25.8,22.8,17.9,794.5,46.9,15.5,2023-07-03,0.046295166015625
103,103,2023-07-03 04:30:00,12242.0,0.0090380307047369,110.64357188738984,2687.689251717937,0.0427721839649092,2598.917729671848,0.055267333984375,6.325390973938763e-06,794.8,0.104,0.125,0.124,0.108,0.114967651139368,0.0063826876597807,0.0033101117534944,23.6,25.3,22.8,18.0,794.8,45.9,16.2,2023-07-03,0.055267333984375
104,104,2023-07-03 05:00:00,11972.0,0.0091393781266888,109.41663493271945,2627.0466843385857,0.0538537183286708,2539.20255396236,0.064178466796875,6.40651196800667e-06,794.8,0.103,0.125,0.124,0.108,0.1145284971787737,0.0058690646477281,0.0030437428412611,22.8,24.8,22.8,18.0,794.8,48.5,15.5,2023-07-03,0.064178466796875
105,105,2023-07-03 05:30:00,12092.0,0.0090939158411454,109.9636303511302,2656.0472265890235,0.0484325122421623,2566.583002493869,0.059967041015625,6.4550606352539725e-06,794.9,0.102,0.124,0.124,0.108,0.1137563486312902,0.00496597985675,0.0025753960036342,22.1,24.3,22.7,18.0,794.9,52.9,14.2,2023-07-03,0.059967041015625
106,106,2023-07-03 06:00:00,12026.0,0.0091188358980577,109.66312051004202,2642.6027339154566,0.0509170792193914,2552.084247099557,0.062164306640625,6.568232519257877e-06,795.0,0.102,0.123,0.123,0.108,0.1132318941066117,0.0043525915309668,0.0022572880192148,21.5,23.8,22.7,18.0,795.0,57.6,13.1,2023-07-03,0.062164306640625
107,107,2023-07-03 06:30:00,12202.0,0.0090528325992016,110.46266337545912,2679.995813024734,0.0441249073403647,2586.9887229015376,0.056976318359375,6.657754266776057e-06,795.0,0.101,0.123,0.123,0.108,0.1127927401460174,0.0038389685189142,0.0019909191069816,20.9,23.4,22.6,18.1,795.0,64.5,11.5,2023-07-03,0.056976318359375
108,108,2023-07-03 07:00:00,12058.0,0.0091067278948444,109.80892495603445,2643.2381818106246,0.0507985445655131,2552.6173690362,0.062103271484375,6.574284183296979e-06,794.8,0.1,0.122,0.123,0.108,0.1120205915985339,0.002935883727936,0.0015225722693546,20.3,22.9,22.5,18.1,794.8,67.4,10.6,2023-07-03,0.062103271484375
109,109,2023-07-03 07:30:00,12214.0,0.0090483843968534,110.51696702316798,2676.76618156166,0.044697205719828,2585.64177686251,0.057159423828125,6.52638347280204e-06,794.8,0.1,0.122,0.123,0.108,0.1120205915985339,0.002935883727936,0.0015225722693546,19.7,22.5,22.4,18.1,794.8,72.2,9.4,2023-07-03,0.057159423828125
110,110,2023-07-03 08:00:00,12480.0,0.0089514359254929,111.71392035015153,2718.7109281965686,0.0374643908553243,2626.9699079983534,0.051361083984375,6.467176408362196e-06,794.8,0.099,0.121,0.123,0.108,0.1112484430510504,0.0020327989369578,0.0010542254317276,19.1,22.1,22.3,18.1,794.8,75.3,8.6,2023-07-03,0.051361083984375
111,111,2023-07-03 08:30:00,12300.0,0.0090166963466743,110.90536506409416,2682.841275249468,0.0436228669216113,2591.028328340401,0.056427001953125,6.562026894797925e-06,794.9,0.099,0.121,0.123,0.108,0.1112484430510504,0.0020327989369578,0.0010542254317276,18.6,21.7,22.2,18.1,794.9,78.9,8.1,2023-07-03,0.056427001953125
112,112,2023-07-03 09:00:00,12476.0,0.0089528707954108,111.6960160435456,2724.2805676287894,0.0365355579083305,2630.601402196877,0.050872802734375,6.59468727721901e-06,794.9,0.098,0.12,0.123,0.108,0.1104762945035668,0.0011297141459797,0.0005858785941007,18.1,21.3,22.0,18.2,794.9,83.5,7.3,2023-07-03,0.050872802734375
113,113,2023-07-03 09:30:00,12308.0,0.0090137655172951,110.9414259868693,2699.6989651609524,0.0406898267147732,2606.488362275713,0.054229736328125,6.622405457991426e-06,795.1,0.098,0.12,0.123,0.108,0.1104762945035668,0.0011297141459797,0.0005858785941007,17.6,20.9,21.9,18.2,795.1,85.5,7.0,2023-07-03,0.054229736328125
114,114,2023-07-03 10:00:00,12034.0,0.0091158043700822,109.69958978957033,2638.823618218461,0.0516243135942666,2550.379723774022,0.062469482421875,6.42198446706426e-06,795.2,0.097,0.119,0.122,0.108,0.1095126860182941,2.7028081439311884e-06,1.401697448089518e-06,17.1,20.6,21.8,18.2,795.2,85.1,6.6,2023-07-03,0.062469482421875
115,115,2023-07-03 10:30:00,12224.0,0.0090446825661552,110.56219968868204,2675.478018979376,0.044926209747002,2588.69952392414,0.056732177734375,6.207785619141823e-06,795.1,0.097,0.119,0.122,0.108,0.1095126860182941,2.7028081439311884e-06,1.401697448089518e-06,16.6,20.2,21.6,18.2,795.1,82.8,6.5,2023-07-03,0.056732177734375
116,116,2023-07-03 11:00:00,12256.0,0.009032867169124,110.70682002478438,2674.459100694039,0.0451076481827834,2588.102712247842,0.056854248046875,6.179014345394061e-06,795.1,0.096,0.119,0.122,0.108,0.1090735320576998,0.0005109202039086,0.0002649672147851,16.2,19.8,21.5,18.2,795.1,83.5,6.3,2023-07-03,0.056854248046875
117,117,2023-07-03 11:30:00,12290.0,0.0090203639068612,110.86027241532469,2686.920513387472,0.0429066849590855,2601.143129028684,0.054962158203125,6.10681535741346e-06,795.4,0.096,0.118,0.122,0.108,0.1087405374708105,0.0009003819828342,0.0004669451401788,15.8,19.5,21.3,18.3,795.4,86.4,5.6,2023-07-03,0.054962158203125
118,118,2023-07-03 12:00:00,11848.0,0.0091870795571828,108.84851859350222,2598.137390757514,0.0594951360861204,2514.7392467045474,0.068145751953125,6.141432266103972e-06,795.4,0.095,0.118,0.121,0.108,0.108109923572427,0.0016379315417444,0.0008494441114378,15.5,19.2,21.1,18.3,795.4,89.8,5.1,2023-07-03,0.068145751953125
119,119,2023-07-03 12:30:00,12222.0,0.0090454225688209,110.55315463612968,2680.899794551736,0.0439651920420666,2595.054588361318,0.055816650390625,6.125983043644333e-06,795.7,0.095,0.117,0.121,0.108,0.1077769289855378,0.00202739332067,0.0010514220368315,15.2,18.9,21.0,18.3,795.7,88.4,5.3,2023-07-03,0.055816650390625
120,120,2023-07-03 13:00:00,12068.0,0.0091029540237716,109.85444915887568,2648.2554105121685,0.0498665090123523,2562.356306033741,0.060638427734375,6.2080521481814365e-06,795.7,0.095,0.117,0.121,0.108,0.1077769289855378,0.00202739332067,0.0010514220368315,15.1,18.6,20.8,18.3,795.7,81.2,6.8,2023-07-03,0.060638427734375
121,121,2023-07-03 13:30:00,12402.0,0.008979540974006,111.36426715962352,2730.1051574447424,0.0355718355810714,2639.2197782242806,0.049713134765625,6.377121723788734e-06,796.0,0.095,0.117,0.121,0.108,0.1077769289855378,0.00202739332067,0.0010514220368315,15.5,18.3,20.7,18.3,796.0,71.0,9.3,2023-07-03,0.049713134765625
122,122,2023-07-03 14:00:00,12222.0,0.0090454225688209,110.55315463612968,2683.056084888944,0.0435850495013395,2592.0785848758524,0.056243896484375,6.499681485704798e-06,795.8,0.096,0.116,0.121,0.108,0.1078830883592428,0.001903232087543,0.0009870310499919,16.3,18.2,20.5,18.3,795.8,65.8,10.8,2023-07-03,0.056243896484375
123,123,2023-07-03 14:30:00,12050.0,0.0091097503734855,109.77249200050076,2654.5703945314453,0.0487030587969648,2559.446205548496,0.061065673828125,6.882578940010549e-06,796.0,0.097,0.116,0.121,0.108,0.1083222423198371,0.0013896090754903,0.0007206621377586,17.4,18.1,20.3,18.3,796.0,57.1,14.0,2023-07-03,0.061065673828125
124,124,2023-07-03 15:00:00,12140.0,0.0090759199478348,110.18166816671456,2689.171254466652,0.0425133017777839,2588.870674733548,0.056732177734375,7.174626995984616e-06,795.9,0.098,0.117,0.12,0.108,0.1089029309295313,0.0007104508313698,0.0003684453591573,19.1,18.3,20.2,18.3,795.9,47.3,17.8,2023-07-03,0.056732177734375
125,125,2023-07-03 15:30:00,12046.0,0.0091112627417824,109.754270987511,2656.6853653428225,0.0483157886308701,2569.8183539771244,0.059478759765625,6.2597745717492455e-06,795.7,0.099,0.117,0.12,0.108,0.1093420848901256,0.0001968278193172,0.000102076446924,21.1,18.5,20.0,18.3,795.7,37.1,19.6,2023-07-03,0.059478759765625
126,126,2023-07-03 16:00:00,12138.0,0.0090766676448289,110.17259187293362,2674.863906038238,0.0450355329146584,2583.610787950505,0.057464599609375,6.540739669696018e-06,795.4,0.101,0.117,0.12,0.108,0.1102203928113142,0.0008304182047879,0.0004306613775424,23.3,19.0,19.9,18.3,795.4,34.7,21.5,2023-07-03,0.057464599609375
127,127,2023-07-03 16:30:00,12230.0,0.0090424636473911,110.58933040759402,2692.389013555507,0.0419530799655871,2601.2367195542497,0.054962158203125,6.48924195087092e-06,795.3,0.103,0.118,0.12,0.108,0.111431695319392,0.0022471260078187,0.0011653771274026,25.5,19.6,19.8,18.3,795.3,31.4,23.1,2023-07-03,0.054962158203125
128,128,2023-07-03 17:00:00,12216.0,0.009047643667091,110.5260150371848,2692.371489643539,0.041956124023934,2602.1967838812247,0.054840087890625,6.417277774322244e-06,795.0,0.105,0.119,0.12,0.108,0.1126429978274698,0.0036638338108494,0.0019000928772628,27.7,20.4,19.8,18.3,795.0,29.5,24.0,2023-07-03,0.054840087890625
129,129,2023-07-03 17:30:00,12068.0,0.0091029540237716,109.85444915887568,2672.0978115158223,0.0455291425029366,2566.807731858178,0.059967041015625,7.596269349496061e-06,794.8,0.106,0.12,0.12,0.108,0.1134151463749533,0.0045669186018276,0.0023684397148898,29.8,21.3,19.8,18.3,794.8,33.0,25.0,2023-07-03,0.059967041015625
130,130,2023-07-03 18:00:00,12328.0,0.0090064509291252,111.03152705425607,2711.957572613073,0.0386003151461712,2626.530826980143,0.051422119140625,6.023065690795848e-06,794.4,0.108,0.121,0.12,0.108,0.1146264488830311,0.0059836264048584,0.00310315546475,31.8,22.2,19.8,18.3,794.4,24.6,26.1,2023-07-03,0.051422119140625
131,131,2023-07-03 18:30:00,12350.0,0.0089984254133169,111.13055385446434,2703.805872829917,0.0399857880848148,2634.164072279544,0.050384521484375,4.895909813389183e-06,794.3,0.11,0.122,0.12,0.108,0.115837751391109,0.0074003342078891,0.0038378712146103,33.6,23.2,19.8,18.3,794.3,18.5,27.5,2023-07-03,0.050384521484375
132,132,2023-07-03 19:00:00,12286.0,0.0090218321845476,110.84223021935276,2707.7835730786346,0.0393077580287144,2616.5756833035457,0.052825927734375,6.455135261757475e-06,794.1,0.111,0.123,0.12,0.108,0.1166098999385925,0.0083034189988673,0.0043062180522372,35.3,24.2,19.9,18.3,794.1,24.8,27.2,2023-07-03,0.052825927734375
133,133,2023-07-03 19:30:00,12438.0,0.008966536563165,111.52578177264664,2718.01540166372,0.0375808868947053,2644.9670621282,0.048980712890625,5.114419184286959e-06,793.9,0.112,0.124,0.12,0.108,0.117382048486076,0.0092065037898455,0.0047745648898642,36.8,25.3,20.1,18.3,793.9,18.8,28.0,2023-07-03,0.048980712890625
134,134,2023-07-03 20:00:00,12536.0,0.0089314199121113,111.96428001822724,2746.965499961331,0.0328252789945808,2667.258032997536,0.046112060546875,5.534013525397081e-06,793.6,0.114,0.126,0.12,0.107,0.1188899540663158,0.0109701108058579,0.0056891852854435,38.2,26.3,20.2,18.3,793.6,19.9,28.4,2023-07-03,0.046112060546875
135,135,2023-07-03 20:30:00,12328.0,0.0090064509291252,111.03152705425607,2705.816490348738,0.0396425900833977,2617.092436999601,0.052703857421875,6.278104669729187e-06,793.3,0.114,0.127,0.12,0.107,0.1192229486532051,0.0113595725847834,0.0058911632108372,39.3,27.3,20.4,18.3,793.3,22.7,28.3,2023-07-03,0.052703857421875
140,140,2023-07-03 23:00:00,12720.0,0.0088665862766488,112.78297743897348,2743.2729143594115,0.0334213927772057,2666.605270173607,0.046173095703125,5.324264541536656e-06,792.5,0.113,0.131,0.122,0.107,0.1204986929157463,0.0128516497821484,0.00666496611823,38.6,30.7,21.9,18.2,792.5,23.0,25.1,2023-07-03,0.046173095703125
141,141,2023-07-03 23:30:00,12416.0,0.0089744769827217,111.42710621747295,2686.6210084150403,0.0429591271096547,2608.752854702261,0.053863525390625,5.527556372132914e-06,792.8,0.111,0.131,0.122,0.107,0.1196203849945577,0.0118244037580432,0.0061322282937635,36.2,30.7,22.2,18.2,792.8,26.9,23.0,2023-07-03,0.053863525390625
142,142,2023-07-04 00:00:00,12316.0,0.009010837544011,110.97747519204066,2668.0198634487283,0.0462604383778053,2588.231522701568,0.056793212890625,5.708770072261119e-06,793.2,0.109,0.131,0.123,0.106,0.1188971454964312,0.0109785217148516,0.005693547248648,34.1,30.4,22.6,18.2,793.2,27.0,23.5,2023-07-04,0.056793212890625
143,143,2023-07-04 00:30:00,12494.0,0.0089464193083518,111.7765628385486,2715.510350023884,0.03800140121404,2634.537358172877,0.050384521484375,5.691700838634773e-06,793.4,0.108,0.13,0.123,0.106,0.1181249969489477,0.0100754369238735,0.005225200411021,32.7,29.9,22.9,18.2,793.4,29.0,22.2,2023-07-04,0.050384521484375
144,144,2023-07-04 01:00:00,12236.0,0.0090402463609184,110.61645447219868,2650.55507569965,0.0494415863700955,2576.257408090696,0.058563232421875,5.340626015002288e-06,793.2,0.107,0.13,0.123,0.106,0.1176858429883534,0.0095618139118209,0.0049588314987878,31.6,29.4,23.1,18.2,793.2,26.9,22.4,2023-07-04,0.058563232421875
145,145,2023-07-04 01:30:00,12260.0,0.0090313934979878,110.72488428533129,2667.427632781738,0.0463670000070089,2573.5588670735606,0.058929443359375,6.754500541322488e-06,792.8,0.106,0.129,0.123,0.106,0.1169136944408699,0.0086587291208427,0.0044904846611608,30.6,28.9,23.3,18.2,792.8,38.2,20.4,2023-07-04,0.058929443359375
146,146,2023-07-04 02:00:00,12458.0,0.0089593362596162,111.61541112229978,2710.51954979846,0.0388435769009382,2611.679898485318,0.053497314453125,7.008377689271472e-06,793.0,0.105,0.128,0.124,0.106,0.1163330058311756,0.0079795708767221,0.0041382678825595,29.4,28.4,23.4,18.2,793.0,43.8,18.7,2023-07-04,0.053497314453125
147,147,2023-07-04 02:30:00,12534.0,0.0089321324590757,111.95534824205586,2716.6753002449504,0.0378056627621651,2623.6641181271057,0.051849365234375,6.564976387709868e-06,792.8,0.104,0.128,0.124,0.106,0.1158938518705813,0.0074659478646695,0.0038718989703262,28.2,28.0,23.5,18.2,792.8,43.8,17.6,2023-07-04,0.051849365234375
148,148,2023-07-04 03:00:00,12336.0,0.0090035300758202,111.06754701531857,2682.907410178472,0.0436112225777928,2588.53909369462,0.056732177734375,6.7511494055643145e-06,793.0,0.103,0.127,0.124,0.106,0.1151217033230978,0.0065628630736914,0.0034035521326993,27.1,27.4,23.6,18.2,793.0,50.8,15.6,2023-07-04,0.056732177734375
149,149,2023-07-04 03:30:00,12142.0,0.0090751724355864,110.19074371289088,2644.043437342123,0.0506484930292492,2550.6969588943807,0.062408447265625,6.7771221655523685e-06,793.4,0.102,0.127,0.124,0.106,0.1146825493625035,0.0060492400616387,0.003137183220466,26.0,26.9,23.6,18.3,793.4,55.2,14.3,2023-07-04,0.062408447265625
150,150,2023-07-04 04:00:00,12082.0,0.0090976784776757,109.91815136727874,2640.4655313334697,0.0513165589351613,2547.6522850050646,0.062896728515625,6.746461559972929e-06,793.9,0.1,0.126,0.124,0.106,0.1134712468544257,0.004632532258608,0.0024024674706058,25.0,26.3,23.6,18.3,793.9,59.9,12.9,2023-07-04,0.062896728515625
151,151,2023-07-04 04:30:00,12496.0,0.0089457033370564,111.78550889985696,2731.8835090935,0.0352791338184125,2636.9316663342897,0.050018310546875,6.668232935092574e-06,794.0,0.1,0.125,0.124,0.106,0.1131382522675364,0.0042430704796824,0.0022004895452121,24.1,25.8,23.6,18.3,794.0,63.4,11.8,2023-07-04,0.050018310546875
152,152,2023-07-04 05:00:00,12492.0,0.0089471354515836,111.76761606118296,2730.6066672102547,0.0354892186665425,2637.088111304797,0.050018310546875,6.567187125588467e-06,793.8,0.099,0.125,0.124,0.106,0.1126990983069421,0.0037294474676298,0.0019341206329788,23.4,25.3,23.6,18.3,793.8,60.9,12.2,2023-07-04,0.050018310546875
153,153,2023-07-04 05:30:00,12276.0,0.009025506017898,110.79711187571633,2669.5769806126345,0.0459806952748368,2585.651167387575,0.057159423828125,6.010794286532698e-06,793.5,0.098,0.124,0.124,0.106,0.1119269497594586,0.0028263626766516,0.0014657737953519,22.8,24.8,23.5,18.3,793.5,53.7,12.8,2023-07-04,0.057159423828125
154,154,2023-07-04 06:00:00,12236.0,0.0090402463609184,110.61645447219868,2651.918340495052,0.0491903600667181,2569.39538843329,0.059600830078125,5.947713702757052e-06,794.1,0.098,0.124,0.124,0.106,0.1119269497594586,0.0028263626766516,0.0014657737953519,22.2,24.3,23.4,18.4,794.1,53.8,12.6,2023-07-04,0.059600830078125
155,155,2023-07-04 06:30:00,11856.0,0.009183979479633,108.8852607105296,2567.1865722530306,0.0658156361575695,2483.503288909319,0.073394775390625,6.239937105022065e-06,793.9,0.097,0.123,0.123,0.106,0.1109633412741859,0.0016993513388159,0.0008812968986993,21.6,23.9,23.3,18.4,793.9,59.7,11.7,2023-07-04,0.073394775390625
156,156,2023-07-04 07:00:00,12194.0,0.0090558017145977,110.42644610780518,2621.536633048382,0.0549102180965506,2542.807690773327,0.063629150390625,5.733596688236281e-06,793.3,0.097,0.123,0.123,0.106,0.1109633412741859,0.0016993513388159,0.0008812968986993,21.0,23.5,23.2,18.4,793.3,55.2,11.6,2023-07-04,0.063629150390625
157,157,2023-07-04 07:30:00,12316.0,0.009010837544011,110.97747519204066,2653.37534769448,0.0489224096857271,2570.180019316918,0.059478759765625,5.994343655443909e-06,793.4,0.096,0.122,0.123,0.106,0.1101911927267023,0.0007962665478377,0.0004129500610723,20.5,23.1,23.1,18.4,793.4,54.9,12.4,2023-07-04,0.059478759765625
158,158,2023-07-04 08:00:00,12124.0,0.0090819067030688,110.10903686800644,2636.751694675944,0.0520137303408956,2554.459795162325,0.061859130859375,5.965739088761791e-06,794.8,0.096,0.122,0.123,0.106,0.1101911927267023,0.0007962665478377,0.0004129500610723,20.2,22.7,23.0,18.5,794.8,48.0,14.5,2023-07-04,0.061859130859375
159,159,2023-07-04 08:30:00,11996.0,0.0091302311237699,109.52625256074454,2582.2171582849264,0.0627087231751916,2499.14550897572,0.070709228515625,6.155559452506351e-06,793.3,0.095,0.121,0.123,0.106,0.1094190441792188,0.0001068182431404,5.539677655462482e-05,20.1,22.4,22.8,18.5,793.3,51.7,13.8,2023-07-04,0.070709228515625
160,160,2023-07-04 09:00:00,12478.0,0.0089521532742078,111.70496855556604,2681.300667282017,0.0438944318298829,2599.046041807544,0.055267333984375,5.860741905224139e-06,793.4,0.095,0.121,0.123,0.106,0.1094190441792188,0.0001068182431404,5.539677655462482e-05,20.1,22.1,22.7,18.5,793.4,44.1,15.6,2023-07-04,0.055267333984375
161,161,2023-07-04 09:30:00,12222.0,0.0090454225688209,110.55315463612968,2632.0831616425808,0.0528955497953847,2548.1436210840816,0.062774658203125,6.100268145824438e-06,793.4,0.095,0.12,0.123,0.106,0.1090860495923295,0.000496280022066,0.0002573747019483,19.9,21.8,22.6,18.5,793.4,50.3,14.1,2023-07-04,0.062774658203125
162,162,2023-07-04 10:00:00,12322.0,0.0090086434355712,111.00450441310927,2635.056321014925,0.0523332601080361,2557.429110674407,0.061370849609375,5.621039215639162e-06,792.8,0.095,0.12,0.123,0.106,0.1090860495923295,0.000496280022066,0.0002573747019483,19.6,21.6,22.4,18.6,792.8,40.3,16.4,2023-07-04,0.061370849609375
163,163,2023-07-04 10:30:00,12570.0,0.0089193326448203,112.1160113453917,2679.9933997570383,0.0441253339919612,2599.111983192309,0.055267333984375,5.762752894618678e-06,792.3,0.094,0.12,0.122,0.106,0.108455435693946,0.0012338295809762,0.0006398736732072,19.3,21.4,22.3,18.6,792.3,44.7,15.1,2023-07-04,0.055267333984375
164,164,2023-07-04 11:00:00,12376.0,0.0089889683162077,111.24747188138704,2646.7792829546624,0.050140014798404,2565.7872353630146,0.060089111328125,5.845584982678687e-06,792.4,0.094,0.12,0.122,0.106,0.108455435693946,0.0012338295809762,0.0006398736732072,19.0,21.1,22.2,18.6,792.4,48.2,14.1,2023-07-04,0.060089111328125
165,165,2023-07-04 11:30:00,12452.0,0.0089614945291123,111.58852987650656,2669.631888452879,0.0459708422705269,2585.428464751625,0.057220458984375,6.031196308052291e-06,792.6,0.094,0.119,0.122,0.106,0.1081224411070568,0.0016232913599018,0.0008418515986009,18.7,20.9,22.0,18.6,792.6,51.6,13.5,2023-07-04,0.057220458984375
166,166,2023-07-04 12:00:00,12398.0,0.0089809894038846,111.34630662936245,2643.301776988462,0.0507866877798446,2559.576266260293,0.061065673828125,6.0575355434020525e-06,792.6,0.094,0.119,0.122,0.106,0.1081224411070568,0.0016232913599018,0.0008418515986009,18.4,20.7,21.9,18.6,792.6,59.8,11.2,2023-07-04,0.061065673828125
