,Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,SWC_20,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,BaroPress,airRH,airT,date,CRNS
1660,1660,2023-08-04 15:00:00,18158.0,0.0074210608749226,134.75162336684485,2384.0587646121467,0.1739136500389385,2295.180739774893,0.172210693359375,7.171066401504648e-06,725.2,0.098,0.099,0.087,0.0958583286580896,0.0197173016760024,0.0100891782999516,7.2,9.0,11.5,725.2,66.5,12.2,2023-08-04,0.172210693359375
1661,1661,2023-08-04 15:30:00,17734.0,0.0075092514648096,133.16906547693424,2335.206455937433,0.1937395921772864,2257.4322615671817,0.186126708984375,6.380093361953033e-06,725.4,0.098,0.098,0.087,0.0955123715195939,0.0193146369292817,0.0098831381180075,7.6,9.0,11.3,725.4,48.3,15.5,2023-08-04,0.186126708984375
1662,1662,2023-08-04 16:00:00,17610.0,0.0075356431107478,132.70267518026907,2321.805999169283,0.1995545552001194,2243.3338855737134,0.191619873046875,6.477802070177393e-06,725.5,0.098,0.098,0.086,0.0952862234759207,0.0190514198003534,0.0097484521153791,8.1,9.1,11.2,725.5,44.0,17.3,2023-08-04,0.191619873046875
1663,1663,2023-08-04 16:30:00,18398.0,0.0073724984978996,135.639227364358,2417.818086882052,0.1613504952576838,2343.717025938965,0.155914306640625,5.85498101575066e-06,725.5,0.098,0.098,0.086,0.0952862234759207,0.0190514198003534,0.0097484521153791,8.6,9.2,11.2,725.5,38.6,17.8,2023-08-04,0.155914306640625
1664,1664,2023-08-04 17:00:00,18254.0,0.007401521020825,135.1073647141413,2405.648073776206,0.165779943956836,2327.514126112549,0.161163330078125,6.21661084889338e-06,725.5,0.099,0.098,0.086,0.0957141182937518,0.0195494530515078,0.0100032915631275,9.2,9.4,11.1,725.5,37.5,19.3,2023-08-04,0.161163330078125
1665,1665,2023-08-04 17:30:00,18048.0,0.0074436416771926,134.34284498997332,2371.997207483705,0.1786189085874543,2302.978580941289,0.169464111328125,5.5498680027933e-06,725.6,0.098,0.098,0.086,0.0952862234759207,0.0190514198003534,0.0097484521153791,9.9,9.7,11.1,725.6,32.7,19.7,2023-08-04,0.169464111328125
1666,1666,2023-08-04 18:00:00,18182.0,0.0074161614063813,134.8406466908254,2382.835990863035,0.1743852730763388,2315.80860861692,0.165069580078125,5.359889477713885e-06,725.6,0.098,0.098,0.085,0.0950600754322474,0.0187882026714251,0.0096137661127507,10.7,10.0,11.1,725.6,33.3,18.8,2023-08-04,0.165069580078125
1667,1667,2023-08-04 18:30:00,18144.0,0.0074239233864562,134.6996659238619,2398.038786806028,0.1686056231580094,2327.0130410875536,0.161346435546875,5.652274242367124e-06,725.3,0.097,0.098,0.085,0.0946321806144163,0.0182901694202707,0.0093589266650022,12.5,10.5,11.1,725.3,34.5,19.1,2023-08-04,0.161346435546875
1668,1668,2023-08-04 19:00:00,18560.0,0.0073402527439337,136.23509092741122,2457.07367602113,0.1477732887458798,2378.5769975173225,0.145233154296875,6.111394316989558e-06,725.2,0.096,0.098,0.085,0.0942042857965852,0.0177921361691163,0.0091040872172538,15.1,11.6,11.2,725.2,32.8,21.3,2023-08-04,0.145233154296875
1669,1669,2023-08-04 19:30:00,18208.0,0.0074108645841094,134.937022347464,2404.283290720021,0.1662835262933362,2335.2211999626425,0.158660888671875,5.476687204786342e-06,725.3,0.095,0.098,0.085,0.0937763909787541,0.0172941029179619,0.0088492477695054,17.6,12.9,11.5,725.3,37.2,17.3,2023-08-04,0.158660888671875
1670,1670,2023-08-04 20:00:00,18018.0,0.0074498359377945,134.23114392718256,2373.0496689696074,0.1782035826432895,2303.7630890383944,0.169219970703125,5.569517194046856e-06,725.5,0.093,0.098,0.085,0.0929206013430919,0.0162980364156531,0.0083395688740086,18.3,14.2,11.8,725.5,36.5,17.9,2023-08-04,0.169219970703125
1671,1671,2023-08-04 20:30:00,18446.0,0.0073628999279214,135.81605207043827,2431.5954129374354,0.15646502318242,2353.172832667244,0.152984619140625,6.171539909193263e-06,725.2,0.093,0.097,0.085,0.0925746442045963,0.0158953716689324,0.0081335286920645,18.1,14.9,12.2,725.2,34.7,20.5,2023-08-04,0.152984619140625
1672,1672,2023-08-04 21:00:00,18816.0,0.0072901480439975,137.17142559585798,2496.1181600810787,0.1352542724813543,2418.3746577090124,0.133941650390625,5.953149086235704e-06,725.1,0.091,0.097,0.085,0.0917188545689341,0.0148993051666236,0.0076238497965677,19.0,15.5,12.6,725.1,35.7,19.4,2023-08-04,0.133941650390625
1673,1673,2023-08-04 21:30:00,18234.0,0.0074055790950489,135.03332921912278,2404.2093284996367,0.1663108571367798,2333.662333761808,0.159149169921875,5.598178492140189e-06,724.9,0.091,0.096,0.085,0.0913728974304384,0.0144966404199029,0.0074178096146236,19.5,16.2,13.0,724.9,32.6,19.9,2023-08-04,0.159149169921875
1674,1674,2023-08-04 22:00:00,18928.0,0.0072685475578697,137.5790681753587,2497.378790011536,0.1348652319156481,2418.8432143987006,0.133819580078125,6.012636547467748e-06,724.7,0.089,0.096,0.084,0.090290959751103,0.0132373567886658,0.0067734447164984,19.2,16.6,13.4,724.7,37.8,18.6,2023-08-04,0.133819580078125
1675,1675,2023-08-04 22:30:00,18502.0,0.0073517488398486,136.02205703487945,2441.5026510637194,0.1530335749596121,2362.6268279186206,0.150054931640625,6.182370293588398e-06,724.6,0.089,0.096,0.084,0.090290959751103,0.0132373567886658,0.0067734447164984,18.7,16.8,13.7,724.6,39.8,18.2,2023-08-04,0.150054931640625
1676,1676,2023-08-04 23:00:00,18804.0,0.0072924738210686,137.1276777313756,2477.151247297871,0.1412199131391779,2402.997031041482,0.138214111328125,5.714639715451495e-06,724.7,0.088,0.095,0.084,0.0895171077947762,0.0123366587907907,0.0063125650868059,18.2,16.8,14.0,724.7,37.9,17.7,2023-08-04,0.138214111328125
1677,1677,2023-08-04 23:30:00,18580.0,0.0073363010598013,136.3084736911099,2447.747781091517,0.1509046149696482,2372.5870966775465,0.147003173828125,5.866442282071438e-06,724.6,0.088,0.094,0.084,0.0891711506562806,0.01193399404407,0.0061065249048618,17.8,16.7,14.2,724.6,37.1,18.5,2023-08-04,0.147003173828125
1678,1678,2023-08-05 00:00:00,18252.0,0.0074019265280721,135.09996299037243,2413.9963210415376,0.1627297653144847,2337.45096171502,0.157928466796875,6.064326813319379e-06,724.5,0.087,0.094,0.084,0.0887432558384495,0.0114359607929156,0.0058516854571134,17.5,16.6,14.4,724.5,37.9,18.7,2023-08-05,0.157928466796875
1679,1679,2023-08-05 00:30:00,18936.0,0.0072670120032824,137.6081392941566,2500.619768964739,0.1338692171676581,2426.8717731252227,0.131622314453125,5.6274239198843945e-06,724.6,0.087,0.093,0.084,0.0883972986999539,0.0110332960461949,0.0056456452751693,17.2,16.5,14.5,724.6,35.8,18.4,2023-08-05,0.131622314453125
1680,1680,2023-08-05 01:00:00,18590.0,0.0073343276095814,136.3451502621197,2461.9767136644573,0.1461495535945867,2382.527791634869,0.144073486328125,6.175274593005631e-06,724.6,0.086,0.092,0.083,0.0873972986999539,0.0098693809193915,0.0050500796428484,16.9,16.3,14.6,724.6,41.2,17.6,2023-08-05,0.144073486328125
1681,1681,2023-08-05 01:30:00,18854.0,0.0072827977376452,137.30986854556377,2495.513875441648,0.1354410838124004,2418.180002933726,0.134002685546875,5.9222586755712044e-06,724.7,0.086,0.092,0.083,0.0873972986999539,0.0098693809193915,0.0050500796428484,16.6,16.2,14.6,724.7,41.7,16.7,2023-08-05,0.134002685546875
1682,1682,2023-08-05 02:00:00,18568.0,0.0073386713041343,136.26444877516658,2456.73092948926,0.1478873717564752,2385.45605945203,0.143218994140625,5.533134829541389e-06,724.8,0.086,0.092,0.083,0.0873972986999539,0.0098693809193915,0.0050500796428484,16.0,16.0,14.6,724.8,42.4,15.3,2023-08-05,0.143218994140625
1683,1683,2023-08-05 02:30:00,18836.0,0.00728627668902,137.2443077143821,2494.412738465636,0.1357820361204511,2419.886381723311,0.133514404296875,5.70323353969874e-06,724.8,0.085,0.091,0.083,0.0866234467436272,0.0089686829215164,0.0045892000131559,15.4,15.7,14.6,724.8,49.4,13.3,2023-08-05,0.133514404296875
1684,1684,2023-08-05 03:00:00,18452.0,0.0073617027408571,135.83813897429545,2441.018482504184,0.1531997184929029,2363.3391494741136,0.149810791015625,6.086753005989964e-06,725.0,0.085,0.091,0.083,0.0866234467436272,0.0089686829215164,0.0045892000131559,14.8,15.4,14.6,725.0,58.6,11.6,2023-08-05,0.149810791015625
1685,1685,2023-08-05 03:30:00,18468.0,0.0073585130948057,135.8970198348735,2434.1145294344715,0.155586133474342,2362.0776211587367,0.150238037109375,5.64764175390052e-06,725.3,0.084,0.09,0.083,0.0858495947873005,0.0080679849236414,0.0041283203834634,14.0,15.0,14.5,725.3,57.9,10.6,2023-08-05,0.150238037109375
1686,1686,2023-08-05 04:00:00,18242.0,0.0074039550645261,135.06294828708576,2409.0463052025902,0.1645321086241522,2336.6831398520094,0.158172607421875,5.734875194452867e-06,725.5,0.085,0.09,0.083,0.0862774896051316,0.0085660181747957,0.0043831598312118,13.2,14.6,14.4,725.5,60.3,10.2,2023-08-05,0.158172607421875
1687,1687,2023-08-05 04:30:00,18464.0,0.0073593101176182,135.88230201170424,2437.6811396730554,0.154349247621064,2365.1199152629924,0.149261474609375,5.681430228093612e-06,725.5,0.085,0.09,0.083,0.0862774896051316,0.0085660181747957,0.0043831598312118,12.6,14.1,14.3,725.5,60.5,10.0,2023-08-05,0.149261474609375
1688,1688,2023-08-05 05:00:00,18428.0,0.0073664949965935,135.74976979722655,2408.5447092369955,0.1647157541113008,2337.1342630581303,0.158050537109375,5.658278563117762e-06,725.4,0.084,0.09,0.083,0.0858495947873005,0.0080679849236414,0.0041283203834634,12.1,13.7,14.2,725.4,63.4,9.2,2023-08-05,0.158050537109375
1689,1689,2023-08-05 05:30:00,18620.0,0.0073284168006082,136.4551208273255,2434.206845315683,0.1555540087266795,2361.484696013804,0.150421142578125,5.702795664213146e-06,725.4,0.084,0.09,0.083,0.0858495947873005,0.0080679849236414,0.0041283203834634,11.6,13.3,14.0,725.4,66.4,8.6,2023-08-05,0.150421142578125
1690,1690,2023-08-05 06:00:00,18304.0,0.0073914049498635,135.2922762023021,2378.6875486685435,0.175994315621849,2307.208451989547,0.167999267578125,5.73717981310065e-06,725.2,0.084,0.089,0.083,0.0855036376488048,0.0076653201769207,0.0039222802015193,11.2,13.0,13.9,725.2,68.1,8.3,2023-08-05,0.167999267578125
1691,1691,2023-08-05 06:30:00,18568.0,0.0073386713041343,136.26444877516658,2420.4691263266445,0.1603999462978132,2346.5954968330416,0.154998779296875,5.829850852666152e-06,725.3,0.083,0.089,0.083,0.0850757428309737,0.0071672869257663,0.0036674407537709,10.7,12.6,13.7,725.3,69.2,8.3,2023-08-05,0.154998779296875
1692,1692,2023-08-05 07:00:00,18028.0,0.0074477694663843,134.2683879399764,2346.74802824726,0.1888664732787483,2276.638719002442,0.178863525390625,5.702795664213146e-06,725.2,0.083,0.089,0.083,0.0850757428309737,0.0071672869257663,0.0036674407537709,10.4,12.3,13.5,725.2,66.4,8.6,2023-08-05,0.178863525390625
1693,1693,2023-08-05 07:30:00,18350.0,0.0073821347052556,135.46217184144066,2408.490735355473,0.1647355262932789,2326.030059596507,0.161651611328125,6.565046503985662e-06,725.7,0.083,0.089,0.083,0.0850757428309737,0.0071672869257663,0.0036674407537709,10.2,12.0,13.4,725.7,81.0,7.7,2023-08-05,0.161651611328125
1694,1694,2023-08-05 08:00:00,18358.0,0.0073805260465515,135.49169716259368,2428.5362319332503,0.157538254950067,2349.3885687363822,0.154144287109375,6.238633685857206e-06,725.5,0.084,0.089,0.083,0.0855036376488048,0.0076653201769207,0.0039222802015193,9.9,11.7,13.2,725.5,81.6,6.8,2023-08-05,0.154144287109375
1695,1695,2023-08-05 08:30:00,18450.0,0.0073621017383231,135.83077707206124,2438.0284393653915,0.1542292698488545,2357.6144347704067,0.151580810546875,6.3163348988634384e-06,725.3,0.084,0.089,0.082,0.0852774896051316,0.0074021030479923,0.0037875941988909,9.7,11.5,13.0,725.3,83.7,6.6,2023-08-05,0.151580810546875
1696,1696,2023-08-05 09:00:00,18390.0,0.0073741019121199,135.60973416388663,2446.146801287933,0.151447910851086,2370.074022278397,0.147796630859375,5.943928981125266e-06,725.1,0.084,0.089,0.082,0.0852774896051316,0.0074021030479923,0.0037875941988909,9.3,11.3,12.8,725.1,79.8,6.4,2023-08-05,0.147796630859375
1697,1697,2023-08-05 09:30:00,18230.0,0.0074063915111662,135.01851724856112,2429.0547010691807,0.1573559046588968,2350.8539477517124,0.153656005859375,6.160153419384557e-06,725.3,0.084,0.089,0.082,0.0852774896051316,0.0074021030479923,0.0037875941988909,9.0,11.0,12.7,725.3,81.1,6.7,2023-08-05,0.153656005859375
1698,1698,2023-08-05 10:00:00,18590.0,0.0073343276095814,136.3451502621197,2470.974325094793,0.1432093392363102,2391.876532996288,0.141387939453125,6.123952919573066e-06,725.0,0.083,0.089,0.082,0.0848495947873005,0.0069040697968379,0.0035327547511425,8.8,10.8,12.5,725.0,80.1,6.8,2023-08-05,0.141387939453125
1699,1699,2023-08-05 10:30:00,18148.0,0.0074231051880312,134.7145129523913,2409.766120566389,0.1642688942925955,2335.00674130267,0.158721923828125,5.929031916009664e-06,725.0,0.083,0.088,0.082,0.0845036376488048,0.0065014050501172,0.0033267145691984,8.7,10.6,12.4,725.0,79.6,6.4,2023-08-05,0.158721923828125
1700,1700,2023-08-05 11:00:00,18140.0,0.0074247418554942,134.68481725866505,2374.9882087308115,0.1774409925239792,2303.9109790911234,0.169158935546875,5.713089634421593e-06,725.1,0.083,0.088,0.082,0.0845036376488048,0.0065014050501172,0.0033267145691984,8.5,10.4,12.3,725.1,80.3,5.7,2023-08-05,0.169158935546875
1701,1701,2023-08-05 11:30:00,18260.0,0.0074003048988428,135.12956745287096,2388.0856857201043,0.1723689163993408,2317.4087777246014,0.164520263671875,5.647823733676619e-06,725.0,0.083,0.088,0.082,0.0845036376488048,0.0065014050501172,0.0033267145691984,8.2,10.2,12.1,725.0,81.5,5.3,2023-08-05,0.164520263671875
1702,1702,2023-08-05 12:00:00,18402.0,0.0073716971829146,135.65397155999526,2408.6508230819345,0.1646768878766991,2337.972689249141,0.157806396484375,5.59824473679907e-06,724.9,0.083,0.088,0.082,0.0845036376488048,0.0065014050501172,0.0033267145691984,7.9,10.0,12.0,724.9,82.4,5.0,2023-08-05,0.157806396484375
1703,1703,2023-08-05 12:30:00,18290.0,0.0073942332679296,135.24052647043342,2400.3668635695567,0.1677364302482942,2329.7657295982235,0.160430908203125,5.611844960488828e-06,725.0,0.083,0.088,0.082,0.0845036376488048,0.0065014050501172,0.0033267145691984,7.7,9.8,11.8,725.0,83.7,4.8,2023-08-05,0.160430908203125
1704,1704,2023-08-05 13:00:00,18384.0,0.007375305159564,135.58761005342637,2426.528641343424,0.158246119788948,2350.559475462418,0.153778076171875,5.985112990714898e-06,725.5,0.083,0.087,0.082,0.0841576805103092,0.0060987403033966,0.0031206743872544,7.4,9.6,11.7,725.5,85.8,5.4,2023-08-05,0.153778076171875
1705,1705,2023-08-05 13:30:00,18278.0,0.0073966601264604,135.19615379144483,2417.588470766881,0.1614330641563174,2340.523362682795,0.156951904296875,6.097489364733163e-06,725.7,0.083,0.087,0.082,0.0841576805103092,0.0060987403033966,0.0031206743872544,7.3,9.4,11.6,725.7,80.8,6.6,2023-08-05,0.156951904296875
1706,1706,2023-08-05 14:00:00,18280.0,0.0073962554840943,135.20355024924456,2433.563893851205,0.1557778695150123,2352.52243913996,0.153167724609375,6.379397938438101e-06,726.0,0.083,0.087,0.082,0.0841576805103092,0.0060987403033966,0.0031206743872544,7.4,9.2,11.4,726.0,77.2,8.0,2023-08-05,0.153167724609375
1707,1707,2023-08-05 14:30:00,18058.0,0.0074415803546538,134.3800580443393,2410.56972976443,0.1639754923560899,2322.205742352805,0.162933349609375,7.0466199760335536e-06,725.9,0.083,0.087,0.082,0.0841576805103092,0.0060987403033966,0.0031206743872544,7.6,9.2,11.3,725.9,72.7,10.5,2023-08-05,0.162933349609375
1708,1708,2023-08-05 15:00:00,18130.0,0.0074267892130005,134.6476884316994,2406.487518344092,0.1654708969008332,2333.9753773793545,0.159088134765625,5.753348721187722e-06,725.8,0.083,0.087,0.082,0.0841576805103092,0.0060987403033966,0.0031206743872544,7.7,9.2,11.2,725.8,51.4,12.8,2023-08-05,0.159088134765625
1709,1709,2023-08-05 15:30:00,18744.0,0.0073041361887003,136.90872872099865,2513.8835049793256,0.129854679585282,2430.6483627570174,0.130584716796875,6.341482981466668e-06,725.8,0.083,0.087,0.082,0.0841576805103092,0.0060987403033966,0.0031206743872544,8.1,9.2,11.1,725.8,48.3,15.4,2023-08-05,0.130584716796875
1710,1710,2023-08-05 16:00:00,18260.0,0.0074003048988428,135.12956745287096,2444.602065755897,0.1519737339933664,2364.3270884842045,0.149505615234375,6.287512672929509e-06,725.6,0.083,0.087,0.082,0.0841576805103092,0.0060987403033966,0.0031206743872544,8.5,9.2,11.0,725.6,42.2,17.5,2023-08-05,0.149505615234375
1711,1711,2023-08-05 16:30:00,18388.0,0.0073745029291642,135.60235986147143,2451.0909855822224,0.1497755465748833,2379.111206652955,0.145111083984375,5.602759826161209e-06,725.5,0.083,0.087,0.081,0.0839315324666359,0.0058355231744682,0.002985988384626,8.9,9.4,11.0,725.5,36.5,18.0,2023-08-05,0.145111083984375
1712,1712,2023-08-05 17:00:00,18082.0,0.0074366401591405,134.46932735757994,2409.8072984119085,0.1642538484312388,2337.398680928829,0.157989501953125,5.736720631791762e-06,725.5,0.083,0.087,0.082,0.0841576805103092,0.0060987403033966,0.0031206743872544,9.4,9.5,10.9,725.5,34.0,19.6,2023-08-05,0.157989501953125
1713,1713,2023-08-05 17:30:00,18426.0,0.0073668947738167,135.74240310234677,2460.7745842241,0.1465462423657852,2381.8663917041595,0.144256591796875,6.134948750831643e-06,725.5,0.083,0.087,0.082,0.0841576805103092,0.0060987403033966,0.0031206743872544,10.1,9.8,10.9,725.5,33.7,20.9,2023-08-05,0.144256591796875
1714,1714,2023-08-05 18:00:00,18288.0,0.0073946375784676,135.23313203501573,2449.9724998037464,0.150152463904355,2372.968820798467,0.146942138671875,6.009324872517691e-06,725.4,0.083,0.087,0.081,0.0839315324666359,0.0058355231744682,0.002985988384626,11.0,10.1,10.9,725.4,35.2,19.8,2023-08-05,0.146942138671875
1715,1715,2023-08-05 18:30:00,18460.0,0.0073601073994707,135.86758259423033,2469.095604975784,0.1438190849706447,2393.123005006581,0.141021728515625,5.878928899544033e-06,725.4,0.083,0.087,0.081,0.0839315324666359,0.0058355231744682,0.002985988384626,12.8,10.7,11.0,725.4,37.4,18.4,2023-08-05,0.141021728515625
1716,1716,2023-08-05 19:00:00,18716.0,0.0073095978092167,136.8064325973015,2495.648746334913,0.1353993709609945,2424.486801738104,0.132293701171875,5.4354339561059685e-06,725.3,0.082,0.087,0.081,0.0835036376488048,0.0053374899233138,0.0027311489368775,13.9,11.5,11.1,725.3,35.2,18.1,2023-08-05,0.132293701171875
1717,1717,2023-08-05 19:30:00,18646.0,0.0073233056425837,136.55035701161677,2488.294987554479,0.1376891500752382,2413.603519399162,0.135223388671875,5.7307479256323975e-06,725.2,0.082,0.087,0.08,0.0832774896051316,0.0050742727943855,0.0025964629342491,14.4,12.2,11.3,725.2,32.6,20.3,2023-08-05,0.135223388671875
1718,1718,2023-08-05 20:00:00,18206.0,0.0074112716290982,134.929611279363,2436.9102699793098,0.1546158450609232,2360.909949270529,0.150543212890625,5.96131735940952e-06,725.2,0.081,0.087,0.08,0.0828495947873004,0.0045762395432311,0.0023416234865007,15.4,12.7,11.5,725.2,37.7,18.5,2023-08-05,0.150543212890625
1719,1719,2023-08-05 20:30:00,18182.0,0.0074161614063813,134.8406466908254,2440.359960719713,0.1534259454970951,2359.5711342876334,0.150970458984375,6.340513988460544e-06,725.3,0.081,0.087,0.08,0.0828495947873004,0.0045762395432311,0.0023416234865007,16.0,13.4,11.8,725.3,37.8,19.5,2023-08-05,0.150970458984375
1720,1720,2023-08-05 21:00:00,18338.0,0.0073845496667853,135.41787178950938,2453.8428595482046,0.1488516767168577,2375.520355325569,0.146148681640625,6.10568013703608e-06,725.3,0.08,0.086,0.08,0.0820757428309737,0.003675541545356,0.0018807438568082,16.7,13.9,12.0,725.3,36.4,19.5,2023-08-05,0.146148681640625
1721,1721,2023-08-05 21:30:00,18276.0,0.0073970648352467,135.1887569289695,2439.52915343321,0.1537117771442761,2362.5134095513745,0.150054931640625,6.036865118001882e-06,724.9,0.079,0.086,0.08,0.0816478480131426,0.0031775082942016,0.0016259044090598,17.7,14.6,12.3,724.9,32.4,21.3,2023-08-05,0.150054931640625
1722,1722,2023-08-05 22:00:00,18750.0,0.0073029674334022,136.93063937629154,2512.248008162089,0.1303444120278006,2423.786738295484,0.132476806640625,6.758728556079226e-06,724.9,0.078,0.086,0.08,0.0812199531953115,0.0026794750430472,0.0013710649613114,17.8,15.2,12.6,724.9,38.9,20.1,2023-08-05,0.132476806640625
1723,1723,2023-08-05 22:30:00,18416.0,0.0073688946367017,135.70556362949898,2455.920753778768,0.1481573392794909,2378.8217568402383,0.145172119140625,6.001959577088466e-06,724.8,0.078,0.085,0.08,0.0808739960568159,0.0022768102963265,0.0011650247793673,18.0,15.5,12.9,724.8,32.4,21.2,2023-08-05,0.145172119140625
1724,1724,2023-08-05 23:00:00,18640.0,0.007324484191363,136.5283853270081,2484.962408123915,0.1387372734495459,2405.94650312622,0.137359619140625,6.081837223130294e-06,724.7,0.077,0.085,0.08,0.0804461012389848,0.0017787770451721,0.0009101853316189,19.0,15.9,13.2,724.7,34.8,20.2,2023-08-05,0.137359619140625
1725,1725,2023-08-05 23:30:00,18786.0,0.0072959666641624,137.06202975295528,2500.240147964499,0.133985572118437,2422.968896898308,0.132659912109375,5.905767489009713e-06,724.6,0.077,0.085,0.08,0.0804461012389848,0.0017787770451721,0.0009101853316189,19.3,16.5,13.4,724.6,33.4,20.4,2023-08-05,0.132659912109375
1726,1726,2023-08-06 00:00:00,18490.0,0.0073541340934148,135.9779393872403,2437.8543354103235,0.1542894053481412,2361.4725512260407,0.150421142578125,5.989811247900221e-06,724.5,0.076,0.085,0.08,0.0800182064211537,0.0012807437940177,0.0006553458838705,19.0,16.8,13.7,724.5,35.5,19.6,2023-08-06,0.150421142578125
1727,1727,2023-08-06 00:30:00,18188.0,0.0074149380547539,134.86289333986574,2414.394179959757,0.1625856827664554,2339.483137736688,0.157318115234375,5.92969233363016e-06,724.6,0.075,0.085,0.08,0.0795903116033226,0.0007827105428633,0.0004005064361221,18.5,16.9,13.9,724.6,37.5,18.5,2023-08-06,0.157318115234375
1728,1728,2023-08-06 01:00:00,18460.0,0.0073601073994707,135.86758259423033,2454.053995559418,0.1487809969804851,2376.255897036022,0.145904541015625,6.062922473998204e-06,724.7,0.075,0.084,0.079,0.0790182064211537,0.0001168286672143,5.9780251549642167e-05,17.9,16.8,14.2,724.7,38.8,18.3,2023-08-06,0.145904541015625
1729,1729,2023-08-06 01:30:00,18392.0,0.0073737009604892,135.6171080653175,2447.439141439185,0.1510092203829501,2369.283371573983,0.148040771484375,6.108720843367532e-06,724.8,0.074,0.083,0.08,0.0784705025085003,0.0005206522017323,0.0002664133755144,17.3,16.6,14.3,724.8,41.0,17.5,2023-08-06,0.148040771484375
1730,1730,2023-08-06 02:00:00,18070.0,0.0074391090266326,134.42470011125187,2411.2730822604303,0.163719086176077,2334.1284288718025,0.159027099609375,6.120505944364519e-06,724.8,0.074,0.083,0.08,0.0784705025085003,0.0005206522017323,0.0002664133755144,16.7,16.3,14.4,724.8,45.5,15.8,2023-08-06,0.159027099609375
1731,1731,2023-08-06 02:30:00,18346.0,0.0073829394291589,135.44740676735012,2455.535717177245,0.1482857900347988,2371.562213374344,0.147308349609375,6.557133000640522e-06,724.9,0.074,0.083,0.079,0.078244354464827,0.0007838693306607,0.0004010993781428,16.0,16.0,14.4,724.9,54.4,14.0,2023-08-06,0.147308349609375
1732,1732,2023-08-06 03:00:00,18222.0,0.0074080171458458,134.98888843160387,2434.089524569865,0.1555948358573627,2350.188843968186,0.153900146484375,6.611027498603565e-06,725.2,0.074,0.083,0.079,0.078244354464827,0.0007838693306607,0.0004010993781428,15.4,15.7,14.5,725.2,59.8,12.6,2023-08-06,0.153900146484375
1733,1733,2023-08-06 03:30:00,17948.0,0.0074643495614059,133.9701459281134,2406.307832133732,0.1655370051867537,2325.6769196996324,0.161773681640625,6.420345975092569e-06,725.7,0.073,0.082,0.079,0.0774705025085003,0.0016845673285357,0.0008619790078353,14.7,15.3,14.4,725.7,62.2,11.5,2023-08-06,0.161773681640625
1734,1734,2023-08-06 04:00:00,18230.0,0.0074063915111662,135.01851724856112,2441.849112271898,0.1529147829239683,2362.2180881504514,0.150177001953125,6.242643734881404e-06,725.7,0.073,0.082,0.079,0.0774705025085003,0.0016845673285357,0.0008619790078353,13.9,14.9,14.3,725.7,64.0,10.6,2023-08-06,0.150177001953125
1735,1735,2023-08-06 04:30:00,17014.0,0.0076664937465911,130.43772460450236,2275.9831073115247,0.2208191392263507,2204.6504965327363,0.207733154296875,5.991762756766965e-06,725.7,0.072,0.08,0.078,0.0761245453700046,0.0032511472020598,0.0016635848221003,13.2,14.5,14.2,725.7,68.0,9.0,2023-08-06,0.207733154296875
1736,1736,2023-08-06 05:00:00,18414.0,0.0073692948047563,135.6981945347837,2459.511295632843,0.1469641043405122,2379.195764550328,0.145050048828125,6.25137566162952e-06,725.8,0.073,0.081,0.079,0.0771245453700046,0.0020872320752564,0.0010680191897794,12.6,14.0,14.1,725.8,69.6,9.3,2023-08-06,0.145050048828125
1737,1737,2023-08-06 05:30:00,18498.0,0.0073525436664729,136.0073527424161,2470.6161496869227,0.1433254177249101,2390.049052495491,0.141876220703125,6.242479750635256e-06,725.8,0.073,0.081,0.079,0.0771245453700046,0.0020872320752564,0.0010680191897794,12.0,13.6,14.0,725.8,71.3,8.9,2023-08-06,0.141876220703125
1738,1738,2023-08-06 06:00:00,18306.0,0.0073910011693082,135.29966740535616,2457.799743541994,0.1475318671107353,2378.517738227538,0.145233154296875,6.172690075017573e-06,725.7,0.073,0.081,0.078,0.0768983973263314,0.0023504492041848,0.0012027051924078,11.5,13.2,13.8,725.7,72.8,8.4,2023-08-06,0.145233154296875
1739,1739,2023-08-06 06:30:00,18624.0,0.0073276297720068,136.46977687385584,2477.5433501314747,0.1410944135488762,2397.956644566857,0.139617919921875,6.146182351401353e-06,725.7,0.072,0.081,0.078,0.0764705025085003,0.0028484824553391,0.0014575446401562,11.0,12.8,13.7,725.7,73.9,8.1,2023-08-06,0.139617919921875
1740,1740,2023-08-06 07:00:00,18320.0,0.0073881765570692,135.35139452550905,2432.6856952316016,0.1560840984863891,2355.270316387842,0.152313232421875,6.086851758633619e-06,725.5,0.072,0.081,0.078,0.0764705025085003,0.0028484824553391,0.0014575446401562,10.6,12.5,13.5,725.5,75.1,7.7,2023-08-06,0.152313232421875
1741,1741,2023-08-06 07:30:00,18290.0,0.0073942332679296,135.24052647043342,2427.409125605356,0.1579353178082878,2349.646117144989,0.154083251953125,6.128819577217031e-06,725.4,0.072,0.08,0.078,0.0761245453700046,0.0032511472020598,0.0016635848221003,10.2,12.1,13.3,725.4,77.1,7.4,2023-08-06,0.154083251953125
