,Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,SWC_20,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,BaroPress,airRH,airT,date,CRNS
3103,3103,2023-09-03 16:30:00,11968.0,0.0091409053015891,109.39835464941876,2559.300989682757,0.0569268693092272,2424.3614313015773,0.078277587890625,1.030737693851614e-05,789.6,0.053,0.113,0.186,0.1019854427238172,0.0010954125213867,0.0005642961503586,18.0,18.3,20.0,789.6,64.8,18.6,2023-09-03,0.078277587890625
3104,3104,2023-09-03 17:00:00,11900.0,0.0091669849702821,109.08712114635716,2534.7260071959104,0.0619593806068033,2409.693393747774,0.081146240234375,9.608769205101808e-06,789.3,0.054,0.113,0.186,0.1024272241832412,0.0016108481211413,0.0008298201598259,18.7,18.4,19.9,789.3,53.4,20.7,2023-09-03,0.081146240234375
3105,3105,2023-09-03 17:30:00,11698.0,0.0092457935429586,108.15729286552988,2482.3708126195315,0.0733726422504966,2358.1271550188408,0.091827392578125,9.756931339304654e-06,788.7,0.054,0.113,0.186,0.1024272241832412,0.0016108481211413,0.0008298201598259,19.4,18.5,19.9,788.7,50.0,22.1,2023-09-03,0.091827392578125
3106,3106,2023-09-03 18:00:00,12080.0,0.0090984315655854,109.90905331227268,2534.9427202694333,0.0619141332233477,2415.0407568688206,0.080047607421875,9.194075600280189e-06,788.1,0.055,0.114,0.186,0.1032150004806487,0.002529963080959,0.0013032975242307,20.6,18.8,19.8,788.1,45.0,22.9,2023-09-03,0.080047607421875
3107,3107,2023-09-03 18:30:00,12174.0,0.0090632373031028,110.33585092797354,2542.6087113148424,0.0603236302408754,2418.76896026549,0.079315185546875,9.481388097871177e-06,787.4,0.057,0.114,0.186,0.1040985633994966,0.0035608342804682,0.0018343455431653,22.3,19.2,19.8,787.4,40.5,25.3,2023-09-03,0.079315185546875
3109,3109,2023-09-03 19:30:00,12046.0,0.0091112627417824,109.754270987511,2492.8077332199828,0.0710181201250989,2378.9847084787034,0.087371826171875,8.860224212424951e-06,786.6,0.06,0.116,0.185,0.105903673751143,0.0056668940004419,0.0029192714219585,28.7,21.2,19.8,786.6,36.8,25.8,2023-09-03,0.087371826171875
3110,3110,2023-09-03 20:00:00,12228.0,0.0090432031055146,110.58028757423268,2502.647245294359,0.0688354938223851,2406.3327338223103,0.081756591796875,7.412117365265853e-06,786.0,0.062,0.118,0.185,0.1074792263459579,0.0075051239200773,0.003866226150768,30.9,22.4,19.8,786.0,32.2,25.0,2023-09-03,0.081756591796875
3111,3111,2023-09-03 20:30:00,12344.0,0.009000612062431,111.1035552986492,2538.249172493774,0.0612257300610977,2421.865457893729,0.078765869140625,8.899148245622657e-06,785.6,0.063,0.119,0.186,0.1084792263459579,0.0086718446793112,0.0044672563746564,32.5,23.5,19.9,785.6,37.8,25.4,2023-09-03,0.078765869140625
3112,3112,2023-09-03 21:00:00,12470.0,0.008955024394639,111.66915420114904,2551.9747606495625,0.0584066386001374,2440.1260806438336,0.075286865234375,8.488380450453775e-06,785.5,0.063,0.12,0.186,0.1088252211839413,0.0090755240393743,0.0046752097295938,32.5,24.5,20.1,785.5,38.8,24.1,2023-09-03,0.075286865234375
3113,3113,2023-09-03 21:30:00,12818.0,0.0088326265061438,113.21660655575224,2611.6278769883056,0.0468348921360293,2514.863207978112,0.062225341796875,7.125390793896286e-06,785.6,0.063,0.121,0.186,0.1091712160219248,0.0094792033994373,0.0048831630845312,31.4,25.1,20.2,785.6,33.7,23.5,2023-09-03,0.062225341796875
3114,3114,2023-09-03 22:00:00,12456.0,0.0089600555095078,111.60645142642964,2548.8305297970246,0.0590470012041905,2447.5173210974963,0.073883056640625,7.665606757101321e-06,785.8,0.062,0.121,0.187,0.1089416582650934,0.0092113735990989,0.0047451919345475,29.8,25.4,20.5,785.8,40.2,21.7,2023-09-03,0.073883056640625
3115,3115,2023-09-03 22:30:00,12478.0,0.0089521532742078,111.70496855556604,2554.854836084022,0.0578228688369941,2448.155961082141,0.073760986328125,8.070993531613155e-06,785.6,0.061,0.121,0.187,0.1084998768056694,0.0086959379993443,0.0044796679250802,28.3,25.3,20.7,785.6,47.0,19.9,2023-09-03,0.073760986328125
3116,3116,2023-09-03 23:00:00,12270.0,0.0090277124733809,110.77003204838392,2502.615931173744,0.0688423838077499,2398.7164721864538,0.083282470703125,8.021223340190668e-06,785.5,0.06,0.121,0.187,0.1080580953462454,0.0081805023995898,0.0042141439156129,27.1,25.1,20.9,785.5,45.1,20.5,2023-09-03,0.083282470703125
3117,3117,2023-09-03 23:30:00,12474.0,0.0089535884891708,111.6870628139177,2544.5634904564663,0.0599211727873637,2433.102936378425,0.076568603515625,8.483341596105474e-06,785.2,0.059,0.121,0.187,0.1076163138868215,0.0076650667998352,0.0039486199061455,26.4,24.8,21.1,785.2,46.6,20.9,2023-09-03,0.076568603515625
3118,3118,2023-09-04 00:00:00,12302.0,0.0090159633713167,110.91438139393829,2511.66835082268,0.0668653081000453,2410.488821999508,0.080963134765625,7.7730913377671e-06,784.8,0.059,0.12,0.188,0.1074825427514305,0.0075089932391883,0.0038682194106917,25.9,24.5,21.2,784.8,41.0,21.6,2023-09-04,0.080963134765625
3119,3119,2023-09-04 00:30:00,12554.0,0.0089250146537704,112.0446339634344,2554.1247174252176,0.057970606692227,2451.548945946036,0.073150634765625,7.748372011212377e-06,784.6,0.058,0.12,0.188,0.1070407612920065,0.0069935576394337,0.0036026954012244,25.3,24.3,21.4,784.6,40.4,21.8,2023-09-04,0.073150634765625
3120,3120,2023-09-04 01:00:00,12356.0,0.0089962403571319,111.15754585272202,2517.8200953225414,0.0655383891251687,2411.0699293827784,0.080841064453125,8.19907751624811e-06,784.5,0.058,0.12,0.188,0.1070407612920065,0.0069935576394337,0.0036026954012244,24.7,24.0,21.4,784.5,46.1,20.5,2023-09-04,0.080841064453125
3121,3121,2023-09-04 01:30:00,12346.0,0.0089998830022814,111.1125555461668,2511.915044784737,0.0668118395065018,2405.498581824273,0.081939697265625,8.192377475916356e-06,784.3,0.057,0.119,0.188,0.1062529849945991,0.006074442679616,0.0031292180368197,24.0,23.7,21.5,784.3,50.3,19.0,2023-09-04,0.081939697265625
3122,3122,2023-09-04 02:00:00,12156.0,0.0090699450163459,110.25425161870176,2472.201162844491,0.0757068671482143,2366.2466130356697,0.090057373046875,8.29212509780939e-06,784.3,0.057,0.119,0.188,0.1062529849945991,0.006074442679616,0.0031292180368197,23.3,23.5,21.5,784.3,53.7,18.1,2023-09-04,0.090057373046875
3123,3123,2023-09-04 02:30:00,12320.0,0.0090093746269555,110.99549540409286,2508.8994383441686,0.0674669288545997,2401.7792926860952,0.082672119140625,8.259320109538052e-06,784.5,0.056,0.119,0.188,0.1058112035351751,0.0055590070798614,0.0028636940273523,22.4,23.1,21.6,784.5,61.4,15.8,2023-09-04,0.082672119140625
3124,3124,2023-09-04 03:00:00,12326.0,0.0090071815867282,111.02252023801296,2515.217552431745,0.0660981259530938,2404.756398349306,0.082122802734375,8.506378978164801e-06,784.6,0.056,0.118,0.188,0.1054652086971916,0.0051553277197983,0.0026557406724149,21.6,22.8,21.6,784.6,62.1,16.1,2023-09-04,0.082122802734375
3125,3125,2023-09-04 03:30:00,12770.0,0.0088492110173949,113.00442469213318,2616.06937036421,0.0460149648860663,2500.3094324612503,0.064605712890625,8.573749016529936e-06,784.7,0.055,0.118,0.188,0.1050234272377677,0.0046398921200437,0.0023902166629476,20.9,22.4,21.6,784.7,65.7,15.3,2023-09-04,0.064605712890625
3126,3126,2023-09-04 04:00:00,12356.0,0.0089962403571319,111.15754585272202,2529.1562533786787,0.0631277173555348,2417.431765011088,0.079620361328125,8.558553903165686e-06,784.6,0.055,0.117,0.188,0.1046774323997842,0.0042362127599806,0.0021822633080102,20.2,22.0,21.5,784.6,67.2,14.9,2023-09-04,0.079620361328125
3127,3127,2023-09-04 04:30:00,12552.0,0.0089257256686812,112.03570859328734,2566.715512407451,0.055446560503813,2453.933097260858,0.072723388671875,8.51108469822072e-06,784.5,0.054,0.117,0.188,0.1042356509403602,0.003720777160226,0.0019167392985428,19.6,21.6,21.5,784.5,68.9,14.4,2023-09-04,0.072723388671875
3128,3128,2023-09-04 05:00:00,12426.0,0.0089708650869813,111.47196957082978,2525.7431432134417,0.0638488721450593,2416.522026391387,0.079803466796875,8.369935189470974e-06,784.3,0.054,0.116,0.188,0.1038896561023767,0.0033170978001629,0.0017087859436054,19.0,21.3,21.4,784.3,73.4,13.1,2023-09-04,0.079803466796875
3129,3129,2023-09-04 05:30:00,12300.0,0.0090166963466743,110.90536506409416,2494.739860170107,0.070586717051082,2388.424106019784,0.085418701171875,8.243135116082796e-06,784.1,0.053,0.116,0.188,0.1034478746429528,0.0028016622004083,0.0014432619341381,18.6,20.9,21.4,784.1,71.4,13.3,2023-09-04,0.085418701171875
3130,3130,2023-09-04 06:00:00,12814.0,0.0088340049886346,113.19893992436502,2592.987102365612,0.0503370663280036,2484.0150592512355,0.067413330078125,8.123947521568854e-06,784.0,0.053,0.115,0.188,0.1031018798049693,0.0023979828403453,0.0012353085792007,18.2,20.6,21.3,784.0,63.4,15.0,2023-09-04,0.067413330078125
3131,3131,2023-09-04 06:30:00,12512.0,0.0089399817481518,111.8570516328765,2527.0925485037023,0.0635632810818408,2421.827275440822,0.078765869140625,8.049116170834395e-06,783.8,0.053,0.115,0.188,0.1031018798049693,0.0023979828403453,0.0012353085792007,17.9,20.3,21.2,783.8,63.2,14.9,2023-09-04,0.078765869140625
3132,3132,2023-09-04 07:00:00,12418.0,0.008973754254556,111.43608033307704,2497.281872196526,0.0700212433696253,2396.4144907297755,0.083770751953125,7.79462183538066e-06,783.4,0.053,0.114,0.188,0.1027558849669858,0.0019943034802822,0.0010273552242633,17.8,20.0,21.1,783.4,63.1,14.4,2023-09-04,0.083770751953125
3133,3133,2023-09-04 07:30:00,12696.0,0.0088749628361709,112.6765281680262,2548.505960299833,0.0591132861422135,2446.381145114937,0.074127197265625,7.730603569187155e-06,783.2,0.053,0.114,0.188,0.1027558849669858,0.0019943034802822,0.0010273552242633,17.6,19.8,21.0,783.2,62.2,14.5,2023-09-04,0.074127197265625
3134,3134,2023-09-04 08:00:00,13020.0,0.0087638413674936,114.1052146047673,2622.19561195758,0.0448929955123644,2509.296301848672,0.063140869140625,8.331929407617049e-06,783.1,0.053,0.114,0.187,0.1025436612643933,0.001746697680866,0.0008998023647796,17.5,19.6,20.9,783.1,74.9,12.7,2023-09-04,0.063140869140625
3135,3135,2023-09-04 08:30:00,12840.0,0.0088250563702275,113.31372379372236,2574.0713394728696,0.0539948661878178,2467.1743272013905,0.070343017578125,8.023649887639688e-06,782.7,0.053,0.114,0.187,0.1025436612643933,0.001746697680866,0.0008998023647796,17.3,19.4,20.8,782.7,70.8,13.0,2023-09-04,0.070343017578125
3136,3136,2023-09-04 09:00:00,12726.0,0.0088644958401523,112.809574061779,2535.322551226674,0.0618348665579777,2431.895146426679,0.076812744140625,7.87584248410263e-06,782.6,0.052,0.113,0.187,0.1017558849669858,0.0008275827210483,0.0004263250003749,17.0,19.2,20.7,782.6,70.8,12.7,2023-09-04,0.076812744140625
3137,3137,2023-09-04 09:30:00,12730.0,0.0088631030369636,112.82730166054668,2528.555124052779,0.0632544413294401,2427.178514738053,0.077728271484375,7.73467878666507e-06,782.3,0.052,0.113,0.187,0.1017558849669858,0.0008275827210483,0.0004263250003749,16.6,19.0,20.6,782.3,70.4,12.5,2023-09-04,0.077728271484375
3138,3138,2023-09-04 10:00:00,12812.0,0.0088346944719519,113.19010557464816,2537.9203263872,0.0612940324078356,2440.977117609891,0.075103759765625,7.354614650157154e-06,782.2,0.052,0.113,0.187,0.1017558849669858,0.0008275827210483,0.0004263250003749,16.3,18.8,20.5,782.2,75.4,10.6,2023-09-04,0.075103759765625
3139,3139,2023-09-04 10:30:00,12970.0,0.0087807176422562,113.8859078200635,2564.9899520697986,0.0557895310069661,2465.5121253136576,0.070648193359375,7.471802543786765e-06,781.9,0.052,0.113,0.187,0.1017558849669858,0.0008275827210483,0.0004263250003749,16.0,18.6,20.4,781.9,73.3,11.3,2023-09-04,0.070648193359375
3140,3140,2023-09-04 11:00:00,13048.0,0.0087544330541346,114.22784249034908,2585.9394221370644,0.0516874152247728,2486.011292640897,0.067047119140625,7.44373495837937e-06,781.7,0.051,0.112,0.187,0.1009681086695784,9.153223876931196e-05,4.7152364029801615e-05,15.7,18.4,20.3,781.7,68.6,12.3,2023-09-04,0.067047119140625
3141,3141,2023-09-04 11:30:00,12804.0,0.0088374540205033,113.15476127852509,2537.3072874009613,0.0614214586583128,2441.357341319592,0.075042724609375,7.278126898040587e-06,781.8,0.051,0.112,0.186,0.1007558849669858,0.0003391380381855,0.0001747052235134,15.5,18.2,20.3,781.8,71.4,11.3,2023-09-04,0.075042724609375
3142,3142,2023-09-04 12:00:00,12980.0,0.008777334587751,113.92980294900892,2561.607372063205,0.0564645501924135,2464.6713547946683,0.070770263671875,7.283370366627939e-06,781.5,0.051,0.112,0.186,0.1007558849669858,0.0003391380381855,0.0001747052235134,15.2,18.0,20.2,781.5,74.2,10.7,2023-09-04,0.070770263671875
3143,3143,2023-09-04 12:30:00,13144.0,0.0087224045331506,114.64728518373212,2613.39431144866,0.046508138096383,2514.245949221636,0.062286376953125,7.302709516347588e-06,781.6,0.051,0.112,0.186,0.1007558849669858,0.0003391380381855,0.0001747052235134,15.0,17.8,20.1,781.6,69.0,11.9,2023-09-04,0.062286376953125
3144,3144,2023-09-04 13:00:00,12732.0,0.0088624068815183,112.83616441549223,2532.1794930458423,0.0624922486169384,2437.268501405878,0.075836181640625,7.211396509173267e-06,781.7,0.051,0.111,0.186,0.1004098901290023,0.0007428173982486,0.0003826585784508,14.7,17.6,20.0,781.7,74.4,10.5,2023-09-04,0.075836181640625
3145,3145,2023-09-04 13:30:00,12730.0,0.0088631030369636,112.82730166054668,2534.4323074069684,0.0620207271532777,2438.718578105856,0.075531005859375,7.268064812610693e-06,781.8,0.051,0.111,0.185,0.1001976664264098,0.0009904231976648,0.0005102114379344,14.5,17.4,19.9,781.8,61.8,13.6,2023-09-04,0.075531005859375
3146,3146,2023-09-04 14:00:00,12680.0,0.0088805604165673,112.60550608207396,2518.37906647772,0.0654184789676543,2421.352475815988,0.078826904296875,7.42059957773183e-06,782.0,0.051,0.111,0.186,0.1004098901290023,0.0007428173982486,0.0003826585784508,14.5,17.2,19.8,782.0,55.5,15.7,2023-09-04,0.078826904296875
3147,3147,2023-09-04 14:30:00,12842.0,0.0088243691408242,113.3225485064645,2550.411863428766,0.058724543073795,2454.132254860419,0.072662353515625,7.265116664749833e-06,782.1,0.051,0.111,0.186,0.1004098901290023,0.0007428173982486,0.0003826585784508,14.7,17.1,19.7,782.1,55.0,15.5,2023-09-04,0.072662353515625
3148,3148,2023-09-04 15:00:00,12696.0,0.0088749628361709,112.6765281680262,2522.0577178061526,0.0646320516320088,2431.282312467599,0.076934814453125,6.914153967919478e-06,782.0,0.051,0.111,0.185,0.1001976664264098,0.0009904231976648,0.0005102114379344,14.8,17.0,19.6,782.0,51.4,15.8,2023-09-04,0.076934814453125
3149,3149,2023-09-04 15:30:00,13162.0,0.0087164382287627,114.72575996697516,2591.1817726185373,0.0506815770600141,2508.152716282793,0.063323974609375,6.130309001308986e-06,782.1,0.051,0.11,0.185,0.0998516715884263,0.0013941025577279,0.0007181647928718,15.0,16.9,19.5,782.1,40.9,17.6,2023-09-04,0.063323974609375
3150,3150,2023-09-04 16:00:00,12892.0,0.0088072404140473,113.54294341789806,2529.8258468288604,0.0629867051728037,2458.549313887359,0.071868896484375,5.3687586730809286e-06,782.2,0.051,0.11,0.185,0.0998516715884263,0.0013941025577279,0.0007181647928718,15.4,16.9,19.4,782.2,30.9,20.1,2023-09-04,0.071868896484375
3151,3151,2023-09-04 16:30:00,13288.0,0.0086750141185969,115.2735876079165,2599.1056816385994,0.049176527705809,2530.260128782075,0.059722900390625,5.03868211409896e-06,782.0,0.052,0.11,0.185,0.1002934530478503,0.0008786669579733,0.0004526407834045,16.2,16.9,19.3,782.0,27.2,21.2,2023-09-04,0.059722900390625
3152,3152,2023-09-04 17:00:00,13328.0,0.0086619866084404,115.44695751729448,2604.33688371178,0.0481928716941739,2542.687946734731,0.057769775390625,4.489921708727706e-06,782.0,0.052,0.111,0.184,0.1004272241832412,0.0007225933973264,0.0003722402879507,17.3,17.1,19.3,782.0,26.3,19.8,2023-09-04,0.057769775390625
3153,3153,2023-09-04 17:30:00,13138.0,0.0087243960255164,114.62111498323507,2570.9860959720468,0.0546017178777461,2506.4401443728166,0.063568115234375,4.768896646781246e-06,782.0,0.053,0.111,0.184,0.1008690056426652,0.0002071577975718,0.0001067162784834,17.9,17.3,19.2,782.0,25.3,21.5,2023-09-04,0.063568115234375
3154,3154,2023-09-04 18:00:00,13096.0,0.0087383747714844,114.43775600735974,2604.8929791158234,0.0480887658718402,2515.391456545698,0.062103271484375,6.589175608581276e-06,782.9,0.053,0.111,0.184,0.1008690056426652,0.0002071577975718,0.0001067162784834,19.1,17.6,19.1,782.9,43.7,17.7,2023-09-04,0.062103271484375
3155,3155,2023-09-04 18:30:00,12782.0,0.0088450561328944,113.05750749065716,2555.0726593844533,0.0577788258191192,2456.44889671607,0.072296142578125,7.43498461450605e-06,783.1,0.054,0.112,0.184,0.1016567819400726,0.0007119571622458,0.0003667610859212,19.6,18.0,19.1,783.1,64.4,13.3,2023-09-04,0.072296142578125
3156,3156,2023-09-04 19:00:00,12756.0,0.0088540657908407,112.942463227964,2568.158130499377,0.0551605381525113,2460.6855390572946,0.071502685546875,8.088124806129633e-06,783.6,0.054,0.112,0.184,0.1016567819400726,0.0007119571622458,0.0003667610859212,19.3,18.4,19.1,783.6,76.9,11.8,2023-09-04,0.071502685546875
3157,3157,2023-09-04 19:30:00,12760.0,0.0088526778974563,112.96016997154352,2558.863473109366,0.0570147600983527,2455.9112538506274,0.072357177734375,7.762994594679645e-06,783.3,0.053,0.112,0.184,0.1012150004806487,0.0001965215624912,0.0001012370764539,18.8,18.6,19.1,783.3,68.5,13.0,2023-09-04,0.072357177734375
3158,3158,2023-09-04 20:00:00,13104.0,0.0087357069726826,114.47270417003348,2609.356025637252,0.0472564244209785,2516.00882866636,0.062042236328125,6.870611009237019e-06,782.6,0.054,0.112,0.184,0.1016567819400726,0.0007119571622458,0.0003667610859212,19.7,18.6,19.1,782.6,47.8,16.9,2023-09-04,0.062042236328125
3160,3160,2023-09-04 21:00:00,12754.0,0.0088547599823656,112.933608815091,2511.702107041303,0.0668579904820349,2422.1516997699887,0.078704833984375,6.846560748247908e-06,781.9,0.059,0.113,0.184,0.104211684075176,0.0036928145210819,0.0019023344881953,25.7,19.6,19.2,781.9,41.3,19.3,2023-09-04,0.078704833984375
3161,3161,2023-09-04 21:30:00,13050.0,0.0087537621906481,114.23659658795864,2574.329785287761,0.0539441635822495,2484.523583639435,0.067291259765625,6.6937493338911465e-06,781.6,0.059,0.114,0.184,0.1045576789131595,0.004096493881145,0.0021102878431327,26.3,20.4,19.2,781.6,37.2,20.7,2023-09-04,0.067291259765625
3162,3162,2023-09-04 22:00:00,13030.0,0.0087604777744442,114.14902540100812,2569.7795442254305,0.0548398364809675,2482.581785952704,0.067657470703125,6.504411296673977e-06,781.7,0.06,0.115,0.184,0.1053454552105669,0.0050156088409626,0.0025837652075375,27.6,21.1,19.3,781.7,38.1,19.8,2023-09-04,0.067657470703125
3163,3163,2023-09-04 22:30:00,12970.0,0.0087807176422562,113.8859078200635,2555.2459930359864,0.0577437892710088,2469.292787724404,0.069976806640625,6.446080562829591e-06,781.6,0.061,0.116,0.184,0.1061332315079744,0.0059347238007803,0.0030572425719422,27.7,21.7,19.4,781.6,35.0,21.1,2023-09-04,0.069976806640625
3164,3164,2023-09-04 23:00:00,13050.0,0.0087537621906481,114.23659658795864,2571.472514562432,0.0545058477509055,2483.5588099873844,0.067474365234375,6.555236621164806e-06,781.8,0.06,0.117,0.185,0.1062496685891264,0.006070573360505,0.0031272247768959,28.3,22.2,19.5,781.8,35.8,21.0,2023-09-04,0.067474365234375
3165,3165,2023-09-04 23:30:00,13018.0,0.0087645145511461,114.09645042682092,2566.0588263415725,0.0555769733644554,2483.063440275883,0.067535400390625,6.189739532544104e-06,782.1,0.062,0.117,0.185,0.1071332315079744,0.0071014445600142,0.0036582727958306,29.0,22.7,19.6,782.1,34.6,20.6,2023-09-04,0.067535400390625
3166,3166,2023-09-05 00:00:00,12872.0,0.0088140799277084,113.45483682946268,2547.603870019974,0.0592976945150935,2466.840359155117,0.070404052734375,6.062899717125045e-06,782.1,0.061,0.118,0.185,0.1070374448865339,0.0069896883203227,0.0036007021413007,28.6,23.2,19.8,782.1,35.1,20.0,2023-09-05,0.070404052734375
3167,3167,2023-09-05 00:30:00,13262.0,0.0086835135880616,115.16075720487426,2621.2611327057616,0.045063469938754,2540.118239916567,0.058197021484375,5.9156543941522215e-06,782.4,0.062,0.118,0.185,0.1074792263459579,0.0075051239200773,0.003866226150768,27.0,23.4,19.9,782.4,39.0,17.8,2023-09-05,0.058197021484375
3168,3168,2023-09-05 01:00:00,12908.0,0.0088017802520754,113.61337949379023,2558.098664338721,0.057168544881305,2476.0359193806307,0.068756103515625,6.137554186075747e-06,782.6,0.062,0.118,0.185,0.1074792263459579,0.0075051239200773,0.003866226150768,25.4,23.4,20.1,782.6,42.7,16.9,2023-09-05,0.068756103515625
3169,3169,2023-09-05 01:30:00,13200.0,0.0087038827977848,114.89125293076056,2619.202937470141,0.0454397862314085,2535.858342902413,0.058868408203125,6.08637474660498e-06,782.8,0.06,0.118,0.186,0.1068078871297025,0.0067218585199843,0.003462730991317,23.9,23.1,20.2,782.8,43.9,16.3,2023-09-05,0.058868408203125
3170,3170,2023-09-05 02:00:00,12862.0,0.0088175056653043,113.41075786714416,2550.599706379554,0.0586862927885717,2468.9975304462782,0.070037841796875,6.120505944364519e-06,783.2,0.057,0.117,0.186,0.105136547913447,0.0047718723606574,0.0024582056079776,22.7,22.7,20.4,783.2,45.5,15.8,2023-09-05,0.070037841796875
3171,3171,2023-09-05 02:30:00,12704.0,0.0088721680123459,112.71202242884296,2529.978724829309,0.0629545313832557,2447.852930478931,0.073822021484375,6.2129878171560224e-06,783.7,0.059,0.117,0.186,0.106020110832295,0.0058027435601666,0.0029892536269122,21.7,22.3,20.5,783.7,47.9,15.2,2023-09-05,0.073822021484375
3172,3172,2023-09-05 03:00:00,13224.0,0.0086959809506745,114.9956520917204,2642.577935022755,0.0412333164169831,2556.225349019617,0.055694580078125,6.2557941678904985e-06,784.0,0.059,0.116,0.186,0.1056741159943115,0.0053990642001035,0.0027813002719748,20.8,21.9,20.6,784.0,51.9,14.0,2023-09-05,0.055694580078125
3173,3173,2023-09-05 03:30:00,12950.0,0.0087874955032749,113.79806676741042,2580.822850398801,0.0526770001680014,2496.521108742164,0.065277099609375,6.253275241875922e-06,784.4,0.054,0.116,0.187,0.1036774323997842,0.0030694920007467,0.0015812330841218,20.1,21.5,20.6,784.4,53.5,13.5,2023-09-05,0.065277099609375
3174,3174,2023-09-05 04:00:00,12544.0,0.0089285714285714,112.0,2503.1521906155094,0.0687244408013253,2420.070716458867,0.079071044921875,6.357441570826692e-06,784.5,0.057,0.115,0.187,0.1046567819400727,0.0042121194399475,0.0021698517575864,19.4,21.1,20.6,784.5,52.1,14.2,2023-09-05,0.079071044921875
3175,3175,2023-09-05 04:30:00,12714.0,0.0088686781927512,112.75637454263948,2538.517432398872,0.0611700383070037,2454.7131862847905,0.072601318359375,6.322247716210585e-06,784.6,0.057,0.114,0.187,0.1043107871020892,0.0038084400798844,0.0019618984026489,18.9,20.7,20.6,784.6,53.1,13.8,2023-09-05,0.072601318359375
3176,3176,2023-09-05 05:00:00,12862.0,0.0088175056653043,113.41075786714416,2587.504337764852,0.0513863071797725,2501.249988042261,0.064483642578125,6.386018112051141e-06,784.8,0.057,0.114,0.187,0.1043107871020892,0.0038084400798844,0.0019618984026489,18.4,20.4,20.6,784.8,54.3,13.6,2023-09-05,0.064483642578125
3177,3177,2023-09-05 05:30:00,12814.0,0.0088340049886346,113.19893992436502,2581.7388817297574,0.0524992563259384,2497.542720593462,0.065093994140625,6.24288888568109e-06,785.1,0.056,0.114,0.186,0.1036567819400727,0.0030453986807136,0.001568821533698,17.9,20.0,20.5,785.1,63.6,10.7,2023-09-05,0.065093994140625
3178,3178,2023-09-05 06:00:00,12440.0,0.0089658157515104,111.53474794878947,2488.505118197724,0.0719838015824991,2407.0883375985127,0.081634521484375,6.263659441551139e-06,785.4,0.052,0.113,0.186,0.1015436612643933,0.0005799769216321,0.0002987721408913,17.4,19.7,20.5,785.4,66.7,10.0,2023-09-05,0.081634521484375
3179,3179,2023-09-05 06:30:00,12522.0,0.0089364113251698,111.90174261377702,2504.7331125981736,0.0683773445415942,2422.457091582089,0.078643798828125,6.289605806067398e-06,785.5,0.055,0.113,0.186,0.1028690056426652,0.0021262837208959,0.0010953441692932,16.9,19.4,20.4,785.5,68.7,9.6,2023-09-05,0.078643798828125
3180,3180,2023-09-05 07:00:00,12552.0,0.0089257256686812,112.03570859328734,2513.152882748901,0.0665438754662526,2430.087220649149,0.077178955078125,6.330032061303352e-06,785.6,0.054,0.112,0.186,0.1020812293452577,0.0012071687610782,0.0006218668048885,16.4,19.1,20.3,785.6,72.3,8.9,2023-09-05,0.077178955078125
3181,3181,2023-09-05 07:30:00,12690.0,0.0088770606881884,112.64990013311152,2543.8426051799875,0.0600694453381582,2456.804240761448,0.072235107421875,6.560643036039035e-06,785.6,0.051,0.112,0.186,0.1007558849669858,0.0003391380381855,0.0001747052235134,15.9,18.8,20.2,785.6,75.9,8.7,2023-09-05,0.072235107421875
3182,3182,2023-09-05 08:00:00,12726.0,0.0088644958401523,112.809574061779,2539.593606333844,0.0609468610147454,2456.6940881298005,0.072235107421875,6.248951672312276e-06,785.6,0.053,0.112,0.186,0.1016394478858338,0.0006917331613236,0.0003563427954212,15.3,18.5,20.1,785.6,77.1,7.7,2023-09-05,0.072235107421875
3183,3183,2023-09-05 08:30:00,12922.0,0.0087970109316212,113.67497525840945,2585.7636761944,0.0517212762311491,2498.284956997511,0.064971923828125,6.484353503736332e-06,785.8,0.052,0.111,0.185,0.1006394478858338,0.0004749875979102,0.0002446874284671,14.9,18.1,20.1,785.8,75.5,8.6,2023-09-05,0.064971923828125
3184,3184,2023-09-05 09:00:00,12740.0,0.0088596238992291,112.8716084761797,2532.884054096017,0.0623445979358865,2450.743287129922,0.073333740234375,6.206791719782036e-06,785.9,0.049,0.111,0.186,0.0995263272101544,0.0017736885977578,0.0009137065973855,14.4,17.8,19.9,785.9,79.1,7.2,2023-09-05,0.073333740234375
3185,3185,2023-09-05 09:30:00,12342.0,0.0090013412997879,111.09455432198286,2477.320735644054,0.0745267800281195,2393.835920094384,0.084320068359375,6.458316920529432e-06,786.1,0.049,0.11,0.186,0.0991803323721709,0.0021773679578208,0.0011216599523229,14.0,17.5,19.8,786.1,80.2,7.6,2023-09-05,0.084320068359375
3186,3186,2023-09-05 10:00:00,12440.0,0.0089658157515104,111.53474794878947,2496.6033648215366,0.0701719450120221,2414.6587044927933,0.080169677734375,6.284505992370863e-06,786.2,0.049,0.11,0.186,0.0991803323721709,0.0021773679578208,0.0011216599523229,13.6,17.2,19.7,786.2,82.2,6.8,2023-09-05,0.080169677734375
