,Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,SWC_20,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,BaroPress,airRH,airT,date,CRNS
1645,1645,2023-08-04 07:30:00,10358.0,0.0098256671178929,101.7742600071354,2120.2815678342417,0.1619357587883119,2036.4279124655384,0.136688232421875,7.62533974458614e-06,784.4,0.208,0.075,0.108,0.1389742931886098,0.0526387971314677,0.0268862116033102,14.2,17.4,18.7,784.4,71.6,12.0,2023-08-04,0.136688232421875
1646,1646,2023-08-04 08:00:00,10270.0,0.0098676736593248,101.34100848126586,2102.648859953781,0.1690727627647387,2019.8788198092104,0.142120361328125,7.588467714813366e-06,784.2,0.207,0.075,0.108,0.1385504162912715,0.0521457556934331,0.0266343818284183,13.9,17.1,18.5,784.2,71.7,11.9,2023-08-04,0.142120361328125
1649,1649,2023-08-04 09:30:00,10222.0,0.0098908146103755,101.10390694725896,2103.6424822555314,0.168662456995592,2023.627675260962,0.140838623046875,7.32227426615682e-06,784.2,0.204,0.075,0.108,0.1372787855992564,0.0506666313793289,0.0258788925037424,12.7,16.2,18.1,784.2,73.2,11.0,2023-08-04,0.140838623046875
1651,1651,2023-08-04 10:30:00,10350.0,0.0098294637436598,101.73494974687902,2128.9416147977845,0.1585391249472647,2048.967563974854,0.132781982421875,7.228035070952204e-06,784.2,0.203,0.074,0.107,0.1362787855992564,0.0495034600880162,0.0252847818634285,12.1,15.7,17.8,784.2,76.0,10.2,2023-08-04,0.132781982421875
1654,1654,2023-08-04 12:00:00,10366.0,0.0098218748880651,101.81355508968342,2115.102246377757,0.1640008639702622,2038.0007473081464,0.136199951171875,7.005912731936031e-06,784.4,0.2,0.074,0.107,0.1350071549072414,0.0480243357739121,0.0245292925387526,11.2,14.9,17.3,784.4,78.5,9.2,2023-08-04,0.136199951171875
1655,1655,2023-08-04 12:30:00,10272.0,0.0098667129745482,101.35087567455942,2110.902188632235,0.1656944268727216,2033.953793625992,0.137481689453125,7.005912731936031e-06,784.6,0.199,0.074,0.107,0.134583278009903,0.0475312943358774,0.0242774627638606,10.9,14.6,17.2,784.6,78.5,9.2,2023-08-04,0.137481689453125
1658,1658,2023-08-04 14:00:00,10162.0,0.0099199710495987,100.80674580602232,2106.0011171072224,0.1676924380890833,2025.771256603127,0.140167236328125,7.334185202995622e-06,785.0,0.197,0.074,0.107,0.1337355242152263,0.046545211459808,0.0237738032140767,10.7,14.0,16.7,785.0,71.5,11.4,2023-08-04,0.140167236328125
1661,1661,2023-08-04 15:30:00,10354.0,0.0098275648807533,101.75460677532,2157.702917110234,0.1477395309338151,2074.721251754584,0.125030517578125,7.406766115142136e-06,784.7,0.196,0.074,0.106,0.1330813847165968,0.0457843351744884,0.0233851719776913,11.9,13.7,16.3,784.7,47.4,18.3,2023-08-04,0.125030517578125
1662,1662,2023-08-04 16:00:00,10344.0,0.009832314102932,101.70545708072896,2157.116794650205,0.147952542162996,2072.717464569192,0.125579833984375,7.540586615265769e-06,784.7,0.195,0.073,0.106,0.1323116473178879,0.0448889987304605,0.0229278627988708,12.5,13.7,16.2,784.7,43.4,20.1,2023-08-04,0.125579833984375
1663,1663,2023-08-04 16:30:00,10250.0,0.0098772959664958,101.24228365658294,2141.4790110663344,0.1537427625101084,2052.3381733554806,0.131744384765625,8.04329557056275e-06,784.6,0.195,0.074,0.106,0.1326575078192584,0.0452912937364537,0.0231333422027993,13.1,13.8,16.1,784.6,44.7,20.7,2023-08-04,0.131744384765625
1665,1665,2023-08-04 17:30:00,10498.0,0.0097599302909228,102.45974819410792,2199.3389881644443,0.1333031442634943,2103.9356457871986,0.116729736328125,8.39725571492257e-06,784.6,0.195,0.074,0.106,0.1326575078192584,0.0452912937364537,0.0231333422027993,17.5,14.3,15.9,784.6,41.1,22.9,2023-08-04,0.116729736328125
1667,1667,2023-08-04 18:30:00,10200.0,0.0099014754297667,100.99504938362078,2127.7168938931463,0.1590152688153369,2049.693091752061,0.132537841796875,7.049275965504883e-06,784.1,0.195,0.075,0.106,0.1330033683206289,0.0456935887424468,0.0233388216067278,23.2,16.0,16.0,784.1,34.9,22.7,2023-08-04,0.132537841796875
1668,1668,2023-08-04 19:00:00,10256.0,0.009874406319167,101.27191120937732,2129.5109861435544,0.1583182338707616,2057.849470378299,0.130035400390625,6.448795822369042e-06,783.9,0.192,0.076,0.106,0.1320775981299843,0.0446167594343359,0.0227888116859804,22.7,17.0,16.1,783.9,30.5,23.5,2023-08-04,0.130035400390625
1669,1669,2023-08-04 19:30:00,10448.0,0.0097832560024354,102.2154587134451,2172.2639862829305,0.142537549101632,2096.373953443104,0.118865966796875,6.703818162819303e-06,783.9,0.19,0.076,0.106,0.1312298443353076,0.0436306765582665,0.0222851521361965,22.6,17.8,16.4,783.9,33.0,22.8,2023-08-04,0.118865966796875
1670,1670,2023-08-04 20:00:00,10580.0,0.0097220346847816,102.85912696499032,2182.388067633832,0.1390196680309949,2113.486680569707,0.114166259765625,6.037187856583349e-06,783.8,0.189,0.076,0.106,0.1308059674379692,0.0431376351202318,0.0220333223613045,24.2,18.4,16.6,783.8,25.5,25.5,2023-08-04,0.114166259765625
1671,1671,2023-08-04 20:30:00,10498.0,0.0097599302909228,102.45974819410792,2167.4944996384606,0.1442226556484777,2097.106159983061,0.118621826171875,6.215649909715656e-06,783.8,0.188,0.077,0.106,0.1307279510420013,0.0430468886881902,0.021986971990341,27.0,19.1,16.9,783.8,26.7,25.2,2023-08-04,0.118621826171875
1672,1672,2023-08-04 21:00:00,10616.0,0.0097055364524425,103.03397497913006,2200.2210498566,0.1330114445867214,2133.075649836901,0.109039306640625,5.829297867580057e-06,783.6,0.187,0.079,0.107,0.1312260577486951,0.0436262721094268,0.0222829024847995,28.9,19.9,17.2,783.6,24.9,25.3,2023-08-04,0.109039306640625
1673,1673,2023-08-04 21:30:00,10646.0,0.0096918518992448,103.17945531936094,2197.4319044693225,0.1339357389116622,2130.037526496007,0.109832763671875,5.859258445065777e-06,783.4,0.185,0.08,0.107,0.1307241644553889,0.0430424842393506,0.0219847223389441,29.8,20.9,17.4,783.4,24.2,25.9,2023-08-04,0.109832763671875
1674,1674,2023-08-04 22:00:00,10654.0,0.0096882124504123,103.21821544669332,2198.177196184449,0.1336882068739876,2126.835368207819,0.110687255859375,6.211787627189232e-06,783.1,0.182,0.08,0.107,0.1294525337633738,0.0415633599252464,0.0212292330142682,30.1,21.8,17.7,783.1,25.8,25.8,2023-08-04,0.110687255859375
1675,1675,2023-08-04 22:30:00,10712.0,0.0096619484936038,103.49879226348487,2209.057785519018,0.1301196978429883,2136.806559274683,0.108123779296875,6.261613459505494e-06,783.0,0.18,0.081,0.107,0.1289506404700676,0.0409795720551702,0.0209310528684128,29.3,22.6,18.1,783.0,26.3,25.6,2023-08-04,0.108123779296875
1676,1676,2023-08-04 23:00:00,10476.0,0.0097701730293424,102.35233265539188,2157.7736945575643,0.1477138279360082,2090.0713892091976,0.120635986328125,5.9985816839226935e-06,782.9,0.177,0.081,0.108,0.1279092723793437,0.039768282588351,0.0203123650052303,30.0,23.1,18.5,782.9,24.5,26.1,2023-08-04,0.120635986328125
1677,1677,2023-08-04 23:30:00,10484.0,0.0097664446670509,102.39140588936164,2160.3843301132315,0.1467686580012202,2091.667472744294,0.120147705078125,6.083827435780062e-06,782.9,0.174,0.082,0.108,0.1269835021886991,0.0386914532802401,0.0197623550844829,29.9,23.6,18.8,782.9,24.3,26.5,2023-08-04,0.120147705078125
1678,1678,2023-08-05 00:00:00,10670.0,0.0096809458358888,103.29569206893385,2201.750915481549,0.1325068390782788,2131.411809493766,0.109466552734375,6.111329734633378e-06,782.7,0.171,0.083,0.108,0.1260577319980545,0.0376146239721291,0.0192123451637355,29.8,24.0,19.2,782.7,26.4,25.1,2023-08-05,0.109466552734375
1679,1679,2023-08-05 00:30:00,10552.0,0.0097349249722488,102.72292830717006,2175.098202495135,0.1415447019579141,2106.256185632328,0.116119384765625,6.052692795977793e-06,782.6,0.167,0.082,0.108,0.1240163639073306,0.0352401632139972,0.0179995466602392,28.0,24.3,19.5,782.6,26.0,25.2,2023-08-05,0.116119384765625
1680,1680,2023-08-05 01:00:00,10570.0,0.0097266324786943,102.810505299799,2178.1672154911425,0.1404766723199615,2111.436066199541,0.114715576171875,5.852708702389615e-06,782.7,0.164,0.082,0.109,0.1229749958166067,0.0340288737471779,0.0173808587970567,26.8,24.3,19.8,782.7,25.0,25.3,2023-08-05,0.114715576171875
1681,1681,2023-08-05 01:30:00,10884.0,0.0095853005187394,104.3264108459598,2246.786797643742,0.1183680664078612,2175.795221540682,0.098602294921875,6.042199209319076e-06,782.8,0.161,0.082,0.109,0.1217033651245917,0.0325497494330738,0.0166253694723808,24.9,24.1,20.0,782.8,27.0,24.5,2023-08-05,0.098602294921875
1682,1682,2023-08-05 02:00:00,10776.0,0.0096332140106614,103.80751417888784,2242.463462779821,0.1196679216802412,2157.792498067276,0.102874755859375,7.266596901298561e-06,782.9,0.158,0.083,0.11,0.1210078575352383,0.0317407549722478,0.0162121610131269,23.2,23.7,20.2,782.9,39.0,21.3,2023-08-05,0.102874755859375
1683,1683,2023-08-05 02:30:00,10996.0,0.0095363599337346,104.86181383134664,2283.596802531111,0.1077545036100494,2201.845425830342,0.092681884765625,6.875661504606549e-06,782.9,0.156,0.082,0.109,0.1195839806378999,0.0300845422429003,0.015366220597921,21.8,23.2,20.3,782.9,45.6,17.7,2023-08-05,0.092681884765625
1684,1684,2023-08-05 03:00:00,10634.0,0.009697318771109,103.12128781197411,2200.820414379722,0.1328135524574122,2126.3849907890594,0.110809326171875,6.482522102857522e-06,783.2,0.153,0.082,0.11,0.118542612547176,0.0288732527760811,0.0147475327347385,20.5,22.7,20.4,783.2,45.1,16.9,2023-08-05,0.110809326171875
1685,1685,2023-08-05 03:30:00,10880.0,0.0095870623605921,104.3072384832424,2252.7280113844554,0.1166006347051967,2170.51345577296,0.099822998046875,7.0144313850432046e-06,783.5,0.152,0.081,0.11,0.1177728751484672,0.0279779163320532,0.0142902235559181,19.6,22.1,20.3,783.5,50.9,16.2,2023-08-05,0.099822998046875
1686,1686,2023-08-05 04:00:00,10550.0,0.0097358476702247,102.71319292087068,2185.067517894008,0.1381017974368555,2109.4326239342886,0.115264892578125,6.639919040537605e-06,783.8,0.15,0.08,0.11,0.11657926085242,0.0265895384499906,0.0135810846022056,18.8,21.6,20.3,783.8,44.3,17.6,2023-08-05,0.115264892578125
1687,1687,2023-08-05 04:30:00,10584.0,0.0097201973919967,102.87856919689348,2197.7115586347545,0.1338428108685583,2117.8225447247537,0.113006591796875,6.985600314830943e-06,783.9,0.149,0.081,0.109,0.1162709818551609,0.0262309571706642,0.0133979327697487,18.3,21.0,20.1,783.9,48.6,16.9,2023-08-05,0.113006591796875
1688,1688,2023-08-05 05:00:00,10492.0,0.0097627205698069,102.43046421841504,2158.7995369605874,0.1473417558753241,2080.48232248865,0.123321533203125,6.971069981419028e-06,783.8,0.148,0.08,0.109,0.1155012444564521,0.0253356207266363,0.0129406235909282,17.8,20.5,20.0,783.8,51.2,16.0,2023-08-05,0.123321533203125
1689,1689,2023-08-05 05:30:00,10598.0,0.0097137750606764,102.9465880930495,2180.6968690348604,0.1396018160471497,2103.0819716761166,0.116973876953125,6.834317127949644e-06,783.9,0.147,0.081,0.109,0.1154232280604843,0.0252448742945948,0.0128942732199648,17.3,20.0,19.9,783.9,50.5,15.9,2023-08-05,0.116973876953125
1690,1690,2023-08-05 06:00:00,10564.0,0.0097293942881708,102.78132126023678,2164.6376714642884,0.1452407056230491,2086.620714891447,0.121612548828125,6.923915039958677e-06,783.9,0.145,0.079,0.11,0.1141140158643578,0.0237220362538239,0.0121164563238173,17.0,19.6,19.7,783.9,52.1,15.6,2023-08-05,0.121612548828125
1691,1691,2023-08-05 06:30:00,10752.0,0.0096439593726307,103.69185117452577,2210.7086004397897,0.1295855720525947,2127.709671450826,0.110443115234375,7.223810767618813e-06,783.9,0.145,0.079,0.109,0.1138837532630666,0.0234542014065391,0.0119796548623238,16.5,19.3,19.6,783.9,59.2,14.2,2023-08-05,0.110443115234375
1692,1692,2023-08-05 07:00:00,10462.0,0.0097767079506412,102.2839185796086,2163.243577779961,0.1457398921508462,2078.119481306393,0.123992919921875,7.585570373109516e-06,784.4,0.144,0.079,0.109,0.1134598763657283,0.0229611599685044,0.0117278250874319,16.2,18.9,19.4,784.4,65.3,13.4,2023-08-05,0.123992919921875
1693,1693,2023-08-05 07:30:00,10344.0,0.009832314102932,101.70545708072896,2136.849065673284,0.1554976631281049,2054.680550050977,0.131011962890625,7.405721430288104e-06,784.4,0.143,0.079,0.109,0.1130359994683899,0.0224681185304696,0.0114759953125399,15.8,18.6,19.3,784.4,62.2,13.8,2023-08-05,0.131011962890625
1694,1694,2023-08-05 08:00:00,10556.0,0.0097330803630476,102.74239631233058,2197.5800206212834,0.1338865134050816,2118.581942727774,0.112823486328125,6.905219660820584e-06,784.3,0.142,0.079,0.109,0.1126121225710516,0.021975077092435,0.0112241655376479,15.4,18.3,19.1,784.3,55.9,14.4,2023-08-05,0.112823486328125
1695,1695,2023-08-05 08:30:00,10516.0,0.0097515737872151,102.54754994635417,2190.687198048987,0.1361942730672835,2107.382589953161,0.115814208984375,7.320350538412539e-06,784.1,0.142,0.079,0.109,0.1126121225710516,0.021975077092435,0.0112241655376479,15.1,17.9,18.9,784.1,63.8,13.2,2023-08-05,0.115814208984375
1696,1696,2023-08-05 09:00:00,10528.0,0.0097460146948181,102.60604270704528,2218.7486567486626,0.1270110528155963,2137.5369586211164,0.107940673828125,7.035762958996717e-06,784.5,0.141,0.079,0.108,0.111957983072422,0.0212142008071153,0.0108355343012625,14.7,17.6,18.8,784.5,61.7,13.1,2023-08-05,0.107940673828125
1697,1697,2023-08-05 09:30:00,10504.0,0.009757142403137,102.48902380255166,2202.895283090208,0.1321304789860196,2123.986699710781,0.111419677734375,6.879845635478557e-06,784.2,0.14,0.078,0.108,0.1111882456737132,0.0203188643630875,0.0103782251224421,14.3,17.4,18.6,784.2,64.6,12.0,2023-08-05,0.111419677734375
1698,1698,2023-08-05 10:00:00,10486.0,0.0097655132432094,102.40117186829455,2201.832271077486,0.1324800519517584,2121.941811549315,0.111968994140625,6.972165523922547e-06,784.3,0.14,0.078,0.108,0.1111882456737132,0.0203188643630875,0.0103782251224421,13.7,17.1,18.4,784.3,69.7,11.0,2023-08-05,0.111968994140625
1699,1699,2023-08-05 10:30:00,10450.0,0.0097823197608903,102.22524150130435,2193.5452113119163,0.1352331648820733,2114.6568692247133,0.113861083984375,6.908426823746155e-06,784.3,0.139,0.078,0.108,0.1107643687763748,0.0198258229250528,0.0101263953475501,13.2,16.8,18.3,784.3,68.2,11.2,2023-08-05,0.113861083984375
1700,1700,2023-08-05 11:00:00,10504.0,0.009757142403137,102.48902380255166,2174.014845638706,0.1419234664725035,2096.8802149378084,0.118682861328125,6.8121158131868775e-06,784.2,0.138,0.078,0.108,0.1103404918790365,0.0193327814870181,0.0098745655726581,12.7,16.5,18.1,784.2,68.1,11.0,2023-08-05,0.118682861328125
1701,1701,2023-08-05 11:30:00,10470.0,0.0097729721048989,102.32301793829188,2168.0093362380885,0.1440398869982449,2091.6649921017924,0.120147705078125,6.759132824857957e-06,784.3,0.137,0.078,0.108,0.1099166149816981,0.0188397400489834,0.0096227357977661,12.4,16.2,18.0,784.3,74.3,9.5,2023-08-05,0.120147705078125
1702,1702,2023-08-05 12:00:00,10496.0,0.0097608601180378,102.44998779892558,2177.771411116411,0.1406140036507096,2103.5348197925737,0.116851806640625,6.535435868457525e-06,784.6,0.137,0.077,0.108,0.1095707544803277,0.0184374450429902,0.0094172563938376,12.0,15.9,17.8,784.6,79.6,7.9,2023-08-05,0.116851806640625
1703,1703,2023-08-05 12:30:00,10254.0,0.0098753692531319,101.26203632161464,2143.020197983535,0.1531627809247154,2068.4838968616928,0.126861572265625,6.673012416102945e-06,785.1,0.136,0.077,0.108,0.1091468775829893,0.0179444036049555,0.0091654266189457,11.5,15.6,17.6,785.1,77.2,8.7,2023-08-05,0.126861572265625
1704,1704,2023-08-05 13:00:00,10320.0,0.0098437403869769,101.58740079360236,2159.532180145262,0.1470765583635451,2083.363569521197,0.122528076171875,6.7704449046104285e-06,785.2,0.136,0.078,0.108,0.1094927380843598,0.0183466986109487,0.0093709060228742,11.4,15.3,17.5,785.2,74.9,9.4,2023-08-05,0.122528076171875
1705,1705,2023-08-05 13:30:00,10606.0,0.0097101108677657,102.98543586352392,2220.933006616224,0.1263192016320436,2144.322317158601,0.106231689453125,6.616153085219827e-06,785.4,0.135,0.076,0.107,0.1081468775829893,0.0167812323136427,0.0085713159786318,11.3,15.0,17.3,785.4,64.5,11.4,2023-08-05,0.106231689453125
1706,1706,2023-08-05 14:00:00,10530.0,0.0097450891034114,102.61578825892242,2224.605383394887,0.1251632604547239,2142.873103746608,0.106597900390625,7.063230816519616e-06,785.9,0.135,0.077,0.107,0.1084927380843598,0.0171835273196359,0.0087767953825603,11.4,14.8,17.2,785.9,65.5,12.2,2023-08-05,0.106597900390625
1707,1707,2023-08-05 14:30:00,10252.0,0.0098763324688623,101.25216047077711,2164.402941488007,0.1453246457379365,2083.164690808301,0.122589111328125,7.221762428396597e-06,785.7,0.134,0.077,0.107,0.1080688611870214,0.0166904858816012,0.0085249656076683,11.6,14.6,17.0,785.7,57.4,14.7,2023-08-05,0.122589111328125
1708,1708,2023-08-05 15:00:00,10800.0,0.0096225044864937,103.92304845413264,2283.1776976747738,0.1078709606517681,2196.89027796889,0.093780517578125,7.273532027352421e-06,785.6,0.134,0.076,0.107,0.107723000685651,0.016288190875608,0.0083194862037398,12.0,14.5,16.8,785.6,50.0,17.1,2023-08-05,0.093780517578125
1709,1709,2023-08-05 15:30:00,10570.0,0.0097266324786943,102.810505299799,2243.452250665582,0.1193696031270546,2162.261002311608,0.101837158203125,6.953562195208294e-06,785.5,0.134,0.076,0.107,0.107723000685651,0.016288190875608,0.0083194862037398,12.5,14.4,16.7,785.5,45.3,18.0,2023-08-05,0.101837158203125
1710,1710,2023-08-05 16:00:00,10438.0,0.009787941245749,102.1665307231287,2212.905011660268,0.1288778487196943,2133.6534565414213,0.108917236328125,6.878443107010984e-06,785.4,0.133,0.076,0.107,0.1072991237883126,0.0157951494375733,0.0080676564288478,13.0,14.4,16.6,785.4,43.5,18.5,2023-08-05,0.108917236328125
1711,1711,2023-08-05 16:30:00,10572.0,0.0097257123980529,102.82023147221562,2232.4103760409816,0.1227361259506536,2157.7974282944774,0.102874755859375,6.403387252421597e-06,785.2,0.133,0.076,0.107,0.1072991237883126,0.0157951494375733,0.0080676564288478,13.4,14.4,16.5,785.2,38.4,19.4,2023-08-05,0.102874755859375
1712,1712,2023-08-05 17:00:00,10484.0,0.0097664446670509,102.39140588936164,2221.190040975264,0.1262380021425279,2137.889117853395,0.107818603515625,7.215573878737498e-06,785.2,0.133,0.076,0.107,0.1072991237883126,0.0157951494375733,0.0080676564288478,14.7,14.5,16.4,785.2,40.1,20.7,2023-08-05,0.107818603515625
1713,1713,2023-08-05 17:30:00,10178.0,0.0099121707959454,100.88607436113271,2151.6290166211334,0.1499608376528045,2070.8135560461915,0.126129150390625,7.227027266023382e-06,784.9,0.134,0.077,0.107,0.1080688611870214,0.0166904858816012,0.0085249656076683,17.2,14.8,16.3,784.9,37.9,21.7,2023-08-05,0.126129150390625
1714,1714,2023-08-05 18:00:00,10430.0,0.0097916942908431,102.12737145349428,2206.3935418681167,0.1309857379222571,2128.545602865196,0.110198974609375,6.772833516526647e-06,784.7,0.135,0.077,0.107,0.1084927380843598,0.0171835273196359,0.0087767953825603,20.1,15.4,16.3,784.7,32.4,23.3,2023-08-05,0.110198974609375
1717,1717,2023-08-05 19:30:00,10446.0,0.0097841925128479,102.20567498920988,2195.084548655179,0.134717996580222,2117.105286647527,0.113189697265625,6.820919189313435e-06,783.9,0.137,0.08,0.107,0.1103780733831479,0.0193764952136848,0.0098968931441297,28.6,18.4,16.6,783.9,29.3,25.2,2023-08-05,0.113189697265625
1718,1718,2023-08-05 20:00:00,10276.0,0.0098647924464571,101.3706071797935,2160.343998064836,0.1467832174063655,2084.8627619248173,0.122100830078125,6.704521250929247e-06,783.8,0.138,0.081,0.107,0.1111478107818567,0.0202718316577127,0.0103542023229502,30.0,19.6,17.0,783.8,28.8,25.2,2023-08-05,0.122100830078125
1719,1719,2023-08-05 20:30:00,10180.0,0.0099111970574691,100.89598604503551,2135.771025992713,0.155909001836219,2063.833309880385,0.128204345703125,6.45488141715905e-06,783.7,0.138,0.081,0.107,0.1111478107818567,0.0202718316577127,0.0103542023229502,31.7,20.8,17.3,783.7,28.2,24.9,2023-08-05,0.128204345703125
1720,1720,2023-08-05 21:00:00,10410.0,0.009801095823773,102.02940752547768,2175.9702349673685,0.1412404865392025,2101.8923939521064,0.117340087890625,6.526556138650057e-06,783.4,0.137,0.082,0.107,0.1110697943858888,0.0201810852256712,0.0103078519519867,30.4,21.9,17.7,783.4,29.0,24.6,2023-08-05,0.117340087890625
1721,1721,2023-08-05 21:30:00,10416.0,0.0097982725208702,102.0588065773846,2177.190454372333,0.1408157963989433,2101.849248810837,0.117340087890625,6.637999900266154e-06,783.2,0.136,0.083,0.108,0.1112220405912121,0.0203581736409145,0.0103983030425167,30.2,22.6,18.1,783.2,30.0,24.3,2023-08-05,0.117340087890625
1722,1722,2023-08-05 22:00:00,10682.0,0.0096755065925513,103.3537614216338,2231.3212575410184,0.1230724196109461,2153.9054197708942,0.103851318359375,6.655940470799163e-06,783.1,0.135,0.083,0.108,0.1107981636938738,0.0198651322028798,0.0101464732676247,31.1,23.2,18.5,783.1,27.8,25.7,2023-08-05,0.103851318359375
1723,1723,2023-08-05 22:30:00,10566.0,0.0097284734236296,102.79105019407088,2202.4122462872483,0.1322892263939257,2127.3139468105,0.110565185546875,6.537395440172367e-06,782.9,0.135,0.084,0.108,0.1111440241952442,0.020267427208873,0.0103519526715532,30.5,23.7,19.0,782.9,28.4,25.0,2023-08-05,0.110565185546875
1724,1724,2023-08-05 23:00:00,10854.0,0.0095985380620151,104.18253212511205,2257.688160790287,0.115141514709074,2182.014960220911,0.097198486328125,6.422300450028488e-06,782.7,0.133,0.084,0.108,0.1102962704005675,0.0192813443328036,0.0098482931217693,29.6,24.1,19.3,782.7,27.9,25.0,2023-08-05,0.097198486328125
1725,1725,2023-08-05 23:30:00,10948.0,0.0095572424987419,104.63269087622665,2273.88802653185,0.1104775134969236,2199.257887121228,0.093292236328125,6.284118050949777e-06,782.6,0.133,0.084,0.109,0.1105265330018587,0.0195491791800885,0.0099850945832628,30.6,24.3,19.6,782.6,25.1,26.5,2023-08-05,0.093292236328125
1726,1726,2023-08-06 00:00:00,10780.0,0.0096314266066177,103.82677881933928,2228.8120363690805,0.1238501462278609,2147.840067605878,0.105316162109375,6.981343376714576e-06,782.6,0.131,0.085,0.109,0.1100246397085525,0.0189653913100123,0.0096869144374073,28.5,24.5,19.9,782.6,30.5,24.9,2023-08-06,0.105316162109375
1727,1727,2023-08-06 00:30:00,10872.0,0.0095905889608072,104.2688831818966,2251.0287927948407,0.1171039205359382,2176.4136880677347,0.098480224609375,6.348798513010986e-06,782.5,0.13,0.085,0.11,0.1098310254125053,0.0187401847192624,0.0095718861240088,28.8,24.5,20.2,782.5,25.5,26.4,2023-08-06,0.098480224609375
