,Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,SWC_20,SWC_50,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,sT_50,BaroPress,airRH,airT,date,CRNS
35,35,2023-07-01 18:30:00,15324.0,0.0080781874839174,123.79014500355026,1847.7905838553336,0.1129677766508393,1790.2275034272857,0.117828369140625,5.954455335140474e-06,718.0,0.073,0.072,0.128,0.21,0.0950803485214966,0.003351105299783,0.0016341659944271,13.5,11.4,11.9,11.3,718.0,49.4,14.0,2023-07-01,0.117828369140625
36,36,2023-07-01 19:00:00,15395.999999999998,0.008059276367496,124.08061895396878,1850.6553176651653,0.1117715062627014,1795.936221522776,0.115570068359375,5.642274948774258e-06,717.8,0.074,0.072,0.128,0.21,0.0954641252425328,0.0029115183078299,0.001419801464047,14.5,11.8,11.8,11.3,717.8,43.5,15.2,2023-07-01,0.115570068359375
37,37,2023-07-01 19:30:00,15126.000000000002,0.0081308874965907,122.98780427343192,1816.139682893863,0.1268509155734944,1763.114698772797,0.129241943359375,5.5693719250006015e-06,717.7,0.075,0.072,0.128,0.21,0.095847901963569,0.0024719313158768,0.0012054369336669,15.5,12.2,11.8,11.3,717.7,43.2,15.1,2023-07-01,0.129241943359375
38,38,2023-07-01 20:00:00,15714.0,0.0079773128735304,125.35549449465708,1881.0363631485416,0.0996474494373523,1830.6326906300312,0.102508544921875,5.0987909683517e-06,717.5,0.075,0.073,0.128,0.21,0.0961677038877018,0.0021056225791958,0.0010268065334271,16.7,12.7,11.9,11.3,717.5,38.6,15.5,2023-07-01,0.102508544921875
39,39,2023-07-01 20:30:00,15276.0,0.0080908691047291,123.596116443843,1826.0642132592827,0.1223615410948318,1778.269489664941,0.122772216796875,4.977240396426396e-06,717.4,0.077,0.073,0.128,0.21,0.0969352573297742,0.0012264485952896,0.000598077472667,17.9,13.3,11.9,11.3,717.4,35.9,16.3,2023-07-01,0.122772216796875
40,40,2023-07-01 21:00:00,15220.0,0.0081057400858297,123.36936410632909,1829.795697257487,0.1207066027047052,1778.793657246249,0.122528076171875,5.3096783799672665e-06,717.3,0.078,0.073,0.128,0.21,0.0973190340508104,0.0007868616033365,0.0003837129422869,19.1,13.9,12.0,11.3,717.3,36.5,17.1,2023-07-01,0.122528076171875
41,41,2023-07-01 21:30:00,15542.0,0.0080213330285084,124.66755792907792,1870.1540659671105,0.1038755916656158,1818.4794532636065,0.106903076171875,5.262293563832644e-06,717.2,0.078,0.074,0.128,0.21,0.0976388359749432,0.0004205528666554,0.0002050825420471,20.4,14.5,12.2,11.3,717.2,34.9,17.7,2023-07-01,0.106903076171875
42,42,2023-07-01 22:00:00,15229.999999999998,0.0081030785391857,123.40988615179904,1835.2369934605376,0.1183248002529182,1780.6348127025396,0.121795654296875,5.678601183719542e-06,717.1,0.079,0.074,0.128,0.21,0.0980226126959794,1.903412529759803e-05,9.281988332928044e-06,21.7,15.2,12.3,11.3,717.1,35.7,18.6,2023-07-01,0.121795654296875
44,44,2023-07-01 23:00:00,15050.0,0.0081513914593922,122.67844146385298,1809.7431444546005,0.129814012372724,1758.9254047364248,0.131134033203125,5.350251076629969e-06,716.8,0.078,0.074,0.126,0.208,0.0970459932652812,0.0010996090187274,0.0005362241722711,22.9,16.0,12.3,11.0,716.8,37.0,17.0,2023-07-01,0.131134033203125
45,45,2023-07-01 23:30:00,15058.0,0.0081492258399439,122.71104269787622,1812.3909750515247,0.12858069445838,1759.8603816957534,0.130706787109375,5.527647397291109e-06,716.8,0.081,0.075,0.128,0.209,0.0990356146971855,0.0011793507316575,0.0005751102065644,24.1,17.3,12.9,11.3,716.8,37.1,17.5,2023-07-01,0.130706787109375
