,Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,SWC_20,SWC_50,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,sT_50,BaroPress,airRH,airT,date,CRNS
1662,1662,2023-08-04 16:00:00,10698.0,0.0096682685091799,103.4311365112073,1977.942279885243,0.1647671768880583,1899.7544497080053,0.160125732421875,7.621631212825966e-06,768.8,0.268,0.096,0.122,0.1,0.1764818940059631,0.0078007900468598,0.0040400934592967,11.7,12.9,14.3,13.4,768.8,48.2,18.5,2023-08-04,0.160125732421875
1663,1663,2023-08-04 16:30:00,10558.0,0.0097321584515737,102.75212893171606,1944.48533779234,0.1826630743478698,1874.893202469351,0.172576904296875,6.873688832114025e-06,768.8,0.268,0.096,0.122,0.1,0.1764818940059631,0.0078007900468598,0.0040400934592967,12.0,12.8,14.2,13.4,768.8,38.2,20.7,2023-08-04,0.172576904296875
1664,1664,2023-08-04 17:00:00,10534.0,0.0097432387114639,102.6352765865616,1944.880237674016,0.1824416227196048,1870.9486324230493,0.174652099609375,7.317698504478491e-06,768.7,0.267,0.096,0.122,0.099,0.1760068935554357,0.0072455172359688,0.0037525130939837,12.3,12.8,14.2,13.4,768.7,37.5,22.1,2023-08-04,0.174652099609375
1665,1665,2023-08-04 17:30:00,10126.0,0.0099375891669715,100.62802790475423,1858.4489316947304,0.2378985004962588,1798.4835629310612,0.218231201171875,6.174478403961754e-06,768.7,0.267,0.096,0.122,0.1,0.1760438856237727,0.0072887607523557,0.0037749092675331,12.8,12.9,14.1,13.4,768.7,31.1,22.4,2023-08-04,0.218231201171875
1666,1666,2023-08-04 18:00:00,10636.0,0.0096964069833424,103.1309846748299,1947.991117547841,0.1807060175843399,1885.904252077349,0.166961669921875,6.09658081371631e-06,768.6,0.266,0.096,0.122,0.099,0.1755688851732454,0.0067334879414647,0.0034873289022201,13.3,12.9,14.1,13.4,768.6,29.5,23.1,2023-08-04,0.166961669921875
1667,1667,2023-08-04 18:30:00,10482.0,0.0097673763574576,102.3816389788716,1932.068105614955,0.1897594830220824,1869.803625095181,0.175262451171875,6.166668628063365e-06,768.3,0.265,0.096,0.122,0.1,0.1751678688593919,0.0062647021633475,0.0032445408840058,13.8,13.0,14.0,13.4,768.3,29.0,23.6,2023-08-04,0.175262451171875
1668,1668,2023-08-04 19:00:00,10652.0,0.0096891219282318,103.20852677952534,1968.4668214005944,0.1696635614563632,1898.6994165123024,0.160614013671875,6.804599865449231e-06,768.2,0.265,0.096,0.122,0.099,0.175130876791055,0.0062214586469606,0.0032221447104564,14.5,13.2,14.0,13.4,768.2,32.0,23.6,2023-08-04,0.160614013671875
1669,1669,2023-08-04 19:30:00,10730.0,0.0096538409413446,103.58571330062848,1977.898079521857,0.1647897163806517,1912.602773110872,0.154022216796875,6.322130020639049e-06,768.2,0.264,0.096,0.122,0.1,0.1747298604772016,0.0057526728688433,0.0029793566922421,15.2,13.4,13.9,13.4,768.2,31.3,22.7,2023-08-04,0.154022216796875
1670,1670,2023-08-04 20:00:00,10796.0,0.0096242869269066,103.9038016628843,2004.1630933315305,0.1518691655598419,1918.448893360356,0.151336669921875,8.273871693740446e-06,768.4,0.264,0.097,0.122,0.1,0.1750626875652946,0.006141745831913,0.0031808607865511,16.1,13.7,13.9,13.4,768.4,47.9,20.0,2023-08-04,0.151336669921875
1671,1671,2023-08-04 20:30:00,10578.0,0.009722953721952,102.84940447080868,1942.8783700186164,0.1835668767396836,1875.4719466722504,0.172271728515625,6.655749243392528e-06,768.1,0.263,0.097,0.122,0.099,0.1745876871147673,0.005586473021022,0.0028932804212381,16.6,14.0,13.9,13.4,768.1,31.3,23.6,2023-08-04,0.172271728515625
1672,1672,2023-08-04 21:00:00,10716.0,0.0096601450500989,103.51811435686028,1978.9955776415563,0.1642308810164196,1912.7749740112629,0.153961181640625,6.411143450206206e-06,767.9,0.262,0.097,0.122,0.099,0.1741496787325769,0.0050744437265179,0.0026280962294745,16.9,14.2,13.9,13.4,767.9,31.2,23.0,2023-08-04,0.153961181640625
1673,1673,2023-08-04 21:30:00,10750.0,0.0096448564434082,103.6822067666386,1973.1143061541616,0.1672457044243023,1909.2815947460083,0.155609130859375,6.191267184222729e-06,767.6,0.262,0.097,0.122,0.1,0.1741866708009139,0.0051176872429048,0.0026504924030238,17.2,14.5,13.9,13.4,767.6,28.3,24.1,2023-08-04,0.155609130859375
1674,1674,2023-08-04 22:00:00,10952.0,0.0095554970430614,104.65180361560904,2009.070017192941,0.1495559813713584,1940.7724034971268,0.141510009765625,6.5168415509079416e-06,767.3,0.261,0.097,0.122,0.1,0.1737486624187235,0.0046056579484007,0.0023853082112602,17.3,14.8,14.0,13.4,767.3,30.3,23.8,2023-08-04,0.141510009765625
1675,1675,2023-08-04 22:30:00,10790.0,0.0096269624457259,103.87492478938312,1982.415734152451,0.1625002868773716,1912.064849683528,0.154266357421875,6.813545874490263e-06,767.3,0.26,0.097,0.122,0.1,0.1733106540365331,0.0040936286538965,0.0021201240194965,17.5,15.0,14.0,13.4,767.3,31.5,23.9,2023-08-04,0.154266357421875
1676,1676,2023-08-04 23:00:00,10776.0,0.0096332140106614,103.80751417888784,1973.3360263064324,0.1671311436229413,1909.5839499712413,0.155426025390625,6.182467161106043e-06,767.3,0.259,0.097,0.122,0.1,0.1728726456543427,0.0035815993593925,0.0018549398277329,17.7,15.2,14.0,13.4,767.3,28.1,24.2,2023-08-04,0.155426025390625
1677,1677,2023-08-04 23:30:00,10876.0,0.0095888251743168,104.28806259586952,1991.099204383031,0.1581793746571346,1927.304662201858,0.147369384765625,6.1297024488738055e-06,767.3,0.258,0.097,0.122,0.1,0.1724346372721523,0.0030695700648883,0.0015897556359693,18.1,15.4,14.1,13.4,767.3,28.5,23.8,2023-08-04,0.147369384765625
1678,1678,2023-08-05 00:00:00,10642.0,0.0096936731624196,103.16006979447036,1956.501510811053,0.1760373617082118,1889.8871841211896,0.164947509765625,6.527366568595051e-06,767.1,0.257,0.097,0.122,0.1,0.1719966288899619,0.0025575407703842,0.0013245714442056,18.5,15.5,14.2,13.3,767.1,29.5,24.3,2023-08-05,0.164947509765625
1679,1679,2023-08-05 00:30:00,11076.0,0.009501857794816,105.24257693538296,2044.7353829584447,0.1336140445043359,1966.960200274976,0.130706787109375,7.322370633649021e-06,767.1,0.256,0.098,0.122,0.1,0.1718914475958647,0.0024345844389498,0.001260891346751,18.7,15.7,14.3,13.3,767.1,38.4,21.7,2023-08-05,0.130706787109375
1680,1680,2023-08-05 01:00:00,11022.0,0.0095251055447073,104.98571331376476,2034.9647087649128,0.1378351521798745,1957.370470154459,0.134552001953125,7.341126100286237e-06,767.1,0.256,0.098,0.122,0.1,0.1718914475958647,0.0024345844389498,0.001260891346751,18.5,15.9,14.3,13.3,767.1,39.4,21.3,2023-08-05,0.134552001953125
1681,1681,2023-08-05 01:30:00,10974.0,0.0095459141015548,104.7568613504624,2021.663487240504,0.1437559750986786,1950.313217935308,0.137481689453125,6.774815815627535e-06,767.2,0.255,0.098,0.122,0.099,0.1714164471453373,0.0018793116280589,0.000973310981438,18.3,16.0,14.4,13.3,767.2,45.2,17.6,2023-08-05,0.137481689453125
1682,1682,2023-08-05 02:00:00,10786.0,0.0096287473650786,103.85566907973777,1997.9685766346247,0.1548333670574596,1922.98335575319,0.149322509765625,7.221150392974468e-06,767.5,0.254,0.098,0.122,0.1,0.1710154308314839,0.0014105258499416,0.0007305229632237,17.9,16.0,14.5,13.3,767.5,55.0,15.4,2023-08-05,0.149322509765625
1683,1683,2023-08-05 02:30:00,10944.0,0.0095589889112734,104.61357464497615,2026.207724554084,0.1417100117183378,1954.0908874499871,0.135894775390625,6.8343647267705445e-06,767.7,0.253,0.098,0.123,0.1,0.1707695949106731,0.0011231450640601,0.0005816860856263,17.4,16.1,14.6,13.3,767.7,56.7,14.0,2023-08-05,0.135894775390625
1684,1684,2023-08-05 03:00:00,10662.0,0.0096845770985206,103.25696102442684,1967.3976165257272,0.1702243220848935,1896.5040120021388,0.161712646484375,6.922445298856133e-06,767.8,0.253,0.098,0.122,0.1,0.1705774224492935,0.0008984965554375,0.00046533877146,17.0,16.0,14.7,13.3,767.8,65.0,12.0,2023-08-05,0.161712646484375
1685,1685,2023-08-05 03:30:00,10700.0,0.0096673648904566,103.440804327886,1975.5221421915533,0.1660054074137109,1904.8848977342705,0.157684326171875,6.867066462310716e-06,768.4,0.253,0.098,0.123,0.1,0.1707695949106731,0.0011231450640601,0.0005816860856263,16.5,16.0,14.7,13.3,768.4,65.7,11.7,2023-08-05,0.157684326171875
1686,1686,2023-08-05 04:00:00,10752.0,0.0096439593726307,103.69185117452577,1988.2758504731096,0.1595729501261089,1917.025026140583,0.152008056640625,6.882850728965121e-06,768.6,0.252,0.098,0.122,0.1,0.1701394140671031,0.0003864672609333,0.0002001545796964,16.1,15.9,14.8,13.3,768.6,67.1,11.4,2023-08-05,0.152008056640625
1687,1687,2023-08-05 04:30:00,10676.0,0.0096782250678827,103.32473082471591,1975.732932612935,0.1658972256613057,1904.907425831636,0.157684326171875,6.885287133259725e-06,768.7,0.251,0.098,0.122,0.099,0.1696644136165758,0.0001688055499575,8.742578561653562e-05,15.8,15.8,14.8,13.3,768.7,68.4,11.1,2023-08-05,0.157684326171875
