,Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,SWC_20,SWC_50,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,sT_50,BaroPress,airRH,airT,date,CRNS
18,18,2023-07-01 10:00:00,11558.0,0.0093016213208823,107.50813922675808,1974.6673013661016,0.1568228685343526,1918.264371019529,0.132598876953125,5.445019601581696e-06,764.2,0.052,0.051,0.057,0.056,0.0532884837454525,0.0001827557040459,8.639588793796532e-05,6.9,9.4,9.9,9.0,764.2,97.3,2.1,2023-07-01,0.132598876953125
19,19,2023-07-01 10:30:00,11750.0,0.0092253120802888,108.397416943394,2012.274095407948,0.1412658439018926,1951.597145233355,0.121307373046875,5.757577726529527e-06,764.3,0.052,0.051,0.057,0.056,0.0532884837454525,0.0001827557040459,8.639588793796532e-05,6.6,9.2,9.9,9.0,764.3,98.8,2.7,2023-07-01,0.121307373046875
20,20,2023-07-01 11:00:00,11578.0,0.0092935839726944,107.60111523585616,1970.8301830238145,0.1584993986543668,1915.328768382337,0.133636474609375,5.3662013112779765e-06,764.4,0.052,0.051,0.057,0.056,0.0532884837454525,0.0001827557040459,8.639588793796532e-05,6.4,9.0,9.8,9.0,764.4,99.2,1.6,2023-07-01,0.133636474609375
21,21,2023-07-01 11:30:00,11802.0,0.0092049661301593,108.6370102681402,2016.524765318161,0.1396014278148334,1953.853216287976,0.120574951171875,5.939976614541508e-06,764.5,0.052,0.051,0.057,0.056,0.0532884837454525,0.0001827557040459,8.639588793796532e-05,6.1,8.8,9.7,9.0,764.5,96.6,3.5,2023-07-01,0.120574951171875
22,22,2023-07-01 12:00:00,11840.0,0.0091901827761725,108.81176406988357,2023.502845538116,0.1369078829120046,1959.745005347864,0.118682861328125,6.024767207172128e-06,764.6,0.052,0.051,0.057,0.056,0.0532884837454525,0.0001827557040459,8.639588793796532e-05,5.9,8.7,9.6,9.0,764.6,99.3,3.3,2023-07-01,0.118682861328125
23,23,2023-07-01 12:30:00,11614.0,0.0092791690987436,107.76826991280876,1994.35535453975,0.1484866150609358,1932.592877034304,0.127593994140625,5.918212764963459e-06,764.8,0.052,0.051,0.057,0.056,0.0532884837454525,0.0001827557040459,8.639588793796532e-05,5.8,8.5,9.6,9.0,764.8,98.2,3.2,2023-07-01,0.127593994140625
24,24,2023-07-01 13:00:00,11708.0,0.0092418442054827,108.20351195779185,2013.1949728791924,0.1409037202692755,1949.7000543545385,0.121917724609375,6.030834445044407e-06,764.9,0.052,0.051,0.057,0.056,0.0532884837454525,0.0001827557040459,8.639588793796532e-05,5.6,8.4,9.5,9.0,764.9,99.4,3.3,2023-07-01,0.121917724609375
25,25,2023-07-01 13:30:00,11884.0,0.0091731538706911,109.01376059929316,2042.072856382973,0.129966296379876,1980.49737159072,0.112274169921875,5.757577726529527e-06,765.0,0.052,0.051,0.056,0.056,0.0530532643241906,0.0004496858722371,0.0002125843919778,5.5,8.2,9.4,9.0,765.0,98.8,2.7,2023-07-01,0.112274169921875
26,26,2023-07-01 14:00:00,12044.0,0.0091120192084483,109.7451593465516,2078.794140897776,0.1171373995191296,2005.653181982068,0.104949951171875,6.753222413080432e-06,764.9,0.052,0.051,0.056,0.056,0.0530532643241906,0.0004496858722371,0.0002125843919778,5.5,8.1,9.4,9.0,764.9,99.4,5.0,2023-07-01,0.104949951171875
28,28,2023-07-01 15:00:00,11174.0,0.0094600986769119,105.7071426158138,1927.113452005746,0.1789096355418129,1861.799976941563,0.154266357421875,6.496448665080372e-06,765.1,0.05,0.05,0.056,0.056,0.0520415123615065,0.0015978356301025,0.0007553604346428,5.7,7.9,9.1,8.8,765.1,61.0,12.0,2023-07-01,0.154266357421875
29,29,2023-07-01 15:30:00,11658.0,0.0092616416751636,107.97221864905804,2021.8319452821536,0.1375485104191399,1945.757676969415,0.123199462890625,7.240278495143518e-06,765.2,0.052,0.051,0.056,0.056,0.0530532643241906,0.0004496858722371,0.0002125843919778,6.5,7.9,9.2,9.0,765.2,59.7,14.1,2023-07-01,0.123199462890625
30,30,2023-07-01 16:00:00,11736.0,0.0092308129270285,108.33282051160673,2028.6805933610688,0.1349398160829511,1957.303917242132,0.119476318359375,6.753117320488856e-06,765.1,0.052,0.051,0.056,0.056,0.0530532643241906,0.0004496858722371,0.0002125843919778,7.0,7.8,9.1,8.9,765.1,49.9,15.9,2023-07-01,0.119476318359375
31,31,2023-07-01 16:30:00,11482.0,0.0093323545243669,107.15409464878138,1990.4692059484355,0.1500977316235087,1913.503098334285,0.134307861328125,7.448633296657094e-06,765.0,0.052,0.051,0.056,0.056,0.0530532643241906,0.0004496858722371,0.0002125843919778,7.5,7.9,9.0,8.9,765.0,49.4,17.7,2023-07-01,0.134307861328125
32,32,2023-07-01 17:00:00,11924.0,0.0091577549109149,109.1970695577496,2060.322888090632,0.1234480744585152,1985.6699221150927,0.110748291015625,6.962196070370875e-06,764.9,0.052,0.051,0.056,0.056,0.0530532643241906,0.0004496858722371,0.0002125843919778,8.3,8.1,9.0,8.9,764.9,43.0,18.9,2023-07-01,0.110748291015625
33,33,2023-07-01 17:30:00,11852.0,0.0091855291260592,108.86689120205465,2044.762180219874,0.1289873503697983,1976.6501386463656,0.113433837890625,6.381170236210307e-06,765.1,0.053,0.051,0.055,0.056,0.053170048925864,0.0003171571329026,0.0001499327873569,9.5,8.2,9.0,8.9,765.1,36.3,20.3,2023-07-01,0.113433837890625
34,34,2023-07-01 18:00:00,11914.0,0.0091615973794727,109.1512711790385,2066.762664448803,0.1212161713356191,1995.3418198907093,0.107879638671875,6.628479488440391e-06,764.9,0.053,0.051,0.055,0.056,0.053170048925864,0.0003171571329026,0.0001499327873569,10.9,8.5,8.9,8.9,764.9,36.2,21.0,2023-07-01,0.107879638671875
35,35,2023-07-01 18:30:00,11788.0,0.0092104306400678,108.57255638511973,2038.2893603664447,0.1313546095305676,1972.3699524925173,0.114715576171875,6.1891521613399e-06,764.9,0.054,0.051,0.055,0.056,0.0535220529487992,8.230177462294064e-05,3.890732130380422e-05,12.5,8.8,8.9,8.9,764.9,31.9,22.0,2023-07-01,0.114715576171875
36,36,2023-07-01 19:00:00,11886.0,0.0091723820770024,109.02293336725076,2049.9691235943924,0.1271102889903921,1985.778947299944,0.110687255859375,5.986099157874503e-06,764.7,0.054,0.051,0.055,0.056,0.0535220529487992,8.230177462294064e-05,3.890732130380422e-05,14.2,9.3,8.9,8.9,764.7,30.5,22.2,2023-07-01,0.110687255859375
37,37,2023-07-01 19:30:00,11866.0,0.0091801087922779,108.93117092916977,2039.040472163633,0.1310779597667704,1977.970948404285,0.113006591796875,5.717561764832527e-06,764.4,0.054,0.051,0.055,0.056,0.0535220529487992,8.230177462294064e-05,3.890732130380422e-05,16.1,9.9,8.9,8.9,764.4,29.3,22.1,2023-07-01,0.113006591796875
38,38,2023-07-01 20:00:00,11844.0,0.0091886307736661,108.83014288330232,2038.8211364267408,0.1311586922456105,1971.3370709377173,0.115081787109375,6.339377140962177e-06,764.2,0.055,0.051,0.055,0.056,0.0538740569717345,0.0004817606821485,0.0002277474299645,18.0,10.6,9.0,8.8,764.2,32.3,22.2,2023-07-01,0.115081787109375
39,39,2023-07-01 20:30:00,11502.0,0.0093242373144076,107.24737759031686,1976.6013001745705,0.1559844190974751,1911.5373094753625,0.134979248046875,6.303244570113474e-06,764.0,0.055,0.051,0.055,0.056,0.0538740569717345,0.0004817606821485,0.0002277474299645,19.6,11.4,9.1,8.8,764.0,30.5,23.1,2023-07-01,0.134979248046875
40,40,2023-07-01 21:00:00,11812.0,0.0092010688582414,108.6830253535482,2029.7615166049625,0.1345321850678913,1972.7372315504008,0.114654541015625,5.352995127274241e-06,763.9,0.055,0.051,0.055,0.056,0.0538740569717345,0.0004817606821485,0.0002277474299645,20.9,12.2,9.2,8.8,763.9,26.2,22.9,2023-07-01,0.114654541015625
41,41,2023-07-01 21:30:00,12048.0,0.0091105064634875,109.76338187209797,2092.2170852728505,0.1127217779928438,2012.5346079329995,0.102996826171875,7.332054944063817e-06,763.8,0.056,0.051,0.055,0.056,0.0542260609946697,0.0008812195896742,0.0004165875386252,21.9,13.0,9.4,8.8,763.8,36.3,22.7,2023-07-01,0.102996826171875
42,42,2023-07-01 22:00:00,11498.0,0.0093258590619309,107.22872749408155,1982.253644219673,0.1535587741189238,1919.217369898264,0.132293701171875,6.0823668630161455e-06,763.7,0.055,0.051,0.055,0.056,0.0538740569717345,0.0004817606821485,0.0002277474299645,22.3,13.7,9.5,8.8,763.7,29.6,23.0,2023-07-01,0.132293701171875
43,43,2023-07-01 22:30:00,11896.0,0.0091685260285379,109.06878563548784,2043.194189130151,0.1295573275251457,1981.1766699670789,0.112091064453125,5.796921569407589e-06,763.4,0.055,0.051,0.055,0.056,0.0538740569717345,0.0004817606821485,0.0002277474299645,22.1,14.3,9.7,8.8,763.4,26.8,23.9,2023-07-01,0.112091064453125
44,44,2023-07-01 23:00:00,11912.0,0.0091623664537557,109.14210919713804,2055.941936466466,0.1249864023434054,1987.95014275088,0.110015869140625,6.333696524637461e-06,763.3,0.055,0.051,0.055,0.056,0.0538740569717345,0.0004817606821485,0.0002277474299645,21.1,14.9,9.9,8.8,763.3,31.0,22.9,2023-07-01,0.110015869140625
45,45,2023-07-01 23:30:00,11862.0,0.0091816564798539,108.91280916402808,2037.7025754631088,0.1315710938559615,1978.1179594817336,0.113006591796875,5.578124444909288e-06,763.2,0.054,0.051,0.055,0.056,0.0535220529487992,8.230177462294064e-05,3.890732130380422e-05,20.2,15.1,10.2,8.8,763.2,31.0,20.7,2023-07-01,0.113006591796875
46,46,2023-07-02 00:00:00,11952.0,0.0091470216658075,109.3252029497316,2041.7578595620869,0.1300813851313986,1978.5378982581783,0.112884521484375,5.917197872111119e-06,763.1,0.054,0.051,0.055,0.056,0.0535220529487992,8.230177462294064e-05,3.890732130380422e-05,19.3,15.2,10.4,8.8,763.1,37.2,18.6,2023-07-02,0.112884521484375
47,47,2023-07-02 00:30:00,12002.0,0.0091279486610559,109.55363982999378,2045.5046917989607,0.1287182094413309,1984.937017337122,0.110931396484375,5.650676023211462e-06,763.1,0.054,0.051,0.055,0.056,0.0535220529487992,8.230177462294064e-05,3.890732130380422e-05,18.4,15.2,10.6,8.8,763.1,37.7,17.6,2023-07-02,0.110931396484375
48,48,2023-07-02 01:00:00,12000.0,0.0091287092917527,109.54451150103324,2048.281454539276,0.1277160527159075,1984.6062496288505,0.111053466796875,5.9415839364845056e-06,763.1,0.054,0.051,0.055,0.056,0.0535220529487992,8.230177462294064e-05,3.890732130380422e-05,17.5,15.0,10.7,8.8,763.1,40.6,17.2,2023-07-02,0.111053466796875
49,49,2023-07-02 01:30:00,11692.0,0.0092481655770874,108.12955192730615,1999.09024728366,0.1465457280368468,1936.5779814081627,0.126251220703125,5.977732703581519e-06,763.3,0.054,0.051,0.055,0.056,0.0535220529487992,8.230177462294064e-05,3.890732130380422e-05,16.7,14.9,10.8,8.8,763.3,42.6,16.5,2023-07-02,0.126251220703125
50,50,2023-07-02 02:00:00,11778.0,0.0092143398251851,108.52649446103013,2022.0945458129088,0.1374476489169971,1954.136742411544,0.120452880859375,6.440070510178126e-06,763.4,0.053,0.051,0.055,0.056,0.053170048925864,0.0003171571329026,0.0001499327873569,16.0,14.7,11.0,8.8,763.4,47.3,16.0,2023-07-02,0.120452880859375
51,51,2023-07-02 02:30:00,11936.0,0.0091531503242276,109.2520022699813,2058.736265450509,0.12400331509859,1984.823175804734,0.110992431640625,6.896135313470642e-06,763.7,0.053,0.051,0.055,0.056,0.053170048925864,0.0003171571329026,0.0001499327873569,15.3,14.4,11.1,8.8,763.7,59.0,13.5,2023-07-02,0.110992431640625
52,52,2023-07-02 03:00:00,11548.0,0.0093056478226599,107.4616210560775,1988.1736202718644,0.1510572282878007,1919.1821291794024,0.132293701171875,6.657107660554541e-06,764.0,0.053,0.051,0.055,0.056,0.053170048925864,0.0003171571329026,0.0001499327873569,14.7,14.1,11.1,8.8,764.0,62.9,11.9,2023-07-02,0.132293701171875
53,53,2023-07-02 03:30:00,11736.0,0.0092308129270285,108.33282051160673,2017.156837983366,0.1393554717727918,1947.8067709192933,0.122528076171875,6.593367064744326e-06,764.2,0.052,0.051,0.055,0.056,0.0528180449029288,0.0007166160404283,0.0003387728960176,14.0,13.9,11.1,8.8,764.2,65.5,11.1,2023-07-02,0.122528076171875
54,54,2023-07-02 04:00:00,11914.0,0.0091615973794727,109.1512711790385,2050.6762572322355,0.1268572176036044,1983.305037319422,0.111419677734375,6.290586471039583e-06,764.6,0.052,0.051,0.055,0.056,0.0528180449029288,0.0007166160404283,0.0003387728960176,13.3,13.6,11.1,8.8,764.6,64.9,10.5,2023-07-02,0.111419677734375
55,55,2023-07-02 04:30:00,11784.0,0.0092119937169802,108.55413396089529,2032.682707344356,0.1334360797535197,1963.1396297178355,0.117584228515625,6.560077293363961e-06,764.7,0.052,0.051,0.055,0.056,0.0528180449029288,0.0007166160404283,0.0003387728960176,12.8,13.3,11.1,8.9,764.7,71.2,9.7,2023-07-02,0.117584228515625
56,56,2023-07-02 05:00:00,12024.0,0.009119594252743,109.6540012949824,2076.5319683718644,0.1178954092321537,2006.930323834771,0.104583740234375,6.42234226057576e-06,764.7,0.052,0.051,0.055,0.056,0.0528180449029288,0.0007166160404283,0.0003387728960176,12.2,13.0,11.1,8.9,764.7,74.3,8.7,2023-07-02,0.104583740234375
57,57,2023-07-02 05:30:00,11768.0,0.0092182539920602,108.48041297856494,2028.6422703655508,0.1349542885513936,1962.7249803766667,0.117767333984375,6.219366276753895e-06,764.6,0.052,0.051,0.055,0.056,0.0528180449029288,0.0007166160404283,0.0003387728960176,11.7,12.7,11.1,8.9,764.6,74.3,8.2,2023-07-02,0.117767333984375
58,58,2023-07-02 06:00:00,11622.0,0.0092759748924188,107.80538019969131,2010.4869391670568,0.1419710699386876,1943.891576172225,0.123809814453125,6.344219389517963e-06,764.6,0.052,0.051,0.055,0.056,0.0528180449029288,0.0007166160404283,0.0003387728960176,11.2,12.5,11.0,8.9,764.6,72.0,9.0,2023-07-02,0.123809814453125
59,59,2023-07-02 06:30:00,11652.0,0.0092640259310083,107.94443014810908,2005.3422029232408,0.1440194537726647,1938.232439465544,0.125701904296875,6.411890401067946e-06,764.5,0.052,0.051,0.055,0.056,0.0528180449029288,0.0007166160404283,0.0003387728960176,10.8,12.2,11.0,8.9,764.5,76.6,8.2,2023-07-02,0.125701904296875
60,60,2023-07-02 07:00:00,11886.0,0.0091723820770024,109.02293336725076,2037.5033187653416,0.1316446780908262,1974.185844105843,0.114166259765625,5.939389295736905e-06,764.3,0.051,0.051,0.055,0.056,0.0524660408799936,0.0011160749479539,0.0005276130046783,10.4,11.9,10.9,8.9,764.3,69.6,8.5,2023-07-02,0.114166259765625
61,61,2023-07-02 07:30:00,11652.0,0.0092640259310083,107.94443014810908,1995.8551734688083,0.1478692135192719,1932.411926010017,0.127655029296875,6.079837001246535e-06,764.1,0.051,0.05,0.055,0.056,0.0521582969631799,0.001465306890768,0.000692708830022,10.0,11.6,10.9,9.0,764.1,75.5,7.6,2023-07-02,0.127655029296875
62,62,2023-07-02 08:00:00,11862.0,0.0091816564798539,108.91280916402808,2020.8410520684824,0.1379297056513254,1956.8143352518148,0.119598388671875,6.059235767489513e-06,763.9,0.051,0.05,0.055,0.056,0.0521582969631799,0.001465306890768,0.000692708830022,9.7,11.4,10.8,9.0,763.9,73.8,7.9,2023-07-02,0.119598388671875
63,63,2023-07-02 08:30:00,11838.0,0.0091909590723919,108.80257349897566,2019.1305869004289,0.1385899814337587,1954.324040550844,0.120391845703125,6.140850768830263e-06,764.0,0.051,0.05,0.055,0.056,0.0521582969631799,0.001465306890768,0.000692708830022,9.4,11.2,10.7,8.9,764.0,79.8,6.9,2023-07-02,0.120391845703125
64,64,2023-07-02 09:00:00,11964.0,0.0091424332423104,109.38007131100254,2035.8341428455856,0.1322625294468666,1972.157378308276,0.114776611328125,5.979235512609243e-06,763.8,0.051,0.05,0.055,0.056,0.0521582969631799,0.001465306890768,0.000692708830022,9.0,10.9,10.6,9.0,763.8,76.2,7.2,2023-07-02,0.114776611328125
65,65,2023-07-02 09:30:00,12070.0,0.0091021998124091,109.86355173577816,2045.9653233008,0.1285514898500337,1982.8495447697744,0.111541748046875,5.894601113939827e-06,763.6,0.051,0.05,0.055,0.056,0.0521582969631799,0.001465306890768,0.000692708830022,8.7,10.7,10.5,9.0,763.6,76.6,6.9,2023-07-02,0.111541748046875
66,66,2023-07-02 10:00:00,11844.0,0.0091886307736661,108.83014288330232,2008.218647729964,0.1428708405963414,1945.7224530450048,0.123199462890625,5.948109077937386e-06,763.6,0.05,0.05,0.055,0.056,0.0518062929402447,0.0018647657982937,0.0008815489386827,8.5,10.5,10.5,9.0,763.6,77.8,6.8,2023-07-02,0.123199462890625
67,67,2023-07-02 10:30:00,11664.0,0.0092592592592592,108.0,1984.746490461845,0.1525005919900599,1923.3693402567,0.130828857421875,5.909493662492214e-06,764.1,0.05,0.05,0.055,0.056,0.0518062929402447,0.0018647657982937,0.0008815489386827,8.2,10.3,10.4,9.0,764.1,77.8,6.7,2023-07-02,0.130828857421875
68,68,2023-07-02 11:00:00,12054.0,0.0091082387580476,109.79070998950684,2053.1002208686177,0.1259930348850184,1988.7676424344136,0.109771728515625,5.990363175959319e-06,764.3,0.051,0.05,0.055,0.056,0.0521582969631799,0.001465306890768,0.000692708830022,8.0,10.1,10.3,9.0,764.3,79.9,6.5,2023-07-02,0.109771728515625
69,69,2023-07-02 11:30:00,11856.0,0.009183979479633,108.8852607105296,2019.4106363071687,0.1384816797005079,1954.6297817219645,0.120330810546875,6.137456138751346e-06,764.2,0.05,0.05,0.055,0.056,0.0518062929402447,0.0018647657982937,0.0008815489386827,7.8,9.9,10.3,9.0,764.2,85.7,5.8,2023-07-02,0.120330810546875
70,70,2023-07-02 12:00:00,11994.0,0.0091309923252489,109.5171219490359,2049.768345942261,0.127182223889223,1986.4429667312816,0.110504150390625,5.903477860934629e-06,764.3,0.05,0.05,0.055,0.056,0.0518062929402447,0.0018647657982937,0.0008815489386827,7.6,9.8,10.2,9.1,764.3,80.3,6.2,2023-07-02,0.110504150390625
71,71,2023-07-02 12:30:00,11786.0,0.0092112120790579,108.56334556377672,2030.812317642304,0.1341369728871732,1964.6355636181445,0.117156982421875,6.2377749216497545e-06,764.4,0.05,0.05,0.055,0.056,0.0518062929402447,0.0018647657982937,0.0008815489386827,7.4,9.6,10.1,9.0,764.4,83.2,6.5,2023-07-02,0.117156982421875
72,72,2023-07-02 13:00:00,12170.0,0.0090647266198991,110.3177229641729,2096.4033554185025,0.1113727586123938,2028.6454105916189,0.098602294921875,6.185293642260873e-06,764.4,0.05,0.05,0.055,0.056,0.0518062929402447,0.0018647657982937,0.0008815489386827,7.3,9.4,10.1,9.0,764.4,82.5,6.5,2023-07-02,0.098602294921875
73,73,2023-07-02 13:30:00,11818.0,0.0091987328698337,108.71062505569546,2035.901037236588,0.1322377188143761,1969.969717532601,0.115509033203125,6.19781285987431e-06,764.4,0.05,0.05,0.055,0.056,0.0518062929402447,0.0018647657982937,0.0008815489386827,7.2,9.3,10.0,9.0,764.4,79.5,7.1,2023-07-02,0.115509033203125
74,74,2023-07-02 14:00:00,11646.0,0.0092664120291627,107.9166344916297,2022.236949633858,0.1373929815136405,1946.4417672423124,0.122955322265625,7.211181512616958e-06,764.5,0.05,0.05,0.055,0.056,0.0518062929402447,0.0018647657982937,0.0008815489386827,7.2,9.2,9.9,9.0,764.5,80.8,9.2,2023-07-02,0.122955322265625
75,75,2023-07-02 14:30:00,11774.0,0.0092159048935318,108.5080642164443,2051.567946085536,0.1265387205692234,1969.315041976577,0.115692138671875,7.73467878666507e-06,764.6,0.05,0.05,0.055,0.056,0.0518062929402447,0.0018647657982937,0.0008815489386827,7.4,9.1,9.8,9.0,764.6,70.4,12.5,2023-07-02,0.115692138671875
76,76,2023-07-02 15:00:00,11728.0,0.0092339606894139,108.29589096544709,2046.1608354915545,0.1284807838773894,1965.3327750068,0.116912841796875,7.616094098352798e-06,764.6,0.05,0.05,0.055,0.056,0.0518062929402447,0.0018647657982937,0.0008815489386827,7.8,9.0,9.8,9.0,764.6,59.8,14.9,2023-07-02,0.116912841796875
77,77,2023-07-02 15:30:00,11806.0,0.0092034066272035,108.65541864076545,2077.788055645528,0.1174740175034906,1984.3133430704977,0.111114501953125,8.723487154278501e-06,765.5,0.051,0.05,0.055,0.056,0.0521582969631799,0.001465306890768,0.000692708830022,8.5,8.9,9.7,9.0,765.5,79.4,12.5,2023-07-02,0.111114501953125
78,78,2023-07-02 16:00:00,11586.0,0.0092903748621109,107.63828315241749,2034.0790771636136,0.1329149514689474,1942.9489342991817,0.124114990234375,8.6857415984478e-06,765.2,0.051,0.05,0.054,0.056,0.051923077541918,0.0017322370589592,0.0008188973340618,9.1,9.0,9.6,9.1,765.2,83.1,11.7,2023-07-02,0.124114990234375
