,Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,BaroPress,airRH,airT,date,CRNS
1921,1921,2023-08-10 01:30:00,12338.0,0.0090028003064106,111.07655018049488,2681.170266064136,0.042656769476604,2601.301184094621,0.037506103515625,5.68583554473842e-06,790.3,0.076,0.087,0.0810007831082716,0.0474931983003385,0.0274956680416855,29.7,27.5,790.3,27.2,23.3,2023-08-10,0.037506103515625
1922,1922,2023-08-10 02:00:00,12494.0,0.0089464193083518,111.7765628385486,2719.018426421293,0.0355126424420985,2628.483421986064,0.033905029296875,6.378484803001501e-06,790.5,0.075,0.087,0.0804553997544781,0.0468243205960549,0.0271084286058159,28.0,27.0,790.5,40.1,18.6,2023-08-10,0.033905029296875
1923,1923,2023-08-10 02:30:00,12188.0,0.0090580304693092,110.39927535994066,2658.401202334217,0.0471446519272619,2569.8974756874923,0.041900634765625,6.377522513526859e-06,790.8,0.073,0.086,0.0789100164006846,0.0449290070285734,0.026011157532244,26.3,26.5,790.8,46.0,16.3,2023-08-10,0.041900634765625
1924,1924,2023-08-10 03:00:00,12202.0,0.0090528325992016,110.46266337545912,2652.913302942832,0.0482487277134225,2571.980321357252,0.041595458984375,5.827256553271693e-06,791.0,0.072,0.086,0.0783646330468911,0.0442601293242899,0.0256239180963745,24.8,25.8,791.0,46.6,14.6,2023-08-10,0.041595458984375
1925,1925,2023-08-10 03:30:00,12102.0,0.0090901578692335,110.00909053346456,2647.496149113597,0.0493473100292433,2568.8683982293,0.042022705078125,5.668135673372712e-06,791.2,0.071,0.086,0.0778192496930977,0.0435912516200063,0.0252366786605049,23.5,25.2,791.2,47.9,13.7,2023-08-10,0.042022705078125
1926,1926,2023-08-10 04:00:00,12114.0,0.0090856544466786,110.06361796706484,2655.3810137129426,0.0477511683595289,2577.222347364905,0.040863037109375,5.616056804833797e-06,791.5,0.071,0.085,0.0773646330468912,0.0430336934610919,0.0249138864586721,22.4,24.6,791.5,50.8,12.6,2023-08-10,0.040863037109375
1927,1927,2023-08-10 04:30:00,12202.0,0.0090528325992016,110.46266337545912,2678.8150530837515,0.043114180652328,2597.896692704637,0.037994384765625,5.768082154216575e-06,791.6,0.07,0.085,0.0768192496930977,0.0423648157568083,0.0245266470228026,21.4,24.0,791.6,54.5,11.9,2023-08-10,0.037994384765625
1928,1928,2023-08-10 05:00:00,12278.0,0.0090247708921775,110.8061370141564,2682.9693476386533,0.042308406056485,2602.0974679082906,0.037384033203125,5.755462356365925e-06,791.6,0.07,0.085,0.0768192496930977,0.0423648157568083,0.0245266470228026,20.6,23.4,791.6,57.9,10.9,2023-08-10,0.037384033203125
1929,1929,2023-08-10 05:30:00,12380.0,0.0089875160230701,111.265448365609,2697.6354434075124,0.039501711785689,2619.7720314330936,0.035064697265625,5.503971411491592e-06,791.4,0.069,0.084,0.0758192496930977,0.0411383798936103,0.0238166153851002,19.8,22.8,791.4,46.8,13.6,2023-08-10,0.035064697265625
1930,1930,2023-08-10 06:00:00,12338.0,0.0090028003064106,111.07655018049488,2704.3106341026582,0.0382435039946959,2627.2837087837192,0.034088134765625,5.429274874937903e-06,791.5,0.069,0.083,0.0753646330468912,0.0405808217346959,0.0234938231832675,19.2,22.3,791.5,45.6,13.8,2023-08-10,0.034088134765625
1931,1931,2023-08-10 06:30:00,12276.0,0.009025506017898,110.79711187571633,2682.4724898831687,0.0424045248100146,2606.899736113548,0.036773681640625,5.368428331902661e-06,791.5,0.068,0.083,0.0748192496930977,0.0399119440304123,0.0231065837473979,18.8,21.8,791.5,46.5,13.3,2023-08-10,0.036773681640625
1932,1932,2023-08-10 07:00:00,12236.0,0.0090402463609184,110.61645447219868,2672.3652441395784,0.0443747772176973,2598.405439156515,0.037933349609375,5.271025058543122e-06,791.5,0.068,0.083,0.0748192496930977,0.0399119440304123,0.0231065837473979,18.3,21.4,791.5,46.8,12.9,2023-08-10,0.037933349609375
1933,1933,2023-08-10 07:30:00,12554.0,0.0089250146537704,112.0446339634344,2741.051490198791,0.0315250769854912,2663.931390852251,0.029449462890625,5.3610614477649536e-06,791.4,0.068,0.083,0.0748192496930977,0.0399119440304123,0.0231065837473979,17.9,21.0,791.4,49.1,12.4,2023-08-10,0.029449462890625
1934,1934,2023-08-10 08:00:00,12394.0,0.0089824385348991,111.32834320154056,2693.183487316256,0.0403475046814485,2617.006843805304,0.035430908203125,5.390427567567698e-06,791.6,0.068,0.082,0.0743646330468912,0.0393543858714978,0.0227837915455652,17.5,20.6,791.6,50.3,12.1,2023-08-10,0.035430908203125
1935,1935,2023-08-10 08:30:00,12202.0,0.0090528325992016,110.46266337545912,2652.0415986942385,0.0484249177752678,2578.403751699392,0.040679931640625,5.28879091313428e-06,791.7,0.067,0.081,0.0733646330468912,0.0381279500082998,0.0220737599078628,17.1,20.3,791.7,50.6,11.7,2023-08-10,0.040679931640625
1936,1936,2023-08-10 09:00:00,12368.0,0.00899187501582,111.21151019566275,2669.1820433116345,0.0450012624828642,2595.0833812373226,0.038360595703125,5.287681527852628e-06,791.5,0.067,0.082,0.0738192496930977,0.0386855081672143,0.0223965521096956,16.8,20.0,791.5,52.2,11.2,2023-08-10,0.038360595703125
1937,1937,2023-08-10 09:30:00,12230.0,0.0090424636473911,110.58933040759402,2638.846514515348,0.0511196901795383,2565.6713646859776,0.042449951171875,5.281640454277052e-06,791.6,0.067,0.081,0.0733646330468912,0.0381279500082998,0.0220737599078628,16.5,19.7,791.6,52.8,11.0,2023-08-10,0.042449951171875
1938,1938,2023-08-10 10:00:00,12366.0,0.008992602131417,111.20251795710384,2672.141023171492,0.0444188118027211,2598.1061241811453,0.037933349609375,5.276984782141937e-06,791.8,0.067,0.081,0.0733646330468912,0.0381279500082998,0.0220737599078628,16.1,19.4,791.8,54.1,10.6,2023-08-10,0.037933349609375
1939,1939,2023-08-10 10:30:00,12238.0,0.0090395076278132,110.62549434917794,2639.055586431212,0.0510765820927254,2567.349645218887,0.042266845703125,5.17221252937294e-06,791.6,0.066,0.081,0.0728192496930977,0.0374590723040163,0.0216865204719933,15.7,19.1,791.6,53.7,10.4,2023-08-10,0.042266845703125
1940,1940,2023-08-10 11:00:00,12510.0,0.0089406963464303,111.84811129384347,2697.6903646622354,0.0394913110675096,2622.997112222011,0.034637451171875,5.273388872894802e-06,791.9,0.066,0.08,0.0723646330468912,0.0369015141451018,0.0213637282701605,15.4,18.8,791.9,55.8,10.1,2023-08-10,0.034637451171875
1941,1941,2023-08-10 11:30:00,12442.0,0.008965095113664,111.5437134042076,2689.121690994734,0.0411238616897112,2614.63043021368,0.035736083984375,5.275957077149929e-06,792.2,0.066,0.08,0.0723646330468912,0.0369015141451018,0.0213637282701605,15.1,18.6,792.2,56.9,9.8,2023-08-10,0.035736083984375
1942,1942,2023-08-10 12:00:00,12198.0,0.0090543167917847,110.4445562261898,2638.4845204643543,0.0511943605031649,2564.817706863114,0.042572021484375,5.318897511602434e-06,792.4,0.066,0.08,0.0723646330468912,0.0369015141451018,0.0213637282701605,14.8,18.3,792.4,57.0,9.9,2023-08-10,0.042572021484375
1943,1943,2023-08-10 12:30:00,12374.0,0.0089896947268369,111.2384825498802,2693.808208649086,0.040228495660069,2618.368427747515,0.035247802734375,5.33550956715645e-06,792.5,0.066,0.08,0.0723646330468912,0.0369015141451018,0.0213637282701605,14.8,18.1,792.5,54.7,10.6,2023-08-10,0.035247802734375
1944,1944,2023-08-10 13:00:00,12330.0,0.0090057204493049,111.04053313993047,2682.064381393472,0.0424835259641471,2607.096960584154,0.036712646484375,5.32502469809122e-06,792.4,0.066,0.08,0.0723646330468912,0.0369015141451018,0.0213637282701605,14.8,17.9,792.4,52.9,11.1,2023-08-10,0.036712646484375
1945,1945,2023-08-10 13:30:00,12194.0,0.0090558017145977,110.42644610780518,2653.1406713663405,0.0482028086827328,2578.3406599645728,0.040679931640625,5.3723909250535685e-06,792.4,0.066,0.08,0.0723646330468912,0.0369015141451018,0.0213637282701605,14.9,17.7,792.4,47.7,12.9,2023-08-10,0.040679931640625
1946,1946,2023-08-10 14:00:00,12304.0,0.0090152305746827,110.92339699089638,2667.770746737989,0.0452799441683428,2589.0517661925096,0.039215087890625,5.6304741296623884e-06,792.5,0.066,0.079,0.0719100164006846,0.0363439559861873,0.0210409360683278,15.1,17.6,792.5,47.0,13.9,2023-08-10,0.039215087890625
1947,1947,2023-08-10 14:30:00,11874.0,0.0091770157636212,108.96788517723928,2574.806098164095,0.064983117919308,2498.569625468942,0.052703857421875,5.650378988845501e-06,792.5,0.066,0.079,0.0719100164006846,0.0363439559861873,0.0210409360683278,15.5,17.5,792.5,41.5,16.0,2023-08-10,0.052703857421875
1948,1948,2023-08-10 15:00:00,12122.0,0.0090826558807729,110.09995458672996,2610.7496794740123,0.057036847836627,2533.5967362613947,0.047210693359375,5.639248690181686e-06,792.1,0.066,0.079,0.0719100164006846,0.0363439559861873,0.0210409360683278,16.3,17.5,792.1,37.4,17.7,2023-08-10,0.047210693359375
1949,1949,2023-08-10 15:30:00,12294.0,0.0090188963458156,110.87831167545798,2655.3000210090618,0.0477674702516097,2572.427647687397,0.041534423828125,5.965857121036972e-06,792.0,0.066,0.079,0.0719100164006846,0.0363439559861873,0.0210409360683278,17.4,17.5,792.0,36.2,19.2,2023-08-10,0.041534423828125
1950,1950,2023-08-10 16:00:00,12242.0,0.0090380307047369,110.64357188738984,2632.761684466174,0.0523801783301655,2559.621784849848,0.043365478515625,5.291573128125105e-06,791.9,0.067,0.079,0.0724553997544781,0.0370128336904709,0.0214281755041974,19.0,17.7,791.9,28.4,21.3,2023-08-10,0.043365478515625
1951,1951,2023-08-10 16:30:00,12258.0,0.00903213024339,110.7158525234756,2640.8481993047963,0.0507075138326565,2561.040830353079,0.043121337890625,5.770756257887762e-06,791.8,0.068,0.079,0.0730007831082716,0.0376817113947544,0.0218154149400669,21.3,18.0,791.8,28.9,22.5,2023-08-10,0.043121337890625
1952,1952,2023-08-10 17:00:00,12084.0,0.009096925576737,109.92724866929036,2594.076050918359,0.060668621832469,2519.963882191116,0.049285888671875,5.446298570873496e-06,791.8,0.069,0.08,0.0740007831082716,0.0389081472579524,0.0225254465777693,23.7,18.6,791.8,24.2,24.6,2023-08-10,0.049285888671875
1953,1953,2023-08-10 17:30:00,12398.0,0.0089809894038846,111.34630662936245,2656.9062904486173,0.0474445267974522,2583.50135961304,0.039947509765625,5.261659979280282e-06,791.7,0.07,0.08,0.0745461664620651,0.039577024962236,0.0229126860136388,25.6,19.3,791.7,22.1,25.6,2023-08-10,0.039947509765625
1954,1954,2023-08-10 18:00:00,12164.0,0.0090669619723526,110.2905254316979,2606.246103835097,0.0580087429555188,2533.3035560596486,0.047271728515625,5.3321202606632e-06,791.5,0.07,0.08,0.0745461664620651,0.039577024962236,0.0229126860136388,27.4,20.1,791.5,21.9,26.0,2023-08-10,0.047271728515625
1955,1955,2023-08-10 18:30:00,12422.0,0.0089723093218915,111.45402639653716,2668.5229304944523,0.0451313433065106,2592.352332286725,0.038726806640625,5.44126126648907e-06,791.4,0.071,0.082,0.0760007831082716,0.0413610189843485,0.0239455098531739,29.5,21.0,791.4,22.1,26.2,2023-08-10,0.038726806640625
1956,1956,2023-08-10 19:00:00,12580.0,0.0089157868952686,112.16059914247964,2698.582369878997,0.0393225008544184,2621.380526876199,0.034820556640625,5.453858166157794e-06,791.2,0.071,0.082,0.0760007831082716,0.0413610189843485,0.0239455098531739,31.5,22.0,791.2,22.4,26.0,2023-08-10,0.034820556640625
1957,1957,2023-08-10 19:30:00,12666.0,0.008885466997542,112.5433249908674,2714.312539035191,0.0363802801838114,2635.335043328473,0.033050537109375,5.549754368020881e-06,791.0,0.071,0.083,0.0764553997544781,0.0419185771432629,0.0242683020550066,33.6,22.9,791.0,21.8,26.8,2023-08-10,0.033050537109375
1958,1958,2023-08-10 20:00:00,12254.0,0.0090336042752633,110.69778678907724,2627.62063013854,0.053454082592096,2550.075311795276,0.044769287109375,5.631301974188299e-06,790.9,0.071,0.084,0.0769100164006846,0.0424761353021774,0.0245910942568394,35.2,23.9,790.9,20.7,28.0,2023-08-10,0.044769287109375
1959,1959,2023-08-10 20:30:00,12134.0,0.009078163593359,110.1544370418187,2599.2146050805068,0.059539522071365,2523.205276173999,0.048797607421875,5.578540034878435e-06,790.8,0.07,0.084,0.0763646330468912,0.0418072575978939,0.0242038548209698,35.5,24.8,790.8,23.3,25.7,2023-08-10,0.048797607421875
1960,1960,2023-08-10 21:00:00,12208.0,0.0090506076781999,110.48981853546506,2630.287853791595,0.0528959052222361,2551.3303717586914,0.044586181640625,5.731031972131514e-06,790.6,0.068,0.085,0.0757284829855107,0.0410270603482413,0.0237521681510634,33.9,25.5,790.6,21.3,27.8,2023-08-10,0.044586181640625
1961,1961,2023-08-10 21:30:00,12266.0,0.0090291843430366,110.75197515168747,2643.2019519871847,0.050224398720406,2564.344173755995,0.042694091796875,5.694747380046744e-06,790.4,0.068,0.086,0.0761830996317172,0.0415846185071557,0.0240749603528962,34.4,25.8,790.4,21.4,27.6,2023-08-10,0.042694091796875
1962,1962,2023-08-10 22:00:00,12534.0,0.0089321324590757,111.95534824205586,2704.5365093916544,0.0382011360811099,2620.372564312542,0.035003662109375,5.947977004361634e-06,790.4,0.067,0.086,0.0756377162779237,0.0409157408028722,0.0236877209170266,35.0,26.2,790.4,22.6,27.4,2023-08-10,0.035003662109375
1963,1963,2023-08-10 22:30:00,12306.0,0.0090144979566997,110.93241185514718,2653.6700370835824,0.0480959578939813,2572.7066201077187,0.041473388671875,5.827802225374939e-06,790.4,0.066,0.086,0.0750923329241302,0.0402468630985886,0.023300481481157,35.1,26.6,790.4,21.9,27.6,2023-08-10,0.041473388671875
1964,1964,2023-08-10 23:00:00,12394.0,0.0089824385348991,111.32834320154056,2670.738921093392,0.0446944933286239,2589.1565358056287,0.039154052734375,5.835046633309308e-06,790.3,0.065,0.087,0.0750015662165433,0.0401355435532196,0.0232360342471202,35.4,26.9,790.3,24.1,25.9,2023-08-10,0.039154052734375
1965,1965,2023-08-10 23:30:00,12178.0,0.0090617487201407,110.35397591387454,2648.6621169341206,0.0491101167609431,2547.86175731195,0.045074462890625,7.326430961096851e-06,790.5,0.064,0.088,0.0749107995089563,0.0400242240078505,0.0231715870130834,34.7,27.3,790.5,38.2,21.8,2023-08-10,0.045074462890625
1966,1966,2023-08-11 00:00:00,11924.0,0.0091577549109149,109.1970695577496,2628.211461089341,0.0533302462392241,2518.786983206425,0.049468994140625,8.04505991798639e-06,791.9,0.062,0.088,0.0738200328013693,0.0386864685992834,0.0223971081413442,32.3,27.4,791.9,52.1,18.1,2023-08-11,0.049468994140625
1967,1967,2023-08-11 00:30:00,12172.0,0.009063981869734,110.3267873184024,2673.8039282329087,0.044092574081646,2561.078893097573,0.043121337890625,8.150864295045484e-06,791.5,0.061,0.088,0.0732746494475758,0.0380175908949999,0.0220098687054746,29.7,27.2,791.5,53.1,18.0,2023-08-11,0.043121337890625
1968,1968,2023-08-11 01:00:00,12146.0,0.0090736779650229,110.20889256316842,2680.6659018147648,0.0427545930432245,2557.5305332079693,0.043670654296875,8.915962387238173e-06,791.6,0.06,0.087,0.0722746494475758,0.0367911550318019,0.0212998370677723,27.5,26.7,791.6,60.2,17.4,2023-08-11,0.043670654296875
1969,1969,2023-08-11 01:30:00,12046.0,0.0091112627417824,109.754270987511,2686.0261910136555,0.0417185524800339,2551.776931067364,0.044525146484375,9.742612593385724e-06,792.4,0.059,0.087,0.0717292660937823,0.0361222773275183,0.0209125976319027,25.8,26.2,792.4,68.6,16.7,2023-08-11,0.044525146484375
1970,1970,2023-08-11 02:00:00,11902.0,0.009166214732498,109.09628774619236,2667.46009914,0.0453413627464994,2531.6499448257723,0.047515869140625,9.934244119377926e-06,792.7,0.058,0.086,0.0707292660937824,0.0348958414643203,0.0202025659942004,24.7,25.6,792.7,74.3,15.7,2023-08-11,0.047515869140625
1971,1971,2023-08-11 02:30:00,11876.0,0.00917624299483,108.97706180660222,2653.906611165559,0.0480482329357861,2531.8239834542314,0.047454833984375,8.929488846128884e-06,793.0,0.058,0.086,0.0707292660937824,0.0348958414643203,0.0202025659942004,23.8,25.0,793.0,67.6,15.5,2023-08-11,0.047454833984375
1972,1972,2023-08-11 03:00:00,11708.0,0.0092418442054827,108.20351195779185,2617.011694999159,0.0556964155366162,2491.503437449923,0.053802490234375,9.328612422190303e-06,793.5,0.057,0.086,0.0701838827399889,0.0342269637600368,0.0198153265583309,22.9,24.5,793.5,74.6,14.6,2023-08-11,0.053802490234375
1973,1973,2023-08-11 03:30:00,11736.0,0.0092308129270285,108.33282051160673,2611.444735227894,0.0568874401961782,2489.5867596229423,0.054107666015625,9.06427208912072e-06,793.7,0.057,0.085,0.0697292660937824,0.0336694056011223,0.0194925343564981,21.9,24.0,793.7,75.2,14.0,2023-08-11,0.054107666015625
1974,1974,2023-08-11 04:00:00,11802.0,0.0092049661301593,108.6370102681402,2627.737174736505,0.0534296465573031,2507.3551284875093,0.051300048828125,8.891030741640263e-06,793.9,0.056,0.084,0.0687292660937824,0.0324429697379243,0.0187825027187958,21.0,23.4,793.9,75.6,13.6,2023-08-11,0.051300048828125
1975,1975,2023-08-11 04:30:00,11822.0,0.0091971765323097,108.72902096496593,2628.4041369095253,0.0532898855775037,2509.716448340748,0.050872802734375,8.757643359010502e-06,793.8,0.056,0.085,0.0691838827399889,0.0330005278968388,0.0191052949206285,20.2,22.9,793.8,76.8,13.1,2023-08-11,0.050872802734375
1976,1976,2023-08-11 05:00:00,11702.0,0.0092442132004903,108.17578287213826,2600.883169306428,0.0591747870985651,2484.2414040334484,0.055023193359375,8.694938771784811e-06,793.8,0.056,0.084,0.0687292660937824,0.0324429697379243,0.0187825027187958,19.5,22.5,793.8,77.2,12.9,2023-08-11,0.055023193359375
1977,1977,2023-08-11 05:30:00,11598.0,0.0092855674233093,107.69401097554126,2579.64835616608,0.0638868417350996,2464.014978833938,0.058380126953125,8.690526875358053e-06,793.9,0.056,0.083,0.0682746494475758,0.0318854115790099,0.018459710516963,19.0,22.0,793.9,79.1,12.5,2023-08-11,0.058380126953125
1978,1978,2023-08-11 06:00:00,11682.0,0.0092521230275561,108.08330120791094,2602.755621598976,0.0587665858262735,2486.49991518802,0.054656982421875,8.65828886180328e-06,793.9,0.055,0.083,0.0677292660937824,0.0312165338747263,0.0180724710810935,18.4,21.6,793.9,76.4,13.0,2023-08-11,0.054656982421875
1979,1979,2023-08-11 06:30:00,11862.0,0.0091816564798539,108.91280916402808,2633.83354231918,0.0521573134332768,2517.7469955965835,0.049652099609375,8.538391144912819e-06,793.9,0.055,0.083,0.0677292660937824,0.0312165338747263,0.0180724710810935,18.0,21.2,793.9,78.2,12.4,2023-08-11,0.049652099609375
1980,1980,2023-08-11 07:00:00,11922.0,0.0091585230178494,109.1879114188013,2643.3232144837475,0.0501995546509389,2528.580282162005,0.047943115234375,8.403407762289834e-06,793.8,0.055,0.083,0.0677292660937824,0.0312165338747263,0.0180724710810935,17.7,20.8,793.8,79.4,11.9,2023-08-11,0.047943115234375
1981,1981,2023-08-11 07:30:00,11992.0,0.0091317537171473,109.50799057603056,2655.9735919978893,0.0476319552487864,2541.515204154547,0.045989990234375,8.33990594040855e-06,793.7,0.055,0.082,0.0672746494475758,0.0306589757158119,0.0177496788792607,17.3,20.5,793.7,78.8,11.9,2023-08-11,0.045989990234375
1982,1982,2023-08-11 08:00:00,11782.0,0.0092127755539192,108.54492157627642,2598.7037005048683,0.0596513874246048,2487.665672043488,0.054473876953125,8.265820481547053e-06,793.7,0.055,0.082,0.0672746494475758,0.0306589757158119,0.0177496788792607,16.9,20.2,793.7,78.1,11.9,2023-08-11,0.054473876953125
1983,1983,2023-08-11 08:30:00,11888.0,0.0091716104780881,109.03210536351207,2621.774810312409,0.0546852596286528,2510.046639726106,0.050872802734375,8.243034863560995e-06,793.7,0.054,0.081,0.0662746494475758,0.0294325398526138,0.0170396472415584,16.7,19.9,793.7,77.4,12.0,2023-08-11,0.050872802734375
1984,1984,2023-08-11 09:00:00,12004.0,0.0091271882204614,109.5627673984187,2638.044361332944,0.0512852082590726,2527.399472920581,0.048126220703125,8.107065926843842e-06,793.7,0.054,0.082,0.0667292660937824,0.0299900980115283,0.0173624394433912,16.5,19.6,793.7,76.6,11.9,2023-08-11,0.048126220703125
1985,1985,2023-08-11 09:30:00,11766.0,0.0092190374241775,108.47119433287348,2593.98354826144,0.0606890289235921,2486.1560004319326,0.054718017578125,8.031702117406395e-06,793.8,0.054,0.081,0.0662746494475758,0.0294325398526138,0.0170396472415584,16.2,19.4,793.8,78.3,11.4,2023-08-11,0.054718017578125
1986,1986,2023-08-11 10:00:00,11902.0,0.009166214732498,109.09628774619236,2626.429676459868,0.0537040350293912,2518.677441316743,0.049468994140625,7.922458545809399e-06,794.0,0.054,0.081,0.0662746494475758,0.0294325398526138,0.0170396472415584,15.9,19.1,794.0,79.7,10.9,2023-08-11,0.049468994140625
1987,1987,2023-08-11 10:30:00,12010.0,0.0091249080384995,109.59014554237986,2645.16935070994,0.0498218692980714,2537.713204588434,0.046600341796875,7.841424430001576e-06,793.8,0.054,0.081,0.0662746494475758,0.0294325398526138,0.0170396472415584,15.6,18.9,793.8,80.9,10.5,2023-08-11,0.046600341796875
1988,1988,2023-08-11 11:00:00,11940.0,0.0091516170047891,109.27030703718188,2625.055004526589,0.0539930989346334,2518.6588218160427,0.049468994140625,7.82281293027326e-06,793.7,0.054,0.08,0.0658200328013693,0.0288749816936994,0.0167168550397257,15.3,18.7,793.7,80.2,10.6,2023-08-11,0.049468994140625
1989,1989,2023-08-11 11:30:00,11794.0,0.0092080875158475,108.60018416190648,2597.220307794488,0.0599766789742682,2493.4792017781056,0.053497314453125,7.704622487029319e-06,794.0,0.054,0.08,0.0658200328013693,0.0288749816936994,0.0167168550397257,15.0,18.4,794.0,80.5,10.3,2023-08-11,0.053497314453125
1990,1990,2023-08-11 12:00:00,11660.0,0.0092608473322079,107.9814798935447,2566.672243337481,0.0668432856588014,2464.6845962730868,0.058258056640625,7.662887712602293e-06,794.1,0.054,0.08,0.0658200328013693,0.0288749816936994,0.0167168550397257,14.8,18.2,794.1,81.6,10.0,2023-08-11,0.058258056640625
1991,1991,2023-08-11 12:30:00,11996.0,0.0091302311237699,109.52625256074454,2634.4190938226184,0.0520357130888158,2530.4537004557747,0.047698974609375,7.608457969423373e-06,794.2,0.054,0.08,0.0658200328013693,0.0288749816936994,0.0167168550397257,14.5,18.0,794.2,80.0,10.2,2023-08-11,0.047698974609375
1992,1992,2023-08-11 13:00:00,11978.0,0.0091370887988543,109.4440496326776,2639.181331921686,0.0510506613242855,2534.2671604216785,0.047088623046875,7.666338648584451e-06,794.6,0.054,0.08,0.0658200328013693,0.0288749816936994,0.0167168550397257,14.4,17.8,794.6,80.1,10.3,2023-08-11,0.047088623046875
1993,1993,2023-08-11 13:30:00,12270.0,0.0090277124733809,110.77003204838392,2706.471766011349,0.0378386887278296,2598.0002415862664,0.037933349609375,7.731838903030082e-06,794.7,0.054,0.08,0.0658200328013693,0.0288749816936994,0.0167168550397257,14.3,17.6,794.7,72.6,12.0,2023-08-11,0.037933349609375
1994,1994,2023-08-11 14:00:00,11942.0,0.0091508506339796,109.27945827098522,2645.319754005289,0.0497911448101274,2535.227166436471,0.046966552734375,8.041692076495279e-06,794.8,0.054,0.08,0.0658200328013693,0.0288749816936994,0.0167168550397257,14.5,17.4,794.8,71.4,12.9,2023-08-11,0.046966552734375
1995,1995,2023-08-11 14:30:00,11864.0,0.0091808825382266,108.92199043352082,2624.5157387122968,0.0541066572592599,2518.668154630907,0.049468994140625,7.782448205205873e-06,794.8,0.054,0.079,0.0653654161551628,0.0283174235347849,0.0163940628378929,15.0,17.3,794.8,60.0,15.2,2023-08-11,0.049468994140625
1996,1996,2023-08-11 15:00:00,11952.0,0.0091470216658075,109.3252029497316,2638.6617996016266,0.0511577872492628,2530.6682059852533,0.047637939453125,7.902582245022412e-06,794.7,0.054,0.079,0.0653654161551628,0.0283174235347849,0.0163940628378929,15.5,17.3,794.7,57.0,16.3,2023-08-11,0.047637939453125
1997,1997,2023-08-11 15:30:00,11986.0,0.0091340390361529,109.48059188732952,2649.5031552483183,0.0489392761557179,2541.2256052042903,0.046051025390625,7.89044393195053e-06,794.5,0.055,0.079,0.0659107995089563,0.0289863012390684,0.0167813022737625,16.3,17.3,794.5,49.9,18.5,2023-08-11,0.046051025390625
1998,1998,2023-08-11 16:00:00,12008.0,0.0091256679092623,109.5810202544218,2650.667966355877,0.0487030155754796,2543.976477028739,0.045623779296875,7.766456721252994e-06,794.4,0.056,0.079,0.0664561828627498,0.029655178943352,0.017168541709632,18.0,17.4,794.4,44.7,20.1,2023-08-11,0.045623779296875
1999,1999,2023-08-11 16:30:00,11968.0,0.0091409053015891,109.39835464941876,2640.495063759953,0.0507801410310211,2533.596528827429,0.047210693359375,7.813408631668055e-06,794.3,0.057,0.079,0.0670015662165433,0.0303240566476355,0.0175557811455016,20.1,17.7,794.3,45.5,19.9,2023-08-11,0.047210693359375
2000,2000,2023-08-11 17:00:00,12206.0,0.0090513491362504,110.48076755707302,2695.7686872254108,0.0398557113534547,2582.0384383970963,0.040191650390625,8.15679459965869e-06,794.2,0.057,0.08,0.0674561828627498,0.03088161480655,0.0178785733473344,21.7,18.1,794.2,41.8,22.1,2023-08-11,0.040191650390625
2001,2001,2023-08-11 17:30:00,11894.0,0.0091692968491731,109.0596167240652,2618.034993235294,0.0554785701756528,2512.257765862816,0.050506591796875,7.797120066865553e-06,794.0,0.058,0.08,0.0680015662165433,0.0315504925108335,0.018265812783204,24.1,18.6,794.0,37.3,23.3,2023-08-11,0.050506591796875
2002,2002,2023-08-11 18:00:00,12076.0,0.0090999383026274,109.89085494252924,2655.1594772057265,0.0477957629366267,2546.8671578146814,0.045196533203125,7.874039742917424e-06,793.8,0.059,0.08,0.0685469495703368,0.0322193702151171,0.0186530522190735,26.6,19.3,793.8,34.4,24.9,2023-08-11,0.045196533203125
2003,2003,2023-08-11 18:30:00,11812.0,0.0092010688582414,108.6830253535482,2587.5455088974195,0.0621164654388688,2487.914085678696,0.054412841796875,7.415956871352215e-06,793.5,0.06,0.081,0.0695469495703368,0.0334458060783151,0.0193630838567758,28.6,20.2,793.5,31.5,25.4,2023-08-11,0.054412841796875
2004,2004,2023-08-11 19:00:00,11804.0,0.009204186279594,108.64621484432855,2583.8534370595257,0.0629414656433488,2484.36043524592,0.054962158203125,7.41624673460827e-06,793.4,0.061,0.082,0.0705469495703368,0.0346722419415131,0.0200731154944782,30.5,21.2,793.4,32.4,24.9,2023-08-11,0.054962158203125
2005,2005,2023-08-11 19:30:00,11866.0,0.0091801087922779,108.93117092916977,2590.347461162333,0.0614934850742482,2495.532385386294,0.053192138671875,7.035912444476315e-06,793.3,0.061,0.082,0.0705469495703368,0.0346722419415131,0.0200731154944782,31.8,22.2,793.3,32.9,23.7,2023-08-11,0.053192138671875
2006,2006,2023-08-11 20:00:00,12264.0,0.0090299205478846,110.74294559925704,2693.926789263744,0.0402059180668475,2586.986102171026,0.039459228515625,7.655174848630383e-06,793.2,0.06,0.083,0.0704561828627498,0.034560922396144,0.0200086682604413,31.0,23.0,793.2,36.0,23.6,2023-08-11,0.039459228515625
