,Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,SWC_20,SWC_50,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,sT_50,BaroPress,airRH,airT,date,CRNS
3239,3239,2023-09-06 12:30:00,19702.0,0.0071243433661739,140.3638130003599,1994.2978790292325,0.1540219139790896,1957.0221686790328,0.132049560546875,3.5272514714386143e-06,699.6,0.029,0.02,0.069,0.072,0.0385169638786156,0.0318111799603755,0.015428220262904,6.1,10.0,12.9,12.8,699.6,41.6,8.4,2023-09-06,0.132049560546875
3240,3240,2023-09-06 13:00:00,19842.0,0.0070991651162831,140.86163423728976,2010.640112828754,0.1467496462665242,1973.892330363548,0.125946044921875,3.447576545226594e-06,699.8,0.029,0.02,0.069,0.072,0.0385169638786156,0.0318111799603755,0.015428220262904,5.9,9.8,12.8,12.8,699.8,40.4,8.5,2023-09-06,0.125946044921875
3241,3241,2023-09-06 13:30:00,19656.0,0.0071326748751818,140.19985734657507,1994.9928250339144,0.1537064356054797,1958.329388991155,0.131561279296875,3.4669985709612e-06,700.0,0.029,0.02,0.069,0.072,0.0385169638786156,0.0318111799603755,0.015428220262904,5.8,9.6,12.6,12.9,700.0,38.6,9.3,2023-09-06,0.131561279296875
3242,3242,2023-09-06 14:00:00,20002.0,0.0070707142849891,141.42842712835352,2037.5138524633448,0.1354215787969366,1999.6509914785167,0.117034912109375,3.50643234894296e-06,700.2,0.029,0.02,0.069,0.072,0.0385169638786156,0.0318111799603755,0.015428220262904,5.8,9.4,12.5,12.8,700.2,38.3,9.6,2023-09-06,0.117034912109375
3243,3243,2023-09-06 14:30:00,19910.0,0.0070870316125191,141.10279940525632,2032.8107834603525,0.1373501111432762,1993.4466792845408,0.119110107421875,3.656806573859768e-06,700.4,0.029,0.02,0.069,0.072,0.0385169638786156,0.0318111799603755,0.015428220262904,6.1,9.3,12.3,12.8,700.4,36.1,11.2,2023-09-06,0.119110107421875
3244,3244,2023-09-06 15:00:00,20020.0,0.0070675349274021,141.49204924659193,2051.390183292824,0.1298583429106714,2011.7643350815808,0.113067626953125,3.6476042005295498e-06,700.5,0.03,0.02,0.069,0.072,0.0388954160977933,0.0313784245902272,0.0152183366566084,8.2,9.2,12.2,12.8,700.5,33.2,12.5,2023-09-06,0.113067626953125
3248,3248,2023-09-06 17:00:00,19894.0,0.0070898809569352,141.04609175726918,2049.073370795912,0.1307742679769704,2009.8020726923849,0.113739013671875,3.618496920953968e-06,700.7,0.036,0.021,0.068,0.071,0.0411805824601191,0.028765365490911,0.0139510195877523,21.4,12.6,12.0,12.7,700.7,26.9,15.8,2023-09-06,0.113739013671875
3249,3249,2023-09-06 17:30:00,19778.0,0.0071106419997849,140.63427747174583,2044.7316600142904,0.1325045390985539,1999.584863657668,0.117095947265625,4.181126790750863e-06,700.8,0.037,0.022,0.068,0.071,0.0418770350933377,0.0279689806322514,0.0135647779887689,24.3,14.1,12.1,12.8,700.8,28.4,17.3,2023-09-06,0.117095947265625
3250,3250,2023-09-06 18:00:00,19800.0,0.007106690545187,140.71247279470288,2047.280250501056,0.1314866710562067,2004.541568701784,0.115447998046875,3.94831956949365e-06,700.6,0.038,0.022,0.068,0.071,0.0422554873125154,0.0275362252621031,0.0133548943824733,27.1,15.7,12.3,12.8,700.6,26.5,17.5,2023-09-06,0.115447998046875
3251,3251,2023-09-06 18:30:00,20126.0,0.0070488986427612,141.86613408421334,2090.782523193553,0.1150293459303478,2047.266751634271,0.102081298828125,3.936212126851101e-06,700.6,0.039,0.023,0.068,0.071,0.042951939945734,0.0267398404034434,0.01296865278349,29.6,17.4,12.6,12.7,700.6,24.6,18.7,2023-09-06,0.102081298828125
3252,3252,2023-09-06 19:00:00,19878.0,0.0070927337408579,140.98936130077334,2058.322433938395,0.1271479255276648,2019.003480238697,0.110748291015625,3.606377004018564e-06,700.4,0.04,0.023,0.068,0.071,0.0433303921649117,0.0263070850332951,0.0127587691771944,31.6,19.1,12.9,12.7,700.4,21.5,19.5,2023-09-06,0.110748291015625
3253,3253,2023-09-06 19:30:00,19674.0,0.0071294112397444,140.2640367307315,2029.9423734097213,0.1385372960769008,1996.7824754090584,0.118011474609375,3.075308366133735e-06,700.3,0.041,0.024,0.068,0.072,0.0441058691093726,0.0254203368650038,0.0123287019468946,33.2,20.7,13.3,12.7,700.3,17.7,20.1,2023-09-06,0.118011474609375
3254,3254,2023-09-06 20:00:00,20610.0,0.0069656396588095,143.56183336806478,2120.282370262976,0.1047723101282044,2083.106866244688,0.091827392578125,3.3048484969904626e-06,700.0,0.041,0.025,0.068,0.071,0.0443448452121712,0.0251470706861242,0.0121961695855233,34.3,22.1,13.8,12.7,700.0,18.8,20.3,2023-09-06,0.091827392578125
3255,3255,2023-09-06 20:30:00,19874.0,0.0070934474750726,140.9751751195933,2041.6848225296524,0.1337296666603889,2007.2087995936176,0.114532470703125,3.180759616613317e-06,699.9,0.041,0.025,0.068,0.071,0.0443448452121712,0.0251470706861242,0.0121961695855233,35.3,23.3,14.3,12.6,699.9,16.3,22.1,2023-09-06,0.114532470703125
3256,3256,2023-09-06 21:00:00,20524.0,0.0069802181715245,143.26199775236978,2097.4515192089407,0.1126503465635246,2067.7749608465365,0.096099853515625,2.6577645343721567e-06,699.7,0.04,0.025,0.068,0.071,0.0439663929929935,0.0255798260562725,0.0124060531918189,35.7,24.3,14.8,12.7,699.7,14.1,21.5,2023-09-06,0.096099853515625
3257,3257,2023-09-06 21:30:00,20022.0,0.0070671819301276,141.4991166050163,2049.4947473741126,0.1306073018268228,2011.8445219207108,0.113067626953125,3.465607752927006e-06,699.6,0.04,0.026,0.069,0.071,0.0445089164625735,0.0249594572673079,0.0121051782688422,35.5,25.0,15.3,12.6,699.6,18.6,21.3,2023-09-06,0.113067626953125
3258,3258,2023-09-06 22:00:00,20404.0,0.0070007141092605,142.84257068535277,2084.0922552262923,0.1174527501369355,2053.311579720976,0.100250244140625,2.776064358606363e-06,699.8,0.038,0.026,0.069,0.071,0.043752012024218,0.0258249680076045,0.0125249454814334,34.8,25.4,15.8,12.6,699.8,15.7,20.4,2023-09-06,0.100250244140625
3261,3261,2023-09-06 23:30:00,20176.0,0.0070401589629519,142.04224723651762,2072.773798628976,0.1216390024004684,2042.794418431305,0.103424072265625,2.717716978052984e-06,699.6,0.035,0.025,0.069,0.071,0.042298654952644,0.0274868636065608,0.013330954293008,24.4,23.7,16.9,12.6,699.6,17.6,18.1,2023-09-06,0.103424072265625
3262,3262,2023-09-07 00:00:00,20132.0,0.0070478481623437,141.88727920430358,2066.2545435752104,0.124100929140756,2030.618491362924,0.107086181640625,3.249881233855893e-06,699.6,0.034,0.025,0.069,0.071,0.0419202027334663,0.0279196189767091,0.0135408378993037,22.5,22.7,17.2,12.6,699.6,23.3,16.4,2023-09-07,0.107086181640625
3263,3263,2023-09-07 00:30:00,20280.0,0.007022084070579,142.4078649513432,2064.559724700412,0.1247471701502622,2030.40944204996,0.107147216796875,3.114704987958221e-06,699.5,0.033,0.024,0.07,0.071,0.0414482731557868,0.0284592645349155,0.013802562567998,20.9,21.8,17.2,12.6,699.5,21.8,16.8,2023-09-07,0.107147216796875
