date,Date (aggregated based on UTC),Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,PRISM_ppt_mm,BaroPress,airRH,airT,date,CRNS,Bare
2023-07-24,2023-07-24,6260.479166666667,0.0089373246700075,111.89483123310976,2786.218924680947,0.0284441247440781,2696.209703604712,0.0288441975911458,6.1833373612703865e-06,796.9583333333334,0.0131666666666666,0.0651666666666666,0.0296385789322148,0.0149788138119233,0.008671615721916,26.026666666666667,24.120833333333334,0.0,796.9583333333334,35.52708333333333,22.004166666666663,2023-07-24,0.0288441975911458,845.3351374650715
2023-07-25,2023-07-25,6240.291666666667,0.0089521342275859,111.71275661268726,2787.799854840004,0.0282128119549018,2685.8882527469327,0.0301195780436197,7.02968840022168e-06,796.6708333333332,0.0111041666666666,0.0655625,0.0298186086635805,0.0147580215218473,0.0085437934578876,27.14583333333333,24.54375,0.0,796.6708333333332,38.75208333333333,21.85625,2023-07-25,0.0301195780436197,843.7175890532039
2023-07-26,2023-07-26,6154.6875,0.0090139295868151,110.94488888350118,2771.691031664503,0.0312149691206795,2666.657730987028,0.032636006673177,7.29244289209446e-06,796.7312499999999,0.0110625,0.0646041666666666,0.029382747208695,0.015292571276768,0.008853257886588,25.308333333333334,23.59583333333333,0.1408,796.7312499999999,43.01875,21.15,2023-07-26,0.032636006673177,838.5975130459387
2023-07-27,2023-07-27,6165.145833333333,0.0090062196679669,111.0393563883271,2769.180904301476,0.0315032950044197,2658.681758544056,0.0335286458333333,7.695230106905903e-06,795.8395833333334,0.0105208333333333,0.0639791666666666,0.0290984897381175,0.0156411906821511,0.0090550825140013,24.43958333333333,22.84583333333333,0.3489,795.8395833333334,48.17083333333333,20.14583333333333,2023-07-27,0.0335286458333333,831.3246529146272
2023-07-28,2023-07-28,6230.833333333333,0.0089585140743523,111.62977403160436,2764.472380233685,0.0322599281375271,2670.205365519454,0.0320536295572916,6.540641919182871e-06,795.4666666666667,0.0104166666666666,0.0638541666666666,0.029041638244002,0.0157109145632277,0.009095447439484,25.28333333333333,23.041666666666668,0.0,795.4666666666667,36.68125,21.99791666666667,2023-07-28,0.0320536295572916,824.2358901888624
2023-07-29,2023-07-29,6234.291666666667,0.0089563989003043,111.65920274356142,2791.3860974738823,0.0276144382382041,2697.7245071942307,0.0287106831868489,6.431285317657305e-06,796.6333333333333,0.0095,0.063875,0.0290511134930213,0.0156992939163816,0.0090887199519035,25.885416666666668,23.616666666666664,0.0174,796.6333333333333,36.59791666666667,21.852083333333336,2023-07-29,0.0287106831868489,833.0403260770895
2023-07-30,2023-07-30,6160.041666666667,0.009010287292553,110.99200350115233,2768.168548400587,0.0316657990844626,2663.508954717579,0.0329297383626302,7.27752392165196e-06,796.8979166666667,0.0097708333333333,0.0638541666666666,0.029041638244002,0.0157109145632277,0.009095447439484,26.288636363636364,24.2375,0.0004,796.8979166666667,37.54166666666666,23.04375,2023-07-30,0.0329297383626302,834.3448733523034
2023-07-31,2023-07-31,6172.354166666667,0.0090009760966101,111.1041822942222,2763.811022791044,0.0324524682944195,2636.0236468498483,0.0364723205566406,8.977990143328121e-06,796.2687500000001,0.0089791666666666,0.0633958333333333,0.0288331827655785,0.015966568793842,0.0092434521662537,25.66875,24.179166666666664,0.65999997,796.2687500000001,53.275,20.16875,2023-07-31,0.0364723205566406,838.2332181312362
2023-08-01,2023-08-01,6053.729166666667,0.0090899818741697,110.02634526769609,2739.2207253640427,0.0371823993635215,2590.753910587069,0.0428924560546875,1.0609205488051418e-05,795.8854166666666,0.0112291666666666,0.061625,0.0280277865989422,0.0169543237757607,0.0098152886105915,22.929166666666664,22.25625,2.0012,795.8854166666666,67.70208333333333,19.0875,2023-08-01,0.0428924560546875,845.9754011927135
2023-08-02,2023-08-02,5931.617021276596,0.0091828362050314,108.91190018740444,2746.3096341873497,0.0356511204735191,2603.5449309989904,0.0409279681266622,1.0157220945561391e-05,795.68125,0.0166041666666666,0.0614375,0.027942509357769,0.0170589095973756,0.0098758359988154,23.666666666666668,22.14583333333333,8.9871,795.68125,66.86041666666667,19.13125,2023-08-02,0.0409279681266622,861.3616404361245
2023-08-03,2023-08-03,5429.125,0.0096097585680562,104.15447789598568,2470.943385752992,0.1008273264787869,2349.8117995171087,0.0879720052083333,9.563815367199512e-06,794.9833333333332,0.1779574468085106,0.0642291666666666,0.1262324656145093,0.1034859824532621,0.0599106634014839,22.60833333333333,22.70833333333333,12.2318,794.9833333333332,69.60833333333333,17.383333333333333,2023-08-03,0.0879720052083333,908.587769968876
2023-08-04,2023-08-04,5437.208333333333,0.0095912808523731,104.27406791014498,2457.9226516433096,0.101549827718646,2359.33644689388,0.083563486735026,7.751920118234972e-06,794.5479166666668,0.1773749999999999,0.0673541666666666,0.1273362099293393,0.1048396379471678,0.0606943289447238,20.197916666666668,19.95625,1.3836,794.5479166666668,58.07291666666666,17.352083333333333,2023-08-04,0.083563486735026,887.1884050094634
2023-08-05,2023-08-05,5557.416666666667,0.0094863633435476,105.42274945633832,2532.0787512846937,0.0813857037823476,2442.805766808177,0.066663106282552,6.770406766536295e-06,794.5770833333332,0.1456666666666666,0.0723125,0.1123043148698864,0.0864042022600754,0.0500215870339252,21.95,21.147916666666667,0.0,794.5770833333332,45.958333333333336,18.7875,2023-08-05,0.066663106282552,883.941419358827
2023-08-06,2023-08-06,5646.645833333333,0.0094114225513914,106.26453204740416,2577.032536824639,0.0704749643964094,2485.8368048524067,0.0590565999348958,6.800319194711332e-06,794.0500000000001,0.1253333333333333,0.0762291666666666,0.1030001713949604,0.0749934028913282,0.0434155854874682,22.360416666666666,21.6375,0.0,794.0500000000001,51.364583333333336,17.908333333333335,2023-08-06,0.0590565999348958,880.451210637136
2023-08-07,2023-08-07,5759.958333333333,0.0093183490845574,107.3256236506282,2610.199120589918,0.0629813964226172,2531.6114485858416,0.0516090393066406,5.755648629582478e-06,793.9854166666668,0.1103958333333333,0.079625,0.0964008905319006,0.0668999045366087,0.0387300537451469,22.9625,22.1375,0.0,793.9854166666668,40.90208333333333,18.59583333333333,2023-08-07,0.0516090393066406,863.2609333193411
2023-08-08,2023-08-08,5960.270833333333,0.0091608750121999,109.17407276827056,2650.9991694956684,0.0542222379878909,2580.78279134594,0.0442530314127604,5.050747610011903e-06,792.3249999999999,0.0959375,0.0803958333333333,0.0888689642316393,0.0576625899891612,0.0333823377601757,21.46666666666667,21.0875,0.0,792.3249999999999,37.49166666666667,17.966666666666665,2023-08-08,0.0442530314127604,861.5001967137204
2023-08-09,2023-08-09,6014.666666666667,0.0091190792552817,109.6722392096638,2662.424028922877,0.0518271948660002,2594.3186279456963,0.0422693888346354,4.87097007236124e-06,791.6895833333333,0.0835208333333333,0.0807291666666666,0.0822511499647538,0.0495463618739596,0.0286836471822599,21.4125,20.4625,0.0,791.6895833333333,42.89791666666667,15.46875,2023-08-09,0.0422693888346354,854.8944498040357
2023-08-10,2023-08-10,6145.75,0.0090202833849042,110.86511142266797,2688.283836426222,0.0465345697444613,2609.967022288876,0.0399640401204427,5.557566572686753e-06,791.3770833333333,0.0690625,0.0829166666666666,0.0753635405978014,0.0410992513120471,0.0237934003527589,23.647916666666664,22.125,0.0,791.3770833333333,38.63958333333333,18.216666666666665,2023-08-10,0.0399640401204427,848.6000817713351
