,KGE,r,beta,gamma,r_squared,RMSE,ubRMSE,std_pred,std_obs,std_bias,label
0,0.7420756891539231,0.839239980675354,0.9587677083665883,1.1974362287900082,0.599735961393224,0.05756274673330916,0.056896201509191675,0.10445614998605363,0.09098466964850142,0.013471480337552202,Des_full
1,0.8389263607353289,0.9099861688419641,0.975747261674777,1.131354604601233,0.7874934608967712,0.04233407803203422,0.042036952317129894,0.10137714273897913,0.09183409632816107,0.00954304641081806,Des_sans_outliers
2,0.8045061354262281,0.8293015601613196,0.9795895748978274,0.9069231056073673,0.6819887336720352,0.05130851859431335,0.05112601891091905,0.08083191049864495,0.09098466964850142,0.010152759149856472,UTS_full
3,0.8005516671523943,0.8948552070384354,1.0093788144212343,0.8307775197297621,0.7971532012164066,0.04136071482430399,0.041315369969707354,0.07700924725396112,0.09183409632816107,0.014824849074199953,UTS_sans_outliers
