half_hour,datetime,lat,long,mod_nc_cph,swc,bwe,Mod_cv,Mod_sqrt,N0_fit,Rhov_g_cm3,site,SiteName
2023-07-01 00:30:00,2023-07-01 00:30:00,39.31415,-106.61498,2280.9577436277045,0.177276611328125,0.0,0.007351351523187182,136.02940858505562,5762.426119601717,6.528140377417228e-06,F2,Fry 4
2023-07-01 01:00:00,2023-07-01 01:00:00,39.31415,-106.61498,2274.5763144335006,0.179656982421875,0.0,0.007356123579206246,135.94116374373144,5762.426119601717,6.895153090453188e-06,F2,Fry 4
2023-07-01 01:30:00,2023-07-01 01:30:00,39.31415,-106.61498,2270.8988994529013,0.180999755859375,0.0,0.007359310117618297,135.88230201170424,5762.426119601717,7.304906447641556e-06,F2,Fry 4
2023-07-01 02:00:00,2023-07-01 02:00:00,39.31415,-106.61498,2259.860421321512,0.185211181640625,0.0,0.007382134705255622,135.46217184144066,5762.426119601717,7.218809224383636e-06,F2,Fry 4
2023-07-01 02:30:00,2023-07-01 02:30:00,39.31415,-106.61498,2258.821078466962,0.185577392578125,0.0,0.00738938670857045,135.32922818075923,5762.426119601717,7.296264258980028e-06,F2,Fry 4
2023-07-01 03:00:00,2023-07-01 03:00:00,39.31415,-106.61498,2256.2822746942547,0.186553955078125,0.0,0.007376910406108204,135.55810562264435,5762.426119601717,7.199263433113166e-06,F2,Fry 4
2023-07-01 03:30:00,2023-07-01 03:30:00,39.31415,-106.61498,2230.5518201560194,0.196807861328125,0.0,0.007435406646817527,134.49163542763543,5762.426119601717,6.8372093881434e-06,F2,Fry 4
2023-07-01 04:00:00,2023-07-01 04:00:00,39.31415,-106.61498,2272.172978976852,0.180511474609375,0.0,0.007375305159564096,135.58761005342635,5762.426119601717,6.617342686459095e-06,F2,Fry 4
2023-07-01 04:30:00,2023-07-01 04:30:00,39.31415,-106.61498,2290.2088512704545,0.173980712890625,0.0,0.007348968975231822,136.07350954539243,5762.426119601717,6.434700071399995e-06,F2,Fry 4
2023-07-01 05:00:00,2023-07-01 05:00:00,39.31415,-106.61498,2263.4922217676235,0.183807373046875,0.0,0.007392212709545728,135.27749258468683,5762.426119601717,6.262430941532282e-06,F2,Fry 4
2023-07-01 05:30:00,2023-07-01 05:30:00,39.31415,-106.61498,2279.553347019815,0.177825927734375,0.0,0.007368894636701726,135.70556362949898,5762.426119601717,6.1284050277371035e-06,F2,Fry 4
2023-07-01 06:00:00,2023-07-01 06:00:00,39.31415,-106.61498,2267.049184615401,0.182464599609375,0.0,0.007382939429158951,135.44740676735012,5762.426119601717,6.0186999692998495e-06,F2,Fry 4
2023-07-01 06:30:00,2023-07-01 06:30:00,39.31415,-106.61498,2238.9588770902405,0.193389892578125,0.0,0.007408830364701831,134.97407158413796,5762.426119601717,5.962440485468414e-06,F2,Fry 4
