Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,SWC_20,SWC_50,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,sT_50,BaroPress,airRH,airT
2789,2023-08-28 03:30:00,11456.0,0.0093429386593991,107.03270528207722,2562.7804166651645,0.0597865062554646,2433.036441394677,0.072784423828125,9.87517559472091e-06,796.5,0.083,,,,0.083,0.05939696961967,0.042,21.9,,,,796.5,70.8,16.4
2790,2023-08-28 04:00:00,11350.0,0.0093864650892786,106.53637876331258,2540.1725444959125,0.0639845727875928,2414.1516331447338,0.076019287109375,9.666835125585788e-06,796.7,0.082,,,,0.082,0.0579827560572969,0.041,21.5,,,,796.7,72.3,15.7
2791,2023-08-28 04:30:00,11670.0,0.0092568786809298,108.02777420645118,2613.3019646394905,0.050930247390912,2484.0828496456625,0.064605712890625,9.63311901735126e-06,796.8,0.082,,,,0.082,0.0579827560572969,0.041,21.1,,,,796.8,76.1,14.8
2792,2023-08-28 05:00:00,11456.0,0.0093429386593991,107.03270528207722,2539.3045422524824,0.0641488225979656,2414.7503422301725,0.075897216796875,9.551957481211704e-06,796.9,0.081,,,,0.081,0.0565685424949238,0.04,20.7,,,,796.9,75.0,14.9
2793,2023-08-28 05:30:00,11488.0,0.0093299171357759,107.1820880557941,2543.5598465279368,0.0633458078161625,2419.675465935716,0.075042724609375,9.481251632499693e-06,796.8,0.081,,,,0.081,0.0565685424949238,0.04,20.4,,,,796.8,77.7,14.2
2794,2023-08-28 06:00:00,11600.0,0.0092847669088525,107.70329614269008,2589.7807786359285,0.0549666596801067,2463.966248837879,0.067779541015625,9.45588723491144e-06,796.9,0.081,,,,0.081,0.0565685424949238,0.04,20.1,,,,796.9,80.9,13.5
2795,2023-08-28 06:30:00,11516.0,0.0093185678536271,107.3126274023705,2576.907365984692,0.0572391378265431,2450.805311147749,0.069854736328125,9.528391451981796e-06,796.9,0.081,,,,0.081,0.0565685424949238,0.04,19.9,,,,796.9,84.6,12.9
2796,2023-08-28 07:00:00,11292.0,0.0094105404383884,106.26382263028184,2534.02877449418,0.0651521402708912,2410.3725615585467,0.076690673828125,9.500315037181344e-06,797.3,0.081,,,,0.081,0.0565685424949238,0.04,19.7,,,,797.3,88.1,12.2
2797,2023-08-28 07:30:00,11452.0,0.0093445701862883,107.01401777337396,2567.3785452968746,0.0589511051629199,2444.525909933446,0.070892333984375,9.306707667861783e-06,797.3,0.08,,,,0.08,0.055154328932550706,0.039,19.4,,,,797.3,89.6,11.6
2798,2023-08-28 08:00:00,11418.0,0.0093584727619683,106.85504199615475,2549.3692295091896,0.0622584040438962,2429.4543072602714,0.073394775390625,9.140516459507114e-06,797.0,0.08,,,,0.08,0.055154328932550706,0.039,19.1,,,,797.0,88.0,11.6
2799,2023-08-28 08:30:00,11282.0,0.0094147101140054,106.21675950620975,2519.80084287616,0.0679014396928151,2402.322612755652,0.078094482421875,9.055914340805078e-06,797.1,0.08,,,,0.08,0.055154328932550706,0.039,18.9,,,,797.1,89.4,11.2
2800,2023-08-28 09:00:00,11396.0,0.0093675016813496,106.75204916066016,2529.827085248788,0.0659573874289807,2407.015127574319,0.077239990234375,9.44861329052835e-06,797.3,0.08,,,,0.08,0.055154328932550706,0.039,18.6,,,,797.3,86.0,12.5
