Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,SWC_20,SWC_50,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,sT_50,BaroPress,airRH,airT
0,2023-07-01 01:00:00,18480.0,0.0073561235792062,135.94116374373144,2359.2674947147643,0.1837162845246107,2274.576314433501,0.179656982421875,6.895153090453188e-06,722.9,0.024,0.069,0.198,,0.07891783083145312,0.0,0.0,14.3,14.4,13.4,,722.9,80.8,8.5
1,2023-07-01 01:30:00,18464.0,0.0073593101176182,135.88230201170424,2360.477901120701,0.1832256453686036,2270.8988994529013,0.180999755859375,7.304906447641556e-06,722.8,0.025,0.069,0.198,,0.07934572564928422,0.0004980332511543976,0.00025483944774841135,13.7,14.2,13.4,,722.8,88.4,8.0
2,2023-07-01 02:00:00,18350.0,0.0073821347052556,135.46217184144066,2347.9533280998903,0.1883645797665102,2259.860421321512,0.185211181640625,7.218809224383636e-06,723.1,0.025,0.068,0.197,,0.07877362046711531,0.00016784862449461442,8.588673682407865e-05,13.1,13.9,13.3,,723.1,93.2,7.0
3,2023-07-01 02:30:00,18314.0,0.0073893867085704,135.32922818075923,2347.818238179107,0.1884207668716735,2258.821078466962,0.185577392578125,7.296264258980028e-06,723.3,0.026,0.068,0.197,,0.0792015152849464,0.0003301846266597831,0.00016895271092433269,12.4,13.5,13.3,,723.3,94.2,7.0
4,2023-07-01 03:00:00,18376.0,0.0073769104061082,135.55810562264435,2343.9975552591886,0.1900167037238696,2256.2822746942547,0.186553955078125,7.199263433113166e-06,723.7,0.026,0.068,0.197,,0.0792015152849464,0.0003301846266597831,0.00016895271092433269,11.9,13.2,13.2,,723.7,95.4,6.6
5,2023-07-01 03:30:00,18088.0,0.0074354066468175,134.49163542763543,2312.905869321779,0.2035134204762071,2230.5518201560194,0.196807861328125,6.8372093881434e-06,723.9,0.026,0.068,0.197,,0.0792015152849464,0.0003301846266597831,0.00016895271092433269,11.5,12.9,13.1,,723.9,96.1,5.7
6,2023-07-01 04:00:00,18384.0,0.007375305159564,135.58761005342637,2353.366014098785,0.1861267369838977,2272.172978976852,0.180511474609375,6.617342686459095e-06,724.2,0.026,0.068,0.197,,0.0792015152849464,0.0003301846266597831,0.00016895271092433269,10.9,12.5,13.0,,724.2,97.4,5.0
7,2023-07-01 04:30:00,18516.0,0.0073489689752318,136.07350954539243,2369.7876093879254,0.1794938714321188,2290.2088512704545,0.173980712890625,6.434700071399995e-06,724.3,0.027,0.068,0.197,,0.07962941010277749,0.0008282178778141806,0.00042379215867274404,10.4,12.2,12.8,,724.3,97.9,4.5
8,2023-07-01 05:00:00,18300.0,0.0073922127095457,135.27749258468685,2340.037025885406,0.191685090644562,2263.4922217676235,0.183807373046875,6.262430941532282e-06,724.3,0.027,0.068,0.197,,0.07962941010277749,0.0008282178778141806,0.00042379215867274404,9.8,11.9,12.7,,724.3,98.5,4.0
9,2023-07-01 05:30:00,18416.0,0.0073688946367017,135.70556362949898,2354.991488461319,0.185459768451678,2279.553347019815,0.177825927734375,6.128405027737104e-06,724.4,0.027,0.068,0.197,,0.07962941010277749,0.0008282178778141806,0.00042379215867274404,9.3,11.5,12.6,,724.4,99.0,3.6
10,2023-07-01 06:00:00,18346.0,0.0073829394291589,135.44740676735012,2340.7305044477694,0.1913919205952091,2267.049184615401,0.182464599609375,6.0186999692998495e-06,724.3,0.027,0.068,0.197,,0.07962941010277749,0.0008282178778141806,0.00042379215867274404,8.9,11.2,12.4,,724.3,99.2,3.3
11,2023-07-01 06:30:00,18218.0,0.0074088303647018,134.97407158413796,2311.047035982174,0.2043502631579497,2238.9588770902405,0.193389892578125,5.962440485468414e-06,724.2,0.028,0.068,0.197,,0.0800573049206086,0.0013262511289685943,0.0006786316064211637,8.5,10.9,12.2,,724.2,99.6,3.1
12,2023-07-01 07:00:00,18382.0,0.0073757063729553,135.58023454766553,2326.0155177428665,0.1977092981105399,2255.719565917363,0.186798095703125,5.77100498362731e-06,724.0,0.028,0.068,0.197,,0.0800573049206086,0.0013262511289685943,0.0006786316064211637,8.1,10.5,12.1,,724.0,99.7,2.6
13,2023-07-01 07:30:00,18156.0,0.007421469602424,134.7442021016118,2294.967297807037,0.2117382224538551,2226.31176673566,0.198516845703125,5.710784727191351e-06,723.9,0.028,0.067,0.197,,0.07971134778211297,0.000923586382247914,0.00047259142447708696,7.7,10.3,11.9,,723.9,100.0,2.4
14,2023-07-01 08:00:00,18244.0,0.0074035492238119,135.07035203922436,2302.1617443902173,0.2083992775488113,2233.7409027271906,0.195465087890625,5.672334789779913e-06,723.7,0.028,0.067,0.197,,0.07971134778211297,0.000923586382247914,0.00047259142447708696,7.4,10.0,11.8,,723.7,100.0,2.3
15,2023-07-01 08:30:00,18324.0,0.0073873701196322,135.36617007214173,2309.1388537202997,0.2052129738091094,2241.8496288636416,0.192230224609375,5.558342274884837e-06,723.6,0.028,0.067,0.197,,0.07971134778211297,0.000923586382247914,0.00047259142447708696,7.0,9.7,11.6,,723.6,100.0,2.0
16,2023-07-01 09:00:00,17834.0,0.0074881686800281,133.5440002396214,2241.823121058807,0.2382195642284436,2177.350209370164,0.220062255859375,5.483467032133087e-06,723.7,0.029,0.067,0.197,,0.08013924259994407,0.0014216196334023116,0.0007274308722254984,6.7,9.4,11.4,,723.7,100.0,1.8
17,2023-07-01 09:30:00,18242.0,0.0074039550645261,135.06294828708576,2287.8754691710224,0.215083898577006,2222.9407544593746,0.199920654296875,5.4094771283044114e-06,723.7,0.029,0.067,0.197,,0.08013924259994407,0.0014216196334023116,0.0007274308722254984,6.5,9.2,11.2,,723.7,100.0,1.6
18,2023-07-01 10:00:00,18448.0,0.007362500800672,135.82341477079717,2315.006431552996,0.2025719487602126,2249.7344767731565,0.189117431640625,5.372811395343314e-06,723.8,0.029,0.067,0.197,,0.08013924259994407,0.0014216196334023116,0.0007274308722254984,6.2,8.9,11.1,,723.8,100.0,1.5
19,2023-07-01 10:30:00,18166.0,0.00741942663996,134.78130434151467,2278.749313925319,0.2194708773743697,2215.3445633706183,0.203155517578125,5.300132840386703e-06,723.8,0.029,0.067,0.197,,0.08013924259994407,0.0014216196334023116,0.0007274308722254984,5.9,8.7,10.9,,723.8,100.0,1.3
20,2023-07-01 11:00:00,18182.0,0.0074161614063813,134.8406466908254,2273.3715930875424,0.2221000512200584,2210.534419476923,0.205169677734375,5.264117821042421e-06,723.9,0.029,0.067,0.197,,0.08013924259994407,0.0014216196334023116,0.0007274308722254984,5.7,8.5,10.8,,723.9,100.0,1.2
21,2023-07-01 11:30:00,18470.0,0.0073581146804957,135.90437814875574,2310.684029243609,0.2045140969606198,2247.237952083266,0.190093994140625,5.2283175163180405e-06,724.0,0.03,0.067,0.197,,0.08056713741777516,0.0019196528845567091,0.0009822703199739097,5.5,8.3,10.6,,724.0,100.0,1.1
22,2023-07-01 12:00:00,18172.0,0.0074182016720135,134.80356078383093,2271.2356155333323,0.223153581492481,2208.8727012236604,0.205902099609375,5.2283175163180405e-06,724.0,0.03,0.067,0.197,,0.08056713741777516,0.0019196528845567091,0.0009822703199739097,5.2,8.1,10.5,,724.0,100.0,1.1
