,KGE,r,beta,gamma,r_squared,RMSE,ubRMSE,std_pred,std_obs,std_bias,Site,Method,N0_fit,N0_CI_upper,N0_CI_lower
0,0.7022940820427689,0.8904495973936875,1.057583440762634,0.7292387209634866,0.7255611419076328,0.023019540308039994,0.020671736075202573,0.03388895738646122,0.04394139546480072,0.010052438078339498,C2,"Desilets, single N0 for forest, half-forest, or non-forest",4332.262198433469,4598.7988407268085,4178.758027225096
1,0.7011786810690575,0.9188694412220789,0.8008979745930525,0.7924659147058932,0.03641430253359146,0.05700174632184406,0.02823602595855272,0.0368553699881423,0.05806881833330409,0.021213448345161784,F3,"Desilets, single N0 for forest, half-forest, or non-forest",4332.262198433469,4598.7988407268085,4178.758027225096
2,0.2628162810046272,0.8885054367043907,1.615371237836402,0.6097090347560368,-3.879550729946722,0.07911615815253153,0.01679344255177824,0.035275261960226005,0.03581585071665601,0.0005405887564300035,F1,"Desilets, single N0 for forest, half-forest, or non-forest",4332.262198433469,4598.7988407268085,4178.758027225096
3,0.6715442265335361,0.9144544248590063,1.085282818075158,0.694562624031686,0.6936543956702466,0.029119739343296685,0.022907750350985006,0.03965847346353829,0.052611617816109416,0.012953144352571125,R1,"Desilets, single N0 for forest, half-forest, or non-forest",4332.262198433469,4598.7988407268085,4178.758027225096
4,0.5801147746796702,0.9202985327777125,0.6942504156215016,0.7234706702403989,-0.08349742978751218,0.06000393668660653,0.03300421156083147,0.028953620597258315,0.05764555189022283,0.028691931292964514,R3,"Desilets, single N0 for forest, half-forest, or non-forest",4332.262198433469,4598.7988407268085,4178.758027225096
5,0.6312307041900257,0.7840274754722556,0.7133716279513492,0.9152011879915916,-0.9074077130642357,0.05160546465823678,0.023705951052618177,0.024395309563885116,0.03736576908314931,0.01297045951926419,R7,"Desilets, single N0 for forest, half-forest, or non-forest",4332.262198433469,4598.7988407268085,4178.758027225096
6,0.6383713547232863,0.8719532029957339,0.6626591008091367,0.9759082463336679,-0.21717030375074908,0.057999672381809184,0.028332011556640748,0.033997659583890234,0.05257143919330494,0.018573779609414705,R4,"Desilets, single N0 for forest, half-forest, or non-forest",4332.262198433469,4598.7988407268085,4178.758027225096
